gname	h2PB
SERPINB10	-0.084572311
SERPINB11	0.067463354
SERPINB12	0.02009008
SERPINB13	0.077418834
SERPINB2	0.02582261
SERPINB3	0.128453888
SERPINB4	-0.140280198
SERPINB5	0.227150835
SERPINB6	0.493579412
SERPINB7	0.365507215
SERPINB8	0.16705631
SERPINB9	0.540254036
SERPINC1	-0.122392101
SERPIND1	0.280787386
SERPINE1	0.154000088
SERPINE2	0.099668264
SERPINE3	-0.040359261
SERPINF1	0.133984567
SERPINF2	0.078329039
SERPING1	0.256755574
SERPINH1	0.138279562
SERPINI1	-0.108369759
SERPINI2	0.152549351
SERTAD1	0.107706868
SERTAD2	0.194804999
SERTAD3	0.019811648
SERTAD4	-0.113302344
SERTM1	0.084898138
SESN1	0.415451763
SESN2	0.062966796
SESN3	0.267001911
SESTD1	0.195464364
SET	0.120621898
SETBP1	0.29430748
SETD1A	-0.019194798
SETD1B	0.249345496
SETD2	0.189199746
SETD3	0.238668398
SETD4	-0.007045707
SETD5	0.156304864
SETD6	0.201203708
SETD7	-0.000377594
SETD8	-0.127327126
SETD9	0.406360088
SETDB1	0.081772237
SETDB2	-0.010686462
SETMAR	0.089272645
SETX	0.155531717
SEZ6	-0.048294359
SEZ6L	0.005447529
SEZ6L2	0.17279395
SF1	0.3149957
SF3A1	0.18089809
SF3A2	-0.145975
SF3A3	0.254170504
SF3B1	0.280979895
SF3B14	-0.134680115
SF3B2	0.230996365
SF3B3	0.131133751
SF3B4	-0.089377382
SF3B5	0.29412808
SFI1	0.011628249
SFMBT1	0.042572472
SFMBT2	0.127848655
SFN	-0.06345439
SFPQ	-0.051828391
SFR1	0.182852062
SFRP1	0.095129026
SFRP2	0.175287276
SFRP4	0.144918993
SFRP5	-0.282080074
SFSWAP	0.143257589
SFT2D1	-0.009397172
SFT2D2	0.061133649
SFT2D3	-0.000507563
SFTA2	0.012077906
SFTA3	0.274112596
SFTPA1	0.117540789
SFTPB	0.186568754
SFTPC	0.146977978
SFTPD	0.079691322
SFXN1	0.147668734
SFXN2	-0.105439627
SFXN3	0.034300403
SFXN4	0.057408592
SFXN5	0.068046728
SGCA	0.026112703
SGCB	0.116463566
SGCD	0.196917862
SGCE	0.171341177
SGCG	-0.11801362
SGCZ	0.065615466
SGIP1	0.1143362
SGK1	0.401415891
SGK2	0.069774356
SGK223	-0.031751962
SGMS1	0.047855118
SGMS2	0.116780252
SGOL1	0.016288572
SGOL2	0.237248885
SGPL1	0.218921556
SGPP1	-0.100604663
SGPP2	-0.105917619
SGSH	0.13292079
SGSM1	0.004759671
SGSM2	0.215289932
SGSM3	0.182232083
SGTA	0.043613968
SGTB	0.215681014
SH2B1	0.069346978
SH2B2	-0.007379905
SH2B3	0.115910461
SH2D1B	0.446992108
SH2D2A	0.227722572
SH2D3A	-0.17680568
SH2D3C	0.109081625
SH2D4A	0.100106748
SH2D4B	-0.133625012
SH2D5	-0.08675514
SH2D6	-0.069500738
SH2D7	-0.076900938
SH3BGR	0.015590064
SH3BGRL2	0.455611881
SH3BGRL3	0.166877323
SH3BP1	0.017651621
SH3BP2	0.136811841
SH3BP4	0.157009658
SH3BP5	0.096654832
SH3BP5L	0.263329719
SH3D19	0.116026912
SH3D21	0.109889466
SH3GL1	0.044322467
SH3GL2	0.066351921
SH3GL3	0.006884087
SH3GLB1	0.07974706
SH3GLB2	0.438606724
SH3PXD2A	0.139541437
SH3PXD2B	0.157044624
SH3RF1	0.046768096
SH3RF2	0.048059487
SH3RF3	0.000739238
SH3RF3-AS1	0.057893024
SH3TC1	0.006254417
SH3TC2	0.203430605
SH3YL1	0.559097497
SHANK1	-0.189685975
SHANK2	0.077111684
SHANK2-AS3	0.093904371
SHANK3	-0.023847489
SHARPIN	0.075870211
SHB	-0.001208675
SHBG	0.205918648
SHC1	0.144963339
SHC2	0.044286363
SHC3	0.208992401
SHC4	0.196193201
SHCBP1	0.023763577
SHCBP1L	0.037691726
SHD	0.024220719
SHE	0.12426346
SHF	0.230119874
SHFM1	0.178566886
SHH	-0.014187229
SHISA2	0.075208346
SHISA3	0.083022518
SHISA4	0.458945183
SHISA5	0.357317059
SHISA6	0.125406661
SHISA7	0.095656396
SHISA9	0.02724302
SHKBP1	0.386214305
SHMT1	0.145177379
SHMT2	0.111522722
SHOC2	0.014775549
SHOX2	0.161917795
SHPK	0.048606089
SHPRH	0.236021213
SHQ1	0.116886597
SHROOM1	-0.212319275
SHROOM3	0.080633515
SI	0.021964318
SIAE	0.018963806
SIAH1	0.289266082
SIAH2	0.437803765
SIAH3	-0.1176848
SIDT1	0.188095234
SIDT2	0.527084983
SIGIRR	0.341850916
SIGLEC1	0.235516824
SIGLEC10	0.537269942
SIGLEC11	-0.078384697
SIGLEC12	0.044851786
SIGLEC14	0.721177336
SIGLEC15	0.36944617
SIGLEC16	0.002991744
SIGLEC17P	0.264384428
SIGLEC5	0.642120005
SIGLEC6	0.209094086
SIGLEC7	0.155905851
SIGLEC8	0.20740479
SIGLEC9	0.085137466
SIGLECL1	-0.096446135
SIGMAR1	0.31280135
SIK1	0.16504467
SIK2	0.091547305
SIK3	0.141882078
SIKE1	0.051725869
SIL1	-0.024403525
SIM1	-0.023517788
SIM2	-0.041805296
SIMC1	-0.038958572
SIN3A	0.092385842
SIN3B	0.172860904
SIPA1	0.151401795
SIPA1L1	-0.129459925
SIPA1L2	0.192549939
SIPA1L3	0.148264218
SIRPA	0.307372847
SIRPB2	0.31696682
SIRPD	0.107718721
SIRPG	0.255412681
SIRT1	-0.007289913
SIRT2	0.100447686
SIRT3	0.149156033
SIRT4	0.111151833
SIRT5	0.167645691
SIRT6	0.224273118
SIRT7	0.033016028
SIT1	-0.083956109
SIVA1	0.378933612
SIX1	0.035416754
SIX2	-0.023640837
SIX3	0.083436291
SIX4	0.181136469
SIX5	-0.046788852
SIX6	-0.097544794
SKA1	-0.00673286
SKA2	-0.028361416
SKA3	0.161952123
SKAP1	0.257366985
SKAP2	0.577731017
SKCG-1	0.093850802
SKI	0.223039458
SKIDA1	-0.013103766
SKIL	0.039358296
SKIV2L	0.192331756
SKIV2L2	-0.103497265
SKOR1	-0.308466432
SKP1	0.189735883
SKP2	0.065461701
SLA	0.27519649
SLA2	0.236816609
SLAIN1	0.107848134
SLAIN2	0.030357035
SLAMF1	0.106513398
SLAMF6	0.080193264
SLAMF7	0.193862305
SLAMF8	0.10914055
SLAMF9	0.077331215
SLBP	0.136774096
SLC10A1	0.164457836
SLC10A2	0.122525298
SLC10A4	-0.012863066
SLC10A5	-0.064039121
SLC10A6	0.030230202
SLC10A7	0.177516845
SLC11A1	0.383399208
SLC11A2	0.144907772
SLC12A1	0.516956783
SLC12A2	0.144549564
SLC12A3	0.226941579
SLC12A4	0.124962864
SLC12A5	0.188394513
SLC12A6	0.117386233
SLC12A7	0.120332743
SLC12A8	0.173935874
SLC12A9	0.376223819
SLC13A1	0.218336935
SLC13A2	0.140466218
SLC13A3	0.150148962
SLC13A4	0.045503608
SLC13A5	0.257075989
SLC14A1	0.424337704
SLC14A2	0.119662645
SLC15A1	0.000743011
SLC15A2	0.096163201
SLC15A3	-0.121672697
SLC15A4	0.163625333
SLC16A1	0.203946508
SLC16A10	0.095613661
SLC16A11	0.131339821
SLC16A12	0.111534622
SLC16A13	0.159097959
SLC16A14	0.195833298
SLC16A3	0.107014114
SLC16A4	0.2777803
SLC16A5	0.042095778
SLC16A6	0.333750933
SLC16A7	0.038912674
SLC16A8	0.054543768
SLC16A9	0.155156504
SLC17A1	0.118706073
SLC17A2	0.067591423
SLC17A3	0.157631284
SLC17A4	0.194515516
SLC17A5	0.248454415
SLC17A6	0.146849277
SLC17A7	0.07212246
SLC17A8	-0.019319229
SLC17A9	-0.09244287
SLC18A1	0.104127955
SLC18A2	0.23628837
SLC18A3	-0.019281525
SLC18B1	0.056775925
SLC19A1	0.154226799
SLC19A2	0.112945645
SLC19A3	0.079629268
SLC1A1	0.166981253
SLC1A2	0.220684595
SLC1A3	0.023590886
SLC1A4	0.256113149
SLC1A5	0.32587714
SLC1A6	0.083037858
SLC1A7	0.147885847
SLC20A1	0.154026471
SLC20A2	-0.050134946
SLC22A1	0.159166457
SLC22A10	0.162143946
SLC22A11	0.048898827
SLC22A12	0.098871557
SLC22A13	-0.193500467
SLC22A14	0.082874691
SLC22A15	0.133771327
SLC22A16	0.029507893
SLC22A17	0.156181812
SLC22A18	-0.008113565
SLC22A18AS	0.017437757
SLC22A2	0.193524672
SLC22A20	0.079495696
SLC22A23	0.174003907
SLC22A24	0.107381708
SLC22A25	0.102523197
SLC22A3	0.10635328
SLC22A4	0.152578748
SLC22A5	0.065817607
SLC22A6	0.056050938
SLC22A7	0.141406936
SLC22A8	0.185479906
SLC22A9	0.066133902
SLC23A1	0.147339717
SLC23A2	0.231230325
SLC23A3	0.102261695
SLC24A1	0.133665968
SLC24A2	0.161111472
SLC24A3	-0.097978186
SLC24A4	0.215706723
SLC24A5	0.204428997
SLC25A1	0.193361033
SLC25A10	0.166978036
SLC25A11	0.119033595
SLC25A12	-0.067559513
SLC25A13	0.04477551
SLC25A14	0.224222487
SLC25A15	0.065336389
SLC25A16	0.109506543
SLC25A17	-0.005997865
SLC25A18	-0.039086494
SLC25A19	-0.112467973
SLC25A2	-0.16216545
SLC25A20	0.039226225
SLC25A21	0.086416738
SLC25A22	0.006163876
SLC25A23	0.096575701
SLC25A24	0.040904985
SLC25A25	0.194629301
SLC25A26	0.093736957
SLC25A27	0.257661881
SLC25A28	0.179956691
SLC25A29	0.140149567
SLC25A3	0.214256729
SLC25A30	0.12830672
SLC25A31	-0.130219593
SLC25A32	0.015071877
SLC25A33	-0.017645535
SLC25A34	0.079211854
SLC25A35	0.158865765
SLC25A36	0.287875495
SLC25A37	0.525455523
SLC25A38	0.24640708
SLC25A39	0.237142986
SLC25A4	0.037767027
SLC25A40	0.119017928
SLC25A41	0.073561529
SLC25A42	0.153867825
SLC25A44	0.237272266
SLC25A45	0.14952553
SLC25A46	-0.058345619
SLC25A47	0.223558745
SLC25A48	0.110819148
SLC25A51	0.031591482
SLC25A52	-0.117419786
SLC26A1	0.133841959
SLC26A10	-0.084139035
SLC26A11	0.073511193
SLC26A2	0.133827458
SLC26A3	0.153601573
SLC26A4	0.021399038
SLC26A5	0.086312334
SLC26A6	0.072477081
SLC26A7	0.036794665
SLC26A8	0.040147651
SLC26A9	-0.0627341
SLC27A1	0.14075986
SLC27A2	-0.071578802
SLC27A3	0.071105477
SLC27A4	0.163123211
SLC27A5	-0.003152862
SLC27A6	0.260131711
SLC28A1	0.175865484
SLC28A2	-0.17344658
SLC28A3	0.153376304
SLC29A1	0.427806861
SLC29A2	0.053157717
SLC29A3	0.101325354
SLC29A4	0.036529035
SLC2A1	0.293965063
SLC2A10	0.076298492
SLC2A11	0.197975741
SLC2A12	0.10532832
SLC2A13	0.135238546
SLC2A14	-0.092437525
SLC2A2	0.144783866
SLC2A4	0.081305924
SLC2A4RG	0.038970893
SLC2A5	0.103576283
SLC2A6	0.131461182
SLC2A7	0.076143788
SLC2A8	-0.071926473
SLC2A9	-0.099671904
SLC30A1	0.038443945
SLC30A10	0.013522863
SLC30A2	-0.197365575
SLC30A3	0.113423773
SLC30A4	0.048175219
SLC30A5	0.246797948
SLC30A6	0.19347654
SLC30A7	0.144429744
SLC30A8	0.105072817
SLC30A9	0.145878955
SLC31A1	0.221972891
SLC31A2	0.200913368
SLC32A1	0.160136418
SLC33A1	0.224764869
SLC34A1	-0.019270645
SLC34A2	0.228145607
SLC34A3	0.069865886
SLC35A1	-0.019101276
SLC35A3	0.125514585
SLC35A4	0.074835164
SLC35A5	0.039501133
SLC35B1	-0.044082325
SLC35B3	-0.005590147
SLC35B4	0.066718853
SLC35C1	0.171772618
SLC35C2	0.037691037
SLC35D1	0.093310861
SLC35D2	0.131967484
SLC35D3	0.023935654
SLC35E1	0.196707495
SLC35E2	-0.012219213
SLC35E3	0.216954237
SLC35E4	0.208041523
SLC35F1	0.020637567
SLC35F2	0.165514416
SLC35F3	0.042071422
SLC35F4	0.121809496
SLC35F5	0.123887093
SLC35F6	0.262156424
SLC35G1	-0.112148528
SLC35G2	0.223466013
SLC35G3	0.275028014
SLC35G6	-0.313242437
SLC36A1	0.314514683
SLC36A2	0.079246727
SLC36A3	0.226560206
SLC36A4	0.114712594
SLC37A1	0.047349514
SLC37A2	0.418504026
SLC37A3	0.169974201
SLC37A4	0.079710371
SLC38A1	0.343847012
SLC38A10	0.062958099
SLC38A11	0.113236074
SLC38A2	0.028798805
SLC38A3	0.069358562
SLC38A4	0.21026752
SLC38A6	-0.000706404
SLC38A7	0.082266929
SLC38A8	0.042117596
SLC38A9	-0.124786821
SLC39A1	0.328218947
SLC39A10	-0.032640928
SLC39A11	0.184517026
SLC39A12	-0.007549561
SLC39A13	0.080288847
SLC39A14	0.066625727
SLC39A2	-0.158459227
SLC39A3	0.131396293
SLC39A4	-0.03327796
SLC39A5	0.05613148
SLC39A6	0.116651335
SLC39A7	0.092194341
SLC39A8	0.124778688
SLC39A9	0.17862278
SLC3A1	0.205837611
SLC3A2	0.233817619
SLC40A1	0.178161707
SLC41A1	0.186024078
SLC41A2	0.02509532
SLC41A3	0.181702973
SLC43A1	0.059585572
SLC43A2	-0.016558766
SLC43A3	0.178782564
SLC44A1	0.044860513
SLC44A2	0.445354988
SLC44A3	0.055769735
SLC44A4	0.139332289
SLC44A5	0.169552487
SLC45A1	0.064009084
SLC45A2	0.153546391
SLC45A3	-0.003356946
SLC45A4	0.158463414
SLC46A1	0.289952686
SLC46A2	0.057439444
SLC46A3	0.210738349
SLC47A1	0.055661764
SLC47A2	0.023093034
SLC48A1	0.390962925
SLC4A1	0.715677419
SLC4A10	0.439006064
SLC4A11	0.11663157
SLC4A1AP	0.144725976
SLC4A2	0.094748331
SLC4A3	0.297872019
SLC4A4	0.103977577
SLC4A5	0.228122592
SLC4A7	0.098109024
SLC4A8	0.18194674
SLC4A9	-0.066895332
SLC50A1	0.000218824
SLC51A	0.139500176
SLC51B	0.146294913
SLC52A1	0.151134917
SLC52A2	0.072650835
SLC52A3	0.037572622
SLC5A1	0.274474619
SLC5A10	0.194398478
SLC5A11	-0.056495186
SLC5A12	0.255064994
SLC5A2	-0.090242756
SLC5A3	-0.023981593
SLC5A4	0.092407339
SLC5A5	-0.012989373
SLC5A6	0.034477902
SLC5A7	0.176489358
SLC5A8	0.017653623
SLC5A9	0.205826992
SLC6A1	-0.065323918
SLC6A11	0.113878257
SLC6A12	0.101326437
SLC6A13	0.106908046
SLC6A15	0.101533014
SLC6A16	0.006531647
SLC6A17	0.041244835
SLC6A18	0.117707729
SLC6A19	0.103842316
SLC6A2	0.075325907
SLC6A20	-0.049577163
SLC6A3	0.255659948
SLC6A4	0.188263405
SLC6A5	-0.135943995
SLC6A6	0.229690467
SLC6A7	0.169133544
SLC6A8	0.485000963
SLC6A9	0.330470705
SLC7A1	0.239848153
SLC7A10	0.045933044
SLC7A11	0.099333488
SLC7A13	-0.054139229
SLC7A14	0.141810788
SLC7A2	0.186226456
SLC7A4	0.167504858
SLC7A5	0.130442976
SLC7A6	0.1143728
SLC7A6OS	-0.025862225
SLC7A7	0.080363274
SLC7A8	0.194138625
SLC7A9	0.262706912
SLC8A1	0.041253959
SLC8A2	0.090560472
SLC8A3	-0.12136616
SLC8B1	0.181753061
SLC9A1	0.012500123
SLC9A2	0.162194251
SLC9A3	0.080911231
SLC9A3R1	0.233843129
SLC9A3R2	0.112018179
SLC9A5	0.078542929
SLC9A8	0.077537795
SLC9A9	0.034682736
SLC9B1	0.093944419
SLC9B2	0.271370345
SLC9C1	0.079972129
SLC9C2	0.167872893
SLCO1A2	0.015360208
SLCO1B1	-0.173682923
SLCO1B3	0.097772579
SLCO1B7	-0.167506927
SLCO1C1	0.08439394
SLCO2A1	0.069751262
SLCO2B1	-0.002592341
SLCO3A1	0.175328947
SLCO4A1	0.217239394
SLCO4C1	-0.021095149
SLCO5A1	0.1184053
SLCO6A1	-0.080017849
SLED1	0.095249274
SLFN11	0.101303854
SLFN12	0.024665967
SLFN12L	0.330053114
SLFN13	0.248188643
SLFN14	0.172198988
SLFN5	0.297335428
SLFNL1	0.003026053
SLIRP	0.011367601
SLIT2	-0.153126979
SLIT3	0.017239065
SLITRK1	0.098748345
SLITRK3	0.169587959
SLITRK5	0.348364547
SLITRK6	-0.012183347
SLK	0.042763566
SLMAP	0.193842952
SLMO1	0.116020947
SLMO2	0.210798657
SLN	-0.120381445
SLPI	0.234203865
SLTM	0.122671843
SLU7	0.011594889
SLURP1	-0.074927078
SLX4	-0.050812593
SLX4IP	0.096236481
SMAD1	0.202513468
SMAD2	0.299198557
SMAD3	0.306280336
SMAD4	0.133829899
SMAD5	0.148671342
SMAD5-AS1	-0.053213416
SMAD6	0.052457111
SMAD7	0.160182692
SMAD9	0.078417426
SMAGP	0.095568737
SMAP1	0.159263926
SMAP2	0.242382057
SMARCA2	0.236854445
SMARCA4	0.316422745
SMARCA5	0.030824329
SMARCAD1	0.15277624
SMARCAL1	0.062898484
SMARCB1	0.214659148
SMARCC1	0.148760204
SMARCC2	0.111533035
SMARCD1	0.094694018
SMARCD2	0.297515302
SMARCD3	0.165076032
SMARCE1	0.236861682
SMC1B	0.032660721
SMC2	0.177118119
SMC3	0.107338832
SMC4	0.122037027
SMC5	0.067317056
SMC6	0.107687879
SMCHD1	0.208301925
SMCO2	0.054397548
SMCO3	-0.057982073
SMCO4	0.187556518
SMCP	0.117913895
SMCR5	-0.184654278
SMCR7	-0.001521469
SMCR7L	0.19470431
SMCR8	-0.00862032
SMDT1	0.627132757
SMEK1	0.038163473
SMEK2	0.057395776
SMG5	0.120105034
SMG6	0.140317498
SMG7	0.096829804
SMG8	0.183460917
SMG9	0.164812424
SMIM11	0.114051325
SMIM12	0.091460872
SMIM13	0.138970219
SMIM14	0.256202642
SMIM15	0.100902426
SMIM19	-0.084319927
SMIM2	-0.029266781
SMIM20	0.090566952
SMIM21	0.221813106
SMIM3	0.041805937
SMIM4	0.130222064
SMIM5	0.386853096
SMIM6	0.104269069
SMIM7	0.18557163
SMIM8	0.166884348
SMNDC1	0.147768038
SMO	0.050753417
SMOC1	-0.018920529
SMOC2	0.063782131
SMOX	0.505692486
SMPD1	-0.031381962
SMPD2	0.063269772
SMPD3	0.230325276
SMPD4	-0.016259086
SMPDL3A	0.101339936
SMPDL3B	0.086234504
SMR3A	0.17367353
SMS	0.07171728
SMTN	0.333289013
SMTNL1	0.073456977
SMTNL2	0.10092566
SMU1	0.168405949
SMUG1	0.08320816
SMURF1	4.49e-05
SMURF2	0.070840978
SMYD1	0.059766244
SMYD2	-0.013553124
SMYD3	0.077438642
SMYD4	-0.156245658
SMYD5	0.020946402
SNAI1	-0.026528701
SNAI2	0.056330512
SNAI3	-0.07418338
SNAP23	0.193269978
SNAP25	0.056684384
SNAP29	0.079119483
SNAP91	0.254375872
SNAPC1	-0.028844539
SNAPC2	0.011820631
SNAPC3	0.138170742
SNAPC4	0.097617965
SNAPC5	0.141475587
SNAPIN	-0.114144177
SNCA	0.458405778
SNCAIP	0.127200583
SNCB	0.192093294
SNCG	0.160572957
SND1	0.217211716
SND1-IT1	0.350379413
SNED1	0.216664381
SNF8	0.076706725
SNHG7	-0.023771895
SNHG8	0.082672404
SNIP1	0.19815734
SNN	0.387598391
SNORA12	0.202092659
SNORA13	0.085421766
SNORA16B	0.268818721
SNORA21	-0.07602993
SNORA23	-0.013540326
SNORA26	0.150247926
SNORA2A	-0.048272468
SNORA30	0.105744734
SNORA33	0.004109243
SNORA34	-0.060450159
SNORA37	0.214140595
SNORA42	0.003526531
SNORA45	0.260731233
SNORA46	0.145174691
SNORA47	-0.268446018
SNORA49	-0.054117064
SNORA50	0.206028572
SNORA53	-0.167024581
SNORA54	-0.032836987
SNORA58	0.201505366
SNORA5A	0.046699986
SNORA60	2.97e-05
SNORA65	-0.024187214
SNORA70B	0.234594401
SNORA70C	0.134923851
SNORA71A	0.238301993
SNORA71C	0.012649511
SNORA71D	0.09657345
SNORA72	0.165592996
SNORA74A	0.169763492
SNORA74B	0.051876734
SNORA76	-0.159630463
SNORA77	-0.015645987
SNORA78	0.287144872
SNORA80	0.040721468
SNORD12B	-0.086930727
SNORD15B	-0.003792833
SNORD17	0.015994952
SNORD67	-0.048292665
SNORD8	-0.058289097
SNORD89	0.04601521
SNORD9	0.003002035
SNORD94	0.082716799
SNPH	0.148694085
SNRK	-0.100673364
SNRNP200	0.192427352
SNRNP25	-0.12008565
SNRNP27	0.112410904
SNRNP35	0.159172264
SNRNP40	-0.102999295
SNRNP48	0.133404855
SNRNP70	0.188099838
SNRPA	0.330861076
SNRPA1	-0.113761118
SNRPB	0.214506319
SNRPB2	0.205714005
SNRPC	0.210124393
SNRPD1	-0.088719181
SNRPD2	0.086059573
SNRPD2P2	0.009166048
SNRPD3	-0.081908962
SNRPE	0.060530859
SNRPF	0.127365262
SNRPG	0.111695576
SNTA1	0.019501334
SNTB1	0.08245066
SNTB2	0.165531915
SNTG1	-0.183225924
SNTG2	0.008502808
SNTN	-0.066407567
SNUPN	0.138585565
SNW1	0.022417846
SNX1	0.084554184
SNX10	0.189331327
SNX11	0.311677473
SNX13	0.189955206
SNX14	0.025651859
SNX15	-0.189194409
SNX16	0.170887851
SNX17	0.123270904
SNX18	0.086451351
SNX19	0.386825437
SNX2	0.396671707
SNX20	0.193135699
SNX21	0.184539267
SNX22	0.254015551
SNX24	0.258385405
SNX25	0.099630546
SNX27	0.135736084
SNX29	0.207050921
SNX3	0.067024055
SNX30	0.243545482
SNX31	-0.045442932
SNX32	0.10778128
SNX33	-0.01785377
SNX4	0.10714859
SNX5	0.215131488
SNX6	0.700216458
SNX7	0.054343292
SNX8	-0.15237711
SNX9	0.233706941
SOAT1	0.198032998
SOAT2	0.046364234
SOBP	0.084941112
SOCS1	-0.018474236
SOCS2	0.253773762
SOCS3	0.076724682
SOCS4	0.292458059
SOCS5	0.124421893
SOCS6	0.107004838
SOCS7	0.112818007
SOD1	0.148634214
SOD3	-0.01575301
SOGA1	-0.029098995
SOGA2	-0.005262224
SOHLH1	0.165061943
SOHLH2	-0.175902021
SON	0.123654751
SORBS1	0.159993484
SORBS2	0.234540317
SORBS3	0.239708913
SORCS1	0.216647942
SORCS2	0.073457107
SORCS3	0.207775854
SORD	0.560002105
SORL1	0.298832079
SORT1	0.446250253
SOS1	0.209777065
SOS2	0.152895822
SOST	-0.075508566
SOSTDC1	0.021537241
SOWAHA	0.017134151
SOWAHB	-0.158824546
SOWAHC	0.026067966
SOX1	0.043085506
SOX10	-0.062030701
SOX11	0.144550076
SOX12	0.295949164
SOX13	0.160596907
SOX14	0.11773018
SOX15	0.108254854
SOX17	-0.001068296
SOX18	-0.089373681
SOX2	-0.030655452
SOX21	0.065676614
SOX30	0.184437387
SOX4	0.013744356
SOX5	0.216765924
SOX6	0.264836946
SOX7	-0.074411766
SOX8	-0.059914101
SOX9	0.307780186
SP1	0.13249336
SP100	0.561610897
SP110	0.22803952
SP140	0.194846368
SP140L	0.053569884
SP2	0.149845818
SP3	0.454363034
SP4	0.105010052
SP5	0.166369939
SP6	0.053806997
SP7	-0.021582993
SP8	0.159671046
SP9	0.046908089
SPA17	0.077613318
SPACA1	0.120869458
SPACA3	0.139816113
SPACA4	0.018197023
SPACA7	0.03598611
SPAG1	0.077071423
SPAG16	0.17155304
SPAG17	0.069196995
SPAG4	0.186341529
SPAG5	-0.014869941
SPAG6	0.103769945
SPAG7	0.089293475
SPAG8	0.018705425
SPAG9	0.160325332
SPAM1	0.098891123
SPARC	0.526236548
SPARCL1	0.109029388
SPAST	-0.072584497
SPATA1	-0.125945366
SPATA12	-0.003364083
SPATA13	0.303759131
SPATA16	-0.039185729
SPATA17	-0.020980314
SPATA18	0.156671403
SPATA19	0.099215675
SPATA2	0.193062672
SPATA20	0.286125825
SPATA21	0.022733787
SPATA22	0.110167629
SPATA24	0.070427922
SPATA25	0.010640352
SPATA2L	0.083912566
SPATA3	-0.041890899
SPATA31B1	0.015431503
SPATA31C2	0.018699296
SPATA31D3	-0.06691651
SPATA31D5P	0.029839851
SPATA31E1	-0.114719834
SPATA32	-0.075911576
SPATA33	0.073037085
SPATA4	0.022240069
SPATA41	0.025442541
SPATA42	0.06161591
SPATA5	0.115355687
SPATA5L1	0.113109873
SPATA6	0.140763745
SPATA6L	0.029716451
SPATA7	0.161096623
SPATA8	0.183220041
SPATA9	0.240375723
SPATC1	-0.044856201
SPATC1L	-0.078210891
SPATS2	0.104876336
SPATS2L	0.337743281
SPC24	0.120368572
SPC25	-0.092279211
SPCS1	0.236515593
SPCS2	0.063500889
SPCS3	0.20626094
SPDEF	-0.035020795
SPDL1	-0.144675877
SPDYA	0.126835883
SPDYC	0.083656774
SPDYE3	-0.039331903
SPDYE4	0.091839971
SPDYE6	-0.092741278
SPECC1	0.140959351
SPECC1L	0.221213674
SPEF1	-0.07520106
SPEF2	0.195612716
SPEG	0.18215591
SPEM1	-0.082448826
SPEN	-0.041789248
SPERT	-0.075101888
SPESP1	0.154160806
SPG11	0.219361461
SPG20	0.333329881
SPG21	0.215770902
SPG7	0.020879428
SPHK1	-0.050261959
SPHK2	0.224927026
SPHKAP	-0.017744423
SPI1	0.053197734
SPIB	-0.173903499
SPIC	0.180205887
SPICE1	0.128538598
SPIDR	0.294852294
SPIN1	0.215652943
SPINK1	-0.095620459
SPINK13	-0.110386658
SPINK14	-0.009529619
SPINK2	-0.015618531
SPINK4	-0.02156388
SPINK5	0.199451047
SPINK6	0.000371354
SPINK7	0.007917793
SPINK8	-0.209313664
SPINK9	-0.186702227
SPINT1	0.250691953
SPINT2	0.470028135
SPINT3	0.088759094
SPINT4	0.009017292
SPIRE1	0.137582499
SPIRE2	0.053298287
SPN	0.10181028
SPNS1	0.13104296
SPNS2	-0.000737615
SPNS3	0.064202671
SPO11	0.371348573
SPOCD1	-0.042101547
SPOCK1	0.105053799
SPOCK2	0.578267256
SPOCK3	0.347821644
SPON1	0.40999528
SPOP	0.077203861
SPOPL	0.306441893
SPP1	0.53448591
SPP2	0.261355814
SPPL2A	0.042906084
SPPL2B	0.185938226
SPPL2C	0.009433559
SPPL3	0.238263858
SPR	0.313138729
SPRED1	0.259684459
SPRED2	0.115198575
SPRED3	0.084511842
SPRN	-0.013442342
SPRNP1	-0.013713421
SPRR1A	0.142829635
SPRR1B	-0.015214543
SPRR2A	0.213204382
SPRR2B	0.082181541
SPRR2D	-0.032325447
SPRR2E	-0.047436345
SPRR2F	0.113962621
SPRR2G	0.021297285
SPRR3	0.123771561
SPRR4	-0.026461731
SPRTN	0.019081333
SPRY1	0.217157225
SPRY2	0.057440569
SPRY4	0.126687847
SPRYD3	-0.082754748
SPRYD4	0.193976265
SPRYD7	0.076416132
SPSB1	-0.117340769
SPSB2	0.253745788
SPSB3	0.181570267
SPSB4	-0.058052213
SPTA1	0.223674493
SPTAN1	0.258294968
SPTB	0.325664818
SPTBN1	0.226586139
SPTBN2	0.137978724
SPTBN4	0.09105755
SPTBN5	-0.107867463
SPTLC1	0.120358941
SPTLC2	0.017948312
SPTLC3	-0.000260809
SPTSSA	-0.023382356
SPTSSB	0.085220623
SPTY2D1	0.103856977
SPZ1	0.119702322
SQLE	0.15330126
SQRDL	0.242732003
SQSTM1	0.315236942
SRA1	0.247442567
SRBD1	0.193853173
SRC	0.00673918
SRCAP	0.046710768
SRCIN1	0.034330795
SRCRB4D	-0.051112168
SRD5A1	0.220165265
SRD5A2	0.097026573
SRD5A3	0.296839401
SREBF1	-0.001780361
SREBF2	0.087917047
SREK1	0.099209255
SREK1IP1	0.031015814
SRF	0.088085956
SRFBP1	0.084566754
