AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
SLC29A2 ENSG00000174669.7 0.0553 0.075202 ENSG00000174669
ANGEL2 ENSG00000174606.8 0.331268 0.082926 ENSG00000174606
ZNF497 ENSG00000174586.6 0.176443 0.080341 ENSG00000174586
TMEM81 ENSG00000174529.6 0.122022 0.071023 ENSG00000174529
SNAPC5 ENSG00000174446.8 0.352065 0.085603 ENSG00000174446
RPL4 ENSG00000174444.10 0.065242 0.061668 ENSG00000174444
AP000769.1 ENSG00000173727.7 0.118607 0.061259 ENSG00000173727
NUDT18 ENSG00000173566.9 0.055134 0.062232 ENSG00000173566
MST1 ENSG00000173531.11 0.342677 0.101544 ENSG00000173531
AGR3 ENSG00000173467.4 0.06633 0.066352 ENSG00000173467
SNCG ENSG00000173267.9 0.110585 0.072404 ENSG00000173267
VANGL1 ENSG00000173218.9 0.06125 0.070301 ENSG00000173218
KIAA1919 ENSG00000173214.5 0.086633 0.060955 ENSG00000173214
COQ2 ENSG00000173085.9 0.087005 0.06664 ENSG00000173085
HPSE ENSG00000173083.10 0.130322 0.076907 ENSG00000173083
DCAKD ENSG00000172992.7 0.389765 0.086815 ENSG00000172992
ADH6 ENSG00000172955.13 0.314567 0.092237 ENSG00000172955
AQPEP ENSG00000172901.15 0.094744 0.077493 ENSG00000172901
KRT2 ENSG00000172867.3 0.06142 0.070472 ENSG00000172867
CBWD1 ENSG00000172785.14 0.320749 0.086505 ENSG00000172785
AGAP5 ENSG00000172650.8 0.142034 0.08444 ENSG00000172650
FNDC9 ENSG00000172568.4 0.060771 0.053109 ENSG00000172568
RSPH9 ENSG00000172426.11 0.167138 0.09069 ENSG00000172426
MYOZ2 ENSG00000172399.5 0.085741 0.069461 ENSG00000172399
GNG12 ENSG00000172380.5 0.060199 0.059046 ENSG00000172380
BPGM ENSG00000172331.7 0.296334 0.084474 ENSG00000172331
CXCR6 ENSG00000172215.5 0.077218 0.064157 ENSG00000172215
MBOAT1 ENSG00000172197.9 0.077798 0.06517 ENSG00000172197
MRPL13 ENSG00000172172.3 0.064232 0.058587 ENSG00000172172
FRMD3 ENSG00000172159.11 0.165666 0.084215 ENSG00000172159
NME6 ENSG00000172113.4 0.166577 0.076671 ENSG00000172113
GAP43 ENSG00000172020.8 0.092276 0.067772 ENSG00000172020
ZNF556 ENSG00000172000.3 0.098081 0.080506 ENSG00000172000
FBXL14 ENSG00000171823.6 0.150782 0.07776 ENSG00000171823
METTL18 ENSG00000171806.7 0.311653 0.077657 ENSG00000171806
RGS19 ENSG00000171700.9 0.157833 0.085994 ENSG00000171700
P2RY6 ENSG00000171631.10 0.088928 0.075489 ENSG00000171631
ZNF584 ENSG00000171574.13 0.393991 0.077154 ENSG00000171574
COL24A1 ENSG00000171502.10 0.575979 0.073033 ENSG00000171502
ZNF561 ENSG00000171469.6 0.265152 0.083172 ENSG00000171469
KRT27 ENSG00000171446.6 0.206345 0.086096 ENSG00000171446
ZNF581 ENSG00000171425.5 0.077328 0.075748 ENSG00000171425
KRT19 ENSG00000171345.9 0.070847 0.066819 ENSG00000171345
RP11-1055B8.7 ENSG00000171282.9 0.108717 0.089157 ENSG00000171282
UGT2B7 ENSG00000171234.9 0.296963 0.088568 ENSG00000171234
INSR ENSG00000171105.9 0.077212 0.088348 ENSG00000171105
DNAJC24 ENSG00000170946.10 0.067371 0.05372 ENSG00000170946
MTSS1 ENSG00000170873.14 0.180743 0.081402 ENSG00000170873
GPR37 ENSG00000170775.2 0.156877 0.073975 ENSG00000170775
NUDCD2 ENSG00000170584.6 0.196365 0.078419 ENSG00000170584
SIX2 ENSG00000170577.7 0.096053 0.070059 ENSG00000170577
NUDT9 ENSG00000170502.8 0.2662 0.083835 ENSG00000170502
FRMPD2 ENSG00000170324.15 0.093377 0.071935 ENSG00000170324
CRTAP ENSG00000170275.10 0.167126 0.083927 ENSG00000170275
MRAP ENSG00000170262.8 0.10398 0.087834 ENSG00000170262
FOXD4 ENSG00000170122.4 0.093161 0.06806 ENSG00000170122
GUSB ENSG00000169919.12 0.115187 0.0811 ENSG00000169919
TOR1AIP2 ENSG00000169905.7 0.055587 0.05045 ENSG00000169905
TM4SF4 ENSG00000169903.6 0.052383 0.057761 ENSG00000169903
CTNND2 ENSG00000169862.14 0.073965 0.061183 ENSG00000169862
PCDH7 ENSG00000169851.11 0.347304 0.080887 ENSG00000169851
MT1E ENSG00000169715.10 0.14863 0.086042 ENSG00000169715
CHRNA5 ENSG00000169684.9 0.418758 0.073545 ENSG00000169684
LUZP1 ENSG00000169641.9 0.072707 0.056841 ENSG00000169641
SLC38A11 ENSG00000169507.5 0.236572 0.085048 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.247163 0.08687 ENSG00000169247
LMAN2 ENSG00000169223.10 0.165075 0.085565 ENSG00000169223
RP11-231C14.4 ENSG00000169203.12 0.143828 0.069342 ENSG00000169203
CPT1C ENSG00000169169.10 0.081157 0.077782 ENSG00000169169
HSPBAP1 ENSG00000169087.6 0.32891 0.09527 ENSG00000169087
UPF3A ENSG00000169062.10 0.305095 0.087961 ENSG00000169062
CTRB2 ENSG00000168928.8 0.0901 0.062003 ENSG00000168928
CTRB1 ENSG00000168925.6 0.06615 0.057463 ENSG00000168925
C2orf68 ENSG00000168887.6 0.106977 0.065112 ENSG00000168887
LCMT2 ENSG00000168806.6 0.056223 0.052762 ENSG00000168806
LRP1B ENSG00000168702.12 0.310251 0.090406 ENSG00000168702
DPCR1 ENSG00000168631.7 0.117518 0.077014 ENSG00000168631
REEP4 ENSG00000168476.7 0.110327 0.081696 ENSG00000168476
HR ENSG00000168453.10 0.053161 0.060908 ENSG00000168453
SCN11A ENSG00000168356.7 0.083262 0.072151 ENSG00000168356
MOBP ENSG00000168314.13 0.522037 0.083884 ENSG00000168314
COA6 ENSG00000168275.10 0.262948 0.097992 ENSG00000168275
HOOK3 ENSG00000168172.4 0.124935 0.075792 ENSG00000168172
FAM83B ENSG00000168143.8 0.165304 0.076537 ENSG00000168143
KIAA1586 ENSG00000168116.9 0.328895 0.09082 ENSG00000168116
TTC21A ENSG00000168026.12 0.359151 0.085613 ENSG00000168026
BEST1 ENSG00000167995.11 0.116657 0.071811 ENSG00000167995
SDHAF2 ENSG00000167985.2 0.116928 0.07153 ENSG00000167985
ICT1 ENSG00000167862.5 0.059572 0.072449 ENSG00000167862
KIFC2 ENSG00000167702.7 0.083374 0.05579 ENSG00000167702
GPT ENSG00000167701.9 0.053079 0.057272 ENSG00000167701
LY6D ENSG00000167656.4 0.104947 0.069781 ENSG00000167656
TMC4 ENSG00000167608.7 0.553022 0.087547 ENSG00000167608
ZNF528 ENSG00000167555.9 0.432724 0.10337 ENSG00000167555
RPL13 ENSG00000167526.9 0.068824 0.057115 ENSG00000167526
TRAPPC2L ENSG00000167515.6 0.317762 0.089694 ENSG00000167515
MVD ENSG00000167508.6 0.056084 0.063938 ENSG00000167508
CA4 ENSG00000167434.5 0.050165 0.048403 ENSG00000167434
STIM1 ENSG00000167323.5 0.131932 0.070553 ENSG00000167323
CRK ENSG00000167193.7 0.066242 0.059846 ENSG00000167193
PRR15L ENSG00000167183.2 0.087877 0.061594 ENSG00000167183
PRRX2 ENSG00000167157.9 0.064425 0.061296 ENSG00000167157
TRUB2 ENSG00000167112.7 0.095703 0.085345 ENSG00000167112
ACSF2 ENSG00000167107.8 0.125079 0.076498 ENSG00000167107
PLIN1 ENSG00000166819.7 0.10692 0.076376 ENSG00000166819
LDHAL6A ENSG00000166800.5 0.104521 0.07604 ENSG00000166800
PPIB ENSG00000166794.4 0.050869 0.053509 ENSG00000166794
SAAL1 ENSG00000166788.5 0.158359 0.07926 ENSG00000166788
SERPINB12 ENSG00000166634.2 0.116874 0.080152 ENSG00000166634
TMED3 ENSG00000166557.8 0.051235 0.064691 ENSG00000166557
ZSCAN21 ENSG00000166529.10 0.176675 0.072442 ENSG00000166529
MFAP4 ENSG00000166482.7 0.07777 0.055709 ENSG00000166482
ZNF143 ENSG00000166478.5 0.107467 0.069636 ENSG00000166478
NETO1 ENSG00000166342.14 0.070443 0.072303 ENSG00000166342
STXBP4 ENSG00000166263.9 0.37648 0.084501 ENSG00000166263
FAM227B ENSG00000166262.11 0.175277 0.07217 ENSG00000166262
COX11 ENSG00000166260.6 0.248934 0.085095 ENSG00000166260
NOLC1 ENSG00000166197.12 0.053933 0.059926 ENSG00000166197
C1QL3 ENSG00000165985.8 0.603571 0.080586 ENSG00000165985
CPSF2 ENSG00000165934.8 0.133504 0.099437 ENSG00000165934
PSMC3 ENSG00000165916.4 0.077326 0.051013 ENSG00000165916
TRUB1 ENSG00000165832.4 0.051062 0.059956 ENSG00000165832
BMS1 ENSG00000165733.6 0.15015 0.069136 ENSG00000165733
ATP5C1 ENSG00000165629.15 0.087619 0.077165 ENSG00000165629
BEND7 ENSG00000165626.12 0.065718 0.074384 ENSG00000165626
CDX2 ENSG00000165556.9 0.066844 0.072092 ENSG00000165556
ZNF22 ENSG00000165512.4 0.10338 0.063868 ENSG00000165512
C10orf25 ENSG00000165511.4 0.16463 0.083506 ENSG00000165511
LRR1 ENSG00000165501.12 0.111036 0.071918 ENSG00000165501
INPPL1 ENSG00000165458.9 0.073317 0.084866 ENSG00000165458
MARCH8 ENSG00000165406.11 0.129706 0.065268 ENSG00000165406
ANXA8 ENSG00000165390.11 0.093715 0.063143 ENSG00000165390
ZNF488 ENSG00000165388.8 0.199092 0.076039 ENSG00000165388
NOL6 ENSG00000165271.12 0.120895 0.073991 ENSG00000165271
GKAP1 ENSG00000165113.8 0.069666 0.06495 ENSG00000165113
RASEF ENSG00000165105.9 0.247449 0.086337 ENSG00000165105
MAMDC2 ENSG00000165072.9 0.052521 0.050828 ENSG00000165072
DCAF13 ENSG00000164934.9 0.144131 0.07239 ENSG00000164934
CTHRC1 ENSG00000164932.8 0.136667 0.07283 ENSG00000164932
YWHAZ ENSG00000164924.13 0.348253 0.081858 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.111858 0.069855 ENSG00000164904
ORC5 ENSG00000164815.6 0.050288 0.05893 ENSG00000164815
TNFRSF11B ENSG00000164761.4 0.05731 0.061662 ENSG00000164761
SLC13A4 ENSG00000164707.10 0.204501 0.076732 ENSG00000164707
FABP5 ENSG00000164687.6 0.094568 0.073449 ENSG00000164687
CDCA7L ENSG00000164649.15 0.183758 0.091106 ENSG00000164649
SLU7 ENSG00000164609.5 0.087798 0.073073 ENSG00000164609
RPS14 ENSG00000164587.7 0.125032 0.079115 ENSG00000164587
GALNT10 ENSG00000164574.11 0.070421 0.06245 ENSG00000164574
TLX3 ENSG00000164438.5 0.135161 0.087992 ENSG00000164438
GDF9 ENSG00000164404.4 0.160318 0.079491 ENSG00000164404
FAM170A ENSG00000164334.11 0.109077 0.068826 ENSG00000164334
UBLCP1 ENSG00000164332.6 0.056632 0.064563 ENSG00000164332
ERAP1 ENSG00000164307.8 0.363788 0.086242 ENSG00000164307
RHOBTB3 ENSG00000164292.8 0.224944 0.089598 ENSG00000164292
ARSK ENSG00000164291.12 0.269301 0.086794 ENSG00000164291
SLC25A46 ENSG00000164209.12 0.10513 0.066576 ENSG00000164209
GPR98 ENSG00000164199.11 0.075413 0.060451 ENSG00000164199
RNF180 ENSG00000164197.7 0.060481 0.062551 ENSG00000164197
ANXA5 ENSG00000164111.10 0.116145 0.07519 ENSG00000164111
NDST3 ENSG00000164100.7 0.07616 0.053186 ENSG00000164100
PITX2 ENSG00000164093.11 0.089216 0.070077 ENSG00000164093
WDR82 ENSG00000164091.7 0.067606 0.052259 ENSG00000164091
GRM2 ENSG00000164082.10 0.129411 0.077916 ENSG00000164082
SHISA5 ENSG00000164054.11 0.068862 0.058167 ENSG00000164054
METAP1 ENSG00000164024.7 0.09328 0.061616 ENSG00000164024
AIMP1 ENSG00000164022.12 0.054946 0.048537 ENSG00000164022
FYCO1 ENSG00000163820.10 0.288998 0.080717 ENSG00000163820
CLEC3B ENSG00000163815.5 0.061831 0.049223 ENSG00000163815
DCLK3 ENSG00000163673.6 0.06485 0.070139 ENSG00000163673
PRICKLE2 ENSG00000163637.7 0.094696 0.073625 ENSG00000163637
SYNPR ENSG00000163630.6 0.057427 0.067007 ENSG00000163630
CADPS ENSG00000163618.13 0.061005 0.072552 ENSG00000163618
FAM175A ENSG00000163322.9 0.090381 0.070177 ENSG00000163322
GABRG1 ENSG00000163285.7 0.131207 0.061535 ENSG00000163285
MSX1 ENSG00000163132.6 0.07313 0.073237 ENSG00000163132
HPGDS ENSG00000163106.6 0.274784 0.089352 ENSG00000163106
NOSTRIN ENSG00000163072.10 0.324294 0.088064 ENSG00000163072
FRZB ENSG00000162998.4 0.376365 0.086482 ENSG00000162998
C1orf145 ENSG00000162913.9 0.117594 0.061754 ENSG00000162913
SLC9C2 ENSG00000162753.9 0.058685 0.047541 ENSG00000162753
KCNT2 ENSG00000162687.11 0.075341 0.056509 ENSG00000162687
NTNG1 ENSG00000162631.14 0.073707 0.057897 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.308607 0.075197 ENSG00000162620
ELTD1 ENSG00000162618.8 0.05702 0.056949 ENSG00000162618
TMEM82 ENSG00000162460.6 0.088671 0.068172 ENSG00000162460
LZIC ENSG00000162441.7 0.053142 0.06567 ENSG00000162441
ZSWIM5 ENSG00000162415.6 0.102401 0.062101 ENSG00000162415
C1orf123 ENSG00000162384.9 0.207503 0.089787 ENSG00000162384
ZYG11B ENSG00000162378.8 0.164598 0.078236 ENSG00000162378
SELRC1 ENSG00000162377.4 0.112104 0.064401 ENSG00000162377
TPCN2 ENSG00000162341.11 0.095804 0.085203 ENSG00000162341
TTC9C ENSG00000162222.9 0.158885 0.077977 ENSG00000162222
CCDC78 ENSG00000162004.12 0.065659 0.061962 ENSG00000162004
EIF4A1 ENSG00000161960.10 0.120097 0.067561 ENSG00000161960
LYZL6 ENSG00000161572.6 0.057285 0.053546 ENSG00000161572
ACOX1 ENSG00000161533.7 0.092727 0.077343 ENSG00000161533
PGAP3 ENSG00000161395.8 0.190746 0.082169 ENSG00000161395
MFSD12 ENSG00000161091.8 0.07527 0.078159 ENSG00000161091
LY6K ENSG00000160886.9 0.296941 0.083642 ENSG00000160886
SLC25A44 ENSG00000160785.9 0.095554 0.060587 ENSG00000160785
DEDD2 ENSG00000160570.9 0.052681 0.066623 ENSG00000160570
PPAPDC3 ENSG00000160539.4 0.06135 0.08578 ENSG00000160539
FTCD ENSG00000160282.9 0.110016 0.082858 ENSG00000160282
FAM207A ENSG00000160256.8 0.249526 0.091367 ENSG00000160256
ICOSLG ENSG00000160223.12 0.082955 0.076658 ENSG00000160223
RRP1 ENSG00000160214.8 0.101644 0.077556 ENSG00000160214
ZNF362 ENSG00000160094.10 0.057735 0.061275 ENSG00000160094
ZBTB8A ENSG00000160062.10 0.108151 0.074686 ENSG00000160062
NPR2 ENSG00000159899.10 0.189145 0.082838 ENSG00000159899
CCDC117 ENSG00000159873.5 0.086071 0.062818 ENSG00000159873
PGLYRP3 ENSG00000159527.3 0.062826 0.057832 ENSG00000159527
IRX6 ENSG00000159387.7 0.063312 0.07428 ENSG00000159387
ADPGK ENSG00000159322.13 0.078931 0.052885 ENSG00000159322
MORC3 ENSG00000159256.8 0.126242 0.080377 ENSG00000159256
IGF2BP1 ENSG00000159217.5 0.105873 0.071256 ENSG00000159217
MRPL10 ENSG00000159111.8 0.272868 0.09447 ENSG00000159111
CDC42SE2 ENSG00000158985.9 0.125345 0.075516 ENSG00000158985
B4GALT3 ENSG00000158850.10 0.14206 0.085042 ENSG00000158850
PINK1 ENSG00000158828.5 0.091418 0.075271 ENSG00000158828
ZNF276 ENSG00000158805.7 0.190818 0.082123 ENSG00000158805
CD1C ENSG00000158481.8 0.082681 0.065608 ENSG00000158481
TSPAN33 ENSG00000158457.4 0.183329 0.084473 ENSG00000158457
WDR66 ENSG00000158023.5 0.148477 0.070772 ENSG00000158023
EXTL1 ENSG00000158008.5 0.084725 0.072779 ENSG00000158008
PAFAH2 ENSG00000158006.9 0.082242 0.065752 ENSG00000158006
AGAP1 ENSG00000157985.12 0.061676 0.06432 ENSG00000157985
CABP1 ENSG00000157782.5 0.102406 0.067532 ENSG00000157782
SLC34A2 ENSG00000157765.7 0.199688 0.094467 ENSG00000157765
FAM81A ENSG00000157470.7 0.06528 0.070376 ENSG00000157470
CACNA1D ENSG00000157388.8 0.071445 0.064128 ENSG00000157388
IL34 ENSG00000157368.6 0.14881 0.071835 ENSG00000157368
DHRS4 ENSG00000157326.14 0.101263 0.082969 ENSG00000157326
GATAD1 ENSG00000157259.6 0.316749 0.094961 ENSG00000157259
HTR5A ENSG00000157219.3 0.094065 0.080433 ENSG00000157219
FCHO2 ENSG00000157107.9 0.122335 0.085787 ENSG00000157107
LYZL4 ENSG00000157093.4 0.062792 0.056301 ENSG00000157093
PDE6D ENSG00000156973.9 0.083796 0.071675 ENSG00000156973
TBC1D31 ENSG00000156787.12 0.101518 0.076132 ENSG00000156787
GLYATL2 ENSG00000156689.2 0.087612 0.053578 ENSG00000156689
TYSND1 ENSG00000156521.9 0.064685 0.082679 ENSG00000156521
GDF6 ENSG00000156466.8 0.057475 0.063654 ENSG00000156466
ART3 ENSG00000156219.12 0.467808 0.071273 ENSG00000156219
NDUFAF6 ENSG00000156170.8 0.079956 0.06435 ENSG00000156170
GPR61 ENSG00000156097.8 0.193646 0.081949 ENSG00000156097
KIF5A ENSG00000155980.7 0.088954 0.06835 ENSG00000155980
FAM154A ENSG00000155875.9 0.135763 0.080278 ENSG00000155875
GRIA1 ENSG00000155511.13 0.220288 0.0883 ENSG00000155511
HEATR3 ENSG00000155393.8 0.542203 0.075689 ENSG00000155393
RP11-195B21.3 ENSG00000155282.7 0.073947 0.079904 ENSG00000155282
PROM2 ENSG00000155066.11 0.092338 0.06242 ENSG00000155066
CYP2U1 ENSG00000155016.13 0.193476 0.085618 ENSG00000155016
ANKRD40 ENSG00000154945.6 0.206305 0.085158 ENSG00000154945
PDLIM3 ENSG00000154553.9 0.080921 0.065157 ENSG00000154553
ATP5G3 ENSG00000154518.5 0.093253 0.052681 ENSG00000154518
GBP5 ENSG00000154451.10 0.051456 0.059452 ENSG00000154451
UCHL1 ENSG00000154277.8 0.213106 0.086813 ENSG00000154277
PRKCA ENSG00000154229.7 0.109588 0.079703 ENSG00000154229
ABI3BP ENSG00000154175.12 0.066041 0.056495 ENSG00000154175
TOMM70A ENSG00000154174.7 0.122331 0.071605 ENSG00000154174
C6orf57 ENSG00000154079.5 0.171369 0.07541 ENSG00000154079
UBP1 ENSG00000153560.7 0.082224 0.062364 ENSG00000153560
ING1 ENSG00000153487.11 0.130704 0.089967 ENSG00000153487
ASAP1 ENSG00000153317.10 0.107011 0.069643 ENSG00000153317
FRMD1 ENSG00000153303.12 0.073526 0.064302 ENSG00000153303
MERTK ENSG00000153208.12 0.392309 0.100985 ENSG00000153208
RGPD3 ENSG00000153165.14 0.076278 0.075135 ENSG00000153165
CLGN ENSG00000153132.8 0.305267 0.080954 ENSG00000153132
BANK1 ENSG00000153064.7 0.052134 0.061139 ENSG00000153064
NRSN1 ENSG00000152954.7 0.067921 0.072505 ENSG00000152954
MARVELD2 ENSG00000152939.10 0.05976 0.064946 ENSG00000152939
ZNF117 ENSG00000152926.9 0.201272 0.088733 ENSG00000152926
CNTNAP4 ENSG00000152910.14 0.164346 0.06979 ENSG00000152910
GGPS1 ENSG00000152904.7 0.258109 0.080968 ENSG00000152904
PRDM8 ENSG00000152784.11 0.101513 0.076915 ENSG00000152784
OLAH ENSG00000152463.10 0.055373 0.077781 ENSG00000152463
DCLRE1C ENSG00000152457.13 0.132658 0.086837 ENSG00000152457
TGOLN2 ENSG00000152291.9 0.095961 0.072598 ENSG00000152291
HSPB8 ENSG00000152137.2 0.05348 0.062153 ENSG00000152137
TIAL1 ENSG00000151923.13 0.134736 0.080471 ENSG00000151923
GABRA2 ENSG00000151834.11 0.174033 0.075775 ENSG00000151834
KCNJ1 ENSG00000151704.11 0.056057 0.065336 ENSG00000151704
INPP1 ENSG00000151689.8 0.207372 0.072238 ENSG00000151689
GXYLT1 ENSG00000151233.6 0.167105 0.071342 ENSG00000151233
UEVLD ENSG00000151116.12 0.05143 0.069638 ENSG00000151116
PIP4K2A ENSG00000150867.9 0.328696 0.098419 ENSG00000150867
MTMR12 ENSG00000150712.6 0.114113 0.071695 ENSG00000150712
TIRAP ENSG00000150455.9 0.126292 0.079824 ENSG00000150455
CDH8 ENSG00000150394.9 0.062078 0.072232 ENSG00000150394
ITGB1 ENSG00000150093.14 0.161381 0.074032 ENSG00000150093
GRIN2B ENSG00000150086.3 0.163584 0.087388 ENSG00000150086
TBX6 ENSG00000149922.6 0.252394 0.084725 ENSG00000149922
C11orf49 ENSG00000149179.9 0.143613 0.068054 ENSG00000149179
GLYAT ENSG00000149124.6 0.158992 0.074368 ENSG00000149124
POLR3A ENSG00000148606.8 0.070572 0.074376 ENSG00000148606
RGR ENSG00000148604.9 0.229843 0.095117 ENSG00000148604
ST8SIA6 ENSG00000148488.11 0.069966 0.073995 ENSG00000148488
RSU1 ENSG00000148484.13 0.474474 0.091876 ENSG00000148484
USP6NL ENSG00000148429.9 0.08147 0.075057 ENSG00000148429
CACNA1B ENSG00000148408.8 0.111105 0.072881 ENSG00000148408
INPP5E ENSG00000148384.11 0.136474 0.071584 ENSG00000148384
LRSAM1 ENSG00000148356.9 0.079797 0.071858 ENSG00000148356
RPL7A ENSG00000148303.12 0.063776 0.071775 ENSG00000148303
SURF6 ENSG00000148296.5 0.07562 0.081634 ENSG00000148296
SURF2 ENSG00000148291.5 0.064039 0.082861 ENSG00000148291
ASTN2 ENSG00000148219.12 0.084899 0.087746 ENSG00000148219
IDNK ENSG00000148057.11 0.209189 0.084338 ENSG00000148057
UHRF2 ENSG00000147854.12 0.166465 0.077461 ENSG00000147854
SLC39A4 ENSG00000147804.5 0.257248 0.091914 ENSG00000147804
FAM135B ENSG00000147724.7 0.383963 0.091546 ENSG00000147724
TATDN1 ENSG00000147687.12 0.100644 0.072234 ENSG00000147687
LRP12 ENSG00000147650.7 0.056229 0.051969 ENSG00000147650
ATP6V0D2 ENSG00000147614.3 0.066856 0.058483 ENSG00000147614
CSGALNACT1 ENSG00000147408.10 0.052855 0.053005 ENSG00000147408
NOM1 ENSG00000146909.3 0.158398 0.080699 ENSG00000146909
RBAK ENSG00000146587.12 0.058225 0.054438 ENSG00000146587
C6orf123 ENSG00000146521.5 0.072776 0.068336 ENSG00000146521
AIG1 ENSG00000146416.12 0.130421 0.078686 ENSG00000146416
RNF217 ENSG00000146373.11 0.307791 0.092566 ENSG00000146373
TBC1D32 ENSG00000146350.9 0.194238 0.079883 ENSG00000146350
RARS2 ENSG00000146282.13 0.088788 0.060823 ENSG00000146282
RASGEF1C ENSG00000146090.11 0.063403 0.070817 ENSG00000146090
PSD2 ENSG00000146005.3 0.111435 0.068329 ENSG00000146005
TENM2 ENSG00000145934.11 0.296193 0.095642 ENSG00000145934
C1QTNF2 ENSG00000145861.7 0.284743 0.095984 ENSG00000145861
SLC25A48 ENSG00000145832.8 0.395646 0.086141 ENSG00000145832
ADAMTS19 ENSG00000145808.4 0.08756 0.070403 ENSG00000145808
SPATA9 ENSG00000145757.11 0.153774 0.072707 ENSG00000145757
FBXL17 ENSG00000145743.11 0.213896 0.097142 ENSG00000145743
NDUFS6 ENSG00000145494.7 0.102867 0.080236 ENSG00000145494
DDIT4L ENSG00000145358.2 0.089797 0.05543 ENSG00000145358
CISD2 ENSG00000145354.5 0.301814 0.083071 ENSG00000145354
SNCA ENSG00000145335.11 0.069412 0.064636 ENSG00000145335
TRMT10A ENSG00000145331.9 0.135487 0.071882 ENSG00000145331
PLAC8 ENSG00000145287.6 0.318893 0.093059 ENSG00000145287
ATP10D ENSG00000145246.9 0.184411 0.070255 ENSG00000145246
EPHA5 ENSG00000145242.9 0.454608 0.080931 ENSG00000145242
VWA5B2 ENSG00000145198.10 0.070703 0.066121 ENSG00000145198
SLIT2 ENSG00000145147.15 0.109391 0.078968 ENSG00000145147
VPRBP ENSG00000145041.11 0.05968 0.053692 ENSG00000145041
TMEM44 ENSG00000145014.13 0.054432 0.067738 ENSG00000145014
BOC ENSG00000144857.10 0.107556 0.063924 ENSG00000144857
TAGLN3 ENSG00000144834.8 0.068325 0.06202 ENSG00000144834
GPR128 ENSG00000144820.3 0.21658 0.08747 ENSG00000144820
COL8A1 ENSG00000144810.11 0.097502 0.064594 ENSG00000144810
FAM198A ENSG00000144649.4 0.063073 0.061359 ENSG00000144649
OSBPL10 ENSG00000144645.9 0.09762 0.074711 ENSG00000144645
PHOSPHO2 ENSG00000144362.7 0.289491 0.083093 ENSG00000144362
LYG1 ENSG00000144214.5 0.161658 0.070991 ENSG00000144214
TMEM177 ENSG00000144120.8 0.1751 0.081224 ENSG00000144120
NAT8 ENSG00000144035.3 0.065429 0.053377 ENSG00000144035
CHAC2 ENSG00000143942.4 0.105102 0.082839 ENSG00000143942
GUK1 ENSG00000143774.12 0.074746 0.057092 ENSG00000143774
FBXO28 ENSG00000143756.7 0.086958 0.056942 ENSG00000143756
DEGS1 ENSG00000143753.8 0.053136 0.050967 ENSG00000143753
TP53BP2 ENSG00000143514.12 0.137314 0.080222 ENSG00000143514
DYRK3 ENSG00000143479.11 0.084164 0.064913 ENSG00000143479
ARNT ENSG00000143437.16 0.078464 0.059464 ENSG00000143437
ADAMTSL4 ENSG00000143382.9 0.084986 0.072888 ENSG00000143382
ECM1 ENSG00000143369.10 0.125248 0.077042 ENSG00000143369
NUF2 ENSG00000143228.8 0.072686 0.067149 ENSG00000143228
PPOX ENSG00000143224.12 0.223806 0.087402 ENSG00000143224
UFC1 ENSG00000143222.7 0.071425 0.059977 ENSG00000143222
XCL2 ENSG00000143185.3 0.202637 0.089386 ENSG00000143185
TIPRL ENSG00000143155.8 0.189837 0.085454 ENSG00000143155
ALDH9A1 ENSG00000143149.8 0.325283 0.088076 ENSG00000143149
SLC6A3 ENSG00000142319.14 0.088483 0.06726 ENSG00000142319
IFNAR1 ENSG00000142166.8 0.226734 0.083521 ENSG00000142166
ATHL1 ENSG00000142102.11 0.530419 0.08533 ENSG00000142102
FEM1A ENSG00000141965.3 0.288578 0.097713 ENSG00000141965
hsa-mir-1199 ENSG00000141854.3 0.082133 0.072589 ENSG00000141854
ERBB2 ENSG00000141736.9 0.071586 0.051316 ENSG00000141736
SLC13A5 ENSG00000141485.11 0.135456 0.082951 ENSG00000141485
GATA6 ENSG00000141448.4 0.168432 0.085255 ENSG00000141448
G6PC3 ENSG00000141349.4 0.133476 0.076369 ENSG00000141349
SCRN2 ENSG00000141295.9 0.392549 0.088273 ENSG00000141295
LRRC46 ENSG00000141294.5 0.108262 0.060868 ENSG00000141294
SKAP1 ENSG00000141293.11 0.237558 0.076 ENSG00000141293
KIF2B ENSG00000141200.6 0.055661 0.05498 ENSG00000141200
RANBP10 ENSG00000141084.6 0.146398 0.06562 ENSG00000141084
CIRH1A ENSG00000141076.13 0.224725 0.087726 ENSG00000141076
MYOCD ENSG00000141052.13 0.133633 0.08369 ENSG00000141052
GAS8 ENSG00000141013.10 0.266614 0.090373 ENSG00000141013
RHOT2 ENSG00000140983.8 0.142864 0.080172 ENSG00000140983
GCSH ENSG00000140905.5 0.37267 0.086206 ENSG00000140905
ADAMTS18 ENSG00000140873.11 0.053508 0.063739 ENSG00000140873
NKD1 ENSG00000140807.4 0.234718 0.091472 ENSG00000140807
CYP11A1 ENSG00000140459.13 0.14565 0.081782 ENSG00000140459
NCOA2 ENSG00000140396.8 0.075835 0.057581 ENSG00000140396
