AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
ZNF84 ENSG00000198040.6 0.073963 0.04445 ENSG00000198040
ZKSCAN7 ENSG00000196345.7 0.088918 0.052126 ENSG00000196345
C3orf17 ENSG00000163608.10 0.060058 0.046744 ENSG00000163608
DOCK9 ENSG00000088387.13 0.114668 0.058843 ENSG00000088387
AHSA1 ENSG00000100591.3 0.061741 0.052557 ENSG00000100591
TBC1D3 ENSG00000197681.8 0.063719 0.052653 ENSG00000197681
CYP4F3 ENSG00000186529.9 0.09607 0.054911 ENSG00000186529
MGAT1 ENSG00000131446.11 0.079536 0.0495 ENSG00000131446
KRTAP13-1 ENSG00000198390.3 0.144339 0.073109 ENSG00000198390
TCF20 ENSG00000100207.14 0.088974 0.053163 ENSG00000100207
GATAD2A ENSG00000167491.12 0.116161 0.0523 ENSG00000167491
ETFA ENSG00000140374.11 0.140738 0.060555 ENSG00000140374
MTIF3 ENSG00000122033.10 0.09077 0.064787 ENSG00000122033
GUCY2C ENSG00000070019.3 0.105036 0.059295 ENSG00000070019
FH ENSG00000091483.6 0.070196 0.057782 ENSG00000091483
LY75 ENSG00000054219.9 0.245763 0.068395 ENSG00000054219
FAM177B ENSG00000197520.6 0.228548 0.072929 ENSG00000197520
NLRP7 ENSG00000167634.8 0.058208 0.066598 ENSG00000167634
DLG5 ENSG00000151208.12 0.2883 0.070923 ENSG00000151208
RGL4 ENSG00000159496.10 0.15759 0.07345 ENSG00000159496
AZIN1 ENSG00000155096.9 0.082608 0.057597 ENSG00000155096
FAM101A ENSG00000178882.8 0.080293 0.062782 ENSG00000178882
MURC ENSG00000170681.6 0.056009 0.040374 ENSG00000170681
GNPDA2 ENSG00000163281.6 0.191853 0.061668 ENSG00000163281
VPS13A ENSG00000197969.7 0.185213 0.073065 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.156734 0.062956 ENSG00000085491
CRLS1 ENSG00000088766.6 0.075769 0.060127 ENSG00000088766
NSUN6 ENSG00000241058.1 0.191824 0.0656 ENSG00000241058
FAM185A ENSG00000222011.4 0.107687 0.064498 ENSG00000222011
LDHA ENSG00000134333.9 0.062781 0.054216 ENSG00000134333
CFDP1 ENSG00000153774.4 0.122426 0.056058 ENSG00000153774
SFXN1 ENSG00000164466.8 0.064164 0.057038 ENSG00000164466
TLCD2 ENSG00000185561.8 0.082299 0.056254 ENSG00000185561
MAP3K11 ENSG00000173327.3 0.156664 0.057619 ENSG00000173327
CD274 ENSG00000120217.9 0.076413 0.056166 ENSG00000120217
LRRC7 ENSG00000033122.13 0.050827 0.046419 ENSG00000033122
RAB33B ENSG00000172007.5 0.054757 0.053243 ENSG00000172007
SPRYD3 ENSG00000167778.4 0.088929 0.05699 ENSG00000167778
TMX4 ENSG00000125827.4 0.088123 0.058681 ENSG00000125827
CNTNAP3 ENSG00000106714.13 0.076465 0.051921 ENSG00000106714
SUSD4 ENSG00000143502.9 0.081002 0.051709 ENSG00000143502
CPAMD8 ENSG00000160111.8 0.122274 0.066411 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.224753 0.065388 ENSG00000171763
CCDC125 ENSG00000183323.8 0.050203 0.04792 ENSG00000183323
CRYAA ENSG00000160202.3 0.112602 0.066853 ENSG00000160202
BGLAP ENSG00000242252.1 0.057597 0.049155 ENSG00000242252
ABHD10 ENSG00000144827.4 0.104631 0.057307 ENSG00000144827
ITGA6 ENSG00000091409.10 0.073929 0.053146 ENSG00000091409
EVI5 ENSG00000067208.10 0.069896 0.037884 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.095254 0.048899 ENSG00000197070
HSD17B13 ENSG00000170509.7 0.186035 0.067391 ENSG00000170509
TONSL ENSG00000160949.12 0.20873 0.068769 ENSG00000160949
SLC39A11 ENSG00000133195.7 0.220751 0.089637 ENSG00000133195
C20orf194 ENSG00000088854.11 0.177209 0.065151 ENSG00000088854
SGCD ENSG00000170624.9 0.086914 0.052567 ENSG00000170624
CYP4F22 ENSG00000171954.7 0.068633 0.055553 ENSG00000171954
C17orf80 ENSG00000141219.11 0.095525 0.067458 ENSG00000141219
C10orf82 ENSG00000165863.12 0.067967 0.060908 ENSG00000165863
RAB40B ENSG00000141542.6 0.059499 0.066457 ENSG00000141542
DSE ENSG00000111817.12 0.26122 0.079623 ENSG00000111817
H1FNT ENSG00000187166.1 0.09862 0.051175 ENSG00000187166
ATG12 ENSG00000145782.8 0.121231 0.066493 ENSG00000145782
DBNDD1 ENSG00000003249.9 0.114214 0.055482 ENSG00000003249
SLCO1B3 ENSG00000111700.8 0.055948 0.043622 ENSG00000111700
TAPT1 ENSG00000169762.12 0.080654 0.060664 ENSG00000169762
LRRC47 ENSG00000130764.5 0.096255 0.060961 ENSG00000130764
MPND ENSG00000008382.11 0.07394 0.058345 ENSG00000008382
ATP8B3 ENSG00000130270.11 0.107658 0.064997 ENSG00000130270
ARL2BP ENSG00000102931.3 0.061209 0.061521 ENSG00000102931
ITGAM ENSG00000169896.12 0.084429 0.052108 ENSG00000169896
DESI1 ENSG00000100418.7 0.136266 0.059672 ENSG00000100418
DSG2 ENSG00000046604.8 0.07493 0.051999 ENSG00000046604
SELENBP1 ENSG00000143416.16 0.101797 0.059951 ENSG00000143416
CARD8 ENSG00000105483.12 0.056038 0.049025 ENSG00000105483
RPS9 ENSG00000170889.9 0.387393 0.077267 ENSG00000170889
UBXN10 ENSG00000162543.5 0.060627 0.047922 ENSG00000162543
SH3PXD2B ENSG00000174705.7 0.097165 0.065196 ENSG00000174705
KCNJ2 ENSG00000123700.4 0.148067 0.065073 ENSG00000123700
THEM6 ENSG00000130193.7 0.093679 0.058377 ENSG00000130193
ISLR ENSG00000129009.8 0.050244 0.043426 ENSG00000129009
ANKLE2 ENSG00000176915.10 0.270541 0.07491 ENSG00000176915
C1orf112 ENSG00000000460.12 0.079804 0.04743 ENSG00000000460
USB1 ENSG00000103005.7 0.074691 0.055684 ENSG00000103005
SNX4 ENSG00000114520.6 0.054802 0.048644 ENSG00000114520
DNAJB6 ENSG00000105993.10 0.188648 0.07718 ENSG00000105993
SLC25A41 ENSG00000181240.9 0.381287 0.079559 ENSG00000181240
TNFSF11 ENSG00000120659.10 0.061479 0.05296 ENSG00000120659
NARF ENSG00000141562.12 0.135862 0.072776 ENSG00000141562
CPT1A ENSG00000110090.8 0.076246 0.053936 ENSG00000110090
TBC1D12 ENSG00000108239.8 0.061901 0.043712 ENSG00000108239
C9orf141 ENSG00000198454.2 0.059319 0.052053 ENSG00000198454
GPR161 ENSG00000143147.10 0.051475 0.055904 ENSG00000143147
EPS8 ENSG00000151491.8 0.075944 0.053813 ENSG00000151491
SIRPB2 ENSG00000196209.7 0.45367 0.079802 ENSG00000196209
HTATIP2 ENSG00000109854.9 0.12962 0.066327 ENSG00000109854
SNAPC2 ENSG00000104976.7 0.131157 0.069063 ENSG00000104976
CERKL ENSG00000188452.9 0.232491 0.07975 ENSG00000188452
PMFBP1 ENSG00000118557.11 0.056549 0.051861 ENSG00000118557
MGST3 ENSG00000143198.7 0.224245 0.072124 ENSG00000143198
AGAP8 ENSG00000174194.11 0.545361 0.076028 ENSG00000174194
CBX6 ENSG00000183741.7 0.064569 0.055703 ENSG00000183741
L3MBTL3 ENSG00000198945.3 0.33273 0.073695 ENSG00000198945
DYNLL2 ENSG00000121083.6 0.066679 0.058484 ENSG00000121083
ZNF350 ENSG00000256683.2 0.081409 0.06654 ENSG00000256683
PAN3 ENSG00000152520.9 0.056618 0.064181 ENSG00000152520
NXN ENSG00000167693.12 0.054183 0.06145 ENSG00000167693
C9orf41 ENSG00000156017.8 0.134125 0.064052 ENSG00000156017
FAM21A ENSG00000099290.11 0.193214 0.071183 ENSG00000099290
HCK ENSG00000101336.8 0.064443 0.058003 ENSG00000101336
TASP1 ENSG00000089123.11 0.112759 0.065257 ENSG00000089123
SPG11 ENSG00000104133.10 0.05435 0.043982 ENSG00000104133
CHRM3 ENSG00000133019.7 0.083957 0.063847 ENSG00000133019
GORAB ENSG00000120370.8 0.144085 0.067324 ENSG00000120370
FAM115A ENSG00000198420.5 0.094555 0.061253 ENSG00000198420
USE1 ENSG00000053501.8 0.084145 0.057552 ENSG00000053501
TRPT1 ENSG00000149743.9 0.083326 0.054465 ENSG00000149743
RNH1 ENSG00000023191.12 0.080135 0.054108 ENSG00000023191
TSPAN15 ENSG00000099282.5 0.066025 0.063188 ENSG00000099282
SH3GLB1 ENSG00000097033.10 0.055129 0.046632 ENSG00000097033
ALKBH4 ENSG00000160993.3 0.102198 0.060236 ENSG00000160993
MCM6 ENSG00000076003.4 0.053461 0.037201 ENSG00000076003
ADH5 ENSG00000197894.6 0.173306 0.061789 ENSG00000197894
EP400NL ENSG00000185684.8 0.376213 0.074883 ENSG00000185684
ECHDC1 ENSG00000093144.14 0.052212 0.038069 ENSG00000093144
CLEC18A ENSG00000157322.12 0.464175 0.073532 ENSG00000157322
CDYL2 ENSG00000166446.9 0.14113 0.076467 ENSG00000166446
SPP1 ENSG00000118785.9 0.110897 0.059073 ENSG00000118785
TJP3 ENSG00000105289.10 0.091017 0.063153 ENSG00000105289
PDPK1 ENSG00000140992.14 0.079166 0.059208 ENSG00000140992
ANKLE1 ENSG00000160117.10 0.059425 0.054161 ENSG00000160117
CEP85L ENSG00000111860.9 0.090389 0.048961 ENSG00000111860
VSTM2L ENSG00000132821.7 0.051195 0.048648 ENSG00000132821
CDPF1 ENSG00000205643.6 0.067007 0.055448 ENSG00000205643
CDKL1 ENSG00000100490.5 0.108717 0.055491 ENSG00000100490
JOSD1 ENSG00000100221.6 0.052779 0.047185 ENSG00000100221
RNF31 ENSG00000092098.12 0.05464 0.038977 ENSG00000092098
ELOVL1 ENSG00000066322.8 0.063506 0.052007 ENSG00000066322
IGFBP7 ENSG00000163453.7 0.081206 0.054993 ENSG00000163453
RTDR1 ENSG00000100218.7 0.07714 0.056501 ENSG00000100218
PTPRCAP ENSG00000213402.2 0.057838 0.04424 ENSG00000213402
KCNK1 ENSG00000135750.10 0.063403 0.056577 ENSG00000135750
TEAD1 ENSG00000187079.10 0.072924 0.058175 ENSG00000187079
METTL15 ENSG00000169519.15 0.071843 0.049276 ENSG00000169519
C3orf14 ENSG00000114405.6 0.136357 0.07137 ENSG00000114405
ULK4 ENSG00000168038.6 0.29962 0.068061 ENSG00000168038
MFSD6 ENSG00000151690.10 0.109086 0.053774 ENSG00000151690
TNKS1BP1 ENSG00000149115.9 0.065892 0.042196 ENSG00000149115
CARD9 ENSG00000187796.9 0.055113 0.06129 ENSG00000187796
MEIOB ENSG00000162039.10 0.065687 0.051949 ENSG00000162039
TPCN1 ENSG00000186815.8 0.063043 0.054984 ENSG00000186815
RABGAP1L ENSG00000152061.17 0.058314 0.045071 ENSG00000152061
ISPD ENSG00000214960.5 0.080108 0.055247 ENSG00000214960
ZNF473 ENSG00000142528.11 0.098373 0.057053 ENSG00000142528
TMEM60 ENSG00000135211.5 0.132941 0.054036 ENSG00000135211
IL27RA ENSG00000104998.2 0.110145 0.067016 ENSG00000104998
REPS1 ENSG00000135597.14 0.230492 0.076188 ENSG00000135597
CREM ENSG00000095794.15 0.090375 0.052905 ENSG00000095794
NUAK2 ENSG00000163545.7 0.112318 0.065869 ENSG00000163545
VIPR2 ENSG00000106018.9 0.064214 0.040049 ENSG00000106018
GTF2F1 ENSG00000125651.9 0.073052 0.066667 ENSG00000125651
SEC61A2 ENSG00000065665.16 0.102154 0.069191 ENSG00000065665
CAV2 ENSG00000105971.9 0.0596 0.049907 ENSG00000105971
CHI3L1 ENSG00000133048.8 0.106589 0.06813 ENSG00000133048
GNPDA1 ENSG00000113552.11 0.084167 0.060339 ENSG00000113552
GPD1L ENSG00000152642.6 0.154241 0.066913 ENSG00000152642
DECR2 ENSG00000242612.2 0.086356 0.067765 ENSG00000242612
TBXAS1 ENSG00000059377.11 0.084598 0.05379 ENSG00000059377
GDE1 ENSG00000006007.7 0.052026 0.055788 ENSG00000006007
AKR1C2 ENSG00000151632.12 0.085427 0.057364 ENSG00000151632
PRKG2 ENSG00000138669.5 0.057333 0.049955 ENSG00000138669
ZNF208 ENSG00000160321.10 0.08906 0.060247 ENSG00000160321
FITM2 ENSG00000197296.5 0.087541 0.059379 ENSG00000197296
SLC44A2 ENSG00000129353.10 0.120788 0.06433 ENSG00000129353
ZSCAN5A ENSG00000131848.5 0.050284 0.059479 ENSG00000131848
PLA2G15 ENSG00000103066.8 0.086923 0.052361 ENSG00000103066
LRRC8C ENSG00000171488.10 0.063334 0.046371 ENSG00000171488
ZNF7 ENSG00000147789.11 0.093054 0.046863 ENSG00000147789
ZNF772 ENSG00000197128.7 0.145493 0.058324 ENSG00000197128
SMIM2 ENSG00000139656.5 0.137379 0.069972 ENSG00000139656
C22orf26 ENSG00000182257.5 0.074354 0.058311 ENSG00000182257
ANAPC4 ENSG00000053900.6 0.132045 0.056874 ENSG00000053900
SMDT1 ENSG00000183172.7 0.521333 0.065237 ENSG00000183172
ODF2 ENSG00000136811.11 0.113486 0.059288 ENSG00000136811
BCCIP ENSG00000107949.12 0.058445 0.050201 ENSG00000107949
TATDN2 ENSG00000157014.6 0.0642 0.050256 ENSG00000157014
ZFAND5 ENSG00000107372.8 0.065976 0.046352 ENSG00000107372
NAALADL1 ENSG00000168060.10 0.052597 0.041159 ENSG00000168060
KIAA1683 ENSG00000130518.11 0.083147 0.051747 ENSG00000130518
OR4N4 ENSG00000183706.4 0.067898 0.056266 ENSG00000183706
TRIM38 ENSG00000112343.8 0.098847 0.045967 ENSG00000112343
ARG1 ENSG00000118520.8 0.199684 0.069601 ENSG00000118520
IL31RA ENSG00000164509.9 0.056903 0.044471 ENSG00000164509
CDK5 ENSG00000164885.8 0.052474 0.054275 ENSG00000164885
CITED2 ENSG00000164442.8 0.088982 0.056309 ENSG00000164442
PCIF1 ENSG00000100982.7 0.071242 0.054409 ENSG00000100982
TEPP ENSG00000159648.7 0.124743 0.062959 ENSG00000159648
NECAP2 ENSG00000157191.15 0.057756 0.049603 ENSG00000157191
PPDPF ENSG00000125534.5 0.210481 0.076275 ENSG00000125534
TMEM87B ENSG00000153214.5 0.141833 0.065628 ENSG00000153214
TMEM63B ENSG00000137216.14 0.155556 0.076383 ENSG00000137216
C19orf55 ENSG00000167595.10 0.081618 0.059738 ENSG00000167595
RHPN2 ENSG00000131941.3 0.071557 0.058829 ENSG00000131941
GTPBP3 ENSG00000130299.12 0.153847 0.067507 ENSG00000130299
TXNRD2 ENSG00000184470.15 0.074331 0.052202 ENSG00000184470
ALOX5AP ENSG00000132965.5 0.055591 0.055843 ENSG00000132965
FKRP ENSG00000181027.6 0.053087 0.0694 ENSG00000181027
CRYL1 ENSG00000165475.9 0.096414 0.059237 ENSG00000165475
FAM153B ENSG00000182230.7 0.102793 0.059539 ENSG00000182230
NMI ENSG00000123609.6 0.072505 0.04487 ENSG00000123609
DHRS12 ENSG00000102796.6 0.127698 0.064021 ENSG00000102796
KRTAP1-1 ENSG00000188581.8 0.064012 0.050703 ENSG00000188581
SCPEP1 ENSG00000121064.8 0.151799 0.070761 ENSG00000121064
MPPED2 ENSG00000066382.12 0.122905 0.060274 ENSG00000066382
KRTAP3-1 ENSG00000212901.2 0.064552 0.049284 ENSG00000212901
MRPL37 ENSG00000116221.11 0.052773 0.053769 ENSG00000116221
SPG7 ENSG00000197912.9 0.129537 0.058506 ENSG00000197912
SLC22A1 ENSG00000175003.8 0.076596 0.047571 ENSG00000175003
ADCY7 ENSG00000121281.8 0.105128 0.059596 ENSG00000121281
S100P ENSG00000163993.6 0.44715 0.089533 ENSG00000163993
LUZP2 ENSG00000187398.7 0.053655 0.049759 ENSG00000187398
SEPT10 ENSG00000186522.10 0.066707 0.048433 ENSG00000186522
RNF44 ENSG00000146083.7 0.051 0.049685 ENSG00000146083
LIN9 ENSG00000183814.11 0.074059 0.053005 ENSG00000183814
RP11-1407O15.2 ENSG00000174093.6 0.089568 0.062597 ENSG00000174093
FAM213A ENSG00000122378.9 0.051051 0.037451 ENSG00000122378
AK9 ENSG00000155085.11 0.094996 0.049054 ENSG00000155085
NUDT1 ENSG00000106268.11 0.11753 0.074514 ENSG00000106268
SIGLEC11 ENSG00000161640.11 0.284864 0.079201 ENSG00000161640
NPAS2 ENSG00000170485.12 0.088507 0.053815 ENSG00000170485
BSCL2 ENSG00000168000.10 0.162046 0.067558 ENSG00000168000
ARL4D ENSG00000175906.4 0.061352 0.038301 ENSG00000175906
RAD17 ENSG00000152942.14 0.0818 0.063353 ENSG00000152942
TWIST1 ENSG00000122691.8 0.057771 0.051633 ENSG00000122691
DOCK6 ENSG00000130158.9 0.051304 0.050421 ENSG00000130158
CACNB3 ENSG00000167535.3 0.071858 0.054243 ENSG00000167535
LPAR3 ENSG00000171517.5 0.089473 0.065252 ENSG00000171517
MED13L ENSG00000123066.3 0.075064 0.055508 ENSG00000123066
C12orf54 ENSG00000177627.5 0.063664 0.041277 ENSG00000177627
GINS3 ENSG00000181938.9 0.108378 0.066224 ENSG00000181938
SNAI3 ENSG00000185669.5 0.246165 0.074719 ENSG00000185669
ADH4 ENSG00000198099.4 0.059747 0.042933 ENSG00000198099
MAST2 ENSG00000086015.15 0.054582 0.0363 ENSG00000086015
PYCARD ENSG00000103490.13 0.051298 0.043826 ENSG00000103490
CCDC101 ENSG00000176476.4 0.065616 0.050085 ENSG00000176476
CIAPIN1 ENSG00000005194.10 0.069966 0.060985 ENSG00000005194
SNCAIP ENSG00000064692.14 0.093302 0.057564 ENSG00000064692
LPGAT1 ENSG00000123684.8 0.121227 0.054868 ENSG00000123684
ESPL1 ENSG00000135476.7 0.125177 0.058264 ENSG00000135476
COQ5 ENSG00000110871.10 0.139777 0.059475 ENSG00000110871
SYPL2 ENSG00000143028.7 0.050543 0.049767 ENSG00000143028
DPF2 ENSG00000133884.5 0.094723 0.05927 ENSG00000133884
GLOD4 ENSG00000167699.9 0.131942 0.065856 ENSG00000167699
CATSPER2 ENSG00000166762.12 0.131189 0.063921 ENSG00000166762
AGAP6 ENSG00000204149.5 0.205243 0.065762 ENSG00000204149
CCDC180 ENSG00000197816.9 0.060513 0.05093 ENSG00000197816
C19orf33 ENSG00000167644.7 0.104016 0.068119 ENSG00000167644
PXK ENSG00000168297.11 0.107699 0.048267 ENSG00000168297
KIAA0930 ENSG00000100364.13 0.177431 0.084123 ENSG00000100364
UPB1 ENSG00000100024.10 0.132124 0.066401 ENSG00000100024
PIK3CA ENSG00000121879.3 0.059068 0.04784 ENSG00000121879
PRMT7 ENSG00000132600.12 0.135394 0.053019 ENSG00000132600
PDHB ENSG00000168291.8 0.071954 0.046643 ENSG00000168291
IFT81 ENSG00000122970.11 0.08639 0.065347 ENSG00000122970
COX19 ENSG00000240230.1 0.091089 0.062579 ENSG00000240230
TMC6 ENSG00000141524.11 0.057413 0.061822 ENSG00000141524
CAPRIN1 ENSG00000135387.15 0.080287 0.046405 ENSG00000135387
INADL ENSG00000132849.14 0.060573 0.069858 ENSG00000132849
PPCS ENSG00000127125.7 0.078147 0.055491 ENSG00000127125
APTX ENSG00000137074.14 0.055053 0.04126 ENSG00000137074
MUT ENSG00000146085.7 0.148922 0.058333 ENSG00000146085
DKK2 ENSG00000155011.4 0.095042 0.055999 ENSG00000155011
LPPR3 ENSG00000129951.14 0.050701 0.050856 ENSG00000129951
ATXN10 ENSG00000130638.11 0.130194 0.066882 ENSG00000130638
NLRP4 ENSG00000160505.11 0.147397 0.074744 ENSG00000160505
DDX17 ENSG00000100201.14 0.075365 0.046708 ENSG00000100201
CYTH4 ENSG00000100055.16 0.055481 0.055044 ENSG00000100055
ZNF655 ENSG00000197343.5 0.065844 0.049104 ENSG00000197343
LEMD2 ENSG00000161904.7 0.096106 0.065091 ENSG00000161904
ZNF696 ENSG00000185730.3 0.061518 0.048275 ENSG00000185730
RAB3GAP2 ENSG00000118873.10 0.094102 0.056033 ENSG00000118873
ALDH16A1 ENSG00000161618.5 0.434608 0.07157 ENSG00000161618
RTCB ENSG00000100220.7 0.056286 0.052956 ENSG00000100220
HID1 ENSG00000167861.11 0.059883 0.056505 ENSG00000167861
GRAMD4 ENSG00000075240.12 0.097513 0.06544 ENSG00000075240
LRP10 ENSG00000197324.4 0.06002 0.058876 ENSG00000197324
ATF7IP ENSG00000171681.8 0.104806 0.060672 ENSG00000171681
NCLN ENSG00000125912.6 0.074701 0.065348 ENSG00000125912
RASSF6 ENSG00000169435.9 0.064632 0.044947 ENSG00000169435
KLK3 ENSG00000142515.10 0.06197 0.067639 ENSG00000142515
DDRGK1 ENSG00000198171.8 0.218305 0.073664 ENSG00000198171
UHMK1 ENSG00000152332.11 0.071478 0.059869 ENSG00000152332
SPIRE2 ENSG00000204991.6 0.190715 0.068701 ENSG00000204991
TECPR1 ENSG00000205356.5 0.060177 0.050904 ENSG00000205356
SRGAP2 ENSG00000163486.8 0.079387 0.052303 ENSG00000163486
ZNF134 ENSG00000213762.6 0.053918 0.049937 ENSG00000213762
PARP10 ENSG00000178685.9 0.107571 0.063136 ENSG00000178685
AKAP10 ENSG00000108599.10 0.050234 0.052146 ENSG00000108599
NUDT12 ENSG00000112874.5 0.22182 0.074523 ENSG00000112874
PRDX2 ENSG00000167815.7 0.067121 0.050565 ENSG00000167815
GDPD4 ENSG00000178795.5 0.055808 0.049761 ENSG00000178795
SETD2 ENSG00000181555.15 0.114585 0.061471 ENSG00000181555
DNA2 ENSG00000138346.10 0.132153 0.056283 ENSG00000138346
DOCK7 ENSG00000116641.11 0.074151 0.048476 ENSG00000116641
CDK5RAP3 ENSG00000108465.10 0.102033 0.053048 ENSG00000108465
CABIN1 ENSG00000099991.12 0.053114 0.050201 ENSG00000099991
HRNR ENSG00000197915.5 0.061651 0.04849 ENSG00000197915
ANO5 ENSG00000171714.10 0.125927 0.059606 ENSG00000171714
PKNOX2 ENSG00000165495.11 0.065196 0.069601 ENSG00000165495
ASB16 ENSG00000161664.2 0.098265 0.0513 ENSG00000161664
NPNT ENSG00000168743.8 0.070563 0.04805 ENSG00000168743
TEF ENSG00000167074.10 0.136363 0.064495 ENSG00000167074
ZNHIT6 ENSG00000117174.6 0.099437 0.05741 ENSG00000117174
GP9 ENSG00000169704.4 0.070713 0.051274 ENSG00000169704
TTC4 ENSG00000243725.2 0.056292 0.049818 ENSG00000243725
FAM149B1 ENSG00000138286.9 0.072506 0.050228 ENSG00000138286
KRTAP10-11 ENSG00000243489.2 0.07105 0.051755 ENSG00000243489
CLEC7A ENSG00000172243.13 0.140282 0.071418 ENSG00000172243
CASC1 ENSG00000118307.14 0.08516 0.065473 ENSG00000118307
ASCC1 ENSG00000138303.13 0.05797 0.056661 ENSG00000138303
DMRT1 ENSG00000137090.7 0.05389 0.06004 ENSG00000137090
ADSS ENSG00000035687.9 0.116375 0.068646 ENSG00000035687
CCDC40 ENSG00000141519.10 0.055358 0.065668 ENSG00000141519
KLKB1 ENSG00000164344.11 0.133435 0.06443 ENSG00000164344
PPA1 ENSG00000180817.6 0.24142 0.075445 ENSG00000180817
ANGPTL6 ENSG00000130812.6 0.180166 0.075705 ENSG00000130812
NHLH1 ENSG00000171786.5 0.059682 0.054284 ENSG00000171786
FAM133B ENSG00000234545.3 0.106194 0.05975 ENSG00000234545
CWC22 ENSG00000163510.9 0.089901 0.053404 ENSG00000163510
RPL8 ENSG00000161016.11 0.098914 0.046243 ENSG00000161016
KLHL9 ENSG00000198642.5 0.114009 0.062283 ENSG00000198642
WDR52 ENSG00000206530.4 0.112322 0.061621 ENSG00000206530
ATP6V0D1 ENSG00000159720.7 0.10872 0.063262 ENSG00000159720
TRIP4 ENSG00000103671.5 0.132714 0.062372 ENSG00000103671
CCL27 ENSG00000213927.3 0.06585 0.044777 ENSG00000213927
MRPS16 ENSG00000182180.9 0.14229 0.068701 ENSG00000182180
KYNU ENSG00000115919.10 0.115184 0.063125 ENSG00000115919
CCDC13 ENSG00000244607.1 0.108059 0.058263 ENSG00000244607
GYG1 ENSG00000163754.13 0.077151 0.055541 ENSG00000163754
TLR10 ENSG00000174123.6 0.056496 0.053066 ENSG00000174123
EPB41L4A ENSG00000129595.8 0.068678 0.052539 ENSG00000129595
IFT27 ENSG00000100360.10 0.158403 0.065812 ENSG00000100360
RGS2 ENSG00000116741.6 0.055357 0.039638 ENSG00000116741
ZMAT5 ENSG00000100319.11 0.057688 0.041353 ENSG00000100319
C9orf85 ENSG00000155621.10 0.071146 0.050668 ENSG00000155621
ST7-OT4 ENSG00000214188.5 0.067743 0.041869 ENSG00000214188
NXPE3 ENSG00000144815.9 0.183579 0.067611 ENSG00000144815
DDX47 ENSG00000213782.3 0.060457 0.058992 ENSG00000213782
IVD ENSG00000128928.4 0.124807 0.0703 ENSG00000128928
KIR3DL1 ENSG00000167633.12 0.196438 0.084845 ENSG00000167633
ZNF613 ENSG00000176024.12 0.063553 0.057671 ENSG00000176024
ZNF385C ENSG00000187595.10 0.05687 0.042924 ENSG00000187595
TRIM66 ENSG00000166436.11 0.384528 0.079318 ENSG00000166436
SSFA2 ENSG00000138434.12 0.054271 0.046858 ENSG00000138434
DNAJB12 ENSG00000148719.9 0.055612 0.039466 ENSG00000148719
C2CD5 ENSG00000111731.8 0.116653 0.055604 ENSG00000111731
ERN1 ENSG00000178607.10 0.058841 0.045038 ENSG00000178607
GPR89B ENSG00000188092.10 0.074477 0.055905 ENSG00000188092
CFL1 ENSG00000172757.8 0.077405 0.047618 ENSG00000172757
LRCH1 ENSG00000136141.10 0.092531 0.059845 ENSG00000136141
KRT7 ENSG00000135480.10 0.05421 0.048411 ENSG00000135480
DPEP3 ENSG00000141096.4 0.117935 0.061082 ENSG00000141096
IMMP2L ENSG00000184903.5 0.088892 0.049759 ENSG00000184903
SLC31A1 ENSG00000136868.9 0.052219 0.049719 ENSG00000136868
MMS22L ENSG00000146263.7 0.061521 0.045924 ENSG00000146263
ACVR2A ENSG00000121989.10 0.083913 0.0501 ENSG00000121989
EIF3I ENSG00000084623.7 0.051303 0.048124 ENSG00000084623
CLDN15 ENSG00000106404.9 0.142237 0.056801 ENSG00000106404
TMEM252 ENSG00000181778.4 0.083228 0.054324 ENSG00000181778
DR1 ENSG00000117505.7 0.071447 0.054866 ENSG00000117505
PRSS53 ENSG00000151006.7 0.061179 0.049563 ENSG00000151006
RSPO3 ENSG00000146374.9 0.110611 0.060482 ENSG00000146374
SLC19A2 ENSG00000117479.7 0.05569 0.042287 ENSG00000117479
ST3GAL1 ENSG00000008513.10 0.105986 0.067591 ENSG00000008513
NFIC ENSG00000141905.13 0.069191 0.06321 ENSG00000141905
ZNF577 ENSG00000161551.8 0.10771 0.067875 ENSG00000161551
LEPR ENSG00000116678.14 0.102034 0.065067 ENSG00000116678
SPATA2L ENSG00000158792.11 0.062386 0.046198 ENSG00000158792
MED25 ENSG00000104973.10 0.058825 0.062443 ENSG00000104973
UGCG ENSG00000148154.5 0.050848 0.057158 ENSG00000148154
QSOX1 ENSG00000116260.12 0.44059 0.08132 ENSG00000116260
TP53I11 ENSG00000175274.14 0.073758 0.063152 ENSG00000175274
SUPV3L1 ENSG00000156502.9 0.080659 0.054919 ENSG00000156502
CHAD ENSG00000136457.5 0.085077 0.062858 ENSG00000136457
SP5 ENSG00000204335.3 0.073666 0.049522 ENSG00000204335
SOBP ENSG00000112320.7 0.067748 0.057566 ENSG00000112320
BBS4 ENSG00000140463.9 0.119536 0.062665 ENSG00000140463
PPP1R1B ENSG00000131771.9 0.053067 0.048457 ENSG00000131771
C11orf70 ENSG00000137691.8 0.09378 0.066805 ENSG00000137691
CYTL1 ENSG00000170891.6 0.229828 0.088005 ENSG00000170891
RPL13A ENSG00000142541.12 0.056607 0.054477 ENSG00000142541
