AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
SPATA33 ENSG00000167523.9 0.107728 0.054675 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.11865 0.060353 ENSG00000167515
SMG8 ENSG00000167447.8 0.015601 0.022042 ENSG00000167447
RRM1 ENSG00000167325.10 0.017845 0.032257 ENSG00000167325
CERCAM ENSG00000167123.14 0.015561 0.034811 ENSG00000167123
TRUB2 ENSG00000167112.7 0.017963 0.039033 ENSG00000167112
SUN5 ENSG00000167098.7 0.023804 0.030525 ENSG00000167098
RP11-93B14.6 ENSG00000167046.4 0.050995 0.044412 ENSG00000167046
SGSM1 ENSG00000167037.14 0.260122 0.07893 ENSG00000167037
C15orf43 ENSG00000167014.6 0.1474 0.07571 ENSG00000167014
NUDT21 ENSG00000167005.9 0.122553 0.070734 ENSG00000167005
MS4A8 ENSG00000166959.3 0.040225 0.041567 ENSG00000166959
ZBTB39 ENSG00000166860.2 0.018165 0.04382 ENSG00000166860
NAV2 ENSG00000166833.15 0.054694 0.069859 ENSG00000166833
PLIN1 ENSG00000166819.7 0.011846 0.024679 ENSG00000166819
LDHD ENSG00000166816.9 0.049104 0.047842 ENSG00000166816
KIF7 ENSG00000166813.10 0.049114 0.048903 ENSG00000166813
LDHAL6A ENSG00000166800.5 0.024347 0.040834 ENSG00000166800
SAAL1 ENSG00000166788.5 0.076839 0.045986 ENSG00000166788
ZNF606 ENSG00000166704.7 0.016674 0.033386 ENSG00000166704
TVP23A ENSG00000166676.10 0.05249 0.043235 ENSG00000166676
ATF7IP2 ENSG00000166669.9 0.021849 0.029286 ENSG00000166669
NDEL1 ENSG00000166579.11 0.035691 0.041151 ENSG00000166579
ZSCAN21 ENSG00000166529.10 0.142264 0.060583 ENSG00000166529
PRTG ENSG00000166450.8 0.184017 0.066047 ENSG00000166450
RNF169 ENSG00000166439.5 0.023594 0.044729 ENSG00000166439
C11orf74 ENSG00000166352.11 0.020463 0.045031 ENSG00000166352
STXBP4 ENSG00000166263.9 0.049855 0.0455 ENSG00000166263
FAM227B ENSG00000166262.11 0.097261 0.04517 ENSG00000166262
COX11 ENSG00000166260.6 0.117447 0.057185 ENSG00000166260
GPT2 ENSG00000166123.9 0.078367 0.060367 ENSG00000166123
SPATA19 ENSG00000166118.3 0.065577 0.064222 ENSG00000166118
R3HCC1L ENSG00000166024.9 0.026714 0.046745 ENSG00000166024
C1QL3 ENSG00000165985.8 0.678528 0.059524 ENSG00000165985
CPSF2 ENSG00000165934.8 0.101357 0.070482 ENSG00000165934
E2F7 ENSG00000165891.11 0.075433 0.056178 ENSG00000165891
FRAT1 ENSG00000165879.7 0.096887 0.065523 ENSG00000165879
ZFYVE1 ENSG00000165861.9 0.053287 0.051563 ENSG00000165861
RNASE7 ENSG00000165799.4 0.021783 0.057256 ENSG00000165799
PDZD8 ENSG00000165650.7 0.080499 0.060197 ENSG00000165650
ATP5C1 ENSG00000165629.15 0.089384 0.061652 ENSG00000165629
BEND7 ENSG00000165626.12 0.060059 0.055508 ENSG00000165626
NOXRED1 ENSG00000165555.5 0.023719 0.039802 ENSG00000165555
C10orf25 ENSG00000165511.4 0.037488 0.044616 ENSG00000165511
ANXA8 ENSG00000165390.11 0.031111 0.042265 ENSG00000165390
CCDC67 ENSG00000165325.9 0.049264 0.045851 ENSG00000165325
NOL6 ENSG00000165271.12 0.038304 0.044783 ENSG00000165271
C9orf89 ENSG00000165233.13 0.121746 0.060385 ENSG00000165233
CLDN3 ENSG00000165215.5 0.096033 0.055555 ENSG00000165215
RNF183 ENSG00000165188.9 0.014886 0.045308 ENSG00000165188
C7orf34 ENSG00000165131.6 0.111533 0.059877 ENSG00000165131
SVEP1 ENSG00000165124.13 0.032603 0.057973 ENSG00000165124
GKAP1 ENSG00000165113.8 0.067807 0.047175 ENSG00000165113
RASEF ENSG00000165105.9 0.024375 0.037259 ENSG00000165105
MAMDC2 ENSG00000165072.9 0.028528 0.03475 ENSG00000165072
NKX6-3 ENSG00000165066.11 0.041923 0.043149 ENSG00000165066
ZMAT4 ENSG00000165061.10 0.015704 0.03226 ENSG00000165061
PRKACG ENSG00000165059.5 0.013295 0.031647 ENSG00000165059
UBAP1 ENSG00000165006.9 0.2699 0.071301 ENSG00000165006
FAM219A ENSG00000164970.10 0.063338 0.044512 ENSG00000164970
KIAA0196 ENSG00000164961.11 0.05082 0.051761 ENSG00000164961
DCAF13 ENSG00000164934.9 0.110965 0.051321 ENSG00000164934
SLC25A32 ENSG00000164933.7 0.018243 0.028581 ENSG00000164933
YWHAZ ENSG00000164924.13 0.050805 0.051164 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.17082 0.067964 ENSG00000164904
ORC5 ENSG00000164815.6 0.084722 0.049271 ENSG00000164815
TAGAP ENSG00000164691.12 0.01029 0.0286 ENSG00000164691
ZNF12 ENSG00000164631.14 0.048553 0.038492 ENSG00000164631
PTTG1 ENSG00000164611.8 0.163819 0.062136 ENSG00000164611
SLU7 ENSG00000164609.5 0.226476 0.074322 ENSG00000164609
GALNT10 ENSG00000164574.11 0.011648 0.02679 ENSG00000164574
DAGLB ENSG00000164535.10 0.021847 0.033955 ENSG00000164535
FAM26D ENSG00000164451.9 0.023525 0.033597 ENSG00000164451
GDF9 ENSG00000164404.4 0.265943 0.074454 ENSG00000164404
ACSL6 ENSG00000164398.8 0.01397 0.023024 ENSG00000164398
FAM170A ENSG00000164334.11 0.016097 0.033719 ENSG00000164334
CARTPT ENSG00000164326.4 0.030049 0.040079 ENSG00000164326
KIAA1430 ENSG00000164323.8 0.014764 0.030498 ENSG00000164323
EGFLAM ENSG00000164318.13 0.019047 0.036689 ENSG00000164318
ERAP1 ENSG00000164307.8 0.436826 0.071365 ENSG00000164307
CASP3 ENSG00000164305.13 0.052716 0.044368 ENSG00000164305
SPZ1 ENSG00000164299.5 0.030843 0.042827 ENSG00000164299
RHOBTB3 ENSG00000164292.8 0.051715 0.050512 ENSG00000164292
PRRC1 ENSG00000164244.16 0.148118 0.064833 ENSG00000164244
CCDC112 ENSG00000164221.8 0.117107 0.060061 ENSG00000164221
STARD4 ENSG00000164211.8 0.043493 0.040765 ENSG00000164211
MAP9 ENSG00000164114.14 0.015641 0.027943 ENSG00000164114
ANXA5 ENSG00000164111.10 0.287464 0.072209 ENSG00000164111
NDST3 ENSG00000164100.7 0.030372 0.03669 ENSG00000164100
ETNPPL ENSG00000164089.4 0.090273 0.050719 ENSG00000164089
GRM2 ENSG00000164082.10 0.051912 0.03677 ENSG00000164082
SHISA5 ENSG00000164054.11 0.052201 0.038514 ENSG00000164054
ATRIP ENSG00000164053.13 0.031523 0.033774 ENSG00000164053
PLXNB1 ENSG00000164050.8 0.021168 0.021679 ENSG00000164050
EMCN ENSG00000164035.5 0.048779 0.041234 ENSG00000164035
METAP1 ENSG00000164024.7 0.042265 0.043697 ENSG00000164024
ABLIM2 ENSG00000163995.14 0.085193 0.063589 ENSG00000163995
FYCO1 ENSG00000163820.10 0.226149 0.067344 ENSG00000163820
LZTFL1 ENSG00000163818.12 0.050329 0.046895 ENSG00000163818
SLC6A20 ENSG00000163817.11 0.09244 0.048603 ENSG00000163817
CLEC3B ENSG00000163815.5 0.120772 0.060524 ENSG00000163815
CDCP1 ENSG00000163814.3 0.011406 0.02967 ENSG00000163814
SNRK ENSG00000163788.9 0.029793 0.034131 ENSG00000163788
PF4 ENSG00000163737.3 0.029225 0.036346 ENSG00000163737
DCLK3 ENSG00000163673.6 0.031251 0.040809 ENSG00000163673
WDFY3 ENSG00000163625.11 0.040238 0.047156 ENSG00000163625
CD200R1 ENSG00000163606.6 0.032291 0.040112 ENSG00000163606
PPP4R2 ENSG00000163605.10 0.17585 0.062007 ENSG00000163605
SUCLG1 ENSG00000163541.7 0.108929 0.060904 ENSG00000163541
FBLN2 ENSG00000163520.9 0.022907 0.038135 ENSG00000163520
SSR2 ENSG00000163479.9 0.022355 0.032555 ENSG00000163479
LRRC58 ENSG00000163428.3 0.090233 0.049553 ENSG00000163428
IGFN1 ENSG00000163395.12 0.171582 0.067108 ENSG00000163395
FAM175A ENSG00000163322.9 0.074618 0.052701 ENSG00000163322
MRPS18C ENSG00000163319.6 0.145773 0.064557 ENSG00000163319
HELQ ENSG00000163312.6 0.155699 0.066504 ENSG00000163312
TGFA ENSG00000163235.11 0.029418 0.041351 ENSG00000163235
BMP10 ENSG00000163217.1 0.101585 0.056742 ENSG00000163217
HPGDS ENSG00000163106.6 0.06441 0.046462 ENSG00000163106
NOSTRIN ENSG00000163072.10 0.020439 0.03622 ENSG00000163072
EN1 ENSG00000163064.6 0.028312 0.043086 ENSG00000163064
CCDC138 ENSG00000163006.6 0.012106 0.02875 ENSG00000163006
FRZB ENSG00000162998.4 0.143143 0.056332 ENSG00000162998
DPY30 ENSG00000162961.9 0.014055 0.026588 ENSG00000162961
CAPN13 ENSG00000162949.12 0.019726 0.02839 ENSG00000162949
REL ENSG00000162924.8 0.020249 0.029209 ENSG00000162924
C1orf74 ENSG00000162757.3 0.046163 0.051834 ENSG00000162757
KLHDC9 ENSG00000162755.9 0.024895 0.032182 ENSG00000162755
SLC9C2 ENSG00000162753.9 0.113816 0.057051 ENSG00000162753
SLAMF6 ENSG00000162739.9 0.014996 0.033988 ENSG00000162739
VANGL2 ENSG00000162738.5 0.032114 0.041485 ENSG00000162738
SLAMF9 ENSG00000162723.5 0.197898 0.074944 ENSG00000162723
TRIM58 ENSG00000162722.8 0.014165 0.022732 ENSG00000162722
AGL ENSG00000162688.11 0.033453 0.041701 ENSG00000162688
NTNG1 ENSG00000162631.14 0.143692 0.061578 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.309942 0.069412 ENSG00000162620
SCNN1D ENSG00000162572.15 0.034929 0.035986 ENSG00000162572
LZIC ENSG00000162441.7 0.055034 0.0491 ENSG00000162441
SEPN1 ENSG00000162430.12 0.049914 0.045363 ENSG00000162430
ZSWIM5 ENSG00000162415.6 0.027539 0.035926 ENSG00000162415
C1orf177 ENSG00000162398.7 0.054523 0.047482 ENSG00000162398
ACOT11 ENSG00000162390.13 0.106288 0.07014 ENSG00000162390
C1orf123 ENSG00000162384.9 0.136402 0.057174 ENSG00000162384
ZYG11B ENSG00000162378.8 0.03426 0.041737 ENSG00000162378
CMPK1 ENSG00000162368.9 0.016785 0.035052 ENSG00000162368
TAL1 ENSG00000162367.7 0.033235 0.042368 ENSG00000162367
PDZK1IP1 ENSG00000162366.3 0.027182 0.037474 ENSG00000162366
TPCN2 ENSG00000162341.11 0.010025 0.040705 ENSG00000162341
ZFPL1 ENSG00000162300.7 0.037074 0.040348 ENSG00000162300
DCP1A ENSG00000162290.12 0.015588 0.034898 ENSG00000162290
RPL29 ENSG00000162244.6 0.014694 0.025217 ENSG00000162244
TTC9C ENSG00000162222.9 0.043838 0.046836 ENSG00000162222
UBXN1 ENSG00000162191.9 0.132189 0.060852 ENSG00000162191
GNG3 ENSG00000162188.5 0.018013 0.032531 ENSG00000162188
NEU3 ENSG00000162139.5 0.036573 0.05647 ENSG00000162139
SPSB3 ENSG00000162032.11 0.035176 0.037903 ENSG00000162032
POLR3K ENSG00000161980.5 0.016852 0.022949 ENSG00000161980
ASGR2 ENSG00000161944.12 0.041317 0.043045 ENSG00000161944
IP6K3 ENSG00000161896.6 0.028811 0.050041 ENSG00000161896
RAVER1 ENSG00000161847.9 0.013277 0.031814 ENSG00000161847
MPP3 ENSG00000161647.14 0.127235 0.069962 ENSG00000161647
DCD ENSG00000161634.7 0.034451 0.051766 ENSG00000161634
TMEM143 ENSG00000161558.6 0.111966 0.061013 ENSG00000161558
PGAP3 ENSG00000161395.8 0.105951 0.050211 ENSG00000161395
DMKN ENSG00000161249.16 0.023282 0.043988 ENSG00000161249
CCDC116 ENSG00000161180.5 0.01929 0.038041 ENSG00000161180
MFSD12 ENSG00000161091.8 0.084841 0.071146 ENSG00000161091
LY6K ENSG00000160886.9 0.112242 0.050423 ENSG00000160886
GPATCH4 ENSG00000160818.12 0.017605 0.030214 ENSG00000160818
CRTC2 ENSG00000160741.12 0.096798 0.05536 ENSG00000160741
ADAR ENSG00000160710.11 0.03947 0.042688 ENSG00000160710
VPS11 ENSG00000160695.10 0.01101 0.028625 ENSG00000160695
FLAD1 ENSG00000160688.14 0.044046 0.045103 ENSG00000160688
DEDD2 ENSG00000160570.9 0.01319 0.043491 ENSG00000160570
TMEM190 ENSG00000160472.4 0.051538 0.063871 ENSG00000160472
ZNF714 ENSG00000160352.11 0.032685 0.049097 ENSG00000160352
FTCD ENSG00000160282.9 0.012558 0.038789 ENSG00000160282
ICOSLG ENSG00000160223.12 0.160721 0.068314 ENSG00000160223
RRP1 ENSG00000160214.8 0.193528 0.070326 ENSG00000160214
HSF2BP ENSG00000160207.4 0.117191 0.059147 ENSG00000160207
ZNF362 ENSG00000160094.10 0.021696 0.038465 ENSG00000160094
NPR2 ENSG00000159899.10 0.069122 0.051346 ENSG00000159899
C16orf86 ENSG00000159761.10 0.061538 0.043075 ENSG00000159761
CTBP1 ENSG00000159692.11 0.098895 0.070187 ENSG00000159692
UROC1 ENSG00000159650.4 0.018868 0.052661 ENSG00000159650
LCE2B ENSG00000159455.7 0.017905 0.037194 ENSG00000159455
THEM4 ENSG00000159445.8 0.014464 0.030818 ENSG00000159445
STARD9 ENSG00000159433.7 0.01295 0.025021 ENSG00000159433
IRX6 ENSG00000159387.7 0.098163 0.066978 ENSG00000159387
ADIPOR1 ENSG00000159346.8 0.159212 0.067702 ENSG00000159346
ADPGK ENSG00000159322.13 0.063705 0.046375 ENSG00000159322
GOLGA6A ENSG00000159289.6 0.021209 0.030932 ENSG00000159289
IFNAR2 ENSG00000159110.15 0.040276 0.052808 ENSG00000159110
PAXBP1 ENSG00000159086.10 0.11722 0.067386 ENSG00000159086
WNT9B ENSG00000158955.6 0.03728 0.034997 ENSG00000158955
SLC5A11 ENSG00000158865.8 0.029984 0.033719 ENSG00000158865
FAM160B2 ENSG00000158863.17 0.101713 0.058608 ENSG00000158863
ZNF276 ENSG00000158805.7 0.039191 0.036924 ENSG00000158805
USF1 ENSG00000158773.10 0.018634 0.045803 ENSG00000158773
PPP1R15B ENSG00000158615.8 0.135572 0.068373 ENSG00000158615
CD1C ENSG00000158481.8 0.05124 0.046816 ENSG00000158481
TSPAN33 ENSG00000158457.4 0.171173 0.067567 ENSG00000158457
EIF5B ENSG00000158417.5 0.012039 0.022384 ENSG00000158417
ESYT3 ENSG00000158220.9 0.016034 0.050937 ENSG00000158220
CNNM4 ENSG00000158158.7 0.01748 0.026384 ENSG00000158158
XDH ENSG00000158125.5 0.01621 0.025236 ENSG00000158125
DUSP2 ENSG00000158050.4 0.030241 0.034648 ENSG00000158050
WDR66 ENSG00000158023.5 0.015259 0.034573 ENSG00000158023
TRIM63 ENSG00000158022.6 0.04798 0.046537 ENSG00000158022
RADIL ENSG00000157927.12 0.010985 0.026917 ENSG00000157927
FAM213B ENSG00000157870.10 0.102728 0.056415 ENSG00000157870
CREB3L1 ENSG00000157613.6 0.013025 0.02526 ENSG00000157613
ETS2 ENSG00000157557.7 0.035098 0.054103 ENSG00000157557
AFAP1L1 ENSG00000157510.9 0.313113 0.074896 ENSG00000157510
ZNF19 ENSG00000157429.11 0.023672 0.027267 ENSG00000157429
CACNA1D ENSG00000157388.8 0.037438 0.044494 ENSG00000157388
ST3GAL2 ENSG00000157350.8 0.026982 0.030447 ENSG00000157350
DHRS4 ENSG00000157326.14 0.025694 0.040348 ENSG00000157326
GATAD1 ENSG00000157259.6 0.10705 0.058111 ENSG00000157259
MMP14 ENSG00000157227.8 0.037323 0.053118 ENSG00000157227
HTR5A ENSG00000157219.3 0.021633 0.054333 ENSG00000157219
KLHL40 ENSG00000157119.11 0.025938 0.037081 ENSG00000157119
GHRL ENSG00000157017.11 0.032651 0.048403 ENSG00000157017
COX6A2 ENSG00000156885.4 0.024896 0.03189 ENSG00000156885
NSMCE2 ENSG00000156831.3 0.040453 0.049841 ENSG00000156831
MAPK13 ENSG00000156711.12 0.077416 0.052163 ENSG00000156711
NPTN ENSG00000156642.12 0.026882 0.031452 ENSG00000156642
HK1 ENSG00000156515.16 0.017669 0.052544 ENSG00000156515
GDF6 ENSG00000156466.8 0.0263 0.038217 ENSG00000156466
FGF18 ENSG00000156427.7 0.035753 0.045082 ENSG00000156427
ANKRD9 ENSG00000156381.4 0.035747 0.041415 ENSG00000156381
ART3 ENSG00000156219.12 0.027029 0.041547 ENSG00000156219
C15orf26 ENSG00000156206.9 0.010964 0.03609 ENSG00000156206
C8orf37 ENSG00000156172.5 0.094065 0.051876 ENSG00000156172
NDUFAF6 ENSG00000156170.8 0.045971 0.04307 ENSG00000156170
ADAMTS3 ENSG00000156140.4 0.077903 0.05104 ENSG00000156140
SPAG17 ENSG00000155761.9 0.0276 0.050044 ENSG00000155761
TTN ENSG00000155657.19 0.023571 0.039311 ENSG00000155657
GRIA1 ENSG00000155511.13 0.019017 0.038065 ENSG00000155511
HEATR3 ENSG00000155393.8 0.201006 0.06474 ENSG00000155393
DBI ENSG00000155368.12 0.014753 0.035082 ENSG00000155368
SLC25A28 ENSG00000155287.6 0.0369 0.046645 ENSG00000155287
RP11-195B21.3 ENSG00000155282.7 0.01176 0.019795 ENSG00000155282
CDK19 ENSG00000155111.10 0.042729 0.043287 ENSG00000155111
PROM2 ENSG00000155066.11 0.011413 0.019331 ENSG00000155066
ANKRD40 ENSG00000154945.6 0.053091 0.055688 ENSG00000154945
CCDC174 ENSG00000154781.11 0.066763 0.056638 ENSG00000154781
BTG3 ENSG00000154640.10 0.058979 0.049627 ENSG00000154640
ATP5G3 ENSG00000154518.5 0.153589 0.060503 ENSG00000154518
GBP5 ENSG00000154451.10 0.055844 0.047857 ENSG00000154451
UCHL1 ENSG00000154277.8 0.018168 0.041286 ENSG00000154277
PRKCA ENSG00000154229.7 0.108732 0.064582 ENSG00000154229
ABI3BP ENSG00000154175.12 0.010028 0.024857 ENSG00000154175
C6orf57 ENSG00000154079.5 0.057189 0.043551 ENSG00000154079
FBXO36 ENSG00000153832.7 0.016115 0.033859 ENSG00000153832
KCNJ16 ENSG00000153822.9 0.071141 0.053548 ENSG00000153822
C7orf31 ENSG00000153790.7 0.05847 0.048755 ENSG00000153790
PTPRD ENSG00000153707.11 0.08658 0.077441 ENSG00000153707
UBP1 ENSG00000153560.7 0.072078 0.043487 ENSG00000153560
TEX29 ENSG00000153495.6 0.069804 0.057031 ENSG00000153495
ING1 ENSG00000153487.11 0.027273 0.05187 ENSG00000153487
PLEKHG4B ENSG00000153404.9 0.028404 0.038906 ENSG00000153404
FAM49B ENSG00000153310.14 0.046599 0.043292 ENSG00000153310
FEZF2 ENSG00000153266.8 0.041652 0.054071 ENSG00000153266
PTPRR ENSG00000153233.8 0.027643 0.030798 ENSG00000153233
MERTK ENSG00000153208.12 0.188506 0.074622 ENSG00000153208
RGPD3 ENSG00000153165.14 0.017205 0.040785 ENSG00000153165
CETN3 ENSG00000153140.4 0.018534 0.036114 ENSG00000153140
CLGN ENSG00000153132.8 0.152991 0.064692 ENSG00000153132
ANAPC1 ENSG00000153107.7 0.032769 0.035211 ENSG00000153107
BANK1 ENSG00000153064.7 0.061212 0.045981 ENSG00000153064
TEKT5 ENSG00000153060.3 0.016826 0.030843 ENSG00000153060
CPB1 ENSG00000153002.7 0.011428 0.031208 ENSG00000153002
NRSN1 ENSG00000152954.7 0.046328 0.048998 ENSG00000152954
UTRN ENSG00000152818.13 0.036406 0.047088 ENSG00000152818
SLC16A12 ENSG00000152779.12 0.045913 0.042154 ENSG00000152779
SAR1B ENSG00000152700.9 0.091865 0.059782 ENSG00000152700
NADK2 ENSG00000152620.8 0.010922 0.031823 ENSG00000152620
GRIA4 ENSG00000152578.8 0.017586 0.03769 ENSG00000152578
TMEM123 ENSG00000152558.10 0.046602 0.05363 ENSG00000152558
ZFP36L2 ENSG00000152518.5 0.03227 0.041292 ENSG00000152518
USP12 ENSG00000152484.9 0.037019 0.047447 ENSG00000152484
NMT2 ENSG00000152465.13 0.041466 0.053197 ENSG00000152465
DCLRE1C ENSG00000152457.13 0.046824 0.056094 ENSG00000152457
TGOLN2 ENSG00000152291.9 0.05698 0.047244 ENSG00000152291
PDK1 ENSG00000152256.8 0.106821 0.052843 ENSG00000152256
CYSLTR2 ENSG00000152207.3 0.059568 0.046516 ENSG00000152207
PTPN14 ENSG00000152104.7 0.112463 0.063829 ENSG00000152104
CCDC74B ENSG00000152076.14 0.095577 0.05249 ENSG00000152076
LIX1L ENSG00000152022.7 0.034049 0.039084 ENSG00000152022
RBM46 ENSG00000151962.3 0.016249 0.038718 ENSG00000151962
TIAL1 ENSG00000151923.13 0.021022 0.042045 ENSG00000151923
GFRA1 ENSG00000151892.10 0.012126 0.037037 ENSG00000151892
PABPC3 ENSG00000151846.7 0.026158 0.045792 ENSG00000151846
GABRA2 ENSG00000151834.11 0.02235 0.032752 ENSG00000151834
TDO2 ENSG00000151790.4 0.028405 0.040717 ENSG00000151790
SLC25A4 ENSG00000151729.5 0.045075 0.049318 ENSG00000151729
INPP1 ENSG00000151689.8 0.024016 0.030294 ENSG00000151689
VENTX ENSG00000151650.7 0.031316 0.046035 ENSG00000151650
THYN1 ENSG00000151500.10 0.047677 0.050507 ENSG00000151500
TMEM18 ENSG00000151353.10 0.044006 0.038954 ENSG00000151353
EIF4E ENSG00000151247.8 0.042228 0.033367 ENSG00000151247
GXYLT1 ENSG00000151233.6 0.033981 0.037621 ENSG00000151233
SLC2A13 ENSG00000151229.8 0.042361 0.036983 ENSG00000151229
BTBD11 ENSG00000151136.10 0.060764 0.048996 ENSG00000151136
UEVLD ENSG00000151116.12 0.011382 0.03967 ENSG00000151116
OXSM ENSG00000151093.3 0.062703 0.055451 ENSG00000151093
THRB ENSG00000151090.13 0.060882 0.054527 ENSG00000151090
SEC24D ENSG00000150961.10 0.083318 0.051556 ENSG00000150961
CRIM1 ENSG00000150938.5 0.054218 0.053932 ENSG00000150938
IL18 ENSG00000150782.7 0.022328 0.040292 ENSG00000150782
CNDP1 ENSG00000150656.10 0.074171 0.067102 ENSG00000150656
CD226 ENSG00000150637.4 0.011522 0.047117 ENSG00000150637
PDCD4 ENSG00000150593.11 0.034105 0.038191 ENSG00000150593
N6AMT2 ENSG00000150456.6 0.071119 0.052364 ENSG00000150456
TIRAP ENSG00000150455.9 0.044481 0.037964 ENSG00000150455
TMEM218 ENSG00000150433.5 0.030436 0.039735 ENSG00000150433
HMGA2 ENSG00000149948.9 0.025463 0.048747 ENSG00000149948
TMEM219 ENSG00000149932.12 0.182934 0.075632 ENSG00000149932
TBX6 ENSG00000149922.6 0.125826 0.053807 ENSG00000149922
SLC22A9 ENSG00000149742.5 0.073516 0.057299 ENSG00000149742
YTHDF1 ENSG00000149658.13 0.019359 0.039772 ENSG00000149658
CNBD2 ENSG00000149646.8 0.031045 0.054492 ENSG00000149646
SOGA1 ENSG00000149639.9 0.056045 0.047233 ENSG00000149639
MS4A2 ENSG00000149534.4 0.018868 0.037599 ENSG00000149534
DAK ENSG00000149476.10 0.125941 0.061933 ENSG00000149476
LAMTOR1 ENSG00000149357.5 0.077964 0.057636 ENSG00000149357
C11orf49 ENSG00000149179.9 0.01581 0.026433 ENSG00000149179
SLC5A12 ENSG00000148942.10 0.072805 0.044398 ENSG00000148942
TAF5 ENSG00000148835.9 0.016668 0.046194 ENSG00000148835
PAOX ENSG00000148832.10 0.010271 0.035703 ENSG00000148832
NPFFR1 ENSG00000148734.6 0.041062 0.059838 ENSG00000148734
EIF4EBP2 ENSG00000148730.6 0.057666 0.062586 ENSG00000148730
RPP30 ENSG00000148688.9 0.06697 0.046118 ENSG00000148688
POLR3A ENSG00000148606.8 0.064955 0.055998 ENSG00000148606
RGR ENSG00000148604.9 0.084779 0.049563 ENSG00000148604
ANKRD30A ENSG00000148513.13 0.032684 0.036775 ENSG00000148513
PARD3 ENSG00000148498.11 0.094511 0.049958 ENSG00000148498
ST8SIA6 ENSG00000148488.11 0.030994 0.050975 ENSG00000148488
RSU1 ENSG00000148484.13 0.086517 0.061112 ENSG00000148484
USP6NL ENSG00000148429.9 0.114157 0.061803 ENSG00000148429
INPP5E ENSG00000148384.11 0.223323 0.070205 ENSG00000148384
IDI2 ENSG00000148377.5 0.137529 0.056885 ENSG00000148377
SURF6 ENSG00000148296.5 0.04185 0.060216 ENSG00000148296
GBGT1 ENSG00000148288.7 0.057987 0.056247 ENSG00000148288
SURF4 ENSG00000148248.9 0.012875 0.05486 ENSG00000148248
ASTN2 ENSG00000148219.12 0.098826 0.072244 ENSG00000148219
NR6A1 ENSG00000148200.12 0.053562 0.067945 ENSG00000148200
NTRK2 ENSG00000148053.11 0.049565 0.046964 ENSG00000148053
CDKN2A ENSG00000147889.12 0.077972 0.056619 ENSG00000147889
SLC39A4 ENSG00000147804.5 0.173559 0.074381 ENSG00000147804
FAM135B ENSG00000147724.7 0.070376 0.05738 ENSG00000147724
FAM83A ENSG00000147689.12 0.052501 0.056282 ENSG00000147689
TATDN1 ENSG00000147687.12 0.11858 0.062616 ENSG00000147687
NDUFB9 ENSG00000147684.3 0.052338 0.045466 ENSG00000147684
EIF3H ENSG00000147677.6 0.011195 0.03851 ENSG00000147677
LRP12 ENSG00000147650.7 0.034182 0.037141 ENSG00000147650
DPYS ENSG00000147647.8 0.018558 0.030418 ENSG00000147647
ATP6V0D2 ENSG00000147614.3 0.024411 0.039416 ENSG00000147614
RGS20 ENSG00000147509.9 0.052856 0.045981 ENSG00000147509
NOM1 ENSG00000146909.3 0.135997 0.064177 ENSG00000146909
GBAS ENSG00000146729.5 0.049844 0.041344 ENSG00000146729
IGFBP1 ENSG00000146678.5 0.028394 0.038488 ENSG00000146678
TMEM181 ENSG00000146433.8 0.036806 0.047312 ENSG00000146433
SHPRH ENSG00000146414.11 0.010878 0.022081 ENSG00000146414
SLC2A12 ENSG00000146411.5 0.098646 0.06532 ENSG00000146411
RNF217 ENSG00000146373.11 0.06629 0.053678 ENSG00000146373
TBC1D32 ENSG00000146350.9 0.054799 0.0429 ENSG00000146350
RARS2 ENSG00000146282.13 0.127518 0.056782 ENSG00000146282
PHIP ENSG00000146247.13 0.036732 0.039868 ENSG00000146247
SCUBE3 ENSG00000146197.7 0.028205 0.043251 ENSG00000146197
MLIP ENSG00000146147.10 0.03835 0.043401 ENSG00000146147
PPP1R18 ENSG00000146112.7 0.061663 0.057296 ENSG00000146112
TNIP1 ENSG00000145901.10 0.188797 0.075316 ENSG00000145901
SPINK7 ENSG00000145879.6 0.013174 0.035911 ENSG00000145879
RNF145 ENSG00000145860.7 0.017206 0.038259 ENSG00000145860
DDX46 ENSG00000145833.11 0.040343 0.050716 ENSG00000145833
CXCL14 ENSG00000145824.8 0.092856 0.051867 ENSG00000145824
ARHGAP26 ENSG00000145819.11 0.094563 0.066348 ENSG00000145819
ADAMTS19 ENSG00000145808.4 0.142632 0.059512 ENSG00000145808
FBXL17 ENSG00000145743.11 0.191339 0.063366 ENSG00000145743
SRD5A1 ENSG00000145545.7 0.021071 0.0397 ENSG00000145545
TIFA ENSG00000145365.9 0.052845 0.049078 ENSG00000145365
CISD2 ENSG00000145354.5 0.064035 0.038775 ENSG00000145354
CABS1 ENSG00000145309.4 0.0199 0.030448 ENSG00000145309
ENOPH1 ENSG00000145293.10 0.010488 0.039504 ENSG00000145293
ATP10D ENSG00000145246.9 0.103441 0.049722 ENSG00000145246
FIP1L1 ENSG00000145216.11 0.015304 0.031103 ENSG00000145216
SLIT2 ENSG00000145147.15 0.049677 0.036515 ENSG00000145147
MUC4 ENSG00000145113.17 0.080827 0.067797 ENSG00000145113
