AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
CBWD1 ENSG00000172785.14 0.320749 0.086505 ENSG00000172785
BPGM ENSG00000172331.7 0.296334 0.084474 ENSG00000172331
NME6 ENSG00000172113.4 0.166577 0.076671 ENSG00000172113
METTL18 ENSG00000171806.7 0.311653 0.077657 ENSG00000171806
ZNF584 ENSG00000171574.13 0.393991 0.077154 ENSG00000171574
COL24A1 ENSG00000171502.10 0.575979 0.073033 ENSG00000171502
ZNF561 ENSG00000171469.6 0.265152 0.083172 ENSG00000171469
KRT27 ENSG00000171446.6 0.206345 0.086096 ENSG00000171446
UGT2B7 ENSG00000171234.9 0.296963 0.088568 ENSG00000171234
MTSS1 ENSG00000170873.14 0.180743 0.081402 ENSG00000170873
GPR37 ENSG00000170775.2 0.156877 0.073975 ENSG00000170775
NUDCD2 ENSG00000170584.6 0.196365 0.078419 ENSG00000170584
NUDT9 ENSG00000170502.8 0.2662 0.083835 ENSG00000170502
PCDH7 ENSG00000169851.11 0.347304 0.080887 ENSG00000169851
CHRNA5 ENSG00000169684.9 0.418758 0.073545 ENSG00000169684
SLC38A11 ENSG00000169507.5 0.236572 0.085048 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.247163 0.08687 ENSG00000169247
RP11-231C14.4 ENSG00000169203.12 0.143828 0.069342 ENSG00000169203
HSPBAP1 ENSG00000169087.6 0.32891 0.09527 ENSG00000169087
UPF3A ENSG00000169062.10 0.305095 0.087961 ENSG00000169062
LRP1B ENSG00000168702.12 0.310251 0.090406 ENSG00000168702
MOBP ENSG00000168314.13 0.522037 0.083884 ENSG00000168314
COA6 ENSG00000168275.10 0.262948 0.097992 ENSG00000168275
FAM83B ENSG00000168143.8 0.165304 0.076537 ENSG00000168143
KIAA1586 ENSG00000168116.9 0.328895 0.09082 ENSG00000168116
TTC21A ENSG00000168026.12 0.359151 0.085613 ENSG00000168026
TMC4 ENSG00000167608.7 0.553022 0.087547 ENSG00000167608
ZNF528 ENSG00000167555.9 0.432724 0.10337 ENSG00000167555
TRAPPC2L ENSG00000167515.6 0.317762 0.089694 ENSG00000167515
ZSCAN21 ENSG00000166529.10 0.176675 0.072442 ENSG00000166529
STXBP4 ENSG00000166263.9 0.37648 0.084501 ENSG00000166263
FAM227B ENSG00000166262.11 0.175277 0.07217 ENSG00000166262
COX11 ENSG00000166260.6 0.248934 0.085095 ENSG00000166260
C1QL3 ENSG00000165985.8 0.603571 0.080586 ENSG00000165985
BMS1 ENSG00000165733.6 0.15015 0.069136 ENSG00000165733
ZNF488 ENSG00000165388.8 0.199092 0.076039 ENSG00000165388
RASEF ENSG00000165105.9 0.247449 0.086337 ENSG00000165105
YWHAZ ENSG00000164924.13 0.348253 0.081858 ENSG00000164924
SLC13A4 ENSG00000164707.10 0.204501 0.076732 ENSG00000164707
CDCA7L ENSG00000164649.15 0.183758 0.091106 ENSG00000164649
GDF9 ENSG00000164404.4 0.160318 0.079491 ENSG00000164404
ERAP1 ENSG00000164307.8 0.363788 0.086242 ENSG00000164307
RHOBTB3 ENSG00000164292.8 0.224944 0.089598 ENSG00000164292
ARSK ENSG00000164291.12 0.269301 0.086794 ENSG00000164291
FYCO1 ENSG00000163820.10 0.288998 0.080717 ENSG00000163820
GABRG1 ENSG00000163285.7 0.131207 0.061535 ENSG00000163285
HPGDS ENSG00000163106.6 0.274784 0.089352 ENSG00000163106
NOSTRIN ENSG00000163072.10 0.324294 0.088064 ENSG00000163072
FRZB ENSG00000162998.4 0.376365 0.086482 ENSG00000162998
LRRIQ3 ENSG00000162620.11 0.308607 0.075197 ENSG00000162620
C1orf123 ENSG00000162384.9 0.207503 0.089787 ENSG00000162384
ZYG11B ENSG00000162378.8 0.164598 0.078236 ENSG00000162378
TTC9C ENSG00000162222.9 0.158885 0.077977 ENSG00000162222
PGAP3 ENSG00000161395.8 0.190746 0.082169 ENSG00000161395
LY6K ENSG00000160886.9 0.296941 0.083642 ENSG00000160886
FAM207A ENSG00000160256.8 0.249526 0.091367 ENSG00000160256
NPR2 ENSG00000159899.10 0.189145 0.082838 ENSG00000159899
MRPL10 ENSG00000159111.8 0.272868 0.09447 ENSG00000159111
ZNF276 ENSG00000158805.7 0.190818 0.082123 ENSG00000158805
TSPAN33 ENSG00000158457.4 0.183329 0.084473 ENSG00000158457
WDR66 ENSG00000158023.5 0.148477 0.070772 ENSG00000158023
SLC34A2 ENSG00000157765.7 0.199688 0.094467 ENSG00000157765
IL34 ENSG00000157368.6 0.14881 0.071835 ENSG00000157368
GATAD1 ENSG00000157259.6 0.316749 0.094961 ENSG00000157259
ART3 ENSG00000156219.12 0.467808 0.071273 ENSG00000156219
GPR61 ENSG00000156097.8 0.193646 0.081949 ENSG00000156097
GRIA1 ENSG00000155511.13 0.220288 0.0883 ENSG00000155511
HEATR3 ENSG00000155393.8 0.542203 0.075689 ENSG00000155393
CYP2U1 ENSG00000155016.13 0.193476 0.085618 ENSG00000155016
ANKRD40 ENSG00000154945.6 0.206305 0.085158 ENSG00000154945
UCHL1 ENSG00000154277.8 0.213106 0.086813 ENSG00000154277
C6orf57 ENSG00000154079.5 0.171369 0.07541 ENSG00000154079
MERTK ENSG00000153208.12 0.392309 0.100985 ENSG00000153208
CLGN ENSG00000153132.8 0.305267 0.080954 ENSG00000153132
ZNF117 ENSG00000152926.9 0.201272 0.088733 ENSG00000152926
CNTNAP4 ENSG00000152910.14 0.164346 0.06979 ENSG00000152910
GGPS1 ENSG00000152904.7 0.258109 0.080968 ENSG00000152904
GABRA2 ENSG00000151834.11 0.174033 0.075775 ENSG00000151834
INPP1 ENSG00000151689.8 0.207372 0.072238 ENSG00000151689
GXYLT1 ENSG00000151233.6 0.167105 0.071342 ENSG00000151233
PIP4K2A ENSG00000150867.9 0.328696 0.098419 ENSG00000150867
ITGB1 ENSG00000150093.14 0.161381 0.074032 ENSG00000150093
TBX6 ENSG00000149922.6 0.252394 0.084725 ENSG00000149922
C11orf49 ENSG00000149179.9 0.143613 0.068054 ENSG00000149179
GLYAT ENSG00000149124.6 0.158992 0.074368 ENSG00000149124
RGR ENSG00000148604.9 0.229843 0.095117 ENSG00000148604
RSU1 ENSG00000148484.13 0.474474 0.091876 ENSG00000148484
IDNK ENSG00000148057.11 0.209189 0.084338 ENSG00000148057
UHRF2 ENSG00000147854.12 0.166465 0.077461 ENSG00000147854
SLC39A4 ENSG00000147804.5 0.257248 0.091914 ENSG00000147804
FAM135B ENSG00000147724.7 0.383963 0.091546 ENSG00000147724
RNF217 ENSG00000146373.11 0.307791 0.092566 ENSG00000146373
TBC1D32 ENSG00000146350.9 0.194238 0.079883 ENSG00000146350
TENM2 ENSG00000145934.11 0.296193 0.095642 ENSG00000145934
C1QTNF2 ENSG00000145861.7 0.284743 0.095984 ENSG00000145861
SLC25A48 ENSG00000145832.8 0.395646 0.086141 ENSG00000145832
SPATA9 ENSG00000145757.11 0.153774 0.072707 ENSG00000145757
FBXL17 ENSG00000145743.11 0.213896 0.097142 ENSG00000145743
CISD2 ENSG00000145354.5 0.301814 0.083071 ENSG00000145354
PLAC8 ENSG00000145287.6 0.318893 0.093059 ENSG00000145287
ATP10D ENSG00000145246.9 0.184411 0.070255 ENSG00000145246
EPHA5 ENSG00000145242.9 0.454608 0.080931 ENSG00000145242
GPR128 ENSG00000144820.3 0.21658 0.08747 ENSG00000144820
PHOSPHO2 ENSG00000144362.7 0.289491 0.083093 ENSG00000144362
LYG1 ENSG00000144214.5 0.161658 0.070991 ENSG00000144214
TMEM177 ENSG00000144120.8 0.1751 0.081224 ENSG00000144120
PPOX ENSG00000143224.12 0.223806 0.087402 ENSG00000143224
XCL2 ENSG00000143185.3 0.202637 0.089386 ENSG00000143185
TIPRL ENSG00000143155.8 0.189837 0.085454 ENSG00000143155
ALDH9A1 ENSG00000143149.8 0.325283 0.088076 ENSG00000143149
IFNAR1 ENSG00000142166.8 0.226734 0.083521 ENSG00000142166
ATHL1 ENSG00000142102.11 0.530419 0.08533 ENSG00000142102
FEM1A ENSG00000141965.3 0.288578 0.097713 ENSG00000141965
SCRN2 ENSG00000141295.9 0.392549 0.088273 ENSG00000141295
SKAP1 ENSG00000141293.11 0.237558 0.076 ENSG00000141293
RANBP10 ENSG00000141084.6 0.146398 0.06562 ENSG00000141084
CIRH1A ENSG00000141076.13 0.224725 0.087726 ENSG00000141076
GAS8 ENSG00000141013.10 0.266614 0.090373 ENSG00000141013
GCSH ENSG00000140905.5 0.37267 0.086206 ENSG00000140905
NKD1 ENSG00000140807.4 0.234718 0.091472 ENSG00000140807
GRTP1 ENSG00000139835.9 0.359651 0.104809 ENSG00000139835
CERS5 ENSG00000139624.8 0.299913 0.081421 ENSG00000139624
MTMR6 ENSG00000139505.10 0.170864 0.082055 ENSG00000139505
TMEM132B ENSG00000139364.6 0.30381 0.099883 ENSG00000139364
PPP3CA ENSG00000138814.12 0.16105 0.079126 ENSG00000138814
CDKL2 ENSG00000138769.6 0.202399 0.080208 ENSG00000138769
BMP2K ENSG00000138756.13 0.17474 0.080354 ENSG00000138756
NAAA ENSG00000138744.10 0.475114 0.078007 ENSG00000138744
C4orf21 ENSG00000138658.11 0.329838 0.085311 ENSG00000138658
PCDH10 ENSG00000138650.6 0.158395 0.07539 ENSG00000138650
SECISBP2L ENSG00000138593.4 0.252825 0.085108 ENSG00000138593
STAT4 ENSG00000138378.13 0.197056 0.076131 ENSG00000138378
RTCA ENSG00000137996.8 0.317387 0.090421 ENSG00000137996
DBT ENSG00000137992.9 0.167357 0.077442 ENSG00000137992
ZNF280D ENSG00000137871.15 0.28133 0.097593 ENSG00000137871
FGFBP2 ENSG00000137441.7 0.36716 0.096429 ENSG00000137441
ATAT1 ENSG00000137343.13 0.191417 0.092339 ENSG00000137343
NOV ENSG00000136999.4 0.191774 0.081715 ENSG00000136999
RCBTB2 ENSG00000136161.8 0.164848 0.074398 ENSG00000136161
FAM129A ENSG00000135842.12 0.151927 0.072487 ENSG00000135842
KIAA1614 ENSG00000135835.6 0.275632 0.092186 ENSG00000135835
CAPN9 ENSG00000135773.8 0.499594 0.085998 ENSG00000135773
FHOD1 ENSG00000135723.8 0.223512 0.096519 ENSG00000135723
PKIB ENSG00000135549.9 0.30322 0.094121 ENSG00000135549
MTO1 ENSG00000135297.11 0.230429 0.085113 ENSG00000135297
CCNJL ENSG00000135083.10 0.255812 0.100444 ENSG00000135083
ADAM19 ENSG00000135074.11 0.416596 0.08469 ENSG00000135074
WDR36 ENSG00000134987.7 0.316747 0.092139 ENSG00000134987
CARS2 ENSG00000134905.12 0.596181 0.08015 ENSG00000134905
CLOCK ENSG00000134852.10 0.176249 0.073324 ENSG00000134852
APLNR ENSG00000134817.9 0.159053 0.07773 ENSG00000134817
LRP4 ENSG00000134569.5 0.377308 0.087144 ENSG00000134569
SLCO1B1 ENSG00000134538.2 0.218095 0.084847 ENSG00000134538
PPHLN1 ENSG00000134283.13 0.202049 0.077783 ENSG00000134283
TMEM254 ENSG00000133678.9 0.177235 0.085836 ENSG00000133678
CNDP2 ENSG00000133313.10 0.217186 0.09866 ENSG00000133313
POSTN ENSG00000133110.10 0.183665 0.087971 ENSG00000133110
CC2D1A ENSG00000132024.13 0.248248 0.087391 ENSG00000132024
PODNL1 ENSG00000132000.7 0.214824 0.083374 ENSG00000132000
EXOC4 ENSG00000131558.10 0.144276 0.071737 ENSG00000131558
ACSS2 ENSG00000131069.15 0.206432 0.090074 ENSG00000131069
PKDREJ ENSG00000130943.5 0.414608 0.086655 ENSG00000130943
ZNF331 ENSG00000130844.12 0.368401 0.115732 ENSG00000130844
PGPEP1 ENSG00000130517.8 0.497448 0.090214 ENSG00000130517
LSM7 ENSG00000130332.9 0.211574 0.096064 ENSG00000130332
PARP2 ENSG00000129484.9 0.272189 0.094328 ENSG00000129484
SIGLEC9 ENSG00000129450.4 0.201497 0.093796 ENSG00000129450
ILF3 ENSG00000129351.13 0.164769 0.078385 ENSG00000129351
OPN1SW ENSG00000128617.2 0.203821 0.08318 ENSG00000128617
NAA38 ENSG00000128534.3 0.139034 0.064266 ENSG00000128534
TPST2 ENSG00000128294.11 0.190947 0.089043 ENSG00000128294
STYXL1 ENSG00000127952.12 0.370762 0.086623 ENSG00000127952
PTPN12 ENSG00000127947.11 0.321865 0.09004 ENSG00000127947
TAS2R4 ENSG00000127364.2 0.233394 0.074504 ENSG00000127364
ABHD8 ENSG00000127220.5 0.317081 0.091903 ENSG00000127220
TRAP1 ENSG00000126602.6 0.710358 0.06192 ENSG00000126602
PSMF1 ENSG00000125818.12 0.497553 0.089417 ENSG00000125818
POLR1B ENSG00000125630.11 0.613802 0.072107 ENSG00000125630
PAX8 ENSG00000125618.12 0.609048 0.069693 ENSG00000125618
CPNE5 ENSG00000124772.7 0.2321 0.086789 ENSG00000124772
COL21A1 ENSG00000124749.12 0.260795 0.07898 ENSG00000124749
PLA2G12A ENSG00000123739.6 0.180771 0.072827 ENSG00000123739
ITIH5 ENSG00000123243.10 0.215791 0.10237 ENSG00000123243
PKN1 ENSG00000123143.8 0.170721 0.082223 ENSG00000123143
KIAA1045 ENSG00000122733.11 0.175383 0.081167 ENSG00000122733
CCDC18 ENSG00000122483.13 0.122757 0.059615 ENSG00000122483
RWDD3 ENSG00000122481.12 0.267939 0.081259 ENSG00000122481
DEPDC7 ENSG00000121690.5 0.247407 0.076996 ENSG00000121690
LHX4 ENSG00000121454.4 0.129715 0.06435 ENSG00000121454
PSPC1 ENSG00000121390.13 0.135854 0.060586 ENSG00000121390
APAF1 ENSG00000120868.9 0.215825 0.092554 ENSG00000120868
CYSTM1 ENSG00000120306.5 0.256506 0.08449 ENSG00000120306
CRHR1 ENSG00000120088.10 0.219893 0.067405 ENSG00000120088
KANSL1 ENSG00000120071.8 0.183754 0.080528 ENSG00000120071
TCTN3 ENSG00000119977.15 0.135319 0.06732 ENSG00000119977
HELLS ENSG00000119969.10 0.186169 0.071614 ENSG00000119969
C2orf40 ENSG00000119147.5 0.327074 0.095283 ENSG00000119147
ATP10B ENSG00000118322.8 0.552101 0.072426 ENSG00000118322
LPPR5 ENSG00000117598.7 0.160741 0.074189 ENSG00000117598
VAMP4 ENSG00000117533.10 0.201474 0.090008 ENSG00000117533
CD46 ENSG00000117335.14 0.272755 0.081031 ENSG00000117335
CR2 ENSG00000117322.12 0.21252 0.075179 ENSG00000117322
NEK4 ENSG00000114904.8 0.156124 0.071719 ENSG00000114904
FGF1 ENSG00000113578.13 0.515326 0.081653 ENSG00000113578
SKP1 ENSG00000113558.13 0.257978 0.088368 ENSG00000113558
ST8SIA4 ENSG00000113532.8 0.148263 0.073109 ENSG00000113532
CLIC5 ENSG00000112782.11 0.19434 0.083531 ENSG00000112782
RNF8 ENSG00000112130.12 0.269935 0.092056 ENSG00000112130
MCM9 ENSG00000111877.13 0.28295 0.084623 ENSG00000111877
KRR1 ENSG00000111615.8 0.188688 0.079726 ENSG00000111615
TSPAN11 ENSG00000110900.10 0.514003 0.083015 ENSG00000110900
PPFIBP1 ENSG00000110841.9 0.167093 0.078103 ENSG00000110841
RND2 ENSG00000108830.7 0.238546 0.075602 ENSG00000108830
SGCA ENSG00000108823.11 0.690624 0.069489 ENSG00000108823
RAB5C ENSG00000108774.10 0.223902 0.083956 ENSG00000108774
DHX58 ENSG00000108771.8 0.316583 0.090363 ENSG00000108771
TSPAN14 ENSG00000108219.9 0.158481 0.078819 ENSG00000108219
PITRM1 ENSG00000107959.11 0.203949 0.095839 ENSG00000107959
CPEB3 ENSG00000107864.10 0.22161 0.076543 ENSG00000107864
DOCK8 ENSG00000107099.11 0.250578 0.089594 ENSG00000107099
PLGRKT ENSG00000107020.5 0.231304 0.093088 ENSG00000107020
PON2 ENSG00000105854.8 0.284514 0.081337 ENSG00000105854
PLEKHA4 ENSG00000105559.7 0.251492 0.096028 ENSG00000105559
ZNF175 ENSG00000105497.3 0.205495 0.090408 ENSG00000105497
CACTIN ENSG00000105298.9 0.157819 0.077995 ENSG00000105298
RETN ENSG00000104918.4 0.270304 0.107783 ENSG00000104918
TULP2 ENSG00000104804.3 0.285482 0.09099 ENSG00000104804
OIP5 ENSG00000104147.4 0.183267 0.070627 ENSG00000104147
DMXL2 ENSG00000104093.9 0.319502 0.08377 ENSG00000104093
CEP152 ENSG00000103995.9 0.349613 0.087051 ENSG00000103995
RPAP1 ENSG00000103932.7 0.253349 0.085332 ENSG00000103932
IQCH ENSG00000103599.15 0.187539 0.080341 ENSG00000103599
LONP2 ENSG00000102910.9 0.186905 0.091818 ENSG00000102910
DNAJC3 ENSG00000102580.10 0.181578 0.073904 ENSG00000102580
NDUFAF5 ENSG00000101247.13 0.316838 0.089783 ENSG00000101247
CDC25B ENSG00000101224.13 0.28025 0.101938 ENSG00000101224
SOS2 ENSG00000100485.7 0.17675 0.083372 ENSG00000100485
RANGAP1 ENSG00000100401.15 0.242031 0.098646 ENSG00000100401
EIF3D ENSG00000100353.13 0.206829 0.095622 ENSG00000100353
MTMR3 ENSG00000100330.11 0.258895 0.077365 ENSG00000100330
ARSA ENSG00000100299.12 0.368915 0.098249 ENSG00000100299
THOC5 ENSG00000100296.9 0.53646 0.074096 ENSG00000100296
LMF2 ENSG00000100258.13 0.20495 0.089837 ENSG00000100258
FBXO7 ENSG00000100225.13 0.531835 0.080315 ENSG00000100225
CBY1 ENSG00000100211.6 0.237328 0.070461 ENSG00000100211
SLC16A8 ENSG00000100156.6 0.223393 0.078781 ENSG00000100156
PICK1 ENSG00000100151.11 0.299475 0.092051 ENSG00000100151
SMARCB1 ENSG00000099956.13 0.219453 0.080835 ENSG00000099956
IZUMO4 ENSG00000099840.9 0.230727 0.0823 ENSG00000099840
MARCH2 ENSG00000099785.6 0.380012 0.086624 ENSG00000099785
OCEL1 ENSG00000099330.4 0.447774 0.089638 ENSG00000099330
CDC7 ENSG00000097046.8 0.422218 0.088839 ENSG00000097046
IL12RB1 ENSG00000096996.10 0.166922 0.078831 ENSG00000096996
TMEM38B ENSG00000095209.7 0.226107 0.088588 ENSG00000095209
SLC17A6 ENSG00000091664.7 0.228507 0.083208 ENSG00000091664
RAPGEF4 ENSG00000091428.13 0.159442 0.075866 ENSG00000091428
MRPS33 ENSG00000090263.11 0.186504 0.083464 ENSG00000090263
SIRT4 ENSG00000089163.4 0.195978 0.0774 ENSG00000089163
ACHE ENSG00000087085.9 0.365059 0.087641 ENSG00000087085
HACE1 ENSG00000085382.7 0.251428 0.081555 ENSG00000085382
WBP11 ENSG00000084463.2 0.180223 0.084906 ENSG00000084463
GSK3B ENSG00000082701.10 0.21887 0.083074 ENSG00000082701
COL19A1 ENSG00000082293.8 0.430597 0.077336 ENSG00000082293
CCNT2 ENSG00000082258.8 0.284517 0.087985 ENSG00000082258
HSPB11 ENSG00000081870.7 0.203974 0.089895 ENSG00000081870
CHRNA3 ENSG00000080644.11 0.264092 0.075066 ENSG00000080644
RIF1 ENSG00000080345.12 0.285263 0.082425 ENSG00000080345
DCT ENSG00000080166.11 0.411339 0.087634 ENSG00000080166
MOXD1 ENSG00000079931.10 0.24681 0.095578 ENSG00000079931
RAPGEF3 ENSG00000079337.11 0.240308 0.08792 ENSG00000079337
SAR1A ENSG00000079332.9 0.34608 0.094161 ENSG00000079332
FKBP7 ENSG00000079150.13 0.219217 0.079475 ENSG00000079150
NRD1 ENSG00000078618.15 0.172054 0.08145 ENSG00000078618
ADAM11 ENSG00000073670.9 0.369512 0.08656 ENSG00000073670
ALPK1 ENSG00000073331.13 0.158587 0.076278 ENSG00000073331
MOV10L1 ENSG00000073146.11 0.326222 0.082649 ENSG00000073146
ASNS ENSG00000070669.12 0.272668 0.088792 ENSG00000070669
FRMPD1 ENSG00000070601.5 0.227537 0.096918 ENSG00000070601
GNB5 ENSG00000069966.14 0.216448 0.081984 ENSG00000069966
STAG3 ENSG00000066923.13 0.348008 0.096006 ENSG00000066923
EIF4B ENSG00000063046.13 0.4691 0.094548 ENSG00000063046
GDI2 ENSG00000057608.11 0.19149 0.091653 ENSG00000057608
MSH4 ENSG00000057468.6 0.253958 0.079553 ENSG00000057468
MCOLN3 ENSG00000055732.8 0.231605 0.086438 ENSG00000055732
ALX4 ENSG00000052850.5 0.231463 0.090733 ENSG00000052850
PTGER3 ENSG00000050628.16 0.158155 0.079007 ENSG00000050628
RRM2B ENSG00000048392.7 0.178916 0.087105 ENSG00000048392
SPDL1 ENSG00000040275.12 0.389282 0.094701 ENSG00000040275
PIAS1 ENSG00000033800.9 0.257506 0.091744 ENSG00000033800
MIPEP ENSG00000027001.7 0.433627 0.097994 ENSG00000027001
NLRP2 ENSG00000022556.11 0.290245 0.099379 ENSG00000022556
NUB1 ENSG00000013374.11 0.380292 0.093576 ENSG00000013374
LARS2 ENSG00000011376.5 0.172364 0.078917 ENSG00000011376
PDK2 ENSG00000005882.7 0.326949 0.101669 ENSG00000005882
FAM214B ENSG00000005238.15 0.142709 0.069182 ENSG00000005238
RBM6 ENSG00000004534.10 0.353436 0.097481 ENSG00000004534
CD38 ENSG00000004468.7 0.31054 0.09058 ENSG00000004468
