AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
CIRH1A ENSG00000141076.13 0.225356 0.081174 ENSG00000141076
KIFC3 ENSG00000140859.11 0.241626 0.085924 ENSG00000140859
ULK3 ENSG00000140474.8 0.132731 0.060839 ENSG00000140474
MTMR6 ENSG00000139505.10 0.172023 0.082515 ENSG00000139505
TMEM117 ENSG00000139173.5 0.247035 0.081725 ENSG00000139173
NAAA ENSG00000138744.10 0.226593 0.076372 ENSG00000138744
C4orf21 ENSG00000138658.11 0.373943 0.079269 ENSG00000138658
SECISBP2L ENSG00000138593.4 0.17106 0.062573 ENSG00000138593
STAT4 ENSG00000138378.13 0.144583 0.070255 ENSG00000138378
CYP2C8 ENSG00000138115.9 0.148501 0.06761 ENSG00000138115
RTCA ENSG00000137996.8 0.242845 0.076039 ENSG00000137996
RTF1 ENSG00000137815.10 0.221002 0.07408 ENSG00000137815
MNF1 ENSG00000137288.5 0.240788 0.07842 ENSG00000137288
CIB2 ENSG00000136425.8 0.430027 0.084326 ENSG00000136425
CAPN9 ENSG00000135773.8 0.300621 0.079438 ENSG00000135773
PKIB ENSG00000135549.9 0.193488 0.079838 ENSG00000135549
P2RX4 ENSG00000135124.10 0.204054 0.076931 ENSG00000135124
CARS2 ENSG00000134905.12 0.443213 0.087314 ENSG00000134905
ERCC5 ENSG00000134899.13 0.159574 0.076463 ENSG00000134899
CLOCK ENSG00000134852.10 0.175569 0.073171 ENSG00000134852
PPHLN1 ENSG00000134283.13 0.148688 0.069647 ENSG00000134283
VAV3 ENSG00000134215.11 0.340794 0.081411 ENSG00000134215
AMPD3 ENSG00000133805.11 0.29026 0.085059 ENSG00000133805
SPINK5 ENSG00000133710.11 0.478008 0.078351 ENSG00000133710
TMEM254 ENSG00000133678.9 0.157622 0.075484 ENSG00000133678
BTBD2 ENSG00000133243.4 0.236354 0.09173 ENSG00000133243
LGR6 ENSG00000133067.13 0.421586 0.078179 ENSG00000133067
XPO4 ENSG00000132953.12 0.179992 0.08146 ENSG00000132953
MTUS2 ENSG00000132938.14 0.227627 0.085484 ENSG00000132938
NIP7 ENSG00000132603.9 0.172925 0.065971 ENSG00000132603
PCBD2 ENSG00000132570.10 0.346956 0.081835 ENSG00000132570
KHDRBS3 ENSG00000131773.9 0.14186 0.062582 ENSG00000131773
EXOC4 ENSG00000131558.10 0.273992 0.081931 ENSG00000131558
GINS2 ENSG00000131153.4 0.432534 0.099006 ENSG00000131153
EPS8L1 ENSG00000131037.10 0.528229 0.088708 ENSG00000131037
PKDREJ ENSG00000130943.5 0.352799 0.091525 ENSG00000130943
PNPLA7 ENSG00000130653.11 0.160367 0.073587 ENSG00000130653
ZBTB46 ENSG00000130584.6 0.188136 0.088095 ENSG00000130584
PGPEP1 ENSG00000130517.8 0.224245 0.086564 ENSG00000130517
LSM7 ENSG00000130332.9 0.353683 0.092831 ENSG00000130332
MRPL34 ENSG00000130312.2 0.235193 0.071274 ENSG00000130312
BBOX1 ENSG00000129151.4 0.158099 0.074266 ENSG00000129151
MYO5C ENSG00000128833.8 0.18011 0.086628 ENSG00000128833
LRRC4 ENSG00000128594.3 0.206846 0.077671 ENSG00000128594
TPST2 ENSG00000128294.11 0.27499 0.090982 ENSG00000128294
TUBGCP6 ENSG00000128159.7 0.176437 0.085822 ENSG00000128159
STYXL1 ENSG00000127952.12 0.478392 0.080024 ENSG00000127952
PTPN12 ENSG00000127947.11 0.198862 0.074739 ENSG00000127947
TAS2R4 ENSG00000127364.2 0.247212 0.070834 ENSG00000127364
TRAP1 ENSG00000126602.6 0.353477 0.088026 ENSG00000126602
PSMF1 ENSG00000125818.12 0.482204 0.090661 ENSG00000125818
FOXA2 ENSG00000125798.9 0.30899 0.079472 ENSG00000125798
GPCPD1 ENSG00000125772.8 0.194064 0.090257 ENSG00000125772
POLR1B ENSG00000125630.11 0.506526 0.080028 ENSG00000125630
COL21A1 ENSG00000124749.12 0.200837 0.073642 ENSG00000124749
KLHL31 ENSG00000124743.5 0.140991 0.068028 ENSG00000124743
NR4A1 ENSG00000123358.15 0.206783 0.091314 ENSG00000123358
CCDC91 ENSG00000123106.6 0.163897 0.065491 ENSG00000123106
ACADS ENSG00000122971.4 0.198286 0.065977 ENSG00000122971
VPS26A ENSG00000122958.10 0.165532 0.080209 ENSG00000122958
RWDD3 ENSG00000122481.12 0.161932 0.074627 ENSG00000122481
LHX4 ENSG00000121454.4 0.278649 0.077129 ENSG00000121454
PSPC1 ENSG00000121390.13 0.239357 0.090995 ENSG00000121390
TBX2 ENSG00000121068.9 0.206273 0.086984 ENSG00000121068
KANSL1 ENSG00000120071.8 0.211702 0.081961 ENSG00000120071
HELLS ENSG00000119969.10 0.178553 0.065432 ENSG00000119969
COQ6 ENSG00000119723.11 0.217596 0.070937 ENSG00000119723
C1orf198 ENSG00000119280.12 0.189758 0.080425 ENSG00000119280
C2orf40 ENSG00000119147.5 0.302732 0.096575 ENSG00000119147
OLFM3 ENSG00000118733.12 0.363089 0.093125 ENSG00000118733
FBXL5 ENSG00000118564.10 0.270544 0.083308 ENSG00000118564
KLF7 ENSG00000118263.10 0.213759 0.081569 ENSG00000118263
IL1RL2 ENSG00000115598.5 0.187059 0.07205 ENSG00000115598
NEK4 ENSG00000114904.8 0.157763 0.064542 ENSG00000114904
HGD ENSG00000113924.7 0.206567 0.079729 ENSG00000113924
FAM172A ENSG00000113391.12 0.152618 0.074982 ENSG00000113391
SLC4A9 ENSG00000113073.10 0.150613 0.067507 ENSG00000113073
KHDRBS2 ENSG00000112232.8 0.141023 0.068508 ENSG00000112232
RBM24 ENSG00000112183.10 0.181463 0.090638 ENSG00000112183
ULBP1 ENSG00000111981.3 0.179453 0.081246 ENSG00000111981
GPR133 ENSG00000111452.8 0.190473 0.088418 ENSG00000111452
PTPN5 ENSG00000110786.13 0.235267 0.085422 ENSG00000110786
ZNF330 ENSG00000109445.6 0.18357 0.072269 ENSG00000109445
NMU ENSG00000109255.7 0.356396 0.081697 ENSG00000109255
GNRHR ENSG00000109163.6 0.217369 0.076792 ENSG00000109163
SGCA ENSG00000108823.11 0.440918 0.088229 ENSG00000108823
RAPGEFL1 ENSG00000108352.7 0.341586 0.093042 ENSG00000108352
ACBD5 ENSG00000107897.14 0.239634 0.077406 ENSG00000107897
GATA3 ENSG00000107485.11 0.221292 0.088978 ENSG00000107485
DOCK8 ENSG00000107099.11 0.189668 0.079474 ENSG00000107099
MEST ENSG00000106484.9 0.179965 0.076438 ENSG00000106484
PON2 ENSG00000105854.8 0.186503 0.074145 ENSG00000105854
FAM83E ENSG00000105523.3 0.138315 0.06682 ENSG00000105523
ZNF175 ENSG00000105497.3 0.379807 0.096793 ENSG00000105497
PTPRS ENSG00000105426.10 0.258247 0.087333 ENSG00000105426
FZR1 ENSG00000105325.9 0.383994 0.082322 ENSG00000105325
PPP6R1 ENSG00000105063.14 0.23884 0.095755 ENSG00000105063
CD37 ENSG00000104894.7 0.202204 0.091386 ENSG00000104894
TULP2 ENSG00000104804.3 0.198711 0.079879 ENSG00000104804
KLHDC4 ENSG00000104731.9 0.278101 0.095061 ENSG00000104731
WISP1 ENSG00000104415.9 0.162562 0.07845 ENSG00000104415
RPAP1 ENSG00000103932.7 0.149661 0.067283 ENSG00000103932
IQCH ENSG00000103599.15 0.140611 0.065682 ENSG00000103599
SLC7A6 ENSG00000103064.9 0.209615 0.072554 ENSG00000103064
SLC38A7 ENSG00000103042.4 0.208388 0.075565 ENSG00000103042
TSNAXIP1 ENSG00000102904.10 0.139831 0.068255 ENSG00000102904
NALCN ENSG00000102452.11 0.252577 0.091887 ENSG00000102452
NDUFAF5 ENSG00000101247.13 0.193787 0.078209 ENSG00000101247
CDC25B ENSG00000101224.13 0.27073 0.096586 ENSG00000101224
RBM23 ENSG00000100461.13 0.217617 0.081938 ENSG00000100461
MTMR3 ENSG00000100330.11 0.338225 0.081318 ENSG00000100330
ARSA ENSG00000100299.12 0.356626 0.098024 ENSG00000100299
THOC5 ENSG00000100296.9 0.449974 0.077276 ENSG00000100296
SMARCB1 ENSG00000099956.13 0.156289 0.071182 ENSG00000099956
MARCH2 ENSG00000099785.6 0.430234 0.083385 ENSG00000099785
CDC7 ENSG00000097046.8 0.307261 0.082209 ENSG00000097046
HSP90AB1 ENSG00000096384.15 0.193618 0.088263 ENSG00000096384
MYO3A ENSG00000095777.10 0.156556 0.070997 ENSG00000095777
SEC22C ENSG00000093183.9 0.185236 0.080974 ENSG00000093183
SLC26A3 ENSG00000091138.8 0.27461 0.078675 ENSG00000091138
PITPNM2 ENSG00000090975.8 0.142533 0.061964 ENSG00000090975
ANKRD24 ENSG00000089847.8 0.190404 0.089655 ENSG00000089847
CPXM1 ENSG00000088882.7 0.280563 0.093075 ENSG00000088882
SLC4A11 ENSG00000088836.7 0.162599 0.077848 ENSG00000088836
DOCK3 ENSG00000088538.12 0.599504 0.072939 ENSG00000088538
SULT2B1 ENSG00000088002.7 0.276406 0.089528 ENSG00000088002
SF3B2 ENSG00000087365.10 0.221759 0.076356 ENSG00000087365
ACHE ENSG00000087085.9 0.237454 0.074459 ENSG00000087085
HACE1 ENSG00000085382.7 0.165256 0.074514 ENSG00000085382
GSK3B ENSG00000082701.10 0.196652 0.071945 ENSG00000082701
KCNK2 ENSG00000082482.9 0.193689 0.080394 ENSG00000082482
SCTR ENSG00000080293.5 0.318632 0.077595 ENSG00000080293
DCT ENSG00000080166.11 0.279042 0.08076 ENSG00000080166
RAPGEF3 ENSG00000079337.11 0.315727 0.086798 ENSG00000079337
SIRT6 ENSG00000077463.10 0.289428 0.09125 ENSG00000077463
MOV10L1 ENSG00000073146.11 0.408195 0.07984 ENSG00000073146
AFF4 ENSG00000072364.8 0.281172 0.081696 ENSG00000072364
ASNS ENSG00000070669.12 0.165453 0.079846 ENSG00000070669
ATP11A ENSG00000068650.14 0.220948 0.090265 ENSG00000068650
CBFB ENSG00000067955.9 0.15643 0.078066 ENSG00000067955
SNAP91 ENSG00000065609.10 0.323897 0.082955 ENSG00000065609
EIF4B ENSG00000063046.13 0.245328 0.082114 ENSG00000063046
LTK ENSG00000062524.11 0.302376 0.094211 ENSG00000062524
CDK14 ENSG00000058091.12 0.14843 0.072862 ENSG00000058091
GDI2 ENSG00000057608.11 0.170353 0.084672 ENSG00000057608
MSH4 ENSG00000057468.6 0.259307 0.083058 ENSG00000057468
DCBLD2 ENSG00000057019.11 0.261636 0.074724 ENSG00000057019
MCOLN3 ENSG00000055732.8 0.350325 0.080126 ENSG00000055732
ZNF800 ENSG00000048405.5 0.138202 0.064953 ENSG00000048405
SPDL1 ENSG00000040275.12 0.333991 0.089375 ENSG00000040275
ABCF2 ENSG00000033050.3 0.24109 0.08648 ENSG00000033050
MIPEP ENSG00000027001.7 0.23731 0.087294 ENSG00000027001
NLRP2 ENSG00000022556.11 0.383345 0.098867 ENSG00000022556
LARS2 ENSG00000011376.5 0.260656 0.079515 ENSG00000011376
PROM1 ENSG00000007062.7 0.241302 0.083296 ENSG00000007062
OSBPL7 ENSG00000006025.7 0.315229 0.080877 ENSG00000006025
PDK2 ENSG00000005882.7 0.434522 0.089092 ENSG00000005882
RBM6 ENSG00000004534.10 0.242594 0.079032 ENSG00000004534
CD38 ENSG00000004468.7 0.281309 0.085182 ENSG00000004468
