AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
PLXNB1 ENSG00000164050.8 0.022728 0.039536 ENSG00000164050
PGRMC2 ENSG00000164040.12 0.010949 0.052908 ENSG00000164040
METAP1 ENSG00000164024.7 0.011372 0.048449 ENSG00000164024
CLDN19 ENSG00000164007.6 0.022006 0.040166 ENSG00000164007
EXO5 ENSG00000164002.7 0.019149 0.041998 ENSG00000164002
SLC51A ENSG00000163959.5 0.059874 0.066496 ENSG00000163959
PRKCD ENSG00000163932.9 0.023905 0.067615 ENSG00000163932
FYCO1 ENSG00000163820.10 0.056785 0.075263 ENSG00000163820
UCN ENSG00000163794.6 0.012515 0.046716 ENSG00000163794
SNRK ENSG00000163788.9 0.010511 0.060261 ENSG00000163788
RYK ENSG00000163785.8 0.013705 0.072708 ENSG00000163785
TOPBP1 ENSG00000163781.8 0.101046 0.095504 ENSG00000163781
CPA3 ENSG00000163751.3 0.033687 0.062446 ENSG00000163751
CXCL1 ENSG00000163739.4 0.099711 0.084166 ENSG00000163739
TTC14 ENSG00000163728.6 0.167944 0.097434 ENSG00000163728
U2SURP ENSG00000163714.13 0.049742 0.073578 ENSG00000163714
SLMAP ENSG00000163681.10 0.029427 0.058355 ENSG00000163681
HESX1 ENSG00000163666.4 0.012124 0.056268 ENSG00000163666
WDFY3 ENSG00000163625.11 0.141787 0.094189 ENSG00000163625
CDS1 ENSG00000163624.5 0.013792 0.063457 ENSG00000163624
PPP4R2 ENSG00000163605.10 0.088869 0.103075 ENSG00000163605
AIM2 ENSG00000163568.9 0.061639 0.074231 ENSG00000163568
FEV ENSG00000163497.2 0.05814 0.071757 ENSG00000163497
SSR2 ENSG00000163479.9 0.065382 0.069969 ENSG00000163479
ELF3 ENSG00000163435.11 0.033786 0.07766 ENSG00000163435
FSTL1 ENSG00000163430.5 0.09042 0.088141 ENSG00000163430
EIF4E3 ENSG00000163412.7 0.134981 0.114911 ENSG00000163412
ATP1A1 ENSG00000163399.11 0.031789 0.056065 ENSG00000163399
IGFN1 ENSG00000163395.12 0.087053 0.099736 ENSG00000163395
COL6A3 ENSG00000163359.11 0.01305 0.06671 ENSG00000163359
MRPS18C ENSG00000163319.6 0.131474 0.084468 ENSG00000163319
HELQ ENSG00000163312.6 0.043807 0.062548 ENSG00000163312
GABRG1 ENSG00000163285.7 0.104121 0.072959 ENSG00000163285
BMP10 ENSG00000163217.1 0.011144 0.071789 ENSG00000163217
SMCP ENSG00000163206.5 0.046697 0.067091 ENSG00000163206
LCE3D ENSG00000163202.4 0.105226 0.091034 ENSG00000163202
S100A11 ENSG00000163191.5 0.021743 0.064249 ENSG00000163191
TMOD4 ENSG00000163157.10 0.040264 0.059537 ENSG00000163157
MSX1 ENSG00000163132.6 0.068294 0.111527 ENSG00000163132
BBS5 ENSG00000163093.7 0.010159 0.066391 ENSG00000163093
NOSTRIN ENSG00000163072.10 0.173062 0.09307 ENSG00000163072
FRZB ENSG00000162998.4 0.07846 0.078402 ENSG00000162998
PQLC3 ENSG00000162976.8 0.085841 0.084756 ENSG00000162976
DPY30 ENSG00000162961.9 0.120575 0.078493 ENSG00000162961
CAPN13 ENSG00000162949.12 0.038056 0.056979 ENSG00000162949
PUS10 ENSG00000162927.9 0.050211 0.052592 ENSG00000162927
C1orf145 ENSG00000162913.9 0.015268 0.05599 ENSG00000162913
IER5 ENSG00000162783.8 0.090019 0.085965 ENSG00000162783
FAM71A ENSG00000162771.6 0.153282 0.093479 ENSG00000162771
SLAMF9 ENSG00000162723.5 0.016082 0.044716 ENSG00000162723
TRIM58 ENSG00000162722.8 0.015002 0.035253 ENSG00000162722
CADM3 ENSG00000162706.8 0.019479 0.043712 ENSG00000162706
AGL ENSG00000162688.11 0.064522 0.083387 ENSG00000162688
NTNG1 ENSG00000162631.14 0.092635 0.084572 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.340721 0.095023 ENSG00000162620
MEGF6 ENSG00000162591.11 0.036663 0.054067 ENSG00000162591
MXRA8 ENSG00000162576.11 0.019467 0.051443 ENSG00000162576
WNT4 ENSG00000162552.10 0.069113 0.081347 ENSG00000162552
LAPTM5 ENSG00000162511.7 0.088183 0.095787 ENSG00000162511
NOL9 ENSG00000162408.10 0.026747 0.060648 ENSG00000162408
ACOT11 ENSG00000162390.13 0.041103 0.094388 ENSG00000162390
MAGOH ENSG00000162385.6 0.044085 0.075426 ENSG00000162385
ZYG11B ENSG00000162378.8 0.064492 0.072141 ENSG00000162378
SELRC1 ENSG00000162377.4 0.07034 0.079912 ENSG00000162377
CMPK1 ENSG00000162368.9 0.044162 0.0743 ENSG00000162368
TAL1 ENSG00000162367.7 0.170105 0.107194 ENSG00000162367
TPCN2 ENSG00000162341.11 0.052314 0.074809 ENSG00000162341
DCP1A ENSG00000162290.12 0.058722 0.078765 ENSG00000162290
TTC9C ENSG00000162222.9 0.021081 0.058491 ENSG00000162222
HS3ST6 ENSG00000162040.5 0.018288 0.056511 ENSG00000162040
SPSB3 ENSG00000162032.11 0.016728 0.047759 ENSG00000162032
ASGR2 ENSG00000161944.12 0.069401 0.071121 ENSG00000161944
KRT82 ENSG00000161850.2 0.013396 0.061822 ENSG00000161850
JOSD2 ENSG00000161677.7 0.016331 0.094734 ENSG00000161677
LSM12 ENSG00000161654.5 0.078832 0.069018 ENSG00000161654
MPP3 ENSG00000161647.14 0.116688 0.076386 ENSG00000161647
TMEM143 ENSG00000161558.6 0.143174 0.100551 ENSG00000161558
CYGB ENSG00000161544.5 0.156795 0.117362 ENSG00000161544
PGAP3 ENSG00000161395.8 0.21809 0.081495 ENSG00000161395
PCYT1A ENSG00000161217.7 0.109219 0.109911 ENSG00000161217
FBXL13 ENSG00000161040.12 0.040287 0.074292 ENSG00000161040
SH2B2 ENSG00000160999.8 0.152281 0.093125 ENSG00000160999
LY6K ENSG00000160886.9 0.070547 0.077258 ENSG00000160886
FCRL3 ENSG00000160856.16 0.019225 0.037372 ENSG00000160856
SLC25A44 ENSG00000160785.9 0.022772 0.061137 ENSG00000160785
FLAD1 ENSG00000160688.14 0.015619 0.051101 ENSG00000160688
DEDD2 ENSG00000160570.9 0.057639 0.077689 ENSG00000160570
FTCD ENSG00000160282.9 0.265247 0.118144 ENSG00000160282
FAM207A ENSG00000160256.8 0.113992 0.093917 ENSG00000160256
RRP1 ENSG00000160214.8 0.169035 0.104468 ENSG00000160214
RSPH1 ENSG00000160188.5 0.10263 0.089956 ENSG00000160188
NPR2 ENSG00000159899.10 0.196424 0.096361 ENSG00000159899
CHCHD6 ENSG00000159685.6 0.051026 0.112138 ENSG00000159685
SPRR2G ENSG00000159516.8 0.043333 0.061297 ENSG00000159516
LCE2B ENSG00000159455.7 0.056782 0.070174 ENSG00000159455
STARD9 ENSG00000159433.7 0.168154 0.094907 ENSG00000159433
ADIPOR1 ENSG00000159346.8 0.021356 0.073453 ENSG00000159346
PADI4 ENSG00000159339.9 0.084834 0.084763 ENSG00000159339
GOLGA6A ENSG00000159289.6 0.024963 0.051073 ENSG00000159289
CLDN14 ENSG00000159261.6 0.15579 0.097225 ENSG00000159261
HOXB13 ENSG00000159184.7 0.047105 0.068933 ENSG00000159184
LAD1 ENSG00000159166.9 0.241035 0.10724 ENSG00000159166
MRPL10 ENSG00000159111.8 0.055381 0.066533 ENSG00000159111
IFNAR2 ENSG00000159110.15 0.037545 0.098482 ENSG00000159110
C21orf59 ENSG00000159079.14 0.12754 0.102461 ENSG00000159079
CDC42SE2 ENSG00000158985.9 0.044157 0.055532 ENSG00000158985
WNT9B ENSG00000158955.6 0.034473 0.057453 ENSG00000158955
DMTN ENSG00000158856.13 0.01321 0.07089 ENSG00000158856
B4GALT3 ENSG00000158850.10 0.108552 0.085164 ENSG00000158850
PINK1 ENSG00000158828.5 0.049211 0.079019 ENSG00000158828
CD1D ENSG00000158473.6 0.024594 0.064706 ENSG00000158473
TSPAN33 ENSG00000158457.4 0.330485 0.100058 ENSG00000158457
C2orf62 ENSG00000158428.3 0.03371 0.077255 ENSG00000158428
KRTCAP3 ENSG00000157992.8 0.01024 0.032968 ENSG00000157992
AGAP1 ENSG00000157985.12 0.069674 0.079636 ENSG00000157985
SKI ENSG00000157933.9 0.108539 0.103455 ENSG00000157933
FAM213B ENSG00000157870.10 0.187726 0.094852 ENSG00000157870
GAREML ENSG00000157833.8 0.021484 0.053569 ENSG00000157833
SLC37A3 ENSG00000157800.13 0.046307 0.076165 ENSG00000157800
CABP1 ENSG00000157782.5 0.01982 0.050663 ENSG00000157782
SLC34A2 ENSG00000157765.7 0.109852 0.110592 ENSG00000157765
SLC35B2 ENSG00000157593.12 0.221328 0.111138 ENSG00000157593
KCNJ15 ENSG00000157551.12 0.120369 0.10697 ENSG00000157551
AFAP1L1 ENSG00000157510.9 0.083129 0.096058 ENSG00000157510
ZNF19 ENSG00000157429.11 0.013663 0.052038 ENSG00000157429
CACNA1D ENSG00000157388.8 0.154684 0.097239 ENSG00000157388
IL34 ENSG00000157368.6 0.035192 0.065884 ENSG00000157368
GATAD1 ENSG00000157259.6 0.110243 0.088621 ENSG00000157259
SSBP3 ENSG00000157216.11 0.360634 0.117201 ENSG00000157216
FCHO2 ENSG00000157107.9 0.039453 0.065201 ENSG00000157107
SEC13 ENSG00000157020.13 0.123641 0.09465 ENSG00000157020
SST ENSG00000157005.3 0.043426 0.092383 ENSG00000157005
PDE6D ENSG00000156973.9 0.048691 0.08221 ENSG00000156973
HIAT1 ENSG00000156875.9 0.033573 0.059902 ENSG00000156875
TBC1D31 ENSG00000156787.12 0.034914 0.078469 ENSG00000156787
GLYATL2 ENSG00000156689.2 0.075772 0.056294 ENSG00000156689
TYSND1 ENSG00000156521.9 0.120155 0.108797 ENSG00000156521
HK1 ENSG00000156515.16 0.015021 0.093273 ENSG00000156515
KCNS2 ENSG00000156486.7 0.065026 0.076228 ENSG00000156486
UQCRB ENSG00000156467.5 0.035535 0.068143 ENSG00000156467
ANKRD9 ENSG00000156381.4 0.023644 0.063988 ENSG00000156381
N6AMT1 ENSG00000156239.7 0.05312 0.078394 ENSG00000156239
CXCL13 ENSG00000156234.7 0.032519 0.057114 ENSG00000156234
ART3 ENSG00000156219.12 0.017823 0.067323 ENSG00000156219
C15orf26 ENSG00000156206.9 0.048525 0.075916 ENSG00000156206
C8orf37 ENSG00000156172.5 0.069132 0.072426 ENSG00000156172
NDUFAF6 ENSG00000156170.8 0.151706 0.075614 ENSG00000156170
MCU ENSG00000156026.10 0.020309 0.035777 ENSG00000156026
MICU3 ENSG00000155970.7 0.011144 0.044327 ENSG00000155970
RMND1 ENSG00000155906.12 0.122553 0.083026 ENSG00000155906
FAM154A ENSG00000155875.9 0.018282 0.093148 ENSG00000155875
ELMO1 ENSG00000155849.11 0.075244 0.088164 ENSG00000155849
CYLC2 ENSG00000155833.10 0.034909 0.07658 ENSG00000155833
RNF20 ENSG00000155827.7 0.018357 0.085784 ENSG00000155827
KCTD18 ENSG00000155729.8 0.049899 0.071237 ENSG00000155729
TTN ENSG00000155657.19 0.056451 0.068681 ENSG00000155657
GRIA1 ENSG00000155511.13 0.178967 0.103158 ENSG00000155511
HEATR3 ENSG00000155393.8 0.413431 0.10205 ENSG00000155393
DBI ENSG00000155368.12 0.150968 0.100513 ENSG00000155368
RP11-195B21.3 ENSG00000155282.7 0.018524 0.037894 ENSG00000155282
GPR78 ENSG00000155269.7 0.297229 0.131518 ENSG00000155269
CDK19 ENSG00000155111.10 0.051769 0.067495 ENSG00000155111
ATP6V1C1 ENSG00000155097.7 0.026449 0.057221 ENSG00000155097
KLF10 ENSG00000155090.10 0.03856 0.065662 ENSG00000155090
PROM2 ENSG00000155066.11 0.030592 0.041297 ENSG00000155066
SEPT14 ENSG00000154997.8 0.022315 0.063205 ENSG00000154997
VOPP1 ENSG00000154978.8 0.020491 0.05707 ENSG00000154978
ZNF18 ENSG00000154957.8 0.017397 0.063885 ENSG00000154957
EPHB1 ENSG00000154928.12 0.13355 0.091228 ENSG00000154928
USP43 ENSG00000154914.11 0.027348 0.062961 ENSG00000154914
CCDC174 ENSG00000154781.11 0.024583 0.069707 ENSG00000154781
WNT7A ENSG00000154764.5 0.020181 0.076098 ENSG00000154764
JAM2 ENSG00000154721.10 0.02719 0.067768 ENSG00000154721
BTG3 ENSG00000154640.10 0.013486 0.057568 ENSG00000154640
SORBS2 ENSG00000154556.13 0.076383 0.071619 ENSG00000154556
ATP5G3 ENSG00000154518.5 0.137098 0.083361 ENSG00000154518
GAL3ST2 ENSG00000154252.11 0.170677 0.107178 ENSG00000154252
PRKCA ENSG00000154229.7 0.573674 0.100515 ENSG00000154229
GPR15 ENSG00000154165.3 0.022483 0.053536 ENSG00000154165
C6orf57 ENSG00000154079.5 0.119628 0.082372 ENSG00000154079
UBP1 ENSG00000153560.7 0.021559 0.068725 ENSG00000153560
ADPRHL1 ENSG00000153531.8 0.193012 0.110419 ENSG00000153531
C16orf89 ENSG00000153446.11 0.079719 0.081817 ENSG00000153446
FAM49B ENSG00000153310.14 0.037555 0.066593 ENSG00000153310
GPR110 ENSG00000153292.11 0.015203 0.056922 ENSG00000153292
FEZF2 ENSG00000153266.8 0.025487 0.080468 ENSG00000153266
MERTK ENSG00000153208.12 0.244169 0.116384 ENSG00000153208
RASSF3 ENSG00000153179.7 0.050879 0.064032 ENSG00000153179
CLGN ENSG00000153132.8 0.122037 0.09399 ENSG00000153132
ACMSD ENSG00000153086.9 0.02481 0.069576 ENSG00000153086
SRP19 ENSG00000153037.7 0.054623 0.066952 ENSG00000153037
RAB3C ENSG00000152932.6 0.015728 0.066963 ENSG00000152932
ZNF117 ENSG00000152926.9 0.09726 0.100167 ENSG00000152926
PRDM8 ENSG00000152784.11 0.094343 0.075702 ENSG00000152784
SLC16A12 ENSG00000152779.12 0.118298 0.093368 ENSG00000152779
NADK2 ENSG00000152620.8 0.178663 0.097612 ENSG00000152620
CAPSL ENSG00000152611.7 0.010724 0.052896 ENSG00000152611
MEPE ENSG00000152595.12 0.010735 0.062937 ENSG00000152595
IGSF10 ENSG00000152580.8 0.062813 0.073387 ENSG00000152580
ZFP36L2 ENSG00000152518.5 0.035458 0.060336 ENSG00000152518
NMT2 ENSG00000152465.13 0.072296 0.09193 ENSG00000152465
BOLL ENSG00000152430.13 0.010833 0.063915 ENSG00000152430
XRCC4 ENSG00000152422.11 0.050358 0.07307 ENSG00000152422
GUCY1A2 ENSG00000152402.5 0.064232 0.074266 ENSG00000152402
TGOLN2 ENSG00000152291.9 0.153486 0.095245 ENSG00000152291
TCF7L1 ENSG00000152284.4 0.070204 0.071667 ENSG00000152284
PDK1 ENSG00000152256.8 0.13158 0.082913 ENSG00000152256
C18orf25 ENSG00000152242.6 0.02732 0.088045 ENSG00000152242
GRID2 ENSG00000152208.7 0.153105 0.093745 ENSG00000152208
CYSLTR2 ENSG00000152207.3 0.02758 0.060712 ENSG00000152207
PTPN14 ENSG00000152104.7 0.081181 0.08474 ENSG00000152104
TUBA3E ENSG00000152086.7 0.293473 0.095945 ENSG00000152086
CCDC74B ENSG00000152076.14 0.027056 0.053529 ENSG00000152076
AP1S3 ENSG00000152056.12 0.099057 0.09103 ENSG00000152056
DST ENSG00000151914.13 0.06496 0.059822 ENSG00000151914
GFRA1 ENSG00000151892.10 0.024846 0.072943 ENSG00000151892
PABPC3 ENSG00000151846.7 0.044232 0.079655 ENSG00000151846
SLC25A4 ENSG00000151729.5 0.17268 0.103783 ENSG00000151729
KCNJ1 ENSG00000151704.11 0.015291 0.075699 ENSG00000151704
PIGF ENSG00000151665.8 0.035496 0.044853 ENSG00000151665
VENTX ENSG00000151650.7 0.051516 0.078733 ENSG00000151650
FAM160B1 ENSG00000151553.10 0.073792 0.095278 ENSG00000151553
VTI1A ENSG00000151532.9 0.018498 0.079779 ENSG00000151532
VPS26B ENSG00000151502.6 0.021119 0.071335 ENSG00000151502
NUBPL ENSG00000151413.12 0.034695 0.062532 ENSG00000151413
KCTD14 ENSG00000151364.11 0.021644 0.059755 ENSG00000151364
TMEM18 ENSG00000151353.10 0.030282 0.063428 ENSG00000151353
GXYLT1 ENSG00000151233.6 0.010577 0.051728 ENSG00000151233
UBE3B ENSG00000151148.9 0.076312 0.09234 ENSG00000151148
BTBD11 ENSG00000151136.10 0.032005 0.058836 ENSG00000151136
NGLY1 ENSG00000151092.12 0.107844 0.089403 ENSG00000151092
DCP1B ENSG00000151065.9 0.059107 0.072862 ENSG00000151065
CRIM1 ENSG00000150938.5 0.018796 0.077234 ENSG00000150938
PIP4K2A ENSG00000150867.9 0.223896 0.101957 ENSG00000150867
DLAT ENSG00000150768.11 0.070395 0.089559 ENSG00000150768
PRSS23 ENSG00000150687.7 0.054473 0.080821 ENSG00000150687
DLG2 ENSG00000150672.12 0.039039 0.054016 ENSG00000150672
PDCD4 ENSG00000150593.11 0.042252 0.071635 ENSG00000150593
ARID5B ENSG00000150347.10 0.074847 0.078719 ENSG00000150347
CWC15 ENSG00000150316.7 0.016992 0.068801 ENSG00000150316
ITGB1 ENSG00000150093.14 0.030044 0.078037 ENSG00000150093
CLEC1A ENSG00000150048.6 0.081049 0.077818 ENSG00000150048
KLRF1 ENSG00000150045.7 0.073906 0.075095 ENSG00000150045
HMGA2 ENSG00000149948.9 0.051105 0.0988 ENSG00000149948
DOC2A ENSG00000149927.13 0.045525 0.057552 ENSG00000149927
TBX6 ENSG00000149922.6 0.104852 0.066557 ENSG00000149922
FAU ENSG00000149806.6 0.013316 0.053306 ENSG00000149806
SLC22A9 ENSG00000149742.5 0.097076 0.079363 ENSG00000149742
SOGA1 ENSG00000149639.9 0.027649 0.081009 ENSG00000149639
DUSP15 ENSG00000149599.11 0.046596 0.081394 ENSG00000149599
JPH2 ENSG00000149596.6 0.050852 0.088936 ENSG00000149596
TAGLN ENSG00000149591.12 0.052246 0.072055 ENSG00000149591
SIDT2 ENSG00000149577.11 0.028697 0.074048 ENSG00000149577
SCN2B ENSG00000149575.5 0.21556 0.102549 ENSG00000149575
DAK ENSG00000149476.10 0.036911 0.068447 ENSG00000149476
GGTLC1 ENSG00000149435.8 0.084451 0.094348 ENSG00000149435
LAMTOR1 ENSG00000149357.5 0.038997 0.056047 ENSG00000149357
C11orf49 ENSG00000149179.9 0.140365 0.086767 ENSG00000149179
ZNF214 ENSG00000149050.5 0.070125 0.090735 ENSG00000149050
ADM ENSG00000148926.5 0.014555 0.058086 ENSG00000148926
PDCD11 ENSG00000148843.9 0.068535 0.09615 ENSG00000148843
EIF4EBP2 ENSG00000148730.6 0.204809 0.11494 ENSG00000148730
RPP30 ENSG00000148688.9 0.15335 0.09238 ENSG00000148688
PARD3 ENSG00000148498.11 0.17883 0.114352 ENSG00000148498
ST8SIA6 ENSG00000148488.11 0.059777 0.083441 ENSG00000148488
USP6NL ENSG00000148429.9 0.230766 0.113438 ENSG00000148429
CACNA1B ENSG00000148408.8 0.017467 0.050985 ENSG00000148408
INPP5E ENSG00000148384.11 0.215421 0.101032 ENSG00000148384
IDI2 ENSG00000148377.5 0.012894 0.059041 ENSG00000148377
FAM73B ENSG00000148343.14 0.020457 0.066459 ENSG00000148343
SH3GLB2 ENSG00000148341.13 0.012765 0.069445 ENSG00000148341
GBGT1 ENSG00000148288.7 0.115675 0.113745 ENSG00000148288
SURF4 ENSG00000148248.9 0.103227 0.115266 ENSG00000148248
IDNK ENSG00000148057.11 0.011866 0.07178 ENSG00000148057
NTRK2 ENSG00000148053.11 0.119666 0.089045 ENSG00000148053
NFIB ENSG00000147862.10 0.059838 0.100641 ENSG00000147862
SLC39A4 ENSG00000147804.5 0.079685 0.082358 ENSG00000147804
TATDN1 ENSG00000147687.12 0.071858 0.092668 ENSG00000147687
LRP12 ENSG00000147650.7 0.02562 0.046757 ENSG00000147650
DPYS ENSG00000147647.8 0.084702 0.07225 ENSG00000147647
ST18 ENSG00000147488.7 0.101725 0.099738 ENSG00000147488
SNTG1 ENSG00000147481.9 0.062181 0.075648 ENSG00000147481
PROSC ENSG00000147471.7 0.032587 0.060533 ENSG00000147471
STAR ENSG00000147465.7 0.028423 0.056723 ENSG00000147465
DOCK5 ENSG00000147459.13 0.175547 0.101064 ENSG00000147459
CCDC25 ENSG00000147419.12 0.049037 0.064116 ENSG00000147419
MCPH1 ENSG00000147316.8 0.114458 0.094196 ENSG00000147316
TMEM209 ENSG00000146842.12 0.115178 0.087187 ENSG00000146842
CCT6A ENSG00000146731.6 0.117597 0.073129 ENSG00000146731
PURB ENSG00000146676.5 0.065764 0.070016 ENSG00000146676
C6orf123 ENSG00000146521.5 0.183952 0.09801 ENSG00000146521
SHPRH ENSG00000146414.11 0.035335 0.041687 ENSG00000146414
SLC2A12 ENSG00000146411.5 0.095557 0.097559 ENSG00000146411
TBC1D32 ENSG00000146350.9 0.05566 0.07716 ENSG00000146350
RARS2 ENSG00000146282.13 0.011566 0.058134 ENSG00000146282
CRIP3 ENSG00000146215.9 0.283041 0.114564 ENSG00000146215
SCUBE3 ENSG00000146197.7 0.092729 0.100897 ENSG00000146197
FGD2 ENSG00000146192.10 0.163551 0.098505 ENSG00000146192
C6ORF50 ENSG00000145965.5 0.048066 0.077576 ENSG00000145965
MYLK4 ENSG00000145949.8 0.07757 0.083849 ENSG00000145949
TENM2 ENSG00000145934.11 0.012493 0.096086 ENSG00000145934
BOD1 ENSG00000145919.6 0.029944 0.089227 ENSG00000145919
SPINK7 ENSG00000145879.6 0.03598 0.069665 ENSG00000145879
FBXO38 ENSG00000145868.12 0.090655 0.089536 ENSG00000145868
CXCL14 ENSG00000145824.8 0.163758 0.090872 ENSG00000145824
ADAMTS19 ENSG00000145808.4 0.019484 0.052125 ENSG00000145808
RASA1 ENSG00000145715.10 0.033718 0.051944 ENSG00000145715
HAPLN1 ENSG00000145681.6 0.041154 0.080209 ENSG00000145681
CDH18 ENSG00000145526.7 0.011176 0.056775 ENSG00000145526
TIFA ENSG00000145365.9 0.347104 0.096558 ENSG00000145365
SNCA ENSG00000145335.11 0.225392 0.090681 ENSG00000145335
CABS1 ENSG00000145309.4 0.022662 0.065612 ENSG00000145309
ATP10D ENSG00000145246.9 0.021619 0.060942 ENSG00000145246
EPHA5 ENSG00000145242.9 0.049372 0.059141 ENSG00000145242
LYAR ENSG00000145220.9 0.058589 0.074601 ENSG00000145220
FIP1L1 ENSG00000145216.11 0.087946 0.082894 ENSG00000145216
SLIT2 ENSG00000145147.15 0.145394 0.086815 ENSG00000145147
MUC4 ENSG00000145113.17 0.081205 0.092914 ENSG00000145113
KIAA0226 ENSG00000145016.9 0.10907 0.113707 ENSG00000145016
TMEM44 ENSG00000145014.13 0.374792 0.126868 ENSG00000145014
SPATA16 ENSG00000144962.6 0.025986 0.075036 ENSG00000144962
RABL3 ENSG00000144840.4 0.02267 0.047667 ENSG00000144840
MYH15 ENSG00000144821.5 0.163464 0.100386 ENSG00000144821
GPR128 ENSG00000144820.3 0.052301 0.06353 ENSG00000144820
COL8A1 ENSG00000144810.11 0.035896 0.054551 ENSG00000144810
UBA3 ENSG00000144744.12 0.055266 0.06581 ENSG00000144744
IL17RD ENSG00000144730.12 0.099156 0.075863 ENSG00000144730
IQSEC1 ENSG00000144711.9 0.136727 0.115501 ENSG00000144711
GOLGA4 ENSG00000144674.12 0.05697 0.06804 ENSG00000144674
STK11IP ENSG00000144589.16 0.0157 0.06423 ENSG00000144589
GULP1 ENSG00000144366.11 0.182023 0.089821 ENSG00000144366
PHOSPHO2 ENSG00000144362.7 0.066031 0.07467 ENSG00000144362
DLX1 ENSG00000144355.10 0.036989 0.069695 ENSG00000144355
POLR2D ENSG00000144231.6 0.107788 0.08774 ENSG00000144231
LYG1 ENSG00000144214.5 0.158163 0.085671 ENSG00000144214
MRPS5 ENSG00000144029.7 0.076721 0.078826 ENSG00000144029
REG3G ENSG00000143954.8 0.052315 0.082087 ENSG00000143954
RPS27A ENSG00000143947.8 0.016897 0.067066 ENSG00000143947
HNRNPLL ENSG00000143889.10 0.016209 0.065271 ENSG00000143889
OSR1 ENSG00000143867.5 0.020453 0.069684 ENSG00000143867
ETNK2 ENSG00000143845.10 0.045062 0.078956 ENSG00000143845
DEGS1 ENSG00000143753.8 0.047024 0.07668 ENSG00000143753
MLK4 ENSG00000143674.6 0.201234 0.112613 ENSG00000143674
LYST ENSG00000143669.9 0.070315 0.08515 ENSG00000143669
AQP10 ENSG00000143595.8 0.044712 0.094148 ENSG00000143595
TP53BP2 ENSG00000143514.12 0.068607 0.07393 ENSG00000143514
HHIPL2 ENSG00000143512.8 0.014222 0.063257 ENSG00000143512
DYRK3 ENSG00000143479.11 0.165206 0.085275 ENSG00000143479
ARNT ENSG00000143437.16 0.011222 0.063275 ENSG00000143437
SETDB1 ENSG00000143379.8 0.095015 0.088778 ENSG00000143379
SF3B4 ENSG00000143368.9 0.101783 0.088049 ENSG00000143368
HMCN1 ENSG00000143341.7 0.046687 0.059927 ENSG00000143341
XPR1 ENSG00000143324.9 0.1739 0.105278 ENSG00000143324
CASQ1 ENSG00000143318.8 0.211125 0.106652 ENSG00000143318
PFDN2 ENSG00000143256.4 0.05936 0.076336 ENSG00000143256
PPOX ENSG00000143224.12 0.01795 0.065276 ENSG00000143224
DPT ENSG00000143196.4 0.107259 0.094355 ENSG00000143196
XCL2 ENSG00000143185.3 0.103362 0.095218 ENSG00000143185
RXRG ENSG00000143171.8 0.021597 0.068245 ENSG00000143171
GPA33 ENSG00000143167.7 0.11426 0.096075 ENSG00000143167
MPC2 ENSG00000143158.6 0.02542 0.063871 ENSG00000143158
TIPRL ENSG00000143155.8 0.041043 0.077792 ENSG00000143155
ALDH9A1 ENSG00000143149.8 0.225361 0.097426 ENSG00000143149
STRIP1 ENSG00000143093.10 0.082362 0.092336 ENSG00000143093
BARHL2 ENSG00000143032.7 0.081062 0.076617 ENSG00000143032
HSPG2 ENSG00000142798.12 0.015921 0.064987 ENSG00000142798
EVA1B ENSG00000142694.6 0.030135 0.053692 ENSG00000142694
PADI3 ENSG00000142619.4 0.077826 0.084711 ENSG00000142619
C1orf222 ENSG00000142609.13 0.032458 0.048354 ENSG00000142609
FAM71E1 ENSG00000142530.6 0.014526 0.079851 ENSG00000142530
TM4SF5 ENSG00000142484.5 0.027091 0.077835 ENSG00000142484
SLC6A3 ENSG00000142319.14 0.132803 0.096439 ENSG00000142319
DOPEY2 ENSG00000142197.8 0.065327 0.084704 ENSG00000142197
IFNAR1 ENSG00000142166.8 0.057312 0.077388 ENSG00000142166
ATHL1 ENSG00000142102.11 0.438307 0.118584 ENSG00000142102
ZFP14 ENSG00000142065.9 0.012975 0.084237 ENSG00000142065
TMEM91 ENSG00000142046.10 0.090028 0.107613 ENSG00000142046
CCDC97 ENSG00000142039.3 0.139125 0.099622 ENSG00000142039
MVB12A ENSG00000141971.8 0.111453 0.104996 ENSG00000141971
MBD1 ENSG00000141644.13 0.13464 0.115368 ENSG00000141644
MAPK4 ENSG00000141639.7 0.100363 0.10064 ENSG00000141639
ZNF750 ENSG00000141579.6 0.026878 0.097191 ENSG00000141579
FOXK2 ENSG00000141568.15 0.093433 0.113307 ENSG00000141568
ARRB2 ENSG00000141480.13 0.068139 0.089452 ENSG00000141480
GATA6 ENSG00000141448.4 0.135853 0.110023 ENSG00000141448
GALNT1 ENSG00000141429.9 0.082871 0.087032 ENSG00000141429
SCRN2 ENSG00000141295.9 0.316502 0.105232 ENSG00000141295
LRRC46 ENSG00000141294.5 0.013896 0.053647 ENSG00000141294
DDX52 ENSG00000141141.10 0.045945 0.082812 ENSG00000141141
RANBP10 ENSG00000141084.6 0.058668 0.065761 ENSG00000141084
CIRH1A ENSG00000141076.13 0.229522 0.097347 ENSG00000141076
