AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
ARIH2 ENSG00000177479.15 0.104653 0.076632 ENSG00000177479
GPR4 ENSG00000177464.4 0.102951 0.120813 ENSG00000177464
NIM1 ENSG00000177453.3 0.124033 0.094188 ENSG00000177453
KCNA2 ENSG00000177301.9 0.099004 0.098473 ENSG00000177301
MAN1B1 ENSG00000177239.10 0.068962 0.069203 ENSG00000177239
PUS1 ENSG00000177192.9 0.093949 0.093836 ENSG00000177192
MTX3 ENSG00000177034.10 0.054496 0.06376 ENSG00000177034
MTHFR ENSG00000177000.6 0.080985 0.098564 ENSG00000177000
FUT2 ENSG00000176920.10 0.10493 0.100367 ENSG00000176920
MAMSTR ENSG00000176909.7 0.335485 0.101166 ENSG00000176909
METRNL ENSG00000176845.8 0.107966 0.081088 ENSG00000176845
MAP3K19 ENSG00000176601.7 0.094564 0.083331 ENSG00000176601
ZBTB8OS ENSG00000176261.11 0.077965 0.090592 ENSG00000176261
C10orf111 ENSG00000176236.4 0.195313 0.118878 ENSG00000176236
BNIP3 ENSG00000176171.7 0.106062 0.072048 ENSG00000176171
CHMP6 ENSG00000176108.5 0.065462 0.080221 ENSG00000176108
YES1 ENSG00000176105.9 0.182331 0.102927 ENSG00000176105
SFN ENSG00000175793.10 0.060058 0.097032 ENSG00000175793
SLC35E3 ENSG00000175782.8 0.069317 0.087589 ENSG00000175782
ZNF77 ENSG00000175691.8 0.123781 0.107706 ENSG00000175691
ERCC4 ENSG00000175595.10 0.138109 0.126385 ENSG00000175595
DRAP1 ENSG00000175550.3 0.088955 0.076413 ENSG00000175550
CABP4 ENSG00000175544.9 0.093524 0.091637 ENSG00000175544
RFESD ENSG00000175449.9 0.093334 0.098952 ENSG00000175449
SCUBE2 ENSG00000175356.8 0.254167 0.103609 ENSG00000175356
CATSPER1 ENSG00000175294.5 0.193162 0.096906 ENSG00000175294
TEX36 ENSG00000175018.8 0.068184 0.080082 ENSG00000175018
KLC2 ENSG00000174996.7 0.184139 0.100157 ENSG00000174996
SEZ6L2 ENSG00000174938.10 0.061675 0.062141 ENSG00000174938
C19orf70 ENSG00000174917.4 0.092957 0.092688 ENSG00000174917
FZD4 ENSG00000174804.3 0.071733 0.07561 ENSG00000174804
SRP72 ENSG00000174780.11 0.378389 0.109172 ENSG00000174780
C4orf32 ENSG00000174749.4 0.268768 0.096641 ENSG00000174749
TMEM167A ENSG00000174695.5 0.11037 0.091372 ENSG00000174695
ANGEL2 ENSG00000174606.8 0.133092 0.089976 ENSG00000174606
CMKLR1 ENSG00000174600.9 0.070309 0.081042 ENSG00000174600
ZNF497 ENSG00000174586.6 0.050706 0.064401 ENSG00000174586
SLC26A9 ENSG00000174502.14 0.093942 0.086849 ENSG00000174502
SNAPC5 ENSG00000174446.8 0.168078 0.093702 ENSG00000174446
STAG3L3 ENSG00000174353.12 0.05011 0.063893 ENSG00000174353
EVX2 ENSG00000174279.4 0.124855 0.102246 ENSG00000174279
FBXO45 ENSG00000174013.7 0.105834 0.072067 ENSG00000174013
MARCH3 ENSG00000173926.5 0.097915 0.072987 ENSG00000173926
C1QTNF1 ENSG00000173918.10 0.124286 0.110767 ENSG00000173918
STAT5B ENSG00000173757.5 0.084908 0.075634 ENSG00000173757
SUSD5 ENSG00000173705.4 0.126487 0.097787 ENSG00000173705
HSPB7 ENSG00000173641.13 0.075577 0.080898 ENSG00000173641
CCDC106 ENSG00000173581.3 0.141784 0.120964 ENSG00000173581
NUDT18 ENSG00000173566.9 0.158449 0.095574 ENSG00000173566
MST1 ENSG00000173531.11 0.050604 0.052733 ENSG00000173531
MINOS1 ENSG00000173436.9 0.113838 0.081911 ENSG00000173436
DAG1 ENSG00000173402.7 0.058143 0.05117 ENSG00000173402
SNCG ENSG00000173267.9 0.066794 0.0733 ENSG00000173267
DMRT2 ENSG00000173253.10 0.070905 0.103964 ENSG00000173253
KIAA1919 ENSG00000173214.5 0.105933 0.079172 ENSG00000173214
ABCD2 ENSG00000173208.3 0.087065 0.082649 ENSG00000173208
FAM222B ENSG00000173065.9 0.101894 0.077149 ENSG00000173065
DCAKD ENSG00000172992.7 0.231803 0.090549 ENSG00000172992
METAP1D ENSG00000172878.9 0.120558 0.084752 ENSG00000172878
CBWD1 ENSG00000172785.14 0.433471 0.09932 ENSG00000172785
TMCC1 ENSG00000172765.12 0.108202 0.073403 ENSG00000172765
PURG ENSG00000172733.10 0.058569 0.063239 ENSG00000172733
MRPL52 ENSG00000172590.14 0.154402 0.09991 ENSG00000172590
KLHL6 ENSG00000172578.7 0.065872 0.075797 ENSG00000172578
CARNS1 ENSG00000172508.6 0.116383 0.099596 ENSG00000172508
RSPH9 ENSG00000172426.11 0.081721 0.103835 ENSG00000172426
MYOZ2 ENSG00000172399.5 0.099512 0.077968 ENSG00000172399
GNG12 ENSG00000172380.5 0.078777 0.094494 ENSG00000172380
POP7 ENSG00000172336.4 0.102131 0.079066 ENSG00000172336
HINFP ENSG00000172273.8 0.075066 0.083892 ENSG00000172273
CXCR6 ENSG00000172215.5 0.228508 0.111612 ENSG00000172215
FRMD3 ENSG00000172159.11 0.090147 0.091034 ENSG00000172159
CALB2 ENSG00000172137.14 0.073916 0.070563 ENSG00000172137
NME6 ENSG00000172113.4 0.163971 0.090706 ENSG00000172113
KRCC1 ENSG00000172086.7 0.088683 0.080587 ENSG00000172086
SMN1 ENSG00000172062.12 0.061702 0.070786 ENSG00000172062
SERF1A ENSG00000172058.11 0.05409 0.06834 ENSG00000172058
ZNF556 ENSG00000172000.3 0.308928 0.115256 ENSG00000172000
SYNPO ENSG00000171992.8 0.114632 0.100015 ENSG00000171992
FAM90A1 ENSG00000171847.6 0.207432 0.100541 ENSG00000171847
METTL18 ENSG00000171806.7 0.230431 0.08578 ENSG00000171806
VAT1L ENSG00000171724.2 0.318537 0.141501 ENSG00000171724
GPHN ENSG00000171723.11 0.054449 0.066475 ENSG00000171723
C1orf111 ENSG00000171722.6 0.097632 0.089341 ENSG00000171722
TCEA2 ENSG00000171703.12 0.137064 0.103025 ENSG00000171703
ZNF584 ENSG00000171574.13 0.337462 0.089643 ENSG00000171574
COL24A1 ENSG00000171502.10 0.192336 0.105614 ENSG00000171502
ZNF561 ENSG00000171469.6 0.157045 0.089065 ENSG00000171469
SOSTDC1 ENSG00000171243.7 0.085007 0.081105 ENSG00000171243
C10orf35 ENSG00000171224.7 0.078708 0.088787 ENSG00000171224
PROL1 ENSG00000171199.5 0.068659 0.080503 ENSG00000171199
SOCS5 ENSG00000171150.7 0.119432 0.096332 ENSG00000171150
FEZ2 ENSG00000171055.10 0.141817 0.097469 ENSG00000171055
PYGO1 ENSG00000171016.7 0.080037 0.086678 ENSG00000171016
DNAJC24 ENSG00000170946.10 0.051036 0.060835 ENSG00000170946
MTSS1 ENSG00000170873.14 0.539235 0.101902 ENSG00000170873
CEL ENSG00000170835.10 0.061966 0.05629 ENSG00000170835
TPD52L3 ENSG00000170777.9 0.056993 0.075547 ENSG00000170777
SYT9 ENSG00000170743.12 0.072647 0.10846 ENSG00000170743
POLH ENSG00000170734.7 0.151616 0.104977 ENSG00000170734
ATF7 ENSG00000170653.14 0.118579 0.09053 ENSG00000170653
ACYP2 ENSG00000170634.8 0.11036 0.094393 ENSG00000170634
SCRT1 ENSG00000170616.9 0.061827 0.067037 ENSG00000170616
NUDCD2 ENSG00000170584.6 0.067862 0.079623 ENSG00000170584
SIX2 ENSG00000170577.7 0.08298 0.084487 ENSG00000170577
ELOVL6 ENSG00000170522.5 0.187255 0.110376 ENSG00000170522
MZB1 ENSG00000170476.11 0.083138 0.072258 ENSG00000170476
TMEM182 ENSG00000170417.10 0.288315 0.107081 ENSG00000170417
CST2 ENSG00000170369.3 0.089874 0.08873 ENSG00000170369
SLN ENSG00000170290.3 0.071332 0.093865 ENSG00000170290
MRAP ENSG00000170262.8 0.111696 0.099045 ENSG00000170262
FABP6 ENSG00000170231.11 0.092217 0.102612 ENSG00000170231
NSG2 ENSG00000170091.6 0.186677 0.117913 ENSG00000170091
YWHAG ENSG00000170027.5 0.08754 0.073982 ENSG00000170027
MYRIP ENSG00000170011.9 0.113863 0.08911 ENSG00000170011
TOR1AIP2 ENSG00000169905.7 0.059565 0.062441 ENSG00000169905
MT1E ENSG00000169715.10 0.138632 0.103614 ENSG00000169715
MT1B ENSG00000169688.10 0.06202 0.081023 ENSG00000169688
CHRNA5 ENSG00000169684.9 0.513048 0.094395 ENSG00000169684
NFU1 ENSG00000169599.8 0.050834 0.063854 ENSG00000169599
SLC38A11 ENSG00000169507.5 0.324145 0.105423 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.201811 0.09755 ENSG00000169247
RP11-231C14.4 ENSG00000169203.12 0.195118 0.095202 ENSG00000169203
ARMC4 ENSG00000169126.11 0.08943 0.085916 ENSG00000169126
UPF3A ENSG00000169062.10 0.138124 0.086262 ENSG00000169062
FEM1B ENSG00000169018.5 0.115907 0.091319 ENSG00000169018
STX18 ENSG00000168818.5 0.07185 0.096079 ENSG00000168818
ABHD15 ENSG00000168792.4 0.054617 0.06804 ENSG00000168792
TSPAN5 ENSG00000168785.3 0.076841 0.078786 ENSG00000168785
SNRNP48 ENSG00000168566.11 0.054275 0.069945 ENSG00000168566
MGAT2 ENSG00000168282.4 0.105431 0.082412 ENSG00000168282
COA6 ENSG00000168275.10 0.332951 0.116294 ENSG00000168275
ZCCHC4 ENSG00000168228.10 0.070865 0.090287 ENSG00000168228
RBPJ ENSG00000168214.16 0.141521 0.101599 ENSG00000168214
FAM83B ENSG00000168143.8 0.075171 0.064551 ENSG00000168143
KIAA1586 ENSG00000168116.9 0.087651 0.06405 ENSG00000168116
PNOC ENSG00000168081.4 0.061219 0.071633 ENSG00000168081
TTC21A ENSG00000168026.12 0.117377 0.084702 ENSG00000168026
ATG16L2 ENSG00000168010.6 0.056855 0.093185 ENSG00000168010
E4F1 ENSG00000167967.11 0.060345 0.057085 ENSG00000167967
ICT1 ENSG00000167862.5 0.334403 0.113301 ENSG00000167862
CD320 ENSG00000167775.6 0.162589 0.105734 ENSG00000167775
EEF2 ENSG00000167658.11 0.06742 0.09513 ENSG00000167658
TMC4 ENSG00000167608.7 0.494773 0.111942 ENSG00000167608
ZNF701 ENSG00000167562.7 0.084151 0.107769 ENSG00000167562
ZNF528 ENSG00000167555.9 0.37419 0.130861 ENSG00000167555
ZNF610 ENSG00000167554.10 0.073523 0.091355 ENSG00000167554
RPL13 ENSG00000167526.9 0.129651 0.080492 ENSG00000167526
SPATA33 ENSG00000167523.9 0.269971 0.110226 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.214907 0.107493 ENSG00000167515
CA4 ENSG00000167434.5 0.117286 0.091987 ENSG00000167434
RRM1 ENSG00000167325.10 0.411966 0.119488 ENSG00000167325
CDK12 ENSG00000167258.9 0.136734 0.094995 ENSG00000167258
C16orf92 ENSG00000167194.3 0.384118 0.138002 ENSG00000167194
PRR15L ENSG00000167183.2 0.074484 0.064067 ENSG00000167183
PRRX2 ENSG00000167157.9 0.066066 0.081374 ENSG00000167157
ACSF2 ENSG00000167107.8 0.519886 0.101203 ENSG00000167107
NUDT21 ENSG00000167005.9 0.065492 0.096602 ENSG00000167005
VPS39 ENSG00000166887.11 0.062842 0.05931 ENSG00000166887
ZBTB39 ENSG00000166860.2 0.068532 0.083975 ENSG00000166860
FAM96A ENSG00000166797.6 0.079761 0.065873 ENSG00000166797
SAAL1 ENSG00000166788.5 0.162007 0.0972 ENSG00000166788
CHRFAM7A ENSG00000166664.9 0.07018 0.072879 ENSG00000166664
SEC11C ENSG00000166562.4 0.116576 0.099766 ENSG00000166562
ZSCAN21 ENSG00000166529.10 0.114203 0.078923 ENSG00000166529
RPL27A ENSG00000166441.8 0.092135 0.080075 ENSG00000166441
MOGAT2 ENSG00000166391.10 0.054527 0.089336 ENSG00000166391
C11orf74 ENSG00000166352.11 0.10186 0.085543 ENSG00000166352
AC007431.1 ENSG00000166329.2 0.088923 0.07774 ENSG00000166329
CUL5 ENSG00000166266.9 0.092588 0.09875 ENSG00000166266
STXBP4 ENSG00000166263.9 0.178946 0.100818 ENSG00000166263
FAM227B ENSG00000166262.11 0.142607 0.077826 ENSG00000166262
COX11 ENSG00000166260.6 0.084945 0.084532 ENSG00000166260
C1QL3 ENSG00000165985.8 0.576634 0.108408 ENSG00000165985
TRUB1 ENSG00000165832.4 0.076693 0.085108 ENSG00000165832
ATP5C1 ENSG00000165629.15 0.273612 0.132114 ENSG00000165629
BEND7 ENSG00000165626.12 0.16358 0.104014 ENSG00000165626
DACT1 ENSG00000165617.9 0.10842 0.097913 ENSG00000165617
TMEM63C ENSG00000165548.6 0.151402 0.087646 ENSG00000165548
ZNF22 ENSG00000165512.4 0.062731 0.06833 ENSG00000165512
C10orf25 ENSG00000165511.4 0.102796 0.080951 ENSG00000165511
MICU2 ENSG00000165487.9 0.150169 0.107011 ENSG00000165487
INPPL1 ENSG00000165458.9 0.106562 0.122826 ENSG00000165458
FOLR2 ENSG00000165457.9 0.182129 0.105157 ENSG00000165457
MARCH8 ENSG00000165406.11 0.093794 0.070405 ENSG00000165406
ZNF488 ENSG00000165388.8 0.081838 0.079224 ENSG00000165388
RASEF ENSG00000165105.9 0.069217 0.06928 ENSG00000165105
C8orf34 ENSG00000165084.11 0.119492 0.083051 ENSG00000165084
MAMDC2 ENSG00000165072.9 0.099014 0.08605 ENSG00000165072
SYK ENSG00000165025.10 0.052969 0.091564 ENSG00000165025
KIAA0196 ENSG00000164961.11 0.144963 0.105878 ENSG00000164961
DCAF13 ENSG00000164934.9 0.066745 0.072367 ENSG00000164934
SLC25A32 ENSG00000164933.7 0.228152 0.098635 ENSG00000164933
YWHAZ ENSG00000164924.13 0.235509 0.109918 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.063785 0.088094 ENSG00000164904
FASTK ENSG00000164896.15 0.098145 0.094816 ENSG00000164896
SLC4A2 ENSG00000164889.8 0.065764 0.0939 ENSG00000164889
DEFA5 ENSG00000164816.6 0.071264 0.071305 ENSG00000164816
ORC5 ENSG00000164815.6 0.052658 0.077579 ENSG00000164815
TNFRSF11B ENSG00000164761.4 0.096754 0.082304 ENSG00000164761
GDF9 ENSG00000164404.4 0.13109 0.087771 ENSG00000164404
ERAP1 ENSG00000164307.8 0.277375 0.101766 ENSG00000164307
CASP3 ENSG00000164305.13 0.072521 0.080014 ENSG00000164305
ARSK ENSG00000164291.12 0.089351 0.087974 ENSG00000164291
CCDC112 ENSG00000164221.8 0.095321 0.076755 ENSG00000164221
F2RL2 ENSG00000164220.6 0.090672 0.073516 ENSG00000164220
STARD4 ENSG00000164211.8 0.208743 0.099287 ENSG00000164211
TMEM144 ENSG00000164124.6 0.120716 0.079329 ENSG00000164124
ANXA5 ENSG00000164111.10 0.132901 0.100795 ENSG00000164111
ETNPPL ENSG00000164089.4 0.128206 0.096022 ENSG00000164089
GRM2 ENSG00000164082.10 0.079424 0.078297 ENSG00000164082
SLC51A ENSG00000163959.5 0.059874 0.066496 ENSG00000163959
FYCO1 ENSG00000163820.10 0.056785 0.075263 ENSG00000163820
TOPBP1 ENSG00000163781.8 0.101046 0.095504 ENSG00000163781
CXCL1 ENSG00000163739.4 0.099711 0.084166 ENSG00000163739
TTC14 ENSG00000163728.6 0.167944 0.097434 ENSG00000163728
WDFY3 ENSG00000163625.11 0.141787 0.094189 ENSG00000163625
PPP4R2 ENSG00000163605.10 0.088869 0.103075 ENSG00000163605
AIM2 ENSG00000163568.9 0.061639 0.074231 ENSG00000163568
FEV ENSG00000163497.2 0.05814 0.071757 ENSG00000163497
SSR2 ENSG00000163479.9 0.065382 0.069969 ENSG00000163479
FSTL1 ENSG00000163430.5 0.09042 0.088141 ENSG00000163430
EIF4E3 ENSG00000163412.7 0.134981 0.114911 ENSG00000163412
IGFN1 ENSG00000163395.12 0.087053 0.099736 ENSG00000163395
MRPS18C ENSG00000163319.6 0.131474 0.084468 ENSG00000163319
GABRG1 ENSG00000163285.7 0.104121 0.072959 ENSG00000163285
LCE3D ENSG00000163202.4 0.105226 0.091034 ENSG00000163202
MSX1 ENSG00000163132.6 0.068294 0.111527 ENSG00000163132
NOSTRIN ENSG00000163072.10 0.173062 0.09307 ENSG00000163072
FRZB ENSG00000162998.4 0.07846 0.078402 ENSG00000162998
PQLC3 ENSG00000162976.8 0.085841 0.084756 ENSG00000162976
DPY30 ENSG00000162961.9 0.120575 0.078493 ENSG00000162961
PUS10 ENSG00000162927.9 0.050211 0.052592 ENSG00000162927
IER5 ENSG00000162783.8 0.090019 0.085965 ENSG00000162783
FAM71A ENSG00000162771.6 0.153282 0.093479 ENSG00000162771
AGL ENSG00000162688.11 0.064522 0.083387 ENSG00000162688
NTNG1 ENSG00000162631.14 0.092635 0.084572 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.340721 0.095023 ENSG00000162620
WNT4 ENSG00000162552.10 0.069113 0.081347 ENSG00000162552
LAPTM5 ENSG00000162511.7 0.088183 0.095787 ENSG00000162511
ZYG11B ENSG00000162378.8 0.064492 0.072141 ENSG00000162378
SELRC1 ENSG00000162377.4 0.07034 0.079912 ENSG00000162377
TAL1 ENSG00000162367.7 0.170105 0.107194 ENSG00000162367
TPCN2 ENSG00000162341.11 0.052314 0.074809 ENSG00000162341
DCP1A ENSG00000162290.12 0.058722 0.078765 ENSG00000162290
ASGR2 ENSG00000161944.12 0.069401 0.071121 ENSG00000161944
LSM12 ENSG00000161654.5 0.078832 0.069018 ENSG00000161654
MPP3 ENSG00000161647.14 0.116688 0.076386 ENSG00000161647
TMEM143 ENSG00000161558.6 0.143174 0.100551 ENSG00000161558
CYGB ENSG00000161544.5 0.156795 0.117362 ENSG00000161544
PGAP3 ENSG00000161395.8 0.21809 0.081495 ENSG00000161395
PCYT1A ENSG00000161217.7 0.109219 0.109911 ENSG00000161217
SH2B2 ENSG00000160999.8 0.152281 0.093125 ENSG00000160999
LY6K ENSG00000160886.9 0.070547 0.077258 ENSG00000160886
DEDD2 ENSG00000160570.9 0.057639 0.077689 ENSG00000160570
FTCD ENSG00000160282.9 0.265247 0.118144 ENSG00000160282
FAM207A ENSG00000160256.8 0.113992 0.093917 ENSG00000160256
RRP1 ENSG00000160214.8 0.169035 0.104468 ENSG00000160214
RSPH1 ENSG00000160188.5 0.10263 0.089956 ENSG00000160188
NPR2 ENSG00000159899.10 0.196424 0.096361 ENSG00000159899
CHCHD6 ENSG00000159685.6 0.051026 0.112138 ENSG00000159685
LCE2B ENSG00000159455.7 0.056782 0.070174 ENSG00000159455
STARD9 ENSG00000159433.7 0.168154 0.094907 ENSG00000159433
PADI4 ENSG00000159339.9 0.084834 0.084763 ENSG00000159339
CLDN14 ENSG00000159261.6 0.15579 0.097225 ENSG00000159261
LAD1 ENSG00000159166.9 0.241035 0.10724 ENSG00000159166
MRPL10 ENSG00000159111.8 0.055381 0.066533 ENSG00000159111
C21orf59 ENSG00000159079.14 0.12754 0.102461 ENSG00000159079
B4GALT3 ENSG00000158850.10 0.108552 0.085164 ENSG00000158850
TSPAN33 ENSG00000158457.4 0.330485 0.100058 ENSG00000158457
AGAP1 ENSG00000157985.12 0.069674 0.079636 ENSG00000157985
SKI ENSG00000157933.9 0.108539 0.103455 ENSG00000157933
FAM213B ENSG00000157870.10 0.187726 0.094852 ENSG00000157870
SLC34A2 ENSG00000157765.7 0.109852 0.110592 ENSG00000157765
SLC35B2 ENSG00000157593.12 0.221328 0.111138 ENSG00000157593
KCNJ15 ENSG00000157551.12 0.120369 0.10697 ENSG00000157551
AFAP1L1 ENSG00000157510.9 0.083129 0.096058 ENSG00000157510
CACNA1D ENSG00000157388.8 0.154684 0.097239 ENSG00000157388
GATAD1 ENSG00000157259.6 0.110243 0.088621 ENSG00000157259
SSBP3 ENSG00000157216.11 0.360634 0.117201 ENSG00000157216
SEC13 ENSG00000157020.13 0.123641 0.09465 ENSG00000157020
GLYATL2 ENSG00000156689.2 0.075772 0.056294 ENSG00000156689
TYSND1 ENSG00000156521.9 0.120155 0.108797 ENSG00000156521
KCNS2 ENSG00000156486.7 0.065026 0.076228 ENSG00000156486
N6AMT1 ENSG00000156239.7 0.05312 0.078394 ENSG00000156239
C8orf37 ENSG00000156172.5 0.069132 0.072426 ENSG00000156172
NDUFAF6 ENSG00000156170.8 0.151706 0.075614 ENSG00000156170
RMND1 ENSG00000155906.12 0.122553 0.083026 ENSG00000155906
ELMO1 ENSG00000155849.11 0.075244 0.088164 ENSG00000155849
TTN ENSG00000155657.19 0.056451 0.068681 ENSG00000155657
GRIA1 ENSG00000155511.13 0.178967 0.103158 ENSG00000155511
HEATR3 ENSG00000155393.8 0.413431 0.10205 ENSG00000155393
DBI ENSG00000155368.12 0.150968 0.100513 ENSG00000155368
GPR78 ENSG00000155269.7 0.297229 0.131518 ENSG00000155269
CDK19 ENSG00000155111.10 0.051769 0.067495 ENSG00000155111
EPHB1 ENSG00000154928.12 0.13355 0.091228 ENSG00000154928
SORBS2 ENSG00000154556.13 0.076383 0.071619 ENSG00000154556
ATP5G3 ENSG00000154518.5 0.137098 0.083361 ENSG00000154518
GAL3ST2 ENSG00000154252.11 0.170677 0.107178 ENSG00000154252
PRKCA ENSG00000154229.7 0.573674 0.100515 ENSG00000154229
C6orf57 ENSG00000154079.5 0.119628 0.082372 ENSG00000154079
ADPRHL1 ENSG00000153531.8 0.193012 0.110419 ENSG00000153531
C16orf89 ENSG00000153446.11 0.079719 0.081817 ENSG00000153446
MERTK ENSG00000153208.12 0.244169 0.116384 ENSG00000153208
RASSF3 ENSG00000153179.7 0.050879 0.064032 ENSG00000153179
CLGN ENSG00000153132.8 0.122037 0.09399 ENSG00000153132
SRP19 ENSG00000153037.7 0.054623 0.066952 ENSG00000153037
ZNF117 ENSG00000152926.9 0.09726 0.100167 ENSG00000152926
PRDM8 ENSG00000152784.11 0.094343 0.075702 ENSG00000152784
SLC16A12 ENSG00000152779.12 0.118298 0.093368 ENSG00000152779
NADK2 ENSG00000152620.8 0.178663 0.097612 ENSG00000152620
IGSF10 ENSG00000152580.8 0.062813 0.073387 ENSG00000152580
NMT2 ENSG00000152465.13 0.072296 0.09193 ENSG00000152465
XRCC4 ENSG00000152422.11 0.050358 0.07307 ENSG00000152422
GUCY1A2 ENSG00000152402.5 0.064232 0.074266 ENSG00000152402
TGOLN2 ENSG00000152291.9 0.153486 0.095245 ENSG00000152291
TCF7L1 ENSG00000152284.4 0.070204 0.071667 ENSG00000152284
PDK1 ENSG00000152256.8 0.13158 0.082913 ENSG00000152256
GRID2 ENSG00000152208.7 0.153105 0.093745 ENSG00000152208
PTPN14 ENSG00000152104.7 0.081181 0.08474 ENSG00000152104
TUBA3E ENSG00000152086.7 0.293473 0.095945 ENSG00000152086
AP1S3 ENSG00000152056.12 0.099057 0.09103 ENSG00000152056
DST ENSG00000151914.13 0.06496 0.059822 ENSG00000151914
SLC25A4 ENSG00000151729.5 0.17268 0.103783 ENSG00000151729
VENTX ENSG00000151650.7 0.051516 0.078733 ENSG00000151650
FAM160B1 ENSG00000151553.10 0.073792 0.095278 ENSG00000151553
UBE3B ENSG00000151148.9 0.076312 0.09234 ENSG00000151148
NGLY1 ENSG00000151092.12 0.107844 0.089403 ENSG00000151092
DCP1B ENSG00000151065.9 0.059107 0.072862 ENSG00000151065
PIP4K2A ENSG00000150867.9 0.223896 0.101957 ENSG00000150867
DLAT ENSG00000150768.11 0.070395 0.089559 ENSG00000150768
PRSS23 ENSG00000150687.7 0.054473 0.080821 ENSG00000150687
ARID5B ENSG00000150347.10 0.074847 0.078719 ENSG00000150347
CLEC1A ENSG00000150048.6 0.081049 0.077818 ENSG00000150048
KLRF1 ENSG00000150045.7 0.073906 0.075095 ENSG00000150045
HMGA2 ENSG00000149948.9 0.051105 0.0988 ENSG00000149948
TBX6 ENSG00000149922.6 0.104852 0.066557 ENSG00000149922
SLC22A9 ENSG00000149742.5 0.097076 0.079363 ENSG00000149742
JPH2 ENSG00000149596.6 0.050852 0.088936 ENSG00000149596
TAGLN ENSG00000149591.12 0.052246 0.072055 ENSG00000149591
SCN2B ENSG00000149575.5 0.21556 0.102549 ENSG00000149575
GGTLC1 ENSG00000149435.8 0.084451 0.094348 ENSG00000149435
C11orf49 ENSG00000149179.9 0.140365 0.086767 ENSG00000149179
ZNF214 ENSG00000149050.5 0.070125 0.090735 ENSG00000149050
PDCD11 ENSG00000148843.9 0.068535 0.09615 ENSG00000148843
EIF4EBP2 ENSG00000148730.6 0.204809 0.11494 ENSG00000148730
RPP30 ENSG00000148688.9 0.15335 0.09238 ENSG00000148688
PARD3 ENSG00000148498.11 0.17883 0.114352 ENSG00000148498
ST8SIA6 ENSG00000148488.11 0.059777 0.083441 ENSG00000148488
USP6NL ENSG00000148429.9 0.230766 0.113438 ENSG00000148429
INPP5E ENSG00000148384.11 0.215421 0.101032 ENSG00000148384
GBGT1 ENSG00000148288.7 0.115675 0.113745 ENSG00000148288
SURF4 ENSG00000148248.9 0.103227 0.115266 ENSG00000148248
NTRK2 ENSG00000148053.11 0.119666 0.089045 ENSG00000148053
NFIB ENSG00000147862.10 0.059838 0.100641 ENSG00000147862
SLC39A4 ENSG00000147804.5 0.079685 0.082358 ENSG00000147804
TATDN1 ENSG00000147687.12 0.071858 0.092668 ENSG00000147687
DPYS ENSG00000147647.8 0.084702 0.07225 ENSG00000147647
ST18 ENSG00000147488.7 0.101725 0.099738 ENSG00000147488
SNTG1 ENSG00000147481.9 0.062181 0.075648 ENSG00000147481
DOCK5 ENSG00000147459.13 0.175547 0.101064 ENSG00000147459
MCPH1 ENSG00000147316.8 0.114458 0.094196 ENSG00000147316
TMEM209 ENSG00000146842.12 0.115178 0.087187 ENSG00000146842
CCT6A ENSG00000146731.6 0.117597 0.073129 ENSG00000146731
PURB ENSG00000146676.5 0.065764 0.070016 ENSG00000146676
C6orf123 ENSG00000146521.5 0.183952 0.09801 ENSG00000146521
SLC2A12 ENSG00000146411.5 0.095557 0.097559 ENSG00000146411
TBC1D32 ENSG00000146350.9 0.05566 0.07716 ENSG00000146350
CRIP3 ENSG00000146215.9 0.283041 0.114564 ENSG00000146215
SCUBE3 ENSG00000146197.7 0.092729 0.100897 ENSG00000146197
FGD2 ENSG00000146192.10 0.163551 0.098505 ENSG00000146192
MYLK4 ENSG00000145949.8 0.07757 0.083849 ENSG00000145949
FBXO38 ENSG00000145868.12 0.090655 0.089536 ENSG00000145868
CXCL14 ENSG00000145824.8 0.163758 0.090872 ENSG00000145824
TIFA ENSG00000145365.9 0.347104 0.096558 ENSG00000145365
SNCA ENSG00000145335.11 0.225392 0.090681 ENSG00000145335
LYAR ENSG00000145220.9 0.058589 0.074601 ENSG00000145220
FIP1L1 ENSG00000145216.11 0.087946 0.082894 ENSG00000145216
SLIT2 ENSG00000145147.15 0.145394 0.086815 ENSG00000145147
MUC4 ENSG00000145113.17 0.081205 0.092914 ENSG00000145113
KIAA0226 ENSG00000145016.9 0.10907 0.113707 ENSG00000145016
TMEM44 ENSG00000145014.13 0.374792 0.126868 ENSG00000145014
MYH15 ENSG00000144821.5 0.163464 0.100386 ENSG00000144821
GPR128 ENSG00000144820.3 0.052301 0.06353 ENSG00000144820
UBA3 ENSG00000144744.12 0.055266 0.06581 ENSG00000144744
IL17RD ENSG00000144730.12 0.099156 0.075863 ENSG00000144730
IQSEC1 ENSG00000144711.9 0.136727 0.115501 ENSG00000144711
GOLGA4 ENSG00000144674.12 0.05697 0.06804 ENSG00000144674
GULP1 ENSG00000144366.11 0.182023 0.089821 ENSG00000144366
PHOSPHO2 ENSG00000144362.7 0.066031 0.07467 ENSG00000144362
