AssociatedGeneName EnsemblGeneID h2.Lung se.Lung ensid
SURF2 ENSG00000148291.5 0.047837 0.067061 ENSG00000148291
WDR31 ENSG00000148225.11 0.077745 0.079488 ENSG00000148225
ASTN2 ENSG00000148219.12 0.017687 0.048155 ENSG00000148219
CRB2 ENSG00000148204.7 0.047395 0.061117 ENSG00000148204
INIP ENSG00000148153.9 0.034718 0.051214 ENSG00000148153
IDNK ENSG00000148057.11 0.044026 0.057421 ENSG00000148057
NTRK2 ENSG00000148053.11 0.059895 0.051625 ENSG00000148053
CDKN2A ENSG00000147889.12 0.054882 0.051904 ENSG00000147889
SLC39A4 ENSG00000147804.5 0.016569 0.031526 ENSG00000147804
FAM135B ENSG00000147724.7 0.011049 0.047681 ENSG00000147724
NDUFB9 ENSG00000147684.3 0.015168 0.045477 ENSG00000147684
EIF3H ENSG00000147677.6 0.011221 0.031428 ENSG00000147677
LRP12 ENSG00000147650.7 0.018352 0.037962 ENSG00000147650
ATP6V0D2 ENSG00000147614.3 0.090628 0.072155 ENSG00000147614
DNAJC5B ENSG00000147570.5 0.075616 0.068421 ENSG00000147570
RGS20 ENSG00000147509.9 0.117216 0.07129 ENSG00000147509
SNTG1 ENSG00000147481.9 0.097073 0.068016 ENSG00000147481
DOCK5 ENSG00000147459.13 0.023493 0.030978 ENSG00000147459
DOK2 ENSG00000147443.8 0.01231 0.034961 ENSG00000147443
HMBOX1 ENSG00000147421.13 0.031776 0.037406 ENSG00000147421
MCPH1 ENSG00000147316.8 0.0676 0.053687 ENSG00000147316
ASB10 ENSG00000146926.6 0.052424 0.071114 ENSG00000146926
NOM1 ENSG00000146909.3 0.054774 0.056461 ENSG00000146909
ZNF92 ENSG00000146757.9 0.026409 0.04534 ENSG00000146757
PSPH ENSG00000146733.9 0.026183 0.039437 ENSG00000146733
IGFBP1 ENSG00000146678.5 0.023259 0.044911 ENSG00000146678
SDK1 ENSG00000146555.14 0.012374 0.031196 ENSG00000146555
ZMYM4 ENSG00000146463.7 0.038585 0.045441 ENSG00000146463
SLC2A12 ENSG00000146411.5 0.047704 0.0599 ENSG00000146411
ARHGAP18 ENSG00000146376.6 0.107645 0.067448 ENSG00000146376
GPR6 ENSG00000146360.7 0.049858 0.045125 ENSG00000146360
RARS2 ENSG00000146282.13 0.011368 0.033587 ENSG00000146282
PHIP ENSG00000146247.13 0.026272 0.037479 ENSG00000146247
SCUBE3 ENSG00000146197.7 0.09634 0.06835 ENSG00000146197
PPP1R18 ENSG00000146112.7 0.03996 0.055088 ENSG00000146112
RASGEF1C ENSG00000146090.11 0.040635 0.053244 ENSG00000146090
TNFRSF21 ENSG00000146072.6 0.054334 0.048166 ENSG00000146072
DCDC2 ENSG00000146038.7 0.10884 0.069595 ENSG00000146038
C6ORF50 ENSG00000145965.5 0.041706 0.05084 ENSG00000145965
MYLK4 ENSG00000145949.8 0.040212 0.050049 ENSG00000145949
TENM2 ENSG00000145934.11 0.065583 0.080704 ENSG00000145934
CPLX2 ENSG00000145920.10 0.039121 0.05534 ENSG00000145920
SPINK7 ENSG00000145879.6 0.011191 0.042911 ENSG00000145879
FBXO38 ENSG00000145868.12 0.016408 0.044944 ENSG00000145868
GABRA6 ENSG00000145863.6 0.012501 0.042331 ENSG00000145863
SLC25A48 ENSG00000145832.8 0.033883 0.044667 ENSG00000145832
CXCL14 ENSG00000145824.8 0.135488 0.073224 ENSG00000145824
SLC30A5 ENSG00000145740.14 0.045092 0.053688 ENSG00000145740
ANKRD31 ENSG00000145700.4 0.019874 0.041761 ENSG00000145700
HAPLN1 ENSG00000145681.6 0.156079 0.083412 ENSG00000145681
UGT3A1 ENSG00000145626.7 0.022906 0.032328 ENSG00000145626
OSMR ENSG00000145623.8 0.068516 0.055224 ENSG00000145623
RPL37 ENSG00000145592.9 0.057847 0.055696 ENSG00000145592
SRD5A1 ENSG00000145545.7 0.079293 0.057977 ENSG00000145545
NKD2 ENSG00000145506.9 0.011668 0.047836 ENSG00000145506
NDUFS6 ENSG00000145494.7 0.021014 0.04377 ENSG00000145494
CISD2 ENSG00000145354.5 0.014397 0.028897 ENSG00000145354
SNCA ENSG00000145335.11 0.020744 0.051204 ENSG00000145335
CABS1 ENSG00000145309.4 0.040376 0.048922 ENSG00000145309
ENOPH1 ENSG00000145293.10 0.028267 0.043402 ENSG00000145293
PLAC8 ENSG00000145287.6 0.124059 0.066532 ENSG00000145287
ATP10D ENSG00000145246.9 0.036341 0.040255 ENSG00000145246
EPHA5 ENSG00000145242.9 0.01051 0.035913 ENSG00000145242
SLC26A1 ENSG00000145217.9 0.030632 0.042878 ENSG00000145217
MUC4 ENSG00000145113.17 0.039965 0.064029 ENSG00000145113
TM4SF19 ENSG00000145107.10 0.049451 0.066979 ENSG00000145107
STXBP5L ENSG00000145087.8 0.035378 0.039749 ENSG00000145087
LPP ENSG00000145012.8 0.077656 0.065956 ENSG00000145012
EIF2A ENSG00000144895.7 0.017973 0.050117 ENSG00000144895
MYH15 ENSG00000144821.5 0.098144 0.057825 ENSG00000144821
IL17RD ENSG00000144730.12 0.081103 0.053606 ENSG00000144730
STAC ENSG00000144681.6 0.058418 0.057073 ENSG00000144681
CPNE9 ENSG00000144550.8 0.112532 0.079063 ENSG00000144550
ANKMY1 ENSG00000144504.11 0.061508 0.066062 ENSG00000144504
ESPNL ENSG00000144488.10 0.024833 0.049296 ENSG00000144488
KANSL1L ENSG00000144445.11 0.061735 0.050051 ENSG00000144445
NBEAL1 ENSG00000144426.14 0.023822 0.034354 ENSG00000144426
UNC80 ENSG00000144406.13 0.036866 0.041665 ENSG00000144406
GULP1 ENSG00000144366.11 0.040849 0.04622 ENSG00000144366
AMMECR1L ENSG00000144233.5 0.132197 0.077107 ENSG00000144233
LYG1 ENSG00000144214.5 0.030704 0.033814 ENSG00000144214
FAHD2B ENSG00000144199.7 0.022103 0.047603 ENSG00000144199
NT5DC4 ENSG00000144130.7 0.101518 0.062885 ENSG00000144130
TMEM177 ENSG00000144120.8 0.015727 0.0301 ENSG00000144120
NAT8 ENSG00000144035.3 0.019613 0.032147 ENSG00000144035
MEIS1 ENSG00000143995.15 0.203234 0.084016 ENSG00000143995
ABHD1 ENSG00000143994.9 0.014959 0.036116 ENSG00000143994
ASXL2 ENSG00000143970.12 0.046816 0.05495 ENSG00000143970
REG3G ENSG00000143954.8 0.013388 0.048059 ENSG00000143954
CHAC2 ENSG00000143942.4 0.013361 0.03556 ENSG00000143942
CAMKMT ENSG00000143919.10 0.017012 0.047325 ENSG00000143919
GALM ENSG00000143891.12 0.029719 0.050833 ENSG00000143891
HNRNPLL ENSG00000143889.10 0.027111 0.052506 ENSG00000143889
OSR1 ENSG00000143867.5 0.03948 0.046088 ENSG00000143867
EPHX1 ENSG00000143819.8 0.046526 0.048572 ENSG00000143819
LEFTY2 ENSG00000143768.7 0.046811 0.051419 ENSG00000143768
DEGS1 ENSG00000143753.8 0.053319 0.049056 ENSG00000143753
SDE2 ENSG00000143751.8 0.026342 0.042905 ENSG00000143751
GALNT2 ENSG00000143641.8 0.020518 0.048814 ENSG00000143641
FLG ENSG00000143631.10 0.027536 0.047822 ENSG00000143631
HCN3 ENSG00000143630.5 0.0168 0.049265 ENSG00000143630
RIT1 ENSG00000143622.5 0.113326 0.066986 ENSG00000143622
FLG2 ENSG00000143520.6 0.028155 0.049329 ENSG00000143520
TP53BP2 ENSG00000143514.12 0.032561 0.041106 ENSG00000143514
HHIPL2 ENSG00000143512.8 0.064113 0.061166 ENSG00000143512
GOLPH3L ENSG00000143457.6 0.040511 0.054745 ENSG00000143457
ENSA ENSG00000143420.13 0.027605 0.040845 ENSG00000143420
SF3B4 ENSG00000143368.9 0.032537 0.048361 ENSG00000143368
PRUNE ENSG00000143363.11 0.01121 0.036139 ENSG00000143363
XPR1 ENSG00000143324.9 0.016648 0.047121 ENSG00000143324
CASQ1 ENSG00000143318.8 0.040054 0.050553 ENSG00000143318
NR1I3 ENSG00000143257.7 0.054883 0.0578 ENSG00000143257
RGS5 ENSG00000143248.8 0.019141 0.053217 ENSG00000143248
UFC1 ENSG00000143222.7 0.027738 0.045217 ENSG00000143222
PVRL4 ENSG00000143217.7 0.052946 0.048616 ENSG00000143217
DPT ENSG00000143196.4 0.012322 0.045518 ENSG00000143196
XCL1 ENSG00000143184.4 0.019808 0.049829 ENSG00000143184
TMCO1 ENSG00000143183.12 0.040943 0.05951 ENSG00000143183
RXRG ENSG00000143171.8 0.021682 0.04424 ENSG00000143171
GPA33 ENSG00000143167.7 0.101304 0.06262 ENSG00000143167
MPC2 ENSG00000143158.6 0.091529 0.068563 ENSG00000143158
GJA5 ENSG00000143140.6 0.049082 0.043135 ENSG00000143140
C1orf162 ENSG00000143110.7 0.017907 0.039243 ENSG00000143110
KIF2C ENSG00000142945.8 0.015218 0.031921 ENSG00000142945
RPS8 ENSG00000142937.7 0.017214 0.030621 ENSG00000142937
ADC ENSG00000142920.12 0.013498 0.038992 ENSG00000142920
HSPG2 ENSG00000142798.12 0.02657 0.043966 ENSG00000142798
EVA1B ENSG00000142694.6 0.018291 0.035811 ENSG00000142694
KIAA0319L ENSG00000142687.13 0.04397 0.049794 ENSG00000142687
CNKSR1 ENSG00000142675.13 0.038399 0.045467 ENSG00000142675
CTU1 ENSG00000142544.6 0.012067 0.050912 ENSG00000142544
NLRP12 ENSG00000142405.17 0.030424 0.070959 ENSG00000142405
SLC6A3 ENSG00000142319.14 0.067357 0.053909 ENSG00000142319
WTIP ENSG00000142279.8 0.070768 0.058459 ENSG00000142279
SIK1 ENSG00000142178.7 0.014151 0.042509 ENSG00000142178
IFNAR1 ENSG00000142166.8 0.054966 0.057751 ENSG00000142166
COL6A1 ENSG00000142156.10 0.061346 0.060283 ENSG00000142156
ATHL1 ENSG00000142102.11 0.068678 0.048317 ENSG00000142102
TMEM91 ENSG00000142046.10 0.029391 0.056907 ENSG00000142046
PFKL ENSG00000141959.12 0.038339 0.054635 ENSG00000141959
hsa-mir-1199 ENSG00000141854.3 0.043116 0.059186 ENSG00000141854
FAM134C ENSG00000141699.6 0.038699 0.03634 ENSG00000141699
SMAD4 ENSG00000141646.9 0.071891 0.075309 ENSG00000141646
MBD1 ENSG00000141644.13 0.076958 0.070529 ENSG00000141644
MAPK4 ENSG00000141639.7 0.015589 0.042382 ENSG00000141639
DYM ENSG00000141627.9 0.050787 0.066614 ENSG00000141627
ZNF750 ENSG00000141579.6 0.152614 0.093965 ENSG00000141579
RNF157 ENSG00000141576.10 0.035775 0.05262 ENSG00000141576
CBX8 ENSG00000141570.6 0.072187 0.065523 ENSG00000141570
RPTOR ENSG00000141564.9 0.031983 0.052114 ENSG00000141564
SLC13A5 ENSG00000141485.11 0.117897 0.072511 ENSG00000141485
ARRB2 ENSG00000141480.13 0.011181 0.040949 ENSG00000141480
C18orf8 ENSG00000141452.5 0.081355 0.061451 ENSG00000141452
GREB1L ENSG00000141449.9 0.020011 0.061317 ENSG00000141449
SLC25A52 ENSG00000141437.7 0.081498 0.071251 ENSG00000141437
MEP1B ENSG00000141434.7 0.022496 0.059718 ENSG00000141434
RPRD1A ENSG00000141425.13 0.025906 0.04501 ENSG00000141425
SLC39A6 ENSG00000141424.8 0.016501 0.029412 ENSG00000141424
TAF4B ENSG00000141384.7 0.02061 0.03861 ENSG00000141384
SS18 ENSG00000141380.9 0.033402 0.038412 ENSG00000141380
SKAP1 ENSG00000141293.11 0.044943 0.049778 ENSG00000141293
SPATA22 ENSG00000141255.8 0.025567 0.05451 ENSG00000141255
KIF2B ENSG00000141200.6 0.025946 0.052857 ENSG00000141200
PRPSAP2 ENSG00000141127.10 0.029602 0.051179 ENSG00000141127
ZNF287 ENSG00000141040.10 0.198863 0.08314 ENSG00000141040
GID4 ENSG00000141034.5 0.010097 0.046365 ENSG00000141034
ZSCAN32 ENSG00000140987.15 0.049281 0.04841 ENSG00000140987
GCSH ENSG00000140905.5 0.047244 0.068791 ENSG00000140905
KIFC3 ENSG00000140859.11 0.109636 0.072205 ENSG00000140859
ABCC12 ENSG00000140798.11 0.039463 0.042118 ENSG00000140798
FTO ENSG00000140718.14 0.056023 0.062786 ENSG00000140718
SLC5A2 ENSG00000140675.8 0.190295 0.070834 ENSG00000140675
GLYR1 ENSG00000140632.12 0.095215 0.074737 ENSG00000140632
SEC11A ENSG00000140612.9 0.018924 0.043503 ENSG00000140612
FURIN ENSG00000140564.6 0.013266 0.047927 ENSG00000140564
CYP11A1 ENSG00000140459.13 0.049246 0.044744 ENSG00000140459
NCOA2 ENSG00000140396.8 0.079124 0.052507 ENSG00000140396
DUOXA2 ENSG00000140274.9 0.038558 0.044854 ENSG00000140274
SORD ENSG00000140263.9 0.046334 0.04154 ENSG00000140263
DUOXA1 ENSG00000140254.8 0.025867 0.041246 ENSG00000140254
SLC12A6 ENSG00000140199.7 0.052313 0.0597 ENSG00000140199
NIPA2 ENSG00000140157.10 0.041633 0.061496 ENSG00000140157
SLC24A4 ENSG00000140090.13 0.011962 0.056961 ENSG00000140090
ADAM21 ENSG00000139985.5 0.074454 0.070994 ENSG00000139985
SYT16 ENSG00000139973.11 0.034369 0.052414 ENSG00000139973
FRMD6 ENSG00000139926.11 0.035806 0.05874 ENSG00000139926
TMX1 ENSG00000139921.8 0.110471 0.079996 ENSG00000139921
FITM1 ENSG00000139914.6 0.172764 0.085496 ENSG00000139914
SSTR1 ENSG00000139874.5 0.155417 0.086646 ENSG00000139874
GRTP1 ENSG00000139835.9 0.014509 0.043811 ENSG00000139835
METTL21C ENSG00000139780.7 0.065241 0.062001 ENSG00000139780
VPS37B ENSG00000139722.2 0.02605 0.031659 ENSG00000139722
KRT71 ENSG00000139648.6 0.063968 0.061488 ENSG00000139648
ANKRD52 ENSG00000139645.9 0.05894 0.052239 ENSG00000139645
ACVRL1 ENSG00000139567.8 0.086178 0.071603 ENSG00000139567
SLC39A5 ENSG00000139540.7 0.019037 0.028623 ENSG00000139540
LNX2 ENSG00000139517.6 0.037171 0.060107 ENSG00000139517
GIT2 ENSG00000139436.16 0.010699 0.029443 ENSG00000139436
LUM ENSG00000139329.4 0.012756 0.036947 ENSG00000139329
MARCH9 ENSG00000139266.5 0.017175 0.037921 ENSG00000139266
SCAF11 ENSG00000139218.13 0.010664 0.036802 ENSG00000139218
PEX5 ENSG00000139197.6 0.081284 0.062226 ENSG00000139197
TAPBPL ENSG00000139192.7 0.019223 0.046642 ENSG00000139192
VAMP1 ENSG00000139190.12 0.098517 0.062707 ENSG00000139190
ETNK1 ENSG00000139163.11 0.068133 0.063324 ENSG00000139163
METTL20 ENSG00000139160.9 0.014891 0.055937 ENSG00000139160
SLCO1C1 ENSG00000139155.4 0.026074 0.043318 ENSG00000139155
PLCZ1 ENSG00000139151.10 0.029359 0.042094 ENSG00000139151
ALG10 ENSG00000139133.2 0.022048 0.027734 ENSG00000139133
GUCD1 ENSG00000138867.12 0.027824 0.043126 ENSG00000138867
HADH ENSG00000138796.11 0.030095 0.050468 ENSG00000138796
BMP2K ENSG00000138756.13 0.100846 0.057692 ENSG00000138756
CXCL9 ENSG00000138755.5 0.047437 0.053247 ENSG00000138755
NAAA ENSG00000138744.10 0.053095 0.051903 ENSG00000138744
RAP1GDS1 ENSG00000138698.10 0.027425 0.037942 ENSG00000138698
HNRNPD ENSG00000138668.14 0.010385 0.043983 ENSG00000138668
C4orf21 ENSG00000138658.11 0.026803 0.044526 ENSG00000138658
PCDH10 ENSG00000138650.6 0.070982 0.053449 ENSG00000138650
FAM13A ENSG00000138640.10 0.024643 0.044437 ENSG00000138640
SECISBP2L ENSG00000138593.4 0.055154 0.050713 ENSG00000138593
PARP9 ENSG00000138496.12 0.062796 0.046958 ENSG00000138496
COX17 ENSG00000138495.2 0.01103 0.044507 ENSG00000138495
OLA1 ENSG00000138430.11 0.043123 0.044327 ENSG00000138430
HECW2 ENSG00000138411.5 0.016644 0.03014 ENSG00000138411
CDK15 ENSG00000138395.10 0.055634 0.048787 ENSG00000138395
METTL5 ENSG00000138382.9 0.021711 0.043916 ENSG00000138382
CARF ENSG00000138380.12 0.015374 0.051711 ENSG00000138380
ATIC ENSG00000138363.10 0.053786 0.060629 ENSG00000138363
MYPN ENSG00000138347.11 0.039942 0.051189 ENSG00000138347
OIT3 ENSG00000138315.8 0.0343 0.045981 ENSG00000138315
MSMB ENSG00000138294.9 0.098107 0.062896 ENSG00000138294
DBR1 ENSG00000138231.8 0.033269 0.045214 ENSG00000138231
ARL3 ENSG00000138175.8 0.062296 0.063979 ENSG00000138175
LOXL4 ENSG00000138131.3 0.037115 0.047768 ENSG00000138131
RAB1A ENSG00000138069.12 0.011094 0.042233 ENSG00000138069
THUMPD2 ENSG00000138050.10 0.10787 0.068021 ENSG00000138050
RTCA ENSG00000137996.8 0.019202 0.040093 ENSG00000137996
DBT ENSG00000137992.9 0.050037 0.045397 ENSG00000137992
DNASE2B ENSG00000137976.7 0.015545 0.035964 ENSG00000137976
GIPC2 ENSG00000137960.5 0.092279 0.057963 ENSG00000137960
IFI44L ENSG00000137959.10 0.083094 0.056915 ENSG00000137959
RSL24D1 ENSG00000137876.5 0.01111 0.048093 ENSG00000137876
BCL2L10 ENSG00000137875.4 0.018245 0.032914 ENSG00000137875
PAK6 ENSG00000137843.7 0.023625 0.047944 ENSG00000137843
SMAD6 ENSG00000137834.10 0.055278 0.047472 ENSG00000137834
SQRDL ENSG00000137767.9 0.028261 0.04324 ENSG00000137767
FXYD6 ENSG00000137726.11 0.157019 0.08175 ENSG00000137726
FDX1 ENSG00000137714.2 0.045034 0.048297 ENSG00000137714
MMP27 ENSG00000137675.4 0.039085 0.047583 ENSG00000137675
TRPC6 ENSG00000137672.8 0.020484 0.040805 ENSG00000137672
TMPRSS4 ENSG00000137648.12 0.095097 0.07498 ENSG00000137648
DDX60 ENSG00000137628.12 0.018288 0.045311 ENSG00000137628
NARS2 ENSG00000137513.5 0.023887 0.044898 ENSG00000137513
CCDC90B ENSG00000137500.5 0.074432 0.06652 ENSG00000137500
NUMA1 ENSG00000137497.13 0.034122 0.049703 ENSG00000137497
IL18BP ENSG00000137496.13 0.044349 0.05463 ENSG00000137496
PRKRIR ENSG00000137492.3 0.013947 0.042827 ENSG00000137492
TTC29 ENSG00000137473.13 0.109123 0.06566 ENSG00000137473
TLR2 ENSG00000137462.6 0.01016 0.045794 ENSG00000137462
FGFBP2 ENSG00000137441.7 0.073209 0.054202 ENSG00000137441
C6orf52 ENSG00000137434.7 0.118444 0.070046 ENSG00000137434
NRM ENSG00000137404.10 0.017402 0.037508 ENSG00000137404
ATAT1 ENSG00000137343.13 0.019571 0.039904 ENSG00000137343
PGBD1 ENSG00000137338.4 0.03373 0.04676 ENSG00000137338
HMGA1 ENSG00000137309.15 0.037408 0.047809 ENSG00000137309
MNF1 ENSG00000137288.5 0.03181 0.046567 ENSG00000137288
FOXF2 ENSG00000137273.3 0.079595 0.0644 ENSG00000137273
IRF4 ENSG00000137265.10 0.045232 0.058352 ENSG00000137265
TMEM14B ENSG00000137210.9 0.01848 0.038422 ENSG00000137210
TFAP2A ENSG00000137203.6 0.021185 0.042196 ENSG00000137203
PIM1 ENSG00000137193.9 0.120013 0.072444 ENSG00000137193
IGFBPL1 ENSG00000137142.4 0.017547 0.043609 ENSG00000137142
DCTN3 ENSG00000137100.11 0.026495 0.039817 ENSG00000137100
UBAP2 ENSG00000137073.16 0.047545 0.046088 ENSG00000137073
NOV ENSG00000136999.4 0.157248 0.065586 ENSG00000136999
DERL1 ENSG00000136986.5 0.031876 0.055758 ENSG00000136986
ENPP2 ENSG00000136960.8 0.068249 0.051847 ENSG00000136960
CTSV ENSG00000136943.6 0.044335 0.046772 ENSG00000136943
HEMGN ENSG00000136929.8 0.028086 0.063775 ENSG00000136929
ATP6V1G1 ENSG00000136888.6 0.018475 0.050083 ENSG00000136888
KIF12 ENSG00000136883.8 0.014132 0.045745 ENSG00000136883
STX17 ENSG00000136874.6 0.103022 0.074833 ENSG00000136874
CDK5RAP2 ENSG00000136861.13 0.079567 0.067193 ENSG00000136861
NIPSNAP3A ENSG00000136783.9 0.012514 0.033502 ENSG00000136783
SMPD4 ENSG00000136699.15 0.036914 0.045179 ENSG00000136699
IL1F10 ENSG00000136697.8 0.133599 0.073985 ENSG00000136697
IL36A ENSG00000136694.8 0.062863 0.053879 ENSG00000136694
SKIL ENSG00000136603.9 0.018579 0.037483 ENSG00000136603
CALCOCO2 ENSG00000136436.10 0.027492 0.045592 ENSG00000136436
CIB2 ENSG00000136425.8 0.041244 0.048343 ENSG00000136425
TM6SF1 ENSG00000136404.11 0.288634 0.096999 ENSG00000136404
ABHD17C ENSG00000136379.7 0.091732 0.073771 ENSG00000136379
NKX2-1 ENSG00000136352.13 0.023623 0.036795 ENSG00000136352
TBRG4 ENSG00000136270.9 0.070336 0.05416 ENSG00000136270
C7orf25 ENSG00000136197.8 0.029435 0.042575 ENSG00000136197
SCRN1 ENSG00000136193.11 0.023999 0.041557 ENSG00000136193
NUDT15 ENSG00000136159.3 0.027748 0.045443 ENSG00000136159
COG3 ENSG00000136152.10 0.077872 0.068101 ENSG00000136152
PHF11 ENSG00000136147.12 0.024477 0.048661 ENSG00000136147
BORA ENSG00000136122.11 0.044099 0.061321 ENSG00000136122
APPL2 ENSG00000136044.7 0.121864 0.078273 ENSG00000136044
CKAP4 ENSG00000136026.9 0.076062 0.063906 ENSG00000136026
TGFBRAP1 ENSG00000135966.8 0.023308 0.053891 ENSG00000135966
SERPINE2 ENSG00000135919.8 0.016357 0.04579 ENSG00000135919
MRPL44 ENSG00000135900.3 0.105673 0.068252 ENSG00000135900
NPL ENSG00000135838.9 0.010092 0.036121 ENSG00000135838
STX6 ENSG00000135823.9 0.010091 0.037533 ENSG00000135823
CAPN9 ENSG00000135773.8 0.281564 0.093978 ENSG00000135773
ZNF670 ENSG00000135747.7 0.016247 0.040172 ENSG00000135747
AGT ENSG00000135744.7 0.121857 0.073792 ENSG00000135744
KLHL36 ENSG00000135686.8 0.138276 0.085224 ENSG00000135686
EGR4 ENSG00000135625.6 0.04516 0.05959 ENSG00000135625
MICAL1 ENSG00000135596.13 0.268755 0.084209 ENSG00000135596
PKIB ENSG00000135549.9 0.056618 0.04548 ENSG00000135549
ZC3H10 ENSG00000135482.2 0.01616 0.043171 ENSG00000135482
KRT85 ENSG00000135443.4 0.034358 0.044906 ENSG00000135443
TESPA1 ENSG00000135426.10 0.024264 0.028416 ENSG00000135426
GLS2 ENSG00000135423.8 0.024316 0.039651 ENSG00000135423
PRPH ENSG00000135406.9 0.061903 0.062807 ENSG00000135406
DNAJC14 ENSG00000135392.11 0.020336 0.033386 ENSG00000135392
NAT10 ENSG00000135372.4 0.029512 0.049323 ENSG00000135372
EPHA7 ENSG00000135333.9 0.177245 0.070025 ENSG00000135333
HTR1B ENSG00000135312.4 0.057473 0.052233 ENSG00000135312
MTO1 ENSG00000135297.11 0.017723 0.039433 ENSG00000135297
TBX3 ENSG00000135111.10 0.01982 0.03184 ENSG00000135111
CCNJL ENSG00000135083.10 0.025583 0.044737 ENSG00000135083
HAVCR2 ENSG00000135077.4 0.061892 0.055897 ENSG00000135077
ADAM19 ENSG00000135074.11 0.121904 0.070032 ENSG00000135074
TMEM2 ENSG00000135048.9 0.096567 0.066969 ENSG00000135048
KLB ENSG00000134962.6 0.045988 0.040463 ENSG00000134962
ETS1 ENSG00000134954.9 0.014685 0.037995 ENSG00000134954
CARS2 ENSG00000134905.12 0.063292 0.06199 ENSG00000134905
TPP2 ENSG00000134900.7 0.027188 0.060896 ENSG00000134900
BIVM ENSG00000134897.9 0.042495 0.066636 ENSG00000134897
PDGFRA ENSG00000134853.7 0.090865 0.05779 ENSG00000134853
CLOCK ENSG00000134852.10 0.039198 0.053579 ENSG00000134852
APLNR ENSG00000134817.9 0.062449 0.049458 ENSG00000134817
BTF3L4 ENSG00000134717.13 0.080732 0.063345 ENSG00000134717
CYP2J2 ENSG00000134716.5 0.03453 0.050192 ENSG00000134716
PHC2 ENSG00000134686.12 0.030031 0.038282 ENSG00000134686
KLRD1 ENSG00000134539.12 0.02371 0.041811 ENSG00000134539
SLCO1B1 ENSG00000134538.2 0.047294 0.054282 ENSG00000134538
DOCK2 ENSG00000134516.11 0.085484 0.077038 ENSG00000134516
CFHR4 ENSG00000134365.7 0.029587 0.043456 ENSG00000134365
MYCN ENSG00000134323.10 0.077351 0.080535 ENSG00000134323
ROCK2 ENSG00000134318.9 0.102841 0.07469 ENSG00000134318
GRHL1 ENSG00000134317.13 0.053244 0.062901 ENSG00000134317
PTGFRN ENSG00000134247.9 0.022752 0.030881 ENSG00000134247
PTPN22 ENSG00000134242.11 0.020535 0.039124 ENSG00000134242
VAV3 ENSG00000134215.11 0.053178 0.055655 ENSG00000134215
TSPAN2 ENSG00000134198.5 0.028384 0.044561 ENSG00000134198
EDEM1 ENSG00000134109.6 0.029467 0.050429 ENSG00000134109
VHL ENSG00000134086.7 0.03025 0.05661 ENSG00000134086
CDK7 ENSG00000134058.6 0.013341 0.030532 ENSG00000134058
CCNB1 ENSG00000134057.10 0.016498 0.03363 ENSG00000134057
CTIF ENSG00000134030.9 0.032753 0.056083 ENSG00000134030
ELP3 ENSG00000134014.12 0.011732 0.028463 ENSG00000134014
COX16 ENSG00000133983.10 0.105963 0.069669 ENSG00000133983
MEN1 ENSG00000133895.10 0.02071 0.046665 ENSG00000133895
TMEM66 ENSG00000133872.9 0.011121 0.029187 ENSG00000133872
ZFC3H1 ENSG00000133858.11 0.130424 0.068829 ENSG00000133858
LYVE1 ENSG00000133800.4 0.072072 0.059468 ENSG00000133800
SWAP70 ENSG00000133789.10 0.030826 0.040941 ENSG00000133789
CCDC59 ENSG00000133773.7 0.106656 0.070616 ENSG00000133773
SEC14L4 ENSG00000133488.10 0.071976 0.052109 ENSG00000133488
GGT2 ENSG00000133475.12 0.055708 0.05607 ENSG00000133475
SLC2A11 ENSG00000133460.15 0.034644 0.053292 ENSG00000133460
HRASLS2 ENSG00000133328.3 0.103188 0.06668 ENSG00000133328
BTBD2 ENSG00000133243.4 0.035375 0.050402 ENSG00000133243
FAM104A ENSG00000133193.8 0.020008 0.058277 ENSG00000133193
POSTN ENSG00000133110.10 0.0433 0.047523 ENSG00000133110
TRPC4 ENSG00000133107.10 0.032989 0.045406 ENSG00000133107
TMCC2 ENSG00000133069.10 0.016206 0.045552 ENSG00000133069
WASF3 ENSG00000132970.8 0.050676 0.065824 ENSG00000132970
TPTE2 ENSG00000132958.13 0.022296 0.04376 ENSG00000132958
RSG1 ENSG00000132881.7 0.013855 0.03935 ENSG00000132881
FBXO44 ENSG00000132879.9 0.054235 0.053866 ENSG00000132879
SYT4 ENSG00000132872.7 0.139072 0.080635 ENSG00000132872
ZSWIM3 ENSG00000132801.5 0.053236 0.050022 ENSG00000132801
CTNNBL1 ENSG00000132792.14 0.052259 0.058612 ENSG00000132792
NASP ENSG00000132780.12 0.041269 0.042746 ENSG00000132780
TOE1 ENSG00000132773.7 0.050528 0.053182 ENSG00000132773
FCRL2 ENSG00000132704.11 0.024712 0.035364 ENSG00000132704
HAPLN2 ENSG00000132702.7 0.042558 0.052439 ENSG00000132702
ARHGEF11 ENSG00000132694.14 0.013467 0.03379 ENSG00000132694
ERAL1 ENSG00000132591.7 0.05657 0.056167 ENSG00000132591
SLC52A1 ENSG00000132517.10 0.070023 0.056507 ENSG00000132517
CLEC10A ENSG00000132514.9 0.033193 0.041035 ENSG00000132514
UTP3 ENSG00000132467.2 0.019335 0.03592 ENSG00000132467
DDC ENSG00000132437.13 0.046107 0.039932 ENSG00000132437
TBC1D14 ENSG00000132405.14 0.044314 0.062171 ENSG00000132405
RAN ENSG00000132341.6 0.10367 0.072672 ENSG00000132341
