AssociatedGeneName EnsemblGeneID h2.SkinSunExposedLowerleg se.SkinSunExposedLowerleg ensid
DLEU1 ENSG00000176124.7 0.111521 0.059589 ENSG00000176124
LYSMD3 ENSG00000176018.8 0.051821 0.055852 ENSG00000176018
ZDHHC21 ENSG00000175893.6 0.191264 0.081381 ENSG00000175893
EIF4E1B ENSG00000175766.7 0.086336 0.055559 ENSG00000175766
ZNF25 ENSG00000175395.11 0.050775 0.042632 ENSG00000175395
SCUBE2 ENSG00000175356.8 0.069053 0.052439 ENSG00000175356
CNIH2 ENSG00000174871.6 0.07886 0.060153 ENSG00000174871
DNAH12 ENSG00000174844.10 0.059962 0.047204 ENSG00000174844
BTC ENSG00000174808.7 0.249955 0.084095 ENSG00000174808
SRP72 ENSG00000174780.11 0.079058 0.060591 ENSG00000174780
C4orf32 ENSG00000174749.4 0.127907 0.060809 ENSG00000174749
ANGEL2 ENSG00000174606.8 0.18916 0.072199 ENSG00000174606
ZNF497 ENSG00000174586.6 0.125792 0.061228 ENSG00000174586
TMEM81 ENSG00000174529.6 0.056956 0.053535 ENSG00000174529
SNAPC5 ENSG00000174446.8 0.289811 0.073398 ENSG00000174446
RALGAPA1 ENSG00000174373.11 0.087481 0.060005 ENSG00000174373
CTSF ENSG00000174080.6 0.104103 0.071678 ENSG00000174080
AP000769.1 ENSG00000173727.7 0.088071 0.062415 ENSG00000173727
XCR1 ENSG00000173578.6 0.085554 0.060781 ENSG00000173578
NUDT18 ENSG00000173566.9 0.064997 0.053196 ENSG00000173566
NABP1 ENSG00000173559.7 0.112991 0.069349 ENSG00000173559
MST1 ENSG00000173531.11 0.061506 0.045585 ENSG00000173531
SNCG ENSG00000173267.9 0.074714 0.054538 ENSG00000173267
LIPM ENSG00000173239.9 0.065699 0.057715 ENSG00000173239
KIAA1919 ENSG00000173214.5 0.196105 0.072254 ENSG00000173214
DCAKD ENSG00000172992.7 0.340776 0.079645 ENSG00000172992
CBWD1 ENSG00000172785.14 0.535345 0.073228 ENSG00000172785
TMCC1 ENSG00000172765.12 0.115644 0.065524 ENSG00000172765
TMEM217 ENSG00000172738.7 0.244638 0.078613 ENSG00000172738
LRRC20 ENSG00000172731.9 0.359917 0.090057 ENSG00000172731
RSPH9 ENSG00000172426.11 0.118793 0.076479 ENSG00000172426
RCAN2 ENSG00000172348.10 0.088508 0.059857 ENSG00000172348
CXCR6 ENSG00000172215.5 0.055979 0.057615 ENSG00000172215
MBOAT1 ENSG00000172197.9 0.054307 0.051952 ENSG00000172197
NME6 ENSG00000172113.4 0.160823 0.066586 ENSG00000172113
SMN1 ENSG00000172062.12 0.06822 0.05252 ENSG00000172062
MLLT3 ENSG00000171843.11 0.06377 0.059569 ENSG00000171843
METTL18 ENSG00000171806.7 0.22227 0.068042 ENSG00000171806
KNDC1 ENSG00000171798.13 0.122308 0.072587 ENSG00000171798
LRRC34 ENSG00000171757.11 0.078854 0.061016 ENSG00000171757
C1orf111 ENSG00000171722.6 0.087459 0.063962 ENSG00000171722
SLC25A33 ENSG00000171612.6 0.054481 0.054155 ENSG00000171612
ZNF274 ENSG00000171606.13 0.06827 0.050918 ENSG00000171606
DNAI2 ENSG00000171595.9 0.118052 0.08105 ENSG00000171595
ZNF584 ENSG00000171574.13 0.3217 0.077339 ENSG00000171574
COL24A1 ENSG00000171502.10 0.231201 0.071785 ENSG00000171502
HOPX ENSG00000171476.17 0.056843 0.052218 ENSG00000171476
ZNF561 ENSG00000171469.6 0.131924 0.061143 ENSG00000171469
KRT15 ENSG00000171346.9 0.127736 0.066473 ENSG00000171346
UGT2B7 ENSG00000171234.9 0.240687 0.075242 ENSG00000171234
OBP2B ENSG00000171102.10 0.055435 0.046864 ENSG00000171102
PYGO1 ENSG00000171016.7 0.133477 0.070131 ENSG00000171016
DNAJC24 ENSG00000170946.10 0.074497 0.052382 ENSG00000170946
TSEN34 ENSG00000170892.6 0.074119 0.072515 ENSG00000170892
ATF7 ENSG00000170653.14 0.073528 0.064803 ENSG00000170653
COMMD5 ENSG00000170619.8 0.09188 0.056054 ENSG00000170619
NUDCD2 ENSG00000170584.6 0.050611 0.051481 ENSG00000170584
KRT6C ENSG00000170465.9 0.176594 0.065142 ENSG00000170465
KRT75 ENSG00000170454.5 0.064661 0.055418 ENSG00000170454
KRT78 ENSG00000170423.8 0.050163 0.054334 ENSG00000170423
LRRN2 ENSG00000170382.7 0.090043 0.074367 ENSG00000170382
FRMPD2 ENSG00000170324.15 0.181897 0.076458 ENSG00000170324
FABP6 ENSG00000170231.11 0.202161 0.075235 ENSG00000170231
FOXD4 ENSG00000170122.4 0.20064 0.076492 ENSG00000170122
NSG2 ENSG00000170091.6 0.072743 0.074734 ENSG00000170091
FAM153A ENSG00000170074.15 0.069076 0.048649 ENSG00000170074
MYRIP ENSG00000170011.9 0.095197 0.061254 ENSG00000170011
SF3B5 ENSG00000169976.5 0.306838 0.087468 ENSG00000169976
ZNF764 ENSG00000169951.5 0.140626 0.069533 ENSG00000169951
PYDC1 ENSG00000169900.3 0.255954 0.075576 ENSG00000169900
MT1E ENSG00000169715.10 0.345771 0.086116 ENSG00000169715
CHRNA5 ENSG00000169684.9 0.25309 0.073757 ENSG00000169684
RNASE2 ENSG00000169385.2 0.057354 0.071221 ENSG00000169385
RP11-231C14.4 ENSG00000169203.12 0.209479 0.079387 ENSG00000169203
HSPBAP1 ENSG00000169087.6 0.270502 0.076256 ENSG00000169087
C8orf46 ENSG00000169085.7 0.068845 0.057507 ENSG00000169085
UPF3A ENSG00000169062.10 0.34303 0.079968 ENSG00000169062
CTRB2 ENSG00000168928.8 0.154305 0.077934 ENSG00000168928
CTRB1 ENSG00000168925.6 0.099861 0.067246 ENSG00000168925
LCMT2 ENSG00000168806.6 0.057103 0.049193 ENSG00000168806
VWA3B ENSG00000168658.14 0.063702 0.063776 ENSG00000168658
SNRNP48 ENSG00000168566.11 0.05528 0.051862 ENSG00000168566
SFTPC ENSG00000168484.8 0.051167 0.062843 ENSG00000168484
SCN11A ENSG00000168356.7 0.090814 0.055525 ENSG00000168356
COA6 ENSG00000168275.10 0.347498 0.08894 ENSG00000168275
KIAA1586 ENSG00000168116.9 0.069783 0.055071 ENSG00000168116
SCARA5 ENSG00000168079.12 0.09278 0.058813 ENSG00000168079
CCDC88B ENSG00000168071.17 0.0737 0.050268 ENSG00000168071
C11orf84 ENSG00000168005.4 0.156869 0.06632 ENSG00000168005
SDHAF2 ENSG00000167985.2 0.076529 0.058911 ENSG00000167985
ZNF597 ENSG00000167981.4 0.070179 0.055937 ENSG00000167981
AC018755.11 ENSG00000167765.2 0.084184 0.071812 ENSG00000167765
KIFC2 ENSG00000167702.7 0.15603 0.067907 ENSG00000167702
EEF2 ENSG00000167658.11 0.115743 0.076532 ENSG00000167658
TMC4 ENSG00000167608.7 0.596346 0.074664 ENSG00000167608
ZNF528 ENSG00000167555.9 0.271117 0.084503 ENSG00000167555
CORO6 ENSG00000167549.14 0.051114 0.048784 ENSG00000167549
RPL13 ENSG00000167526.9 0.121973 0.065221 ENSG00000167526
SPATA33 ENSG00000167523.9 0.125601 0.063076 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.369015 0.081033 ENSG00000167515
RAB8A ENSG00000167461.7 0.0601 0.050832 ENSG00000167461
DUS2L ENSG00000167264.13 0.054447 0.049804 ENSG00000167264
TRUB2 ENSG00000167112.7 0.070304 0.062792 ENSG00000167112
ACSF2 ENSG00000167107.8 0.17047 0.07193 ENSG00000167107
SGSM1 ENSG00000167037.14 0.325226 0.082705 ENSG00000167037
NYAP1 ENSG00000166924.4 0.092959 0.049857 ENSG00000166924
NAB2 ENSG00000166886.8 0.052404 0.054741 ENSG00000166886
CACNG2 ENSG00000166862.6 0.136995 0.075678 ENSG00000166862
ZBTB39 ENSG00000166860.2 0.052352 0.055579 ENSG00000166860
GPR182 ENSG00000166856.1 0.054945 0.059814 ENSG00000166856
YPEL4 ENSG00000166793.6 0.130898 0.057169 ENSG00000166793
SAAL1 ENSG00000166788.5 0.293659 0.074681 ENSG00000166788
TMED3 ENSG00000166557.8 0.077489 0.073561 ENSG00000166557
C11orf74 ENSG00000166352.11 0.060712 0.057895 ENSG00000166352
DCHS1 ENSG00000166341.6 0.086813 0.058982 ENSG00000166341
MYRFL ENSG00000166268.6 0.187322 0.083438 ENSG00000166268
STXBP4 ENSG00000166263.9 0.14347 0.063344 ENSG00000166263
FAM227B ENSG00000166262.11 0.064105 0.048227 ENSG00000166262
TBATA ENSG00000166220.8 0.125632 0.073525 ENSG00000166220
ALKBH3 ENSG00000166199.8 0.145728 0.075909 ENSG00000166199
LRTM2 ENSG00000166159.6 0.054526 0.065871 ENSG00000166159
GPR176 ENSG00000166073.4 0.075066 0.068577 ENSG00000166073
SMCO4 ENSG00000166002.2 0.078822 0.077099 ENSG00000166002
C1QL3 ENSG00000165985.8 0.562171 0.079773 ENSG00000165985
PSMC3 ENSG00000165916.4 0.095321 0.051671 ENSG00000165916
ANKRD2 ENSG00000165887.7 0.054395 0.054806 ENSG00000165887
FRAT1 ENSG00000165879.7 0.147236 0.069917 ENSG00000165879
C12orf50 ENSG00000165805.5 0.094481 0.072761 ENSG00000165805
MARCH8 ENSG00000165406.11 0.112771 0.05994 ENSG00000165406
ANXA8 ENSG00000165390.11 0.06334 0.054757 ENSG00000165390
ZNF488 ENSG00000165388.8 0.057085 0.049555 ENSG00000165388
NOL6 ENSG00000165271.12 0.160741 0.07779 ENSG00000165271
AQP7 ENSG00000165269.8 0.10331 0.064653 ENSG00000165269
TMEM246 ENSG00000165152.4 0.181746 0.082032 ENSG00000165152
GKAP1 ENSG00000165113.8 0.129458 0.067702 ENSG00000165113
RASEF ENSG00000165105.9 0.149866 0.065051 ENSG00000165105
NKX6-3 ENSG00000165066.11 0.06436 0.051497 ENSG00000165066
FAM219A ENSG00000164970.10 0.083791 0.057762 ENSG00000164970
RPP25L ENSG00000164967.5 0.284421 0.079997 ENSG00000164967
DCAF13 ENSG00000164934.9 0.122003 0.061622 ENSG00000164934
SLC25A32 ENSG00000164933.7 0.060435 0.052608 ENSG00000164933
CTHRC1 ENSG00000164932.8 0.083003 0.053658 ENSG00000164932
YWHAZ ENSG00000164924.13 0.241342 0.081434 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.150336 0.076221 ENSG00000164904
SLC4A2 ENSG00000164889.8 0.053321 0.065364 ENSG00000164889
MED30 ENSG00000164758.3 0.082067 0.06363 ENSG00000164758
SLC13A4 ENSG00000164707.10 0.056844 0.0544 ENSG00000164707
TAGAP ENSG00000164691.12 0.060212 0.053025 ENSG00000164691
RPS14 ENSG00000164587.7 0.095965 0.076462 ENSG00000164587
GALNT10 ENSG00000164574.11 0.166873 0.06403 ENSG00000164574
TXLNB ENSG00000164440.10 0.106151 0.070865 ENSG00000164440
GDF9 ENSG00000164404.4 0.122852 0.067498 ENSG00000164404
ANKRA2 ENSG00000164331.5 0.07913 0.058077 ENSG00000164331
ERAP1 ENSG00000164307.8 0.310596 0.073533 ENSG00000164307
RHOBTB3 ENSG00000164292.8 0.052835 0.055911 ENSG00000164292
PRRC1 ENSG00000164244.16 0.088199 0.058801 ENSG00000164244
STARD4 ENSG00000164211.8 0.075692 0.059145 ENSG00000164211
SLC25A46 ENSG00000164209.12 0.183803 0.079093 ENSG00000164209
SHISA5 ENSG00000164054.11 0.102964 0.06523 ENSG00000164054
ATRIP ENSG00000164053.13 0.225364 0.092828 ENSG00000164053
METAP1 ENSG00000164024.7 0.066858 0.05931 ENSG00000164024
UBXN7 ENSG00000163960.7 0.071568 0.060283 ENSG00000163960
PRKCD ENSG00000163932.9 0.105165 0.063901 ENSG00000163932
SENP2 ENSG00000163904.8 0.056424 0.059006 ENSG00000163904
FYCO1 ENSG00000163820.10 0.216609 0.07763 ENSG00000163820
SNRK ENSG00000163788.9 0.081245 0.057082 ENSG00000163788
TM4SF18 ENSG00000163762.2 0.080166 0.052878 ENSG00000163762
TTC14 ENSG00000163728.6 0.081554 0.069255 ENSG00000163728
RBM47 ENSG00000163694.10 0.130526 0.075316 ENSG00000163694
PRICKLE2 ENSG00000163637.7 0.07236 0.068707 ENSG00000163637
CADPS ENSG00000163618.13 0.127579 0.070592 ENSG00000163618
CXCR1 ENSG00000163464.7 0.061077 0.055787 ENSG00000163464
PDCL2 ENSG00000163440.6 0.072825 0.062728 ENSG00000163440
ELF3 ENSG00000163435.11 0.080831 0.064096 ENSG00000163435
LRRC58 ENSG00000163428.3 0.05125 0.045017 ENSG00000163428
IGFN1 ENSG00000163395.12 0.094635 0.06541 ENSG00000163395
MRPS18C ENSG00000163319.6 0.230879 0.080571 ENSG00000163319
LCE3D ENSG00000163202.4 0.072723 0.058164 ENSG00000163202
BIRC8 ENSG00000163098.3 0.064237 0.077646 ENSG00000163098
BBS5 ENSG00000163093.7 0.138583 0.074438 ENSG00000163093
PCDP1 ENSG00000163075.8 0.094554 0.057124 ENSG00000163075
NOSTRIN ENSG00000163072.10 0.167467 0.06697 ENSG00000163072
CCDC138 ENSG00000163006.6 0.050248 0.05074 ENSG00000163006
PEX19 ENSG00000162735.13 0.058204 0.060026 ENSG00000162735
KCNJ9 ENSG00000162728.4 0.054597 0.055185 ENSG00000162728
C1orf52 ENSG00000162642.9 0.076681 0.058111 ENSG00000162642
LRRIQ3 ENSG00000162620.11 0.241879 0.072934 ENSG00000162620
ELTD1 ENSG00000162618.8 0.137248 0.069136 ENSG00000162618
MEGF6 ENSG00000162591.11 0.066337 0.058897 ENSG00000162591
SCNN1D ENSG00000162572.15 0.055844 0.052528 ENSG00000162572
LRRC38 ENSG00000162494.5 0.093994 0.057985 ENSG00000162494
C1orf177 ENSG00000162398.7 0.11618 0.065994 ENSG00000162398
ZYG11B ENSG00000162378.8 0.138598 0.064379 ENSG00000162378
CMPK1 ENSG00000162368.9 0.085476 0.055752 ENSG00000162368
PDZK1IP1 ENSG00000162366.3 0.054024 0.052745 ENSG00000162366
TTC9C ENSG00000162222.9 0.087511 0.05362 ENSG00000162222
UBXN1 ENSG00000162191.9 0.073356 0.065039 ENSG00000162191
TMEM143 ENSG00000161558.6 0.255212 0.083125 ENSG00000161558
PGAP3 ENSG00000161395.8 0.170408 0.071205 ENSG00000161395
LY6K ENSG00000160886.9 0.525118 0.071548 ENSG00000160886
FAM207A ENSG00000160256.8 0.234664 0.07673 ENSG00000160256
RRP1 ENSG00000160214.8 0.126289 0.068342 ENSG00000160214
HSF2BP ENSG00000160207.4 0.07719 0.0609 ENSG00000160207
RSPH1 ENSG00000160188.5 0.057606 0.062612 ENSG00000160188
NPR2 ENSG00000159899.10 0.053367 0.056474 ENSG00000159899
CCDC117 ENSG00000159873.5 0.053475 0.041975 ENSG00000159873
AGRP ENSG00000159723.4 0.069117 0.047262 ENSG00000159723
AMFR ENSG00000159461.10 0.100322 0.060306 ENSG00000159461
CLDN14 ENSG00000159261.6 0.052736 0.059991 ENSG00000159261
HOXB13 ENSG00000159184.7 0.052184 0.049639 ENSG00000159184
MRPL10 ENSG00000159111.8 0.150287 0.068099 ENSG00000159111
SLC5A11 ENSG00000158865.8 0.062524 0.054728 ENSG00000158865
PPP1R15B ENSG00000158615.8 0.063051 0.060568 ENSG00000158615
TSPAN33 ENSG00000158457.4 0.347019 0.090661 ENSG00000158457
KCNB1 ENSG00000158445.7 0.084368 0.08584 ENSG00000158445
XDH ENSG00000158125.5 0.062198 0.049134 ENSG00000158125
PTPDC1 ENSG00000158079.10 0.05723 0.070702 ENSG00000158079
WDR66 ENSG00000158023.5 0.161089 0.069784 ENSG00000158023
CABP1 ENSG00000157782.5 0.066801 0.052778 ENSG00000157782
ACAN ENSG00000157766.11 0.087752 0.062198 ENSG00000157766
SLC34A2 ENSG00000157765.7 0.073196 0.067213 ENSG00000157765
IL34 ENSG00000157368.6 0.059668 0.049878 ENSG00000157368
GATAD1 ENSG00000157259.6 0.306273 0.085487 ENSG00000157259
TBC1D31 ENSG00000156787.12 0.058576 0.054138 ENSG00000156787
MAPK13 ENSG00000156711.12 0.135434 0.073765 ENSG00000156711
GLYATL2 ENSG00000156689.2 0.050448 0.044751 ENSG00000156689
ADAMTS3 ENSG00000156140.4 0.180588 0.070475 ENSG00000156140
FAM154A ENSG00000155875.9 0.067544 0.059696 ENSG00000155875
LSM11 ENSG00000155858.5 0.051662 0.050017 ENSG00000155858
KCTD18 ENSG00000155729.8 0.108843 0.072384 ENSG00000155729
HEATR3 ENSG00000155393.8 0.249342 0.072952 ENSG00000155393
CYP2U1 ENSG00000155016.13 0.07989 0.054108 ENSG00000155016
PIEZO2 ENSG00000154864.7 0.052863 0.061787 ENSG00000154864
JAM2 ENSG00000154721.10 0.0512 0.059976 ENSG00000154721
C21orf91 ENSG00000154642.6 0.091144 0.065965 ENSG00000154642
ATP5G3 ENSG00000154518.5 0.051444 0.042024 ENSG00000154518
PRKCA ENSG00000154229.7 0.143456 0.074348 ENSG00000154229
ABI3BP ENSG00000154175.12 0.098643 0.059999 ENSG00000154175
TOMM70A ENSG00000154174.7 0.121918 0.064131 ENSG00000154174
C6orf57 ENSG00000154079.5 0.112177 0.059475 ENSG00000154079
ASB17 ENSG00000154007.6 0.061627 0.047944 ENSG00000154007
CACNA2D1 ENSG00000153956.11 0.13841 0.073802 ENSG00000153956
MSI2 ENSG00000153944.6 0.060452 0.065139 ENSG00000153944
ANKFN1 ENSG00000153930.6 0.128473 0.062363 ENSG00000153930
PTPRD ENSG00000153707.11 0.269791 0.098939 ENSG00000153707
UBP1 ENSG00000153560.7 0.067365 0.049953 ENSG00000153560
ADPRHL1 ENSG00000153531.8 0.098935 0.072108 ENSG00000153531
ASAP1 ENSG00000153317.10 0.208791 0.077015 ENSG00000153317
FRMD1 ENSG00000153303.12 0.142673 0.077022 ENSG00000153303
FEZF2 ENSG00000153266.8 0.052626 0.060797 ENSG00000153266
MERTK ENSG00000153208.12 0.178165 0.078446 ENSG00000153208
SYCP2L ENSG00000153157.8 0.053312 0.054571 ENSG00000153157
ANAPC1 ENSG00000153107.7 0.056027 0.053339 ENSG00000153107
RAB3C ENSG00000152932.6 0.101413 0.065652 ENSG00000152932
GGPS1 ENSG00000152904.7 0.050946 0.055332 ENSG00000152904
SLC16A12 ENSG00000152779.12 0.060369 0.060138 ENSG00000152779
GJA1 ENSG00000152661.7 0.203833 0.079888 ENSG00000152661
NMT2 ENSG00000152465.13 0.167228 0.092666 ENSG00000152465
OLAH ENSG00000152463.10 0.057893 0.06127 ENSG00000152463
DCLRE1C ENSG00000152457.13 0.202456 0.082783 ENSG00000152457
TGOLN2 ENSG00000152291.9 0.275494 0.075263 ENSG00000152291
HAUS1 ENSG00000152240.8 0.058857 0.068281 ENSG00000152240
CYSLTR2 ENSG00000152207.3 0.086712 0.056336 ENSG00000152207
HSPB8 ENSG00000152137.2 0.075536 0.065526 ENSG00000152137
PTPN14 ENSG00000152104.7 0.079381 0.060692 ENSG00000152104
C5orf28 ENSG00000151881.10 0.057311 0.05635 ENSG00000151881
GABRA2 ENSG00000151834.11 0.064849 0.05548 ENSG00000151834
BICD1 ENSG00000151746.9 0.248577 0.073314 ENSG00000151746
KCNJ1 ENSG00000151704.11 0.137636 0.079428 ENSG00000151704
CSNK1G3 ENSG00000151292.13 0.103906 0.063668 ENSG00000151292
TWF1 ENSG00000151239.9 0.06561 0.055782 ENSG00000151239
GXYLT1 ENSG00000151233.6 0.076285 0.050131 ENSG00000151233
THRB ENSG00000151090.13 0.085918 0.068754 ENSG00000151090
C11orf57 ENSG00000150776.13 0.092126 0.057131 ENSG00000150776
PRSS23 ENSG00000150687.7 0.08084 0.058359 ENSG00000150687
TMEM218 ENSG00000150433.5 0.078726 0.065842 ENSG00000150433
ARID5B ENSG00000150347.10 0.05083 0.054478 ENSG00000150347
TBX6 ENSG00000149922.6 0.284436 0.092839 ENSG00000149922
MTA2 ENSG00000149480.2 0.057869 0.051531 ENSG00000149480
GGTLC1 ENSG00000149435.8 0.097687 0.066229 ENSG00000149435
INA ENSG00000148798.5 0.06246 0.054864 ENSG00000148798
RGR ENSG00000148604.9 0.068654 0.058352 ENSG00000148604
PARD3 ENSG00000148498.11 0.170859 0.078513 ENSG00000148498
RSU1 ENSG00000148484.13 0.316311 0.093232 ENSG00000148484
USP6NL ENSG00000148429.9 0.099298 0.06981 ENSG00000148429
INPP5E ENSG00000148384.11 0.131237 0.064252 ENSG00000148384
LRSAM1 ENSG00000148356.9 0.093384 0.071 ENSG00000148356
ASTN2 ENSG00000148219.12 0.159881 0.087251 ENSG00000148219
NR6A1 ENSG00000148200.12 0.07658 0.075383 ENSG00000148200
IDNK ENSG00000148057.11 0.092826 0.059565 ENSG00000148057
SLC39A4 ENSG00000147804.5 0.108622 0.075868 ENSG00000147804
FAM135B ENSG00000147724.7 0.057708 0.060678 ENSG00000147724
LRP12 ENSG00000147650.7 0.266897 0.078429 ENSG00000147650
ATP6V0D2 ENSG00000147614.3 0.096657 0.064503 ENSG00000147614
ASB10 ENSG00000146926.6 0.076846 0.062104 ENSG00000146926
NOM1 ENSG00000146909.3 0.141919 0.06996 ENSG00000146909
TMEM209 ENSG00000146842.12 0.258553 0.092461 ENSG00000146842
PURB ENSG00000146676.5 0.071916 0.056053 ENSG00000146676
SLC2A12 ENSG00000146411.5 0.093172 0.064591 ENSG00000146411
RNF217 ENSG00000146373.11 0.176455 0.079276 ENSG00000146373
TBC1D32 ENSG00000146350.9 0.052597 0.047544 ENSG00000146350
RARS2 ENSG00000146282.13 0.09775 0.058965 ENSG00000146282
FGD2 ENSG00000146192.10 0.230411 0.081392 ENSG00000146192
MLIP ENSG00000146147.10 0.323235 0.079859 ENSG00000146147
PSD2 ENSG00000146005.3 0.050158 0.048516 ENSG00000146005
CPLX2 ENSG00000145920.10 0.086776 0.07419 ENSG00000145920
SPINK7 ENSG00000145879.6 0.21069 0.066997 ENSG00000145879
RNF145 ENSG00000145860.7 0.06737 0.055554 ENSG00000145860
SLC25A48 ENSG00000145832.8 0.066205 0.06039 ENSG00000145832
CXCL14 ENSG00000145824.8 0.076005 0.056124 ENSG00000145824
ARHGAP26 ENSG00000145819.11 0.051009 0.064528 ENSG00000145819
DDIT4L ENSG00000145358.2 0.147629 0.063392 ENSG00000145358
CISD2 ENSG00000145354.5 0.204604 0.069145 ENSG00000145354
SNCA ENSG00000145335.11 0.051949 0.05222 ENSG00000145335
OCIAD2 ENSG00000145247.7 0.056058 0.045113 ENSG00000145247
ATP10D ENSG00000145246.9 0.150924 0.071924 ENSG00000145246
SLC26A1 ENSG00000145217.9 0.14095 0.070967 ENSG00000145217
SLIT2 ENSG00000145147.15 0.05578 0.059657 ENSG00000145147
MUC4 ENSG00000145113.17 0.148743 0.085746 ENSG00000145113
TMEM44 ENSG00000145014.13 0.172452 0.086933 ENSG00000145014
BOC ENSG00000144857.10 0.088653 0.063376 ENSG00000144857
RABL3 ENSG00000144840.4 0.070773 0.053681 ENSG00000144840
MYH15 ENSG00000144821.5 0.27582 0.085719 ENSG00000144821
UBA3 ENSG00000144744.12 0.216819 0.077125 ENSG00000144744
IQSEC1 ENSG00000144711.9 0.120977 0.063765 ENSG00000144711
STAC ENSG00000144681.6 0.103543 0.065414 ENSG00000144681
GOLGA4 ENSG00000144674.12 0.137794 0.069649 ENSG00000144674
FAM198A ENSG00000144649.4 0.169258 0.06919 ENSG00000144649
GULP1 ENSG00000144366.11 0.055329 0.051724 ENSG00000144366
PHOSPHO2 ENSG00000144362.7 0.159898 0.061238 ENSG00000144362
DLX1 ENSG00000144355.10 0.096642 0.057873 ENSG00000144355
POLR2D ENSG00000144231.6 0.058824 0.055245 ENSG00000144231
LYG1 ENSG00000144214.5 0.156756 0.067554 ENSG00000144214
TMEM177 ENSG00000144120.8 0.071101 0.06755 ENSG00000144120
ST6GAL2 ENSG00000144057.11 0.14198 0.064337 ENSG00000144057
NAT8 ENSG00000144035.3 0.149374 0.068284 ENSG00000144035
REG3G ENSG00000143954.8 0.068425 0.053652 ENSG00000143954
LEFTY2 ENSG00000143768.7 0.072266 0.062304 ENSG00000143768
MLK4 ENSG00000143674.6 0.433845 0.07564 ENSG00000143674
HMCN1 ENSG00000143341.7 0.094531 0.061738 ENSG00000143341
XPR1 ENSG00000143324.9 0.068491 0.056204 ENSG00000143324
HDGF ENSG00000143321.14 0.058302 0.058244 ENSG00000143321
DPT ENSG00000143196.4 0.081352 0.058259 ENSG00000143196
TIPRL ENSG00000143155.8 0.062949 0.062124 ENSG00000143155
ZNF697 ENSG00000143067.4 0.060558 0.050946 ENSG00000143067
MTF2 ENSG00000143033.13 0.082768 0.052669 ENSG00000143033
PRKACB ENSG00000142875.15 0.07602 0.058075 ENSG00000142875
FAM71E1 ENSG00000142530.6 0.072263 0.070524 ENSG00000142530
DOPEY2 ENSG00000142197.8 0.050577 0.052237 ENSG00000142197
IFNAR1 ENSG00000142166.8 0.231186 0.079691 ENSG00000142166
ATHL1 ENSG00000142102.11 0.537492 0.073541 ENSG00000142102
MVB12A ENSG00000141971.8 0.067859 0.069576 ENSG00000141971
FEM1A ENSG00000141965.3 0.126819 0.076337 ENSG00000141965
hsa-mir-1199 ENSG00000141854.3 0.127819 0.066531 ENSG00000141854
SMAD4 ENSG00000141646.9 0.063311 0.073881 ENSG00000141646
SLC39A6 ENSG00000141424.8 0.062482 0.048507 ENSG00000141424
G6PC3 ENSG00000141349.4 0.064795 0.052416 ENSG00000141349
SSH2 ENSG00000141298.13 0.07124 0.062142 ENSG00000141298
SCRN2 ENSG00000141295.9 0.421472 0.083242 ENSG00000141295
LRRC46 ENSG00000141294.5 0.052587 0.043333 ENSG00000141294
KIF2B ENSG00000141200.6 0.07942 0.059444 ENSG00000141200
DDX52 ENSG00000141141.10 0.052562 0.05629 ENSG00000141141
CIRH1A ENSG00000141076.13 0.109813 0.072763 ENSG00000141076
GID4 ENSG00000141034.5 0.076227 0.067936 ENSG00000141034
GAS8 ENSG00000141013.10 0.096215 0.070093 ENSG00000141013
GCSH ENSG00000140905.5 0.068022 0.064037 ENSG00000140905
KIFC3 ENSG00000140859.11 0.101753 0.070894 ENSG00000140859
CRTC3 ENSG00000140577.11 0.054473 0.057556 ENSG00000140577
BCL2A1 ENSG00000140379.7 0.079066 0.057006 ENSG00000140379
SORD ENSG00000140263.9 0.593242 0.066031 ENSG00000140263
DUOXA1 ENSG00000140254.8 0.118041 0.05889 ENSG00000140254
SLC24A4 ENSG00000140090.13 0.164684 0.079354 ENSG00000140090
GPR65 ENSG00000140030.4 0.082042 0.066622 ENSG00000140030
GRTP1 ENSG00000139835.9 0.129708 0.080057 ENSG00000139835
KRT71 ENSG00000139648.6 0.129592 0.07083 ENSG00000139648
ITGB7 ENSG00000139626.11 0.063927 0.057008 ENSG00000139626
CERS5 ENSG00000139624.8 0.12795 0.06211 ENSG00000139624
LNX2 ENSG00000139517.6 0.088583 0.06359 ENSG00000139517
MTMR6 ENSG00000139505.10 0.120151 0.074397 ENSG00000139505
TMEM132B ENSG00000139364.6 0.050945 0.07019 ENSG00000139364
METTL20 ENSG00000139160.9 0.055279 0.054267 ENSG00000139160
SLCO1C1 ENSG00000139155.4 0.190944 0.082983 ENSG00000139155
HADH ENSG00000138796.11 0.127682 0.064847 ENSG00000138796
NAAA ENSG00000138744.10 0.527418 0.071363 ENSG00000138744
BMPR1B ENSG00000138696.6 0.131304 0.071012 ENSG00000138696
C4orf21 ENSG00000138658.11 0.155324 0.069455 ENSG00000138658
COX17 ENSG00000138495.2 0.079073 0.058462 ENSG00000138495
HECW2 ENSG00000138411.5 0.093145 0.049548 ENSG00000138411
PPIG ENSG00000138398.11 0.066937 0.061086 ENSG00000138398
METTL5 ENSG00000138382.9 0.069877 0.063996 ENSG00000138382
