AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
KIFC3 ENSG00000140859.11 0.035022 0.069455 ENSG00000140859
CHST4 ENSG00000140835.7 0.011754 0.028967 ENSG00000140835
NKD1 ENSG00000140807.4 0.013232 0.042501 ENSG00000140807
ABCC12 ENSG00000140798.11 0.019008 0.028236 ENSG00000140798
FTO ENSG00000140718.14 0.036728 0.049819 ENSG00000140718
TGFB1I1 ENSG00000140682.14 0.024452 0.028409 ENSG00000140682
SLC5A2 ENSG00000140675.8 0.01352 0.026379 ENSG00000140675
CYP1A2 ENSG00000140505.6 0.014635 0.026095 ENSG00000140505
ULK3 ENSG00000140474.8 0.067184 0.046302 ENSG00000140474
CYP1A1 ENSG00000140465.9 0.030968 0.033583 ENSG00000140465
CYP11A1 ENSG00000140459.13 0.032336 0.042718 ENSG00000140459
NCOA2 ENSG00000140396.8 0.015951 0.03856 ENSG00000140396
HMG20A ENSG00000140382.10 0.06723 0.049543 ENSG00000140382
UBE2Q2 ENSG00000140367.7 0.024145 0.036939 ENSG00000140367
DUOXA2 ENSG00000140274.9 0.117666 0.065515 ENSG00000140274
DUOXA1 ENSG00000140254.8 0.062579 0.048842 ENSG00000140254
NIPA2 ENSG00000140157.10 0.012751 0.040239 ENSG00000140157
WDR20 ENSG00000140153.13 0.060711 0.065879 ENSG00000140153
SLC24A4 ENSG00000140090.13 0.053369 0.067163 ENSG00000140090
WDR89 ENSG00000140006.7 0.039237 0.045376 ENSG00000140006
RDH12 ENSG00000139988.5 0.062076 0.066412 ENSG00000139988
ADAM21 ENSG00000139985.5 0.062319 0.066743 ENSG00000139985
SYT16 ENSG00000139973.11 0.040711 0.053375 ENSG00000139973
FRMD6 ENSG00000139926.11 0.127153 0.078589 ENSG00000139926
TMX1 ENSG00000139921.8 0.029947 0.063268 ENSG00000139921
NOVA1 ENSG00000139910.15 0.040067 0.066118 ENSG00000139910
TSSK4 ENSG00000139908.10 0.022169 0.058341 ENSG00000139908
CUL4A ENSG00000139842.10 0.02073 0.039073 ENSG00000139842
GRTP1 ENSG00000139835.9 0.090417 0.054724 ENSG00000139835
METTL21C ENSG00000139780.7 0.068421 0.062274 ENSG00000139780
ITGB7 ENSG00000139626.11 0.021355 0.037679 ENSG00000139626
SUOX ENSG00000139531.8 0.010592 0.031515 ENSG00000139531
MMAB ENSG00000139428.7 0.043855 0.040695 ENSG00000139428
TMEM132B ENSG00000139364.6 0.012003 0.068058 ENSG00000139364
PTPRQ ENSG00000139304.7 0.042876 0.05018 ENSG00000139304
PPFIA2 ENSG00000139220.12 0.06655 0.052359 ENSG00000139220
RBP5 ENSG00000139194.3 0.070314 0.056229 ENSG00000139194
CD27 ENSG00000139193.3 0.019351 0.041942 ENSG00000139193
ETNK1 ENSG00000139163.11 0.036597 0.043156 ENSG00000139163
METTL20 ENSG00000139160.9 0.034627 0.050448 ENSG00000139160
ALG10 ENSG00000139133.2 0.036982 0.040701 ENSG00000139133
CPNE8 ENSG00000139117.9 0.040861 0.047819 ENSG00000139117
TTLL8 ENSG00000138892.7 0.024603 0.051043 ENSG00000138892
PPP3CA ENSG00000138814.12 0.03916 0.046394 ENSG00000138814
C4orf17 ENSG00000138813.5 0.020208 0.033874 ENSG00000138813
HADH ENSG00000138796.11 0.070946 0.053113 ENSG00000138796
CENPE ENSG00000138778.7 0.025464 0.039639 ENSG00000138778
USO1 ENSG00000138768.10 0.013605 0.031483 ENSG00000138768
CCNG2 ENSG00000138764.9 0.030784 0.049194 ENSG00000138764
BMP2K ENSG00000138756.13 0.055206 0.049972 ENSG00000138756
NAAA ENSG00000138744.10 0.026463 0.043427 ENSG00000138744
BMPR1B ENSG00000138696.6 0.062866 0.058959 ENSG00000138696
HNRNPD ENSG00000138668.14 0.04089 0.040032 ENSG00000138668
HERC3 ENSG00000138641.11 0.027926 0.053458 ENSG00000138641
FAM13A ENSG00000138640.10 0.018469 0.043261 ENSG00000138640
HCN4 ENSG00000138622.3 0.018708 0.039467 ENSG00000138622
COX17 ENSG00000138495.2 0.055767 0.050708 ENSG00000138495
GUCA1C ENSG00000138472.6 0.022335 0.035356 ENSG00000138472
SLC40A1 ENSG00000138449.6 0.020441 0.030039 ENSG00000138449
WDR12 ENSG00000138442.4 0.031325 0.047521 ENSG00000138442
OLA1 ENSG00000138430.11 0.120563 0.071833 ENSG00000138430
CDK15 ENSG00000138395.10 0.079328 0.062489 ENSG00000138395
METTL5 ENSG00000138382.9 0.115885 0.068916 ENSG00000138382
CARF ENSG00000138380.12 0.060474 0.058538 ENSG00000138380
STAT4 ENSG00000138378.13 0.045351 0.048627 ENSG00000138378
ATIC ENSG00000138363.10 0.021885 0.039869 ENSG00000138363
MYPN ENSG00000138347.11 0.016711 0.032725 ENSG00000138347
TET1 ENSG00000138336.8 0.013926 0.028565 ENSG00000138336
MSMB ENSG00000138294.9 0.029957 0.039679 ENSG00000138294
EXOC6 ENSG00000138190.12 0.025517 0.046768 ENSG00000138190
BTBD16 ENSG00000138152.7 0.029898 0.037412 ENSG00000138152
LOXL4 ENSG00000138131.3 0.039705 0.046576 ENSG00000138131
CYP2C9 ENSG00000138109.9 0.11056 0.060613 ENSG00000138109
CENPO ENSG00000138092.6 0.042153 0.052939 ENSG00000138092
RAB1A ENSG00000138069.12 0.066054 0.051725 ENSG00000138069
HADHB ENSG00000138029.9 0.015954 0.032423 ENSG00000138029
CGREF1 ENSG00000138028.10 0.110728 0.069224 ENSG00000138028
RTCA ENSG00000137996.8 0.042012 0.039969 ENSG00000137996
ARHGAP29 ENSG00000137962.8 0.062081 0.050397 ENSG00000137962
GIPC2 ENSG00000137960.5 0.049759 0.04972 ENSG00000137960
ZNF280D ENSG00000137871.15 0.018276 0.039631 ENSG00000137871
PAK6 ENSG00000137843.7 0.015605 0.036519 ENSG00000137843
SMAD6 ENSG00000137834.10 0.015888 0.039532 ENSG00000137834
SLTM ENSG00000137776.12 0.037875 0.050946 ENSG00000137776
SQRDL ENSG00000137767.9 0.037101 0.041243 ENSG00000137767
FXYD6 ENSG00000137726.11 0.099599 0.059878 ENSG00000137726
PPP2R1B ENSG00000137713.11 0.056554 0.053773 ENSG00000137713
TRPC6 ENSG00000137672.8 0.104529 0.065191 ENSG00000137672
SORL1 ENSG00000137642.8 0.01645 0.034445 ENSG00000137642
DDX60 ENSG00000137628.12 0.021573 0.041153 ENSG00000137628
IL18BP ENSG00000137496.13 0.026521 0.041718 ENSG00000137496
NRM ENSG00000137404.10 0.021741 0.035799 ENSG00000137404
ATAT1 ENSG00000137343.13 0.096973 0.061824 ENSG00000137343
FOXF2 ENSG00000137273.3 0.055915 0.055111 ENSG00000137273
TMEM14B ENSG00000137210.9 0.083142 0.05854 ENSG00000137210
TFAP2A ENSG00000137203.6 0.024833 0.041946 ENSG00000137203
GMPR ENSG00000137198.5 0.084969 0.06206 ENSG00000137198
ZSCAN9 ENSG00000137185.7 0.037388 0.052864 ENSG00000137185
RPS6 ENSG00000137154.8 0.056747 0.058692 ENSG00000137154
IGFBPL1 ENSG00000137142.4 0.029504 0.043457 ENSG00000137142
ALDH1B1 ENSG00000137124.6 0.08573 0.066436 ENSG00000137124
NOV ENSG00000136999.4 0.022406 0.035264 ENSG00000136999
ENPP2 ENSG00000136960.8 0.030731 0.046764 ENSG00000136960
RABEPK ENSG00000136933.12 0.0182 0.044415 ENSG00000136933
HEMGN ENSG00000136929.8 0.021495 0.038254 ENSG00000136929
KIF12 ENSG00000136883.8 0.020794 0.052464 ENSG00000136883
FPGS ENSG00000136877.10 0.041301 0.055832 ENSG00000136877
YME1L1 ENSG00000136758.14 0.049714 0.042376 ENSG00000136758
CCDC115 ENSG00000136710.5 0.040882 0.046133 ENSG00000136710
IL1F10 ENSG00000136697.8 0.010138 0.036821 ENSG00000136697
IL36B ENSG00000136696.6 0.029364 0.039261 ENSG00000136696
IL36RN ENSG00000136695.10 0.038687 0.048019 ENSG00000136695
IL36A ENSG00000136694.8 0.011887 0.036148 ENSG00000136694
KCTD3 ENSG00000136636.8 0.026156 0.039788 ENSG00000136636
SCN7A ENSG00000136546.9 0.040372 0.041049 ENSG00000136546
TBR1 ENSG00000136535.10 0.010937 0.031009 ENSG00000136535
MRPL47 ENSG00000136522.9 0.03327 0.042445 ENSG00000136522
TACO1 ENSG00000136463.7 0.058587 0.053973 ENSG00000136463
CIB2 ENSG00000136425.8 0.038896 0.042318 ENSG00000136425
TM6SF1 ENSG00000136404.11 0.018659 0.05834 ENSG00000136404
ABHD17C ENSG00000136379.7 0.04246 0.064042 ENSG00000136379
NKX2-1 ENSG00000136352.13 0.02787 0.038145 ENSG00000136352
SPDYE1 ENSG00000136206.3 0.048941 0.041184 ENSG00000136206
SCRN1 ENSG00000136193.11 0.017111 0.038642 ENSG00000136193
LCP1 ENSG00000136167.9 0.019309 0.040788 ENSG00000136167
EDNRB ENSG00000136160.10 0.020118 0.038292 ENSG00000136160
NUDT15 ENSG00000136159.3 0.024326 0.043016 ENSG00000136159
CKAP4 ENSG00000136026.9 0.014203 0.049004 ENSG00000136026
ITM2C ENSG00000135916.11 0.042663 0.061428 ENSG00000135916
MRPL44 ENSG00000135900.3 0.049021 0.057908 ENSG00000135900
FAM129A ENSG00000135842.12 0.046208 0.041536 ENSG00000135842
KIAA1614 ENSG00000135835.6 0.012907 0.040196 ENSG00000135835
TAF5L ENSG00000135801.5 0.08341 0.064122 ENSG00000135801
AGT ENSG00000135744.7 0.182178 0.076185 ENSG00000135744
EMX1 ENSG00000135638.9 0.028826 0.042374 ENSG00000135638
CCDC142 ENSG00000135637.9 0.031673 0.045833 ENSG00000135637
EGR4 ENSG00000135625.6 0.045954 0.048823 ENSG00000135625
MICAL1 ENSG00000135596.13 0.03144 0.03675 ENSG00000135596
TFCP2 ENSG00000135457.5 0.065434 0.059045 ENSG00000135457
PPP1R1A ENSG00000135447.12 0.01817 0.029766 ENSG00000135447
CDK4 ENSG00000135446.12 0.01877 0.038456 ENSG00000135446
GLS2 ENSG00000135423.8 0.04743 0.042588 ENSG00000135423
PRPH ENSG00000135406.9 0.021446 0.033159 ENSG00000135406
CD63 ENSG00000135404.7 0.041818 0.037724 ENSG00000135404
NAT10 ENSG00000135372.4 0.069059 0.052724 ENSG00000135372
LCA5 ENSG00000135338.8 0.019414 0.039766 ENSG00000135338
EPHA7 ENSG00000135333.9 0.090495 0.057764 ENSG00000135333
SYNCRIP ENSG00000135316.13 0.018487 0.033754 ENSG00000135316
HTR1B ENSG00000135312.4 0.152857 0.074374 ENSG00000135312
SRPK2 ENSG00000135250.12 0.07647 0.055565 ENSG00000135250
TBX3 ENSG00000135111.10 0.015005 0.02833 ENSG00000135111
HAVCR2 ENSG00000135077.4 0.011481 0.03857 ENSG00000135077
ADAM19 ENSG00000135074.11 0.055528 0.044222 ENSG00000135074
TMEM2 ENSG00000135048.9 0.05826 0.046284 ENSG00000135048
KLB ENSG00000134962.6 0.111815 0.068582 ENSG00000134962
ETS1 ENSG00000134954.9 0.024229 0.0424 ENSG00000134954
CARS2 ENSG00000134905.12 0.137742 0.07396 ENSG00000134905
PDGFRA ENSG00000134853.7 0.05654 0.053296 ENSG00000134853
APLNR ENSG00000134817.9 0.022341 0.033212 ENSG00000134817
FHOD3 ENSG00000134775.11 0.022954 0.02959 ENSG00000134775
PRPF38A ENSG00000134748.12 0.046984 0.043486 ENSG00000134748
PHC2 ENSG00000134686.12 0.123835 0.064925 ENSG00000134686
PUM1 ENSG00000134644.11 0.014231 0.032637 ENSG00000134644
PRH2 ENSG00000134551.8 0.015367 0.03618 ENSG00000134551
KIAA1468 ENSG00000134444.9 0.04803 0.054822 ENSG00000134444
FST ENSG00000134363.7 0.034621 0.051534 ENSG00000134363
IL6ST ENSG00000134352.15 0.100781 0.057968 ENSG00000134352
MYCN ENSG00000134323.10 0.024707 0.038344 ENSG00000134323
ROCK2 ENSG00000134318.9 0.030038 0.040097 ENSG00000134318
YWHAQ ENSG00000134308.9 0.035843 0.045476 ENSG00000134308
NGF ENSG00000134259.3 0.057168 0.045048 ENSG00000134259
PTPN22 ENSG00000134242.11 0.015169 0.033595 ENSG00000134242
REG4 ENSG00000134193.10 0.041211 0.044381 ENSG00000134193
MEIS2 ENSG00000134138.15 0.031673 0.041479 ENSG00000134138
CHL1 ENSG00000134121.5 0.049914 0.057453 ENSG00000134121
EDEM1 ENSG00000134109.6 0.055885 0.050125 ENSG00000134109
BHLHE40 ENSG00000134107.4 0.012906 0.03278 ENSG00000134107
CDK7 ENSG00000134058.6 0.05735 0.044151 ENSG00000134058
CCNB1 ENSG00000134057.10 0.023515 0.037402 ENSG00000134057
ELP3 ENSG00000134014.12 0.018456 0.028648 ENSG00000134014
MED6 ENSG00000133997.7 0.060018 0.058225 ENSG00000133997
CATSPERB ENSG00000133962.3 0.023283 0.046015 ENSG00000133962
C14orf1 ENSG00000133935.6 0.055811 0.047281 ENSG00000133935
DUSP26 ENSG00000133878.4 0.023796 0.036898 ENSG00000133878
ZFC3H1 ENSG00000133858.11 0.018537 0.030509 ENSG00000133858
LYVE1 ENSG00000133800.4 0.08108 0.067527 ENSG00000133800
SWAP70 ENSG00000133789.10 0.051939 0.04923 ENSG00000133789
LRRCC1 ENSG00000133739.11 0.04439 0.04645 ENSG00000133739
SPINK5 ENSG00000133710.11 0.257354 0.0716 ENSG00000133710
KRAS ENSG00000133703.7 0.027273 0.05118 ENSG00000133703
NTS ENSG00000133636.6 0.020186 0.035776 ENSG00000133636
GGT2 ENSG00000133475.12 0.045988 0.053847 ENSG00000133475
HRASLS2 ENSG00000133328.3 0.071641 0.05298 ENSG00000133328
RARRES3 ENSG00000133321.6 0.017495 0.033569 ENSG00000133321
POSTN ENSG00000133110.10 0.018839 0.042202 ENSG00000133110
TRPC4 ENSG00000133107.10 0.055764 0.049122 ENSG00000133107
TMCC2 ENSG00000133069.10 0.047877 0.0464 ENSG00000133069
LGR6 ENSG00000133067.13 0.023805 0.047889 ENSG00000133067
PIK3C2B ENSG00000133056.9 0.026328 0.044761 ENSG00000133056
WASF3 ENSG00000132970.8 0.102938 0.072282 ENSG00000132970
CDK8 ENSG00000132964.7 0.03605 0.057333 ENSG00000132964
MTUS2 ENSG00000132938.14 0.036238 0.048333 ENSG00000132938
FBXO44 ENSG00000132879.9 0.023847 0.038066 ENSG00000132879
ZSWIM3 ENSG00000132801.5 0.067059 0.063929 ENSG00000132801
NASP ENSG00000132780.12 0.056296 0.054061 ENSG00000132780
MMACHC ENSG00000132763.10 0.089834 0.060318 ENSG00000132763
ARHGEF11 ENSG00000132694.14 0.012296 0.031947 ENSG00000132694
PTPRA ENSG00000132670.16 0.046158 0.056595 ENSG00000132670
ANKEF1 ENSG00000132623.10 0.060937 0.056993 ENSG00000132623
PCBD2 ENSG00000132570.10 0.049449 0.046712 ENSG00000132570
RGS22 ENSG00000132554.15 0.013994 0.033201 ENSG00000132554
DDC ENSG00000132437.13 0.027992 0.03791 ENSG00000132437
FCRLA ENSG00000132185.12 0.063324 0.056504 ENSG00000132185
RTBDN ENSG00000132026.9 0.081983 0.056703 ENSG00000132026
CC2D1A ENSG00000132024.13 0.012882 0.041786 ENSG00000132024
PODNL1 ENSG00000132000.7 0.179793 0.07962 ENSG00000132000
LLGL1 ENSG00000131899.6 0.028675 0.035321 ENSG00000131899
CHSY1 ENSG00000131873.5 0.046978 0.043561 ENSG00000131873
CHD1L ENSG00000131778.13 0.041293 0.037157 ENSG00000131778
KRT33B ENSG00000131738.5 0.041439 0.043276 ENSG00000131738
CKMT2 ENSG00000131730.11 0.023313 0.04551 ENSG00000131730
NINJ1 ENSG00000131669.5 0.01191 0.035173 ENSG00000131669
PPFIA1 ENSG00000131626.11 0.03463 0.043036 ENSG00000131626
ANO1 ENSG00000131620.13 0.054667 0.043441 ENSG00000131620
EXOC4 ENSG00000131558.10 0.129501 0.067645 ENSG00000131558
ANKHD1 ENSG00000131503.16 0.033658 0.037861 ENSG00000131503
NDUFA2 ENSG00000131495.4 0.028115 0.044539 ENSG00000131495
RPL27 ENSG00000131469.8 0.018946 0.033864 ENSG00000131469
NR1H2 ENSG00000131408.9 0.101858 0.07005 ENSG00000131408
SLC6A6 ENSG00000131389.12 0.018024 0.045876 ENSG00000131389
GALNT15 ENSG00000131386.13 0.032894 0.047727 ENSG00000131386
HAUS8 ENSG00000131351.10 0.064766 0.058466 ENSG00000131351
ZNF227 ENSG00000131115.11 0.025341 0.046397 ENSG00000131115
ATP6V1E1 ENSG00000131100.8 0.026113 0.042441 ENSG00000131100
GGT7 ENSG00000131067.12 0.071867 0.066085 ENSG00000131067
EPS8L1 ENSG00000131037.10 0.055879 0.074207 ENSG00000131037
ULBP3 ENSG00000131019.5 0.09072 0.071226 ENSG00000131019
ULBP2 ENSG00000131015.4 0.086273 0.060728 ENSG00000131015
PPAN ENSG00000130810.15 0.030333 0.047718 ENSG00000130810
CLIP1 ENSG00000130779.15 0.023879 0.03265 ENSG00000130779
SESN2 ENSG00000130766.4 0.039532 0.052702 ENSG00000130766
NPAS1 ENSG00000130751.5 0.07299 0.057291 ENSG00000130751
ZC3H4 ENSG00000130749.5 0.023041 0.052419 ENSG00000130749
PRRC2B ENSG00000130723.13 0.053628 0.051536 ENSG00000130723
EXOSC2 ENSG00000130713.11 0.030965 0.042647 ENSG00000130713
RBBP8NL ENSG00000130701.3 0.087692 0.063714 ENSG00000130701
TAF4 ENSG00000130699.11 0.016894 0.034225 ENSG00000130699
CEP85 ENSG00000130695.9 0.015946 0.034006 ENSG00000130695
PNPLA7 ENSG00000130653.11 0.027172 0.038676 ENSG00000130653
CYP2E1 ENSG00000130649.5 0.01081 0.032924 ENSG00000130649
HELZ2 ENSG00000130589.11 0.012213 0.025106 ENSG00000130589
ZBTB46 ENSG00000130584.6 0.014697 0.039002 ENSG00000130584
SULT4A1 ENSG00000130540.9 0.044691 0.068972 ENSG00000130540
LSM4 ENSG00000130520.5 0.046038 0.059721 ENSG00000130520
PGPEP1 ENSG00000130517.8 0.016401 0.040409 ENSG00000130517
KLHDC7B ENSG00000130487.4 0.038206 0.042891 ENSG00000130487
LSM7 ENSG00000130332.9 0.025023 0.0499 ENSG00000130332
COLGALT1 ENSG00000130309.6 0.08708 0.067388 ENSG00000130309
NCAN ENSG00000130287.8 0.016197 0.034175 ENSG00000130287
DPP6 ENSG00000130226.12 0.306303 0.084746 ENSG00000130226
TSPAN16 ENSG00000130167.9 0.051414 0.050308 ENSG00000130167
ELOF1 ENSG00000130165.6 0.043272 0.045757 ENSG00000130165
TNNI3 ENSG00000129991.8 0.036757 0.052391 ENSG00000129991
SHC2 ENSG00000129946.6 0.045644 0.044536 ENSG00000129946
CDKN1C ENSG00000129757.8 0.019296 0.054318 ENSG00000129757
RHBDF2 ENSG00000129667.8 0.057928 0.051308 ENSG00000129667
NEDD8 ENSG00000129559.8 0.041357 0.047633 ENSG00000129559
DTD2 ENSG00000129480.8 0.035296 0.053383 ENSG00000129480
AJUBA ENSG00000129474.11 0.014513 0.051207 ENSG00000129474
SIGLEC9 ENSG00000129450.4 0.052355 0.055211 ENSG00000129450
MRM1 ENSG00000129282.8 0.040914 0.046316 ENSG00000129282
MPDU1 ENSG00000129255.10 0.090451 0.060282 ENSG00000129255
LOXL1 ENSG00000129038.11 0.035227 0.039637 ENSG00000129038
VPS13C ENSG00000129003.11 0.059655 0.052735 ENSG00000129003
CHAC1 ENSG00000128965.7 0.025751 0.036823 ENSG00000128965
EIF2AK4 ENSG00000128829.7 0.01383 0.036284 ENSG00000128829
WDFY4 ENSG00000128815.13 0.02925 0.049278 ENSG00000128815
HERC2 ENSG00000128731.11 0.028229 0.040152 ENSG00000128731
HOXD11 ENSG00000128713.11 0.111342 0.066245 ENSG00000128713
OSGEPL1 ENSG00000128694.7 0.022144 0.038597 ENSG00000128694
HOXD1 ENSG00000128645.11 0.102627 0.062441 ENSG00000128645
KLHDC10 ENSG00000128607.9 0.067804 0.051641 ENSG00000128607
SMO ENSG00000128602.5 0.054194 0.054532 ENSG00000128602
VGF ENSG00000128564.5 0.03431 0.041677 ENSG00000128564
RFPL1 ENSG00000128250.5 0.074824 0.057904 ENSG00000128250
YWHAH ENSG00000128245.10 0.013408 0.0397 ENSG00000128245
ASPHD2 ENSG00000128203.6 0.059879 0.068961 ENSG00000128203
DGCR8 ENSG00000128191.9 0.028534 0.052823 ENSG00000128191
SPINK2 ENSG00000128040.6 0.053266 0.059514 ENSG00000128040
ZNF780B ENSG00000128000.11 0.073223 0.058987 ENSG00000128000
STYXL1 ENSG00000127952.12 0.012336 0.034932 ENSG00000127952
PTPN12 ENSG00000127947.11 0.068596 0.050164 ENSG00000127947
SHFM1 ENSG00000127922.5 0.025675 0.05194 ENSG00000127922
EMC6 ENSG00000127774.6 0.059181 0.05171 ENSG00000127774
KDM4B ENSG00000127663.10 0.026093 0.043 ENSG00000127663
GFER ENSG00000127554.12 0.149557 0.072807 ENSG00000127554
EDN2 ENSG00000127129.5 0.014615 0.043312 ENSG00000127129
FGD3 ENSG00000127084.13 0.053998 0.044513 ENSG00000127084
RGS13 ENSG00000127074.10 0.059844 0.054547 ENSG00000127074
MAP2K2 ENSG00000126934.9 0.018817 0.046096 ENSG00000126934
NUP214 ENSG00000126883.12 0.020894 0.03476 ENSG00000126883
PZP ENSG00000126838.5 0.087366 0.056494 ENSG00000126838
SIX1 ENSG00000126778.7 0.017359 0.029786 ENSG00000126778
AHDC1 ENSG00000126705.8 0.04763 0.058417 ENSG00000126705
DNAJC8 ENSG00000126698.6 0.118059 0.071373 ENSG00000126698
TRAP1 ENSG00000126602.6 0.027501 0.048089 ENSG00000126602
STATH ENSG00000126549.5 0.037853 0.040324 ENSG00000126549
SBDS ENSG00000126524.5 0.0212 0.039771 ENSG00000126524
FLRT1 ENSG00000126500.3 0.044322 0.040839 ENSG00000126500
NR1D1 ENSG00000126368.5 0.026884 0.036034 ENSG00000126368
THRA ENSG00000126351.8 0.040378 0.044377 ENSG00000126351
HCST ENSG00000126264.5 0.025052 0.036848 ENSG00000126264
KIRREL2 ENSG00000126259.14 0.033213 0.051375 ENSG00000126259
PDCD2L ENSG00000126249.3 0.016194 0.037302 ENSG00000126249
TMEM53 ENSG00000126106.9 0.066933 0.051782 ENSG00000126106
FAM83C ENSG00000125998.7 0.027032 0.039206 ENSG00000125998
ERGIC3 ENSG00000125991.14 0.01095 0.042383 ENSG00000125991
MMP24 ENSG00000125966.8 0.038882 0.051 ENSG00000125966
GDF5 ENSG00000125965.4 0.015943 0.036202 ENSG00000125965
LRRN4 ENSG00000125872.7 0.07006 0.071931 ENSG00000125872
OVOL2 ENSG00000125850.6 0.078838 0.066634 ENSG00000125850
PSMF1 ENSG00000125818.12 0.10326 0.072377 ENSG00000125818
GPCPD1 ENSG00000125772.8 0.082437 0.069547 ENSG00000125772
VASP ENSG00000125753.9 0.072922 0.061052 ENSG00000125753
FOSB ENSG00000125740.9 0.013768 0.036263 ENSG00000125740
POLR1B ENSG00000125630.11 0.013528 0.036171 ENSG00000125630
IL37 ENSG00000125571.5 0.053951 0.047933 ENSG00000125571
IL1B ENSG00000125538.7 0.019584 0.033203 ENSG00000125538
SLC2A4RG ENSG00000125520.8 0.011608 0.041866 ENSG00000125520
TTF1 ENSG00000125482.8 0.064486 0.061327 ENSG00000125482
BMP4 ENSG00000125378.10 0.030406 0.047053 ENSG00000125378
EFNB2 ENSG00000125266.6 0.11704 0.074977 ENSG00000125266
SLC10A2 ENSG00000125255.5 0.098144 0.069557 ENSG00000125255
MT1G ENSG00000125144.9 0.052651 0.054581 ENSG00000125144
LRRC29 ENSG00000125122.10 0.015012 0.029627 ENSG00000125122
SSUH2 ENSG00000125046.10 0.045058 0.061507 ENSG00000125046
EMC3 ENSG00000125037.8 0.058278 0.060357 ENSG00000125037
DEK ENSG00000124795.10 0.012387 0.027802 ENSG00000124795
ATXN1 ENSG00000124788.13 0.061328 0.050606 ENSG00000124788
COL21A1 ENSG00000124749.12 0.099346 0.051798 ENSG00000124749
MEA1 ENSG00000124733.3 0.189635 0.082007 ENSG00000124733
TBCC ENSG00000124659.5 0.08389 0.067713 ENSG00000124659
RPS10 ENSG00000124614.9 0.010793 0.02939 ENSG00000124614
NQO2 ENSG00000124588.15 0.027958 0.033046 ENSG00000124588
MRS2 ENSG00000124532.10 0.066092 0.05155 ENSG00000124532
PACSIN1 ENSG00000124507.6 0.024442 0.035511 ENSG00000124507
MCEE ENSG00000124370.6 0.025982 0.040515 ENSG00000124370
FASTKD3 ENSG00000124279.7 0.049757 0.050819 ENSG00000124279
MTRR ENSG00000124275.10 0.044681 0.047664 ENSG00000124275
NEURL2 ENSG00000124257.6 0.019208 0.036733 ENSG00000124257
RBPJL ENSG00000124232.6 0.057984 0.055138 ENSG00000124232
GDAP1L1 ENSG00000124194.11 0.090799 0.074677 ENSG00000124194
TOX2 ENSG00000124191.12 0.086818 0.070121 ENSG00000124191
ATP5E ENSG00000124172.5 0.121373 0.078169 ENSG00000124172
PARD6B ENSG00000124171.4 0.038683 0.056173 ENSG00000124171
AGO2 ENSG00000123908.7 0.024768 0.047058 ENSG00000123908
GPR83 ENSG00000123901.4 0.092195 0.064781 ENSG00000123901
PLA2G12A ENSG00000123739.6 0.049444 0.045222 ENSG00000123739
ACVR1C ENSG00000123612.10 0.032655 0.038789 ENSG00000123612
TTC21B ENSG00000123607.10 0.073451 0.050608 ENSG00000123607
CDK2 ENSG00000123374.6 0.025703 0.045622 ENSG00000123374
SPATS2 ENSG00000123352.13 0.036267 0.037359 ENSG00000123352
GIPC1 ENSG00000123159.11 0.023348 0.050595 ENSG00000123159
WDR83 ENSG00000123154.7 0.031246 0.04475 ENSG00000123154
PKN1 ENSG00000123143.8 0.062884 0.05738 ENSG00000123143
WWP1 ENSG00000123124.9 0.013318 0.036553 ENSG00000123124
CCDC91 ENSG00000123106.6 0.014294 0.035804 ENSG00000123106
BHLHE41 ENSG00000123095.5 0.018805 0.046518 ENSG00000123095
ACADS ENSG00000122971.4 0.107559 0.055126 ENSG00000122971
RBM19 ENSG00000122965.6 0.018546 0.043383 ENSG00000122965
VPS26A ENSG00000122958.10 0.11525 0.062654 ENSG00000122958
P4HA1 ENSG00000122884.8 0.018471 0.026407 ENSG00000122884
SFTPA1 ENSG00000122852.10 0.016333 0.048146 ENSG00000122852
C7orf49 ENSG00000122783.12 0.031796 0.043508 ENSG00000122783
SPINK4 ENSG00000122711.4 0.102716 0.064691 ENSG00000122711
NXPH1 ENSG00000122584.8 0.021235 0.040671 ENSG00000122584
NBPF14 ENSG00000122497.13 0.041016 0.042114 ENSG00000122497
TRMT13 ENSG00000122435.5 0.025778 0.041286 ENSG00000122435
PRM2 ENSG00000122304.6 0.019973 0.039478 ENSG00000122304
LY9 ENSG00000122224.12 0.021186 0.032421 ENSG00000122224
MRPS2 ENSG00000122140.6 0.068012 0.058068 ENSG00000122140
TMEM54 ENSG00000121900.13 0.051478 0.045114 ENSG00000121900
CCR2 ENSG00000121807.5 0.127212 0.067485 ENSG00000121807
BAI2 ENSG00000121753.8 0.056024 0.051618 ENSG00000121753
TBC1D15 ENSG00000121749.11 0.022899 0.048403 ENSG00000121749
GJB6 ENSG00000121742.11 0.015004 0.037132 ENSG00000121742
DEPDC7 ENSG00000121690.5 0.011156 0.041956 ENSG00000121690
LHX4 ENSG00000121454.4 0.015686 0.036592 ENSG00000121454
MND1 ENSG00000121211.3 0.025635 0.035643 ENSG00000121211
LRAT ENSG00000121207.7 0.011783 0.030112 ENSG00000121207
SLC35B1 ENSG00000121073.9 0.053283 0.05851 ENSG00000121073
RDH10 ENSG00000121039.5 0.018215 0.038242 ENSG00000121039
