AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
ABRACL ENSG00000146386.7 0.079746 0.05808 ENSG00000146386
ZNF211 ENSG00000121417.9 0.238473 0.064671 ENSG00000121417
FCHSD1 ENSG00000197948.5 0.074668 0.052546 ENSG00000197948
SLC6A16 ENSG00000063127.11 0.091557 0.056207 ENSG00000063127
PUS7L ENSG00000129317.10 0.072152 0.049052 ENSG00000129317
CCDC7 ENSG00000216937.7 0.095723 0.055075 ENSG00000216937
AKR1C3 ENSG00000196139.7 0.196896 0.070943 ENSG00000196139
GCOM1 ENSG00000137878.12 0.186555 0.072587 ENSG00000137878
TMEM199 ENSG00000244045.5 0.055965 0.05678 ENSG00000244045
ACOX2 ENSG00000168306.8 0.121131 0.057012 ENSG00000168306
SMYD2 ENSG00000143499.9 0.163105 0.067156 ENSG00000143499
BAHD1 ENSG00000140320.7 0.13267 0.061608 ENSG00000140320
EFEMP2 ENSG00000172638.8 0.066593 0.045625 ENSG00000172638
DIS3L ENSG00000166938.8 0.328178 0.072163 ENSG00000166938
SCRN3 ENSG00000144306.9 0.052708 0.049403 ENSG00000144306
RFPL2 ENSG00000128253.9 0.054734 0.050577 ENSG00000128253
DPP7 ENSG00000176978.9 0.108229 0.062215 ENSG00000176978
ZNF90 ENSG00000213988.5 0.062862 0.059655 ENSG00000213988
UNC45A ENSG00000140553.12 0.100212 0.058445 ENSG00000140553
ZBTB32 ENSG00000011590.9 0.059752 0.042632 ENSG00000011590
FUZ ENSG00000010361.9 0.071762 0.051776 ENSG00000010361
CCL3L1 ENSG00000205021.9 0.105864 0.057537 ENSG00000205021
PAPSS2 ENSG00000198682.8 0.354557 0.070198 ENSG00000198682
ROBO1 ENSG00000169855.15 0.097246 0.055166 ENSG00000169855
C10orf68 ENSG00000150076.18 0.067449 0.048938 ENSG00000150076
KRT77 ENSG00000189182.5 0.075656 0.050883 ENSG00000189182
TPRN ENSG00000176058.7 0.091124 0.057752 ENSG00000176058
GTPBP10 ENSG00000105793.11 0.132843 0.053683 ENSG00000105793
CHKB ENSG00000100288.15 0.1624 0.060572 ENSG00000100288
DGKI ENSG00000157680.10 0.095606 0.061138 ENSG00000157680
AC009403.2 ENSG00000216895.4 0.071774 0.056615 ENSG00000216895
NRXN2 ENSG00000110076.14 0.127313 0.05601 ENSG00000110076
UACA ENSG00000137831.10 0.075665 0.058322 ENSG00000137831
CPED1 ENSG00000106034.13 0.079402 0.045285 ENSG00000106034
RGPD8 ENSG00000169629.7 0.444484 0.071393 ENSG00000169629
DYNC1I1 ENSG00000158560.10 0.199776 0.063411 ENSG00000158560
UBL7 ENSG00000138629.11 0.121363 0.061109 ENSG00000138629
CLCN7 ENSG00000103249.13 0.131326 0.065041 ENSG00000103249
LYPLAL1 ENSG00000143353.7 0.056648 0.04418 ENSG00000143353
UNC119B ENSG00000175970.7 0.059462 0.047242 ENSG00000175970
MSANTD4 ENSG00000170903.6 0.058094 0.051633 ENSG00000170903
GCNT2 ENSG00000111846.11 0.080509 0.059543 ENSG00000111846
RASL10B ENSG00000141150.3 0.112485 0.056443 ENSG00000141150
GSTM3 ENSG00000134202.6 0.616929 0.059069 ENSG00000134202
CLCA1 ENSG00000016490.11 0.051652 0.05194 ENSG00000016490
LRRC1 ENSG00000137269.10 0.082097 0.054515 ENSG00000137269
CADM2 ENSG00000175161.9 0.071997 0.042243 ENSG00000175161
SLC27A6 ENSG00000113396.8 0.20749 0.068668 ENSG00000113396
KCTD7 ENSG00000243335.4 0.062938 0.054409 ENSG00000243335
PCCA ENSG00000175198.10 0.077588 0.057023 ENSG00000175198
PRRX1 ENSG00000116132.7 0.070331 0.053274 ENSG00000116132
DNASE2 ENSG00000105612.4 0.367432 0.072289 ENSG00000105612
ZKSCAN2 ENSG00000155592.11 0.178531 0.062855 ENSG00000155592
MAP3K10 ENSG00000130758.3 0.057789 0.050151 ENSG00000130758
NUDT2 ENSG00000164978.13 0.671804 0.051887 ENSG00000164978
NME7 ENSG00000143156.9 0.174354 0.071473 ENSG00000143156
LILRA2 ENSG00000239998.1 0.073849 0.061645 ENSG00000239998
FGF22 ENSG00000070388.7 0.124705 0.070661 ENSG00000070388
LYNX1 ENSG00000180155.14 0.246078 0.072992 ENSG00000180155
CYTIP ENSG00000115165.5 0.096886 0.058808 ENSG00000115165
PADI2 ENSG00000117115.8 0.062708 0.054483 ENSG00000117115
ARHGEF10 ENSG00000104728.11 0.067077 0.05828 ENSG00000104728
PCMT1 ENSG00000120265.12 0.155983 0.057508 ENSG00000120265
CASP1 ENSG00000137752.18 0.05781 0.050507 ENSG00000137752
CAAP1 ENSG00000120159.7 0.101232 0.052789 ENSG00000120159
NAGA ENSG00000198951.7 0.206162 0.07428 ENSG00000198951
MRPS26 ENSG00000125901.5 0.150651 0.072727 ENSG00000125901
GCNT4 ENSG00000176928.4 0.056046 0.046381 ENSG00000176928
SLC35A5 ENSG00000138459.4 0.088757 0.049277 ENSG00000138459
TMEM145 ENSG00000167619.7 0.056899 0.069869 ENSG00000167619
ZFAT ENSG00000066827.11 0.08941 0.054718 ENSG00000066827
GUF1 ENSG00000151806.9 0.228267 0.064179 ENSG00000151806
WDR59 ENSG00000103091.10 0.086767 0.057816 ENSG00000103091
ALG11 ENSG00000253710.1 0.124965 0.050759 ENSG00000253710
BCL7A ENSG00000110987.4 0.223361 0.067123 ENSG00000110987
CRB1 ENSG00000134376.9 0.113492 0.061824 ENSG00000134376
MT1F ENSG00000198417.5 0.072747 0.05917 ENSG00000198417
LMF1 ENSG00000103227.14 0.176538 0.064272 ENSG00000103227
KIAA0513 ENSG00000135709.8 0.141056 0.073244 ENSG00000135709
CLEC2L ENSG00000236279.2 0.388991 0.082159 ENSG00000236279
SCOC ENSG00000153130.12 0.077258 0.052041 ENSG00000153130
DNPH1 ENSG00000112667.8 0.064268 0.055713 ENSG00000112667
NCK1 ENSG00000158092.2 0.061415 0.064032 ENSG00000158092
ACBD3 ENSG00000182827.8 0.117615 0.053684 ENSG00000182827
ADRBK1 ENSG00000173020.6 0.058751 0.047463 ENSG00000173020
CNOT6L ENSG00000138767.8 0.152312 0.058594 ENSG00000138767
TADA2A ENSG00000108264.12 0.233965 0.06503 ENSG00000108264
PARP1 ENSG00000143799.8 0.065375 0.045736 ENSG00000143799
PAIP1 ENSG00000172239.9 0.051306 0.042195 ENSG00000172239
MED19 ENSG00000156603.10 0.168074 0.060583 ENSG00000156603
MTR ENSG00000116984.8 0.074036 0.055197 ENSG00000116984
NEK6 ENSG00000119408.12 0.101503 0.06308 ENSG00000119408
UGGT2 ENSG00000102595.14 0.325437 0.073071 ENSG00000102595
B3GALT1 ENSG00000172318.3 0.108123 0.05476 ENSG00000172318
TBCE ENSG00000116957.8 0.159926 0.064432 ENSG00000116957
GNL2 ENSG00000134697.7 0.057216 0.048791 ENSG00000134697
ARV1 ENSG00000173409.9 0.05898 0.051625 ENSG00000173409
CSGALNACT2 ENSG00000169826.6 0.170511 0.059976 ENSG00000169826
RPUSD1 ENSG00000007376.3 0.102404 0.057307 ENSG00000007376
NUDT6 ENSG00000170917.8 0.084527 0.044904 ENSG00000170917
WFS1 ENSG00000109501.9 0.220626 0.071644 ENSG00000109501
TIMP3 ENSG00000100234.11 0.073769 0.060814 ENSG00000100234
LYRM2 ENSG00000083099.6 0.081602 0.050051 ENSG00000083099
SH3BGR ENSG00000185437.9 0.071864 0.057096 ENSG00000185437
DHRS11 ENSG00000108272.9 0.072012 0.055041 ENSG00000108272
SLCO2B1 ENSG00000137491.10 0.069752 0.05812 ENSG00000137491
PCDHB2 ENSG00000112852.4 0.06691 0.040652 ENSG00000112852
DDX58 ENSG00000107201.5 0.143264 0.068735 ENSG00000107201
LRRC37A3 ENSG00000176809.6 0.196565 0.076966 ENSG00000176809
GP6 ENSG00000088053.7 0.208916 0.080334 ENSG00000088053
SLC25A23 ENSG00000125648.10 0.220254 0.07751 ENSG00000125648
WBP2NL ENSG00000183066.10 0.126252 0.058788 ENSG00000183066
MAPK10 ENSG00000109339.14 0.142058 0.065668 ENSG00000109339
MST1R ENSG00000164078.8 0.061106 0.037722 ENSG00000164078
SFMBT2 ENSG00000198879.7 0.155717 0.07581 ENSG00000198879
FAXDC2 ENSG00000170271.6 0.078457 0.050856 ENSG00000170271
C5orf38 ENSG00000186493.7 0.062941 0.054013 ENSG00000186493
MZT2A ENSG00000173272.9 0.44473 0.073247 ENSG00000173272
MEI1 ENSG00000167077.8 0.098412 0.048167 ENSG00000167077
CYB561D2 ENSG00000114395.6 0.247394 0.086961 ENSG00000114395
C12orf71 ENSG00000214700.5 0.054631 0.05268 ENSG00000214700
LGI2 ENSG00000153012.7 0.072868 0.05619 ENSG00000153012
KLF1 ENSG00000105610.4 0.25256 0.068233 ENSG00000105610
CLDN23 ENSG00000253958.1 0.053957 0.042104 ENSG00000253958
C17orf104 ENSG00000180336.13 0.062136 0.039765 ENSG00000180336
MOB3C ENSG00000142961.10 0.131144 0.060981 ENSG00000142961
TUSC1 ENSG00000198680.3 0.139431 0.070711 ENSG00000198680
ARPC5 ENSG00000162704.11 0.111853 0.051924 ENSG00000162704
ADIRF ENSG00000148671.9 0.101955 0.053859 ENSG00000148671
SH2D3A ENSG00000125731.8 0.374546 0.079092 ENSG00000125731
PNPO ENSG00000108439.5 0.100622 0.05002 ENSG00000108439
KANK3 ENSG00000186994.7 0.084111 0.060274 ENSG00000186994
CCDC93 ENSG00000125633.6 0.111542 0.062536 ENSG00000125633
NOG ENSG00000183691.4 0.075624 0.063684 ENSG00000183691
RETSAT ENSG00000042445.9 0.052374 0.046424 ENSG00000042445
LPHN3 ENSG00000150471.10 0.102453 0.063984 ENSG00000150471
PARVG ENSG00000138964.11 0.101352 0.06604 ENSG00000138964
CHST1 ENSG00000175264.3 0.094911 0.054961 ENSG00000175264
SCRT2 ENSG00000215397.3 0.094315 0.066215 ENSG00000215397
DBNL ENSG00000136279.14 0.083527 0.057231 ENSG00000136279
UNC5C ENSG00000182168.10 0.054022 0.048463 ENSG00000182168
OTOGL ENSG00000165899.6 0.065533 0.050442 ENSG00000165899
AREL1 ENSG00000119682.12 0.104867 0.050776 ENSG00000119682
WDR91 ENSG00000105875.9 0.055694 0.050009 ENSG00000105875
ZNF34 ENSG00000196378.7 0.061287 0.039084 ENSG00000196378
CDK10 ENSG00000185324.17 0.240418 0.067343 ENSG00000185324
GABRR2 ENSG00000111886.9 0.131994 0.060432 ENSG00000111886
BNIP1 ENSG00000113734.13 0.066179 0.053287 ENSG00000113734
MAP3K7 ENSG00000135341.13 0.112584 0.056453 ENSG00000135341
BICC1 ENSG00000122870.7 0.380541 0.075615 ENSG00000122870
INPP4B ENSG00000109452.8 0.06838 0.049413 ENSG00000109452
SF3A3 ENSG00000183431.7 0.080155 0.056892 ENSG00000183431
DDX51 ENSG00000185163.5 0.292154 0.071581 ENSG00000185163
LNX1 ENSG00000072201.9 0.103173 0.053167 ENSG00000072201
ZNF257 ENSG00000197134.7 0.053666 0.044979 ENSG00000197134
NNT ENSG00000112992.12 0.066733 0.057065 ENSG00000112992
DNM1L ENSG00000087470.13 0.076814 0.050658 ENSG00000087470
MDH2 ENSG00000146701.7 0.155242 0.061492 ENSG00000146701
ATF5 ENSG00000169136.4 0.207176 0.07413 ENSG00000169136
C15orf65 ENSG00000261652.2 0.127789 0.051308 ENSG00000261652
FAM81B ENSG00000153347.5 0.062436 0.042362 ENSG00000153347
ZNF432 ENSG00000256087.2 0.067282 0.064229 ENSG00000256087
RASA4 ENSG00000105808.13 0.113688 0.062644 ENSG00000105808
TEX14 ENSG00000121101.11 0.104382 0.047808 ENSG00000121101
GOPC ENSG00000047932.9 0.101931 0.050869 ENSG00000047932
CRELD2 ENSG00000184164.10 0.07599 0.064867 ENSG00000184164
FKBP1A ENSG00000088832.10 0.162566 0.077096 ENSG00000088832
TMEM37 ENSG00000171227.6 0.138164 0.063316 ENSG00000171227
ABL2 ENSG00000143322.15 0.077544 0.051852 ENSG00000143322
DCAF4 ENSG00000119599.12 0.139914 0.064576 ENSG00000119599
SLC25A47 ENSG00000140107.10 0.052222 0.053217 ENSG00000140107
RIOK2 ENSG00000058729.6 0.262064 0.079184 ENSG00000058729
ACADM ENSG00000117054.9 0.175005 0.058018 ENSG00000117054
TLR6 ENSG00000174130.8 0.084848 0.057962 ENSG00000174130
SOCS7 ENSG00000174111.8 0.057141 0.054703 ENSG00000174111
CD83 ENSG00000112149.5 0.083378 0.062639 ENSG00000112149
MGAT3 ENSG00000128268.11 0.099245 0.054315 ENSG00000128268
LPHN2 ENSG00000117114.15 0.241506 0.074732 ENSG00000117114
NCKAP1 ENSG00000061676.9 0.06009 0.045312 ENSG00000061676
ZFAND4 ENSG00000172671.15 0.0711 0.044687 ENSG00000172671
ACSF3 ENSG00000176715.11 0.355955 0.07445 ENSG00000176715
AP001055.1 ENSG00000267913.1 0.068795 0.05557 ENSG00000267913
PTPLA ENSG00000165996.9 0.10288 0.059712 ENSG00000165996
LARP7 ENSG00000174720.11 0.091663 0.050907 ENSG00000174720
ZNF843 ENSG00000176723.5 0.07203 0.043349 ENSG00000176723
SETBP1 ENSG00000152217.12 0.167644 0.075774 ENSG00000152217
DTX3L ENSG00000163840.5 0.065954 0.047756 ENSG00000163840
UBALD1 ENSG00000153443.8 0.052531 0.045857 ENSG00000153443
MTAP ENSG00000099810.14 0.201897 0.063691 ENSG00000099810
GLO1 ENSG00000124767.6 0.14668 0.064628 ENSG00000124767
COBLL1 ENSG00000082438.11 0.051314 0.041788 ENSG00000082438
BRCA2 ENSG00000139618.10 0.076514 0.05283 ENSG00000139618
FAM19A4 ENSG00000163377.10 0.055687 0.050791 ENSG00000163377
KLK2 ENSG00000167751.8 0.08401 0.068501 ENSG00000167751
SMG7 ENSG00000116698.16 0.096696 0.055135 ENSG00000116698
FRAS1 ENSG00000138759.13 0.071745 0.046424 ENSG00000138759
MAML1 ENSG00000161021.7 0.061873 0.054135 ENSG00000161021
SUCLG2 ENSG00000172340.10 0.273426 0.073807 ENSG00000172340
REEP5 ENSG00000129625.8 0.06179 0.043095 ENSG00000129625
NDC80 ENSG00000080986.7 0.094234 0.059111 ENSG00000080986
CTBS ENSG00000117151.7 0.077435 0.060268 ENSG00000117151
NR1H4 ENSG00000012504.9 0.073549 0.055727 ENSG00000012504
PARL ENSG00000175193.8 0.056385 0.045339 ENSG00000175193
CCL21 ENSG00000137077.3 0.074872 0.045993 ENSG00000137077
HIPK3 ENSG00000110422.7 0.0568 0.045506 ENSG00000110422
AGBL3 ENSG00000146856.10 0.073189 0.048211 ENSG00000146856
CALR ENSG00000179218.9 0.089523 0.051295 ENSG00000179218
GCDH ENSG00000105607.8 0.050212 0.049379 ENSG00000105607
NCF2 ENSG00000116701.10 0.073092 0.050459 ENSG00000116701
LARS ENSG00000133706.13 0.090845 0.049752 ENSG00000133706
MBOAT7 ENSG00000125505.12 0.058868 0.064783 ENSG00000125505
CD2AP ENSG00000198087.7 0.102477 0.0524 ENSG00000198087
SAFB2 ENSG00000130254.7 0.059837 0.055321 ENSG00000130254
SYVN1 ENSG00000162298.12 0.124186 0.060036 ENSG00000162298
CCDC58 ENSG00000160124.5 0.118182 0.055108 ENSG00000160124
CYP4A11 ENSG00000187048.8 0.088377 0.052983 ENSG00000187048
POLR3G ENSG00000113356.6 0.074127 0.045544 ENSG00000113356
FAM184A ENSG00000111879.14 0.256051 0.069191 ENSG00000111879
LPCAT2 ENSG00000087253.7 0.075007 0.055711 ENSG00000087253
JKAMP ENSG00000050130.13 0.069288 0.056892 ENSG00000050130
MAB21L1 ENSG00000180660.6 0.106417 0.060781 ENSG00000180660
STRC ENSG00000242866.5 0.116158 0.057871 ENSG00000242866
POU1F1 ENSG00000064835.6 0.094722 0.049305 ENSG00000064835
TGDS ENSG00000088451.6 0.106171 0.062386 ENSG00000088451
SLC10A4 ENSG00000145248.6 0.177657 0.066418 ENSG00000145248
MPHOSPH8 ENSG00000196199.9 0.105646 0.04845 ENSG00000196199
MRPL54 ENSG00000183617.4 0.268386 0.076006 ENSG00000183617
EIF4EBP3 ENSG00000243056.1 0.076147 0.049202 ENSG00000243056
HBS1L ENSG00000112339.10 0.113368 0.060073 ENSG00000112339
CCDC171 ENSG00000164989.11 0.096311 0.053349 ENSG00000164989
ACTG2 ENSG00000163017.9 0.054828 0.046974 ENSG00000163017
CACNG8 ENSG00000142408.2 0.248322 0.085114 ENSG00000142408
RP11-195F19.5 ENSG00000187186.10 0.082599 0.051114 ENSG00000187186
CD36 ENSG00000135218.13 0.184248 0.069342 ENSG00000135218
HIBCH ENSG00000198130.10 0.438621 0.06832 ENSG00000198130
SETDB2 ENSG00000136169.12 0.079862 0.049542 ENSG00000136169
RGCC ENSG00000102760.12 0.18173 0.064861 ENSG00000102760
KRT1 ENSG00000167768.4 0.070459 0.052594 ENSG00000167768
WBSCR27 ENSG00000165171.6 0.0593 0.044557 ENSG00000165171
CCDC11 ENSG00000172361.5 0.062865 0.055054 ENSG00000172361
NBEAL2 ENSG00000160796.12 0.05362 0.037537 ENSG00000160796
EIF3C ENSG00000184110.10 0.084149 0.053234 ENSG00000184110
EXOSC6 ENSG00000223496.1 0.494475 0.071072 ENSG00000223496
ZNF835 ENSG00000127903.12 0.180849 0.073737 ENSG00000127903
SLC2A9 ENSG00000109667.7 0.088029 0.045114 ENSG00000109667
TMEM41B ENSG00000166471.6 0.102463 0.050629 ENSG00000166471
PLEKHA6 ENSG00000143850.8 0.222339 0.070675 ENSG00000143850
MRPL14 ENSG00000180992.5 0.064019 0.05766 ENSG00000180992
FRAT2 ENSG00000181274.5 0.089929 0.054885 ENSG00000181274
MPHOSPH6 ENSG00000135698.5 0.357552 0.074016 ENSG00000135698
RABEP1 ENSG00000029725.12 0.096023 0.057151 ENSG00000029725
TAF6L ENSG00000162227.3 0.06061 0.049193 ENSG00000162227
BROX ENSG00000162819.7 0.08454 0.050807 ENSG00000162819
EIF2B1 ENSG00000111361.8 0.106597 0.050111 ENSG00000111361
WWP2 ENSG00000198373.8 0.11721 0.06057 ENSG00000198373
PFKM ENSG00000152556.11 0.090607 0.052038 ENSG00000152556
DHX34 ENSG00000134815.14 0.136285 0.060915 ENSG00000134815
STK25 ENSG00000115694.10 0.054565 0.050621 ENSG00000115694
METTL17 ENSG00000165792.13 0.074596 0.064922 ENSG00000165792
ABLIM3 ENSG00000173210.15 0.061187 0.047178 ENSG00000173210
RALGDS ENSG00000160271.10 0.056188 0.061008 ENSG00000160271
MYO9B ENSG00000099331.9 0.117966 0.068932 ENSG00000099331
FKBP10 ENSG00000141756.14 0.068222 0.043305 ENSG00000141756
PANK4 ENSG00000157881.9 0.096208 0.056951 ENSG00000157881
TCTN2 ENSG00000168778.7 0.152585 0.054809 ENSG00000168778
CRYZ ENSG00000116791.9 0.275571 0.07491 ENSG00000116791
ARHGAP39 ENSG00000147799.7 0.056824 0.047428 ENSG00000147799
RILPL2 ENSG00000150977.9 0.070324 0.055686 ENSG00000150977
EIF3CL ENSG00000205609.8 0.107285 0.060094 ENSG00000205609
LPCAT4 ENSG00000176454.9 0.075942 0.05712 ENSG00000176454
RP11-1055B8.6 ENSG00000263053.3 0.056107 0.051356 ENSG00000263053
NUS1 ENSG00000153989.7 0.083487 0.051044 ENSG00000153989
LAS1L ENSG00000001497.12 0.088097 0.063404 ENSG00000001497
A2ML1 ENSG00000166535.15 0.085047 0.056358 ENSG00000166535
SERPINA10 ENSG00000140093.5 0.098918 0.059374 ENSG00000140093
GRIK2 ENSG00000164418.15 0.100394 0.052076 ENSG00000164418
SLC25A42 ENSG00000181035.9 0.060593 0.052505 ENSG00000181035
SYCE1L ENSG00000205078.5 0.293574 0.06969 ENSG00000205078
PLAG1 ENSG00000181690.3 0.067144 0.053669 ENSG00000181690
NAA16 ENSG00000172766.14 0.105059 0.057043 ENSG00000172766
EIF2S2 ENSG00000125977.6 0.103905 0.058276 ENSG00000125977
AC021860.1 ENSG00000196355.2 0.342663 0.072794 ENSG00000196355
GJA8 ENSG00000121634.4 0.050823 0.048923 ENSG00000121634
THBS1 ENSG00000137801.9 0.094145 0.06239 ENSG00000137801
FPGT ENSG00000254685.1 0.231304 0.067162 ENSG00000254685
TSEN54 ENSG00000182173.8 0.120505 0.060264 ENSG00000182173
DCK ENSG00000156136.5 0.070572 0.050378 ENSG00000156136
LYSMD2 ENSG00000140280.9 0.233868 0.065208 ENSG00000140280
IDH3A ENSG00000166411.9 0.054693 0.04775 ENSG00000166411
CTD-3105H18.18 ENSG00000269755.1 0.175252 0.068669 ENSG00000269755
GPR113 ENSG00000173567.10 0.077687 0.056626 ENSG00000173567
PTER ENSG00000165983.10 0.085727 0.057393 ENSG00000165983
DTWD1 ENSG00000104047.10 0.061944 0.043743 ENSG00000104047
SLC36A1 ENSG00000123643.7 0.072794 0.049358 ENSG00000123643
ZNF582 ENSG00000018869.12 0.05714 0.058478 ENSG00000018869
GPR115 ENSG00000153294.7 0.266162 0.066533 ENSG00000153294
SAMM50 ENSG00000100347.10 0.187623 0.078912 ENSG00000100347
TMIGD2 ENSG00000167664.4 0.092724 0.062531 ENSG00000167664
CDO1 ENSG00000129596.4 0.064416 0.059617 ENSG00000129596
TMEM8B ENSG00000137103.12 0.298294 0.069225 ENSG00000137103
C6orf163 ENSG00000203872.5 0.069858 0.042105 ENSG00000203872
PRICKLE1 ENSG00000139174.6 0.097005 0.055844 ENSG00000139174
TMEM161A ENSG00000064545.10 0.663834 0.057327 ENSG00000064545
POPDC3 ENSG00000132429.5 0.108223 0.059354 ENSG00000132429
TTLL3 ENSG00000214021.11 0.061672 0.043757 ENSG00000214021
CYB5R4 ENSG00000065615.8 0.063543 0.044892 ENSG00000065615
PSMD6 ENSG00000163636.6 0.050912 0.052915 ENSG00000163636
SLC5A6 ENSG00000138074.10 0.065215 0.053735 ENSG00000138074
THAP6 ENSG00000174796.8 0.09004 0.054956 ENSG00000174796
CARD18 ENSG00000255501.1 0.054011 0.048368 ENSG00000255501
SPOCK2 ENSG00000107742.8 0.20498 0.067448 ENSG00000107742
PGM2 ENSG00000169299.9 0.213331 0.062809 ENSG00000169299
USP4 ENSG00000114316.8 0.084389 0.048083 ENSG00000114316
ATP5H ENSG00000167863.7 0.090904 0.063246 ENSG00000167863
RAET1E ENSG00000164520.7 0.077475 0.052926 ENSG00000164520
STX7 ENSG00000079950.9 0.124188 0.065866 ENSG00000079950
ZNF471 ENSG00000196263.3 0.244933 0.072506 ENSG00000196263
DMRTB1 ENSG00000143006.7 0.09947 0.060094 ENSG00000143006
OMA1 ENSG00000162600.7 0.22801 0.070165 ENSG00000162600
TBC1D23 ENSG00000036054.8 0.341496 0.071614 ENSG00000036054
HFM1 ENSG00000162669.11 0.314922 0.073124 ENSG00000162669
LRRK2 ENSG00000188906.9 0.237719 0.068414 ENSG00000188906
SETD3 ENSG00000183576.8 0.059831 0.045744 ENSG00000183576
CASD1 ENSG00000127995.12 0.078444 0.051446 ENSG00000127995
ZSCAN29 ENSG00000140265.8 0.08482 0.048493 ENSG00000140265
C7orf73 ENSG00000243317.3 0.176219 0.061648 ENSG00000243317
FZD9 ENSG00000188763.3 0.057571 0.058708 ENSG00000188763
OGFOD1 ENSG00000087263.12 0.251706 0.063619 ENSG00000087263
ANXA10 ENSG00000109511.6 0.06154 0.05456 ENSG00000109511
ANTXR1 ENSG00000169604.15 0.056415 0.041454 ENSG00000169604
KIAA1279 ENSG00000198954.4 0.479167 0.066169 ENSG00000198954
CLINT1 ENSG00000113282.9 0.081036 0.055644 ENSG00000113282
GOLGB1 ENSG00000173230.11 0.14344 0.060692 ENSG00000173230
NUDT13 ENSG00000166321.9 0.092767 0.052655 ENSG00000166321
RALB ENSG00000144118.9 0.164445 0.060019 ENSG00000144118
RBM26 ENSG00000139746.11 0.063731 0.038966 ENSG00000139746
ATOX1 ENSG00000177556.7 0.076952 0.047213 ENSG00000177556
ZNF480 ENSG00000198464.9 0.218442 0.070604 ENSG00000198464
KEL ENSG00000197993.3 0.073812 0.047579 ENSG00000197993
KIFAP3 ENSG00000075945.8 0.170195 0.065352 ENSG00000075945
C1orf228 ENSG00000198520.6 0.060461 0.053489 ENSG00000198520
KIAA1875 ENSG00000179698.9 0.309664 0.07632 ENSG00000179698
FADS3 ENSG00000221968.4 0.0595 0.055127 ENSG00000221968
STK32B ENSG00000152953.8 0.087397 0.071932 ENSG00000152953
PDLIM4 ENSG00000131435.8 0.144628 0.064142 ENSG00000131435
RNMTL1 ENSG00000171861.6 0.09706 0.062136 ENSG00000171861
PARD6A ENSG00000102981.5 0.052343 0.047313 ENSG00000102981
KANK1 ENSG00000107104.14 0.142149 0.065692 ENSG00000107104
PDIK1L ENSG00000175087.5 0.077408 0.052084 ENSG00000175087
NAPRT1 ENSG00000147813.11 0.730191 0.046067 ENSG00000147813
PLEKHO2 ENSG00000241839.5 0.062392 0.043432 ENSG00000241839
NT5C2 ENSG00000076685.14 0.105572 0.057351 ENSG00000076685
VWC2 ENSG00000188730.3 0.073144 0.054532 ENSG00000188730
ZFYVE19 ENSG00000166140.13 0.122207 0.056007 ENSG00000166140
TPBG ENSG00000146242.5 0.119829 0.054327 ENSG00000146242
TOR3A ENSG00000186283.9 0.053992 0.038692 ENSG00000186283
ZDHHC7 ENSG00000153786.8 0.058224 0.068606 ENSG00000153786
KIN ENSG00000151657.6 0.368105 0.078067 ENSG00000151657
COPA ENSG00000122218.10 0.059271 0.055873 ENSG00000122218
VDAC2 ENSG00000165637.9 0.175401 0.065362 ENSG00000165637
PLAC9 ENSG00000189129.9 0.120374 0.059624 ENSG00000189129
DPP10 ENSG00000175497.12 0.058531 0.047466 ENSG00000175497
ANTXR2 ENSG00000163297.12 0.089668 0.061874 ENSG00000163297
METTL21D ENSG00000100483.9 0.28478 0.074344 ENSG00000100483
MED24 ENSG00000008838.13 0.234487 0.06647 ENSG00000008838
WDSUB1 ENSG00000196151.6 0.395366 0.070093 ENSG00000196151
DKFZP761J1410 ENSG00000105520.6 0.637682 0.060009 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.61193 0.060387 ENSG00000137968
NIN ENSG00000100503.19 0.126175 0.058428 ENSG00000100503
LRRC4B ENSG00000131409.8 0.08081 0.066506 ENSG00000131409
RRAGD ENSG00000025039.9 0.062632 0.049244 ENSG00000025039
N4BP2 ENSG00000078177.9 0.291382 0.076686 ENSG00000078177
HMGN3 ENSG00000118418.10 0.11996 0.058807 ENSG00000118418
ZDHHC5 ENSG00000156599.6 0.058395 0.038543 ENSG00000156599
DIP2B ENSG00000066084.8 0.058663 0.037361 ENSG00000066084
TMEM184B ENSG00000198792.7 0.054549 0.053519 ENSG00000198792
RAB2B ENSG00000129472.8 0.140555 0.068517 ENSG00000129472
TMEM30A ENSG00000112697.11 0.06204 0.047725 ENSG00000112697
CLTB ENSG00000175416.8 0.052649 0.053486 ENSG00000175416
SMPD1 ENSG00000166311.5 0.06871 0.052843 ENSG00000166311
PSMA4 ENSG00000041357.11 0.123886 0.053792 ENSG00000041357
HOXA11 ENSG00000005073.5 0.097548 0.059965 ENSG00000005073
CDH15 ENSG00000129910.3 0.142554 0.065691 ENSG00000129910
MARCO ENSG00000019169.9 0.073254 0.052169 ENSG00000019169
TNPO1 ENSG00000083312.13 0.06845 0.058237 ENSG00000083312
XRCC2 ENSG00000196584.2 0.233521 0.077442 ENSG00000196584
DDB2 ENSG00000134574.7 0.081881 0.043436 ENSG00000134574
CXCL2 ENSG00000081041.8 0.056573 0.046676 ENSG00000081041
BLOC1S6 ENSG00000104164.6 0.058313 0.049917 ENSG00000104164
WBP1 ENSG00000239779.2 0.084567 0.050811 ENSG00000239779
