AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
TNRC6A ENSG00000090905.13 0.143096 0.087248 ENSG00000090905
PABPC4 ENSG00000090621.9 0.214456 0.099024 ENSG00000090621
CPXM1 ENSG00000088882.7 0.121992 0.076175 ENSG00000088882
SULT2B1 ENSG00000088002.7 0.132625 0.082301 ENSG00000088002
ACHE ENSG00000087085.9 0.257861 0.082699 ENSG00000087085
AQP6 ENSG00000086159.8 0.106646 0.072823 ENSG00000086159
ZNF671 ENSG00000083814.8 0.162706 0.081787 ENSG00000083814
NUFIP1 ENSG00000083635.7 0.162781 0.08965 ENSG00000083635
TDRD3 ENSG00000083544.9 0.107433 0.064511 ENSG00000083544
PALB2 ENSG00000083093.5 0.113619 0.067796 ENSG00000083093
COL19A1 ENSG00000082293.8 0.397111 0.083198 ENSG00000082293
CHRNA3 ENSG00000080644.11 0.169081 0.067322 ENSG00000080644
DCT ENSG00000080166.11 0.116069 0.075481 ENSG00000080166
SAR1A ENSG00000079332.9 0.266929 0.099266 ENSG00000079332
REXO1 ENSG00000079313.7 0.111002 0.090347 ENSG00000079313
PPP2R5C ENSG00000078304.15 0.102558 0.071073 ENSG00000078304
ADAM11 ENSG00000073670.9 0.24405 0.081908 ENSG00000073670
MOV10L1 ENSG00000073146.11 0.218193 0.077538 ENSG00000073146
LMCD1 ENSG00000071282.7 0.162127 0.082289 ENSG00000071282
PABPC1 ENSG00000070756.9 0.113006 0.074347 ENSG00000070756
FRMPD1 ENSG00000070601.5 0.137819 0.076866 ENSG00000070601
GSTO2 ENSG00000065621.9 0.105271 0.063044 ENSG00000065621
TMEM206 ENSG00000065600.8 0.100184 0.065837 ENSG00000065600
ANKRD44 ENSG00000065413.12 0.105547 0.058204 ENSG00000065413
UHRF1BP1 ENSG00000065060.12 0.122212 0.079832 ENSG00000065060
TAF11 ENSG00000064995.12 0.145541 0.082805 ENSG00000064995
CAMK2B ENSG00000058404.15 0.189494 0.104647 ENSG00000058404
GDI2 ENSG00000057608.11 0.114922 0.077417 ENSG00000057608
PHF21B ENSG00000056487.11 0.109374 0.071427 ENSG00000056487
MCOLN3 ENSG00000055732.8 0.190884 0.083694 ENSG00000055732
NNAT ENSG00000053438.7 0.139919 0.080674 ENSG00000053438
ALX4 ENSG00000052850.5 0.142145 0.088468 ENSG00000052850
EPHA3 ENSG00000044524.6 0.137604 0.070372 ENSG00000044524
PHKA2 ENSG00000044446.6 0.100482 0.086796 ENSG00000044446
DAPK2 ENSG00000035664.7 0.142084 0.075063 ENSG00000035664
ANK1 ENSG00000029534.15 0.156781 0.081763 ENSG00000029534
SH2D2A ENSG00000027869.7 0.111907 0.071354 ENSG00000027869
MIPEP ENSG00000027001.7 0.21517 0.094389 ENSG00000027001
CCDC88C ENSG00000015133.14 0.103459 0.077727 ENSG00000015133
NUB1 ENSG00000013374.11 0.132572 0.078033 ENSG00000013374
TTC19 ENSG00000011295.11 0.156075 0.091049 ENSG00000011295
PDK2 ENSG00000005882.7 0.116981 0.083862 ENSG00000005882
GCFC2 ENSG00000005436.9 0.162635 0.079985 ENSG00000005436
HSPB6 ENSG00000004776.7 0.113912 0.073435 ENSG00000004776
WNT16 ENSG00000002745.8 0.10763 0.064588 ENSG00000002745
