AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
CD70 ENSG00000125726.6 0.055744 0.062712 ENSG00000125726
SLC2A4RG ENSG00000125520.8 0.022965 0.038176 ENSG00000125520
TTF1 ENSG00000125482.8 0.051241 0.047401 ENSG00000125482
SLC25A35 ENSG00000125434.6 0.072987 0.053828 ENSG00000125434
ATP5S ENSG00000125375.10 0.054454 0.048768 ENSG00000125375
CLYBL ENSG00000125246.11 0.011017 0.041874 ENSG00000125246
MT2A ENSG00000125148.6 0.015378 0.035918 ENSG00000125148
SSUH2 ENSG00000125046.10 0.020247 0.04031 ENSG00000125046
SCGB1D2 ENSG00000124935.3 0.027323 0.041236 ENSG00000124935
CXCL6 ENSG00000124875.5 0.035869 0.03777 ENSG00000124875
CPNE5 ENSG00000124772.7 0.012183 0.048883 ENSG00000124772
COL21A1 ENSG00000124749.12 0.101554 0.062577 ENSG00000124749
DNAH8 ENSG00000124721.13 0.070209 0.057236 ENSG00000124721
APOBEC2 ENSG00000124701.5 0.045321 0.048263 ENSG00000124701
SPDEF ENSG00000124664.6 0.016443 0.029593 ENSG00000124664
TBCC ENSG00000124659.5 0.032476 0.040279 ENSG00000124659
RPS10 ENSG00000124614.9 0.040087 0.042183 ENSG00000124614
SLC17A1 ENSG00000124568.6 0.018518 0.028558 ENSG00000124568
WRNIP1 ENSG00000124535.11 0.056696 0.045406 ENSG00000124535
PACSIN1 ENSG00000124507.6 0.024063 0.031144 ENSG00000124507
CEACAM8 ENSG00000124469.6 0.032737 0.040522 ENSG00000124469
ZBP1 ENSG00000124256.10 0.034151 0.05647 ENSG00000124256
BCAS4 ENSG00000124243.12 0.076173 0.065541 ENSG00000124243
MOCS3 ENSG00000124217.3 0.03131 0.055659 ENSG00000124217
CDH26 ENSG00000124215.12 0.117757 0.087761 ENSG00000124215
CHD6 ENSG00000124177.10 0.013133 0.039097 ENSG00000124177
ATP5E ENSG00000124172.5 0.02508 0.065745 ENSG00000124172
SEMG2 ENSG00000124157.6 0.070182 0.070317 ENSG00000124157
MOGAT1 ENSG00000124003.9 0.063209 0.064737 ENSG00000124003
MXD4 ENSG00000123933.10 0.022498 0.048074 ENSG00000123933
AGO2 ENSG00000123908.7 0.032382 0.051674 ENSG00000123908
GPR83 ENSG00000123901.4 0.03348 0.043204 ENSG00000123901
PLA2G12A ENSG00000123739.6 0.03355 0.050672 ENSG00000123739
ACVR1C ENSG00000123612.10 0.02069 0.048488 ENSG00000123612
TTC21B ENSG00000123607.10 0.011323 0.038242 ENSG00000123607
ATPAF1 ENSG00000123472.8 0.04268 0.048748 ENSG00000123472
HOXC11 ENSG00000123388.4 0.034488 0.039189 ENSG00000123388
LRP1 ENSG00000123384.9 0.044304 0.056368 ENSG00000123384
CDK2 ENSG00000123374.6 0.027562 0.049338 ENSG00000123374
HOXC13 ENSG00000123364.3 0.070294 0.047701 ENSG00000123364
SPATS2 ENSG00000123352.13 0.046277 0.046876 ENSG00000123352
ITIH5 ENSG00000123243.10 0.02546 0.060347 ENSG00000123243
OPTN ENSG00000123240.12 0.026213 0.056418 ENSG00000123240
GIPC1 ENSG00000123159.11 0.027771 0.051052 ENSG00000123159
WWP1 ENSG00000123124.9 0.01204 0.031272 ENSG00000123124
BHLHE41 ENSG00000123095.5 0.171383 0.083586 ENSG00000123095
ACADS ENSG00000122971.4 0.023987 0.043366 ENSG00000122971
RBM19 ENSG00000122965.6 0.098436 0.065719 ENSG00000122965
VPS26A ENSG00000122958.10 0.012549 0.046085 ENSG00000122958
CHST3 ENSG00000122863.5 0.058932 0.056629 ENSG00000122863
C7orf49 ENSG00000122783.12 0.069179 0.049298 ENSG00000122783
KIAA1045 ENSG00000122733.11 0.083313 0.058371 ENSG00000122733
SPINK4 ENSG00000122711.4 0.032344 0.051281 ENSG00000122711
ARL4A ENSG00000122644.8 0.018581 0.036289 ENSG00000122644
NPY ENSG00000122585.3 0.02315 0.037187 ENSG00000122585
NXPH1 ENSG00000122584.8 0.015357 0.038079 ENSG00000122584
OCM ENSG00000122543.6 0.010233 0.035459 ENSG00000122543
ZMIZ2 ENSG00000122515.10 0.056655 0.054342 ENSG00000122515
NBPF14 ENSG00000122497.13 0.082825 0.051372 ENSG00000122497
CCDC18 ENSG00000122483.13 0.0286 0.035035 ENSG00000122483
TRMT13 ENSG00000122435.5 0.025425 0.04347 ENSG00000122435
ANXA11 ENSG00000122359.13 0.012835 0.039779 ENSG00000122359
MRPS2 ENSG00000122140.6 0.019716 0.032465 ENSG00000122140
TMEM54 ENSG00000121900.13 0.016769 0.041546 ENSG00000121900
SLITRK3 ENSG00000121871.3 0.018649 0.03335 ENSG00000121871
KHDRBS1 ENSG00000121774.12 0.029255 0.043149 ENSG00000121774
LHX4 ENSG00000121454.4 0.023779 0.046335 ENSG00000121454
IAPP ENSG00000121351.3 0.10448 0.072561 ENSG00000121351
TBX2 ENSG00000121068.9 0.082321 0.062294 ENSG00000121068
TRIM25 ENSG00000121060.10 0.047296 0.058764 ENSG00000121060
RDH10 ENSG00000121039.5 0.040712 0.050702 ENSG00000121039
CRISPLD1 ENSG00000121005.4 0.055718 0.045745 ENSG00000121005
EPHX2 ENSG00000120915.9 0.01523 0.032346 ENSG00000120915
ADRA1A ENSG00000120907.13 0.113195 0.066928 ENSG00000120907
CLU ENSG00000120885.15 0.024397 0.040486 ENSG00000120885
DUSP4 ENSG00000120875.4 0.03591 0.03892 ENSG00000120875
APAF1 ENSG00000120868.9 0.027432 0.051383 ENSG00000120868
CCDC53 ENSG00000120860.6 0.026643 0.055753 ENSG00000120860
GLT8D2 ENSG00000120820.8 0.079934 0.059009 ENSG00000120820
TMPO ENSG00000120802.9 0.030423 0.045712 ENSG00000120802
PLS1 ENSG00000120756.8 0.098974 0.068237 ENSG00000120756
MYOT ENSG00000120729.5 0.083389 0.053521 ENSG00000120729
FAM53C ENSG00000120709.6 0.01522 0.03221 ENSG00000120709
KBTBD7 ENSG00000120696.8 0.036888 0.039696 ENSG00000120696
MTRF1 ENSG00000120662.11 0.029743 0.047603 ENSG00000120662
TP53AIP1 ENSG00000120471.10 0.016587 0.036437 ENSG00000120471
KCNJ5 ENSG00000120457.7 0.030909 0.040889 ENSG00000120457
PCDHB14 ENSG00000120327.4 0.015261 0.038873 ENSG00000120327
CYSTM1 ENSG00000120306.5 0.104169 0.056041 ENSG00000120306
GRIA2 ENSG00000120251.14 0.220889 0.09885 ENSG00000120251
MLANA ENSG00000120215.5 0.088243 0.055628 ENSG00000120215
INSL6 ENSG00000120210.6 0.067647 0.060874 ENSG00000120210
EQTN ENSG00000120160.6 0.107367 0.063151 ENSG00000120160
RCL1 ENSG00000120158.7 0.014377 0.053683 ENSG00000120158
CRHR1 ENSG00000120088.10 0.158802 0.063686 ENSG00000120088
CPN1 ENSG00000120054.7 0.135539 0.073987 ENSG00000120054
C10orf76 ENSG00000120029.8 0.063678 0.065229 ENSG00000120029
FAM45A ENSG00000119979.11 0.050347 0.057418 ENSG00000119979
TCTN3 ENSG00000119977.15 0.032796 0.042349 ENSG00000119977
PRLHR ENSG00000119973.3 0.045707 0.055033 ENSG00000119973
SMNDC1 ENSG00000119953.7 0.022406 0.042671 ENSG00000119953
CUTC ENSG00000119929.8 0.039206 0.050569 ENSG00000119929
NKX2-3 ENSG00000119919.9 0.069757 0.070707 ENSG00000119919
CRIPT ENSG00000119878.5 0.05484 0.055987 ENSG00000119878
ATL2 ENSG00000119787.9 0.012736 0.038905 ENSG00000119787
FKBP1B ENSG00000119782.9 0.107084 0.068552 ENSG00000119782
ATAD2B ENSG00000119778.10 0.105089 0.070763 ENSG00000119778
COQ6 ENSG00000119723.11 0.060132 0.049777 ENSG00000119723
TGFB3 ENSG00000119699.3 0.011131 0.036841 ENSG00000119699
ACYP1 ENSG00000119640.4 0.041767 0.043421 ENSG00000119640
NEK9 ENSG00000119638.8 0.026406 0.046352 ENSG00000119638
IFI27L2 ENSG00000119632.3 0.050338 0.063671 ENSG00000119632
PROX2 ENSG00000119608.8 0.013507 0.037545 ENSG00000119608
YLPM1 ENSG00000119596.13 0.204623 0.08899 ENSG00000119596
INVS ENSG00000119509.8 0.033794 0.057899 ENSG00000119509
MAPKAP1 ENSG00000119487.12 0.016543 0.03724 ENSG00000119487
CNTRL ENSG00000119397.12 0.071966 0.058869 ENSG00000119397
PPP2R4 ENSG00000119383.15 0.050476 0.056056 ENSG00000119383
FAM206A ENSG00000119328.7 0.062837 0.059789 ENSG00000119328
HEATR1 ENSG00000119285.6 0.058651 0.047338 ENSG00000119285
C1orf198 ENSG00000119280.12 0.024378 0.05235 ENSG00000119280
C2orf40 ENSG00000119147.5 0.157048 0.087636 ENSG00000119147
CYP20A1 ENSG00000119004.10 0.013793 0.030436 ENSG00000119004
KLF12 ENSG00000118922.12 0.032474 0.057494 ENSG00000118922
PPL ENSG00000118898.11 0.099296 0.068592 ENSG00000118898
OLFM3 ENSG00000118733.12 0.064004 0.055973 ENSG00000118733
CASQ2 ENSG00000118729.10 0.017803 0.035533 ENSG00000118729
TMEM5 ENSG00000118600.7 0.031595 0.03461 ENSG00000118600
SLC16A7 ENSG00000118596.7 0.049262 0.040325 ENSG00000118596
FBXL5 ENSG00000118564.10 0.114438 0.07058 ENSG00000118564
FBXO30 ENSG00000118496.4 0.018223 0.03265 ENSG00000118496
ADGB ENSG00000118492.12 0.039427 0.049677 ENSG00000118492
FILIP1 ENSG00000118407.10 0.085711 0.058638 ENSG00000118407
USP35 ENSG00000118369.8 0.075261 0.05901 ENSG00000118369
SPCS2 ENSG00000118363.7 0.02887 0.038797 ENSG00000118363
ATP10B ENSG00000118322.8 0.122677 0.068488 ENSG00000118322
TTR ENSG00000118271.5 0.03532 0.041347 ENSG00000118271
TNP1 ENSG00000118245.2 0.036596 0.046539 ENSG00000118245
MREG ENSG00000118242.11 0.031874 0.058099 ENSG00000118242
TNNT2 ENSG00000118194.14 0.11712 0.075947 ENSG00000118194
RPS25 ENSG00000118181.6 0.076202 0.056905 ENSG00000118181
MMP8 ENSG00000118113.7 0.015652 0.043143 ENSG00000118113
IFT46 ENSG00000118096.3 0.087127 0.060389 ENSG00000118096
KMT2A ENSG00000118058.16 0.049137 0.056154 ENSG00000118058
MUC5B ENSG00000117983.13 0.047251 0.062767 ENSG00000117983
NSL1 ENSG00000117697.10 0.035185 0.055984 ENSG00000117697
NENF ENSG00000117691.5 0.029627 0.04486 ENSG00000117691
DHDDS ENSG00000117682.12 0.091872 0.068943 ENSG00000117682
SLC35A3 ENSG00000117620.8 0.014492 0.037345 ENSG00000117620
LPPR5 ENSG00000117598.7 0.061678 0.05696 ENSG00000117598
DARS2 ENSG00000117593.8 0.060482 0.047576 ENSG00000117593
VAMP4 ENSG00000117533.10 0.072948 0.054835 ENSG00000117533
CCDC181 ENSG00000117477.8 0.066316 0.061706 ENSG00000117477
PTCH2 ENSG00000117425.9 0.038428 0.044872 ENSG00000117425
PRPF3 ENSG00000117360.8 0.050749 0.044375 ENSG00000117360
CD46 ENSG00000117335.14 0.035013 0.053588 ENSG00000117335
CR2 ENSG00000117322.12 0.115589 0.070772 ENSG00000117322
KLHL12 ENSG00000117153.11 0.018187 0.046885 ENSG00000117153
RGS4 ENSG00000117152.9 0.148297 0.071327 ENSG00000117152
UAP1 ENSG00000117143.8 0.011018 0.043281 ENSG00000117143
MFAP2 ENSG00000117122.9 0.011052 0.049796 ENSG00000117122
KCNQ4 ENSG00000117013.10 0.024408 0.04264 ENSG00000117013
TNNI3K ENSG00000116783.9 0.016133 0.032723 ENSG00000116783
UCHL5 ENSG00000116750.8 0.019194 0.043173 ENSG00000116750
AMPD1 ENSG00000116748.15 0.013594 0.027324 ENSG00000116748
GADD45A ENSG00000116717.7 0.019814 0.042735 ENSG00000116717
SWT1 ENSG00000116668.8 0.071225 0.053953 ENSG00000116668
RHOU ENSG00000116574.4 0.062294 0.051604 ENSG00000116574
SFPQ ENSG00000116560.6 0.07562 0.058527 ENSG00000116560
MECR ENSG00000116353.11 0.085477 0.066857 ENSG00000116353
AMPD2 ENSG00000116337.11 0.05704 0.054372 ENSG00000116337
ICMT ENSG00000116237.11 0.025044 0.034422 ENSG00000116237
TCEANC2 ENSG00000116205.6 0.039092 0.058856 ENSG00000116205
FAM20B ENSG00000116199.7 0.02541 0.033146 ENSG00000116199
DHCR24 ENSG00000116133.7 0.070504 0.060189 ENSG00000116133
EPHA4 ENSG00000116106.7 0.083793 0.060397 ENSG00000116106
PLEKHA3 ENSG00000116095.5 0.02255 0.034992 ENSG00000116095
NFE2L2 ENSG00000116044.11 0.067373 0.05681 ENSG00000116044
C2orf42 ENSG00000115998.3 0.03544 0.053289 ENSG00000115998
PLEK ENSG00000115956.9 0.011703 0.033173 ENSG00000115956
PNO1 ENSG00000115946.3 0.032705 0.035947 ENSG00000115946
WIPF1 ENSG00000115935.12 0.07133 0.053163 ENSG00000115935
STRN ENSG00000115808.7 0.037093 0.039954 ENSG00000115808
HPCAL1 ENSG00000115756.8 0.036556 0.042545 ENSG00000115756
SLC5A7 ENSG00000115665.4 0.103917 0.070318 ENSG00000115665
IL1R1 ENSG00000115594.7 0.166139 0.077601 ENSG00000115594
CHMP3 ENSG00000115561.10 0.040685 0.0378 ENSG00000115561
PDCL3 ENSG00000115539.9 0.032511 0.039703 ENSG00000115539
EHBP1 ENSG00000115504.10 0.048034 0.051996 ENSG00000115504
CCT4 ENSG00000115484.10 0.05066 0.045868 ENSG00000115484
GLS ENSG00000115419.8 0.052206 0.045262 ENSG00000115419
RTN4 ENSG00000115310.13 0.058511 0.052241 ENSG00000115310
PCGF1 ENSG00000115289.8 0.057295 0.048283 ENSG00000115289
TTC31 ENSG00000115282.15 0.025908 0.036014 ENSG00000115282
PSMD14 ENSG00000115233.7 0.067639 0.046436 ENSG00000115233
TANC1 ENSG00000115183.9 0.081101 0.049572 ENSG00000115183
ACVR1 ENSG00000115170.9 0.0309 0.039517 ENSG00000115170
TP53I3 ENSG00000115129.9 0.013813 0.031326 ENSG00000115129
SF3B14 ENSG00000115128.6 0.095733 0.073878 ENSG00000115128
STEAP3 ENSG00000115107.15 0.020557 0.041126 ENSG00000115107
ZAP70 ENSG00000115085.9 0.051589 0.05803 ENSG00000115085
ACTR1B ENSG00000115073.6 0.013675 0.035437 ENSG00000115073
CCL20 ENSG00000115009.7 0.049084 0.051109 ENSG00000115009
IL1A ENSG00000115008.5 0.012844 0.032857 ENSG00000115008
LMAN2L ENSG00000114988.7 0.045966 0.056804 ENSG00000114988
EEF1B2 ENSG00000114942.9 0.060084 0.048764 ENSG00000114942
INO80D ENSG00000114933.11 0.085776 0.057574 ENSG00000114933
ZBTB47 ENSG00000114853.9 0.042208 0.045164 ENSG00000114853
ABHD14B ENSG00000114779.15 0.045701 0.043636 ENSG00000114779
WDR48 ENSG00000114742.9 0.023745 0.031112 ENSG00000114742
PLSCR4 ENSG00000114698.10 0.018839 0.037839 ENSG00000114698
MRPL3 ENSG00000114686.4 0.079664 0.054119 ENSG00000114686
PLXNA1 ENSG00000114554.7 0.084066 0.053632 ENSG00000114554
ROPN1B ENSG00000114547.5 0.036632 0.043455 ENSG00000114547
MORC1 ENSG00000114487.5 0.071805 0.050356 ENSG00000114487
TUSC2 ENSG00000114383.5 0.028553 0.037199 ENSG00000114383
WNT5A ENSG00000114251.9 0.069097 0.052167 ENSG00000114251
TFDP2 ENSG00000114126.13 0.032481 0.03943 ENSG00000114126
CEP70 ENSG00000114107.4 0.01039 0.03336 ENSG00000114107
ARL6 ENSG00000113966.5 0.045809 0.043712 ENSG00000113966
HRG ENSG00000113905.4 0.073182 0.065459 ENSG00000113905
KNG1 ENSG00000113889.7 0.02678 0.039836 ENSG00000113889
CRBN ENSG00000113851.9 0.014066 0.032341 ENSG00000113851
EHHADH ENSG00000113790.6 0.070849 0.052852 ENSG00000113790
CPEB4 ENSG00000113742.8 0.054204 0.065814 ENSG00000113742
CSNK1A1 ENSG00000113712.12 0.05699 0.061992 ENSG00000113712
TTC33 ENSG00000113638.8 0.029168 0.050382 ENSG00000113638
TRAPPC13 ENSG00000113597.13 0.013422 0.043287 ENSG00000113597
TRIM23 ENSG00000113595.10 0.055003 0.052766 ENSG00000113595
LIFR ENSG00000113594.5 0.031664 0.043872 ENSG00000113594
SKP1 ENSG00000113558.13 0.067193 0.061471 ENSG00000113558
ST8SIA4 ENSG00000113532.8 0.031027 0.047029 ENSG00000113532
PRLR ENSG00000113494.12 0.032613 0.057642 ENSG00000113494
RAD1 ENSG00000113456.14 0.02067 0.042151 ENSG00000113456
IRX4 ENSG00000113430.5 0.077048 0.06873 ENSG00000113430
TARS ENSG00000113407.9 0.034916 0.057285 ENSG00000113407
NPR3 ENSG00000113389.11 0.019449 0.044773 ENSG00000113389
GOLPH3 ENSG00000113384.9 0.061618 0.058315 ENSG00000113384
BTNL8 ENSG00000113303.7 0.063939 0.05594 ENSG00000113303
CNOT6 ENSG00000113300.7 0.041826 0.043914 ENSG00000113300
CLK4 ENSG00000113240.8 0.018245 0.024691 ENSG00000113240
GZMK ENSG00000113088.5 0.097359 0.073684 ENSG00000113088
HMGCS1 ENSG00000112972.10 0.035151 0.051482 ENSG00000112972
MEP1A ENSG00000112818.5 0.05961 0.054508 ENSG00000112818
ENPP5 ENSG00000112796.5 0.011922 0.03622 ENSG00000112796
CLIC5 ENSG00000112782.11 0.01936 0.044497 ENSG00000112782
WISP3 ENSG00000112761.14 0.023307 0.037142 ENSG00000112761
SLC29A1 ENSG00000112759.12 0.154868 0.080602 ENSG00000112759
TBP ENSG00000112592.8 0.017448 0.038253 ENSG00000112592
MDFI ENSG00000112559.9 0.027014 0.049757 ENSG00000112559
PACRG ENSG00000112530.7 0.024311 0.042314 ENSG00000112530
PHF1 ENSG00000112511.13 0.039325 0.039322 ENSG00000112511
UNC93A ENSG00000112494.5 0.033909 0.040835 ENSG00000112494
PERP ENSG00000112378.11 0.100884 0.064127 ENSG00000112378
FIG4 ENSG00000112367.6 0.037365 0.047205 ENSG00000112367
SLC17A2 ENSG00000112337.6 0.08105 0.057104 ENSG00000112337
GPLD1 ENSG00000112293.10 0.028304 0.039747 ENSG00000112293
SIM1 ENSG00000112246.5 0.064178 0.05225 ENSG00000112246
KHDRBS2 ENSG00000112232.8 0.026246 0.029999 ENSG00000112232
FHL5 ENSG00000112214.6 0.018097 0.035671 ENSG00000112214
RBM24 ENSG00000112183.10 0.047667 0.053841 ENSG00000112183
ULBP1 ENSG00000111981.3 0.044258 0.05283 ENSG00000111981
NCOA7 ENSG00000111912.14 0.036304 0.041644 ENSG00000111912
MCM9 ENSG00000111877.13 0.0439 0.047026 ENSG00000111877
ADTRP ENSG00000111863.8 0.047014 0.04593 ENSG00000111863
TMEM14C ENSG00000111843.9 0.105383 0.061198 ENSG00000111843
MAK ENSG00000111837.7 0.086154 0.072667 ENSG00000111837
RSPH4A ENSG00000111834.8 0.081339 0.053909 ENSG00000111834
RFX4 ENSG00000111783.8 0.013784 0.033306 ENSG00000111783
AICDA ENSG00000111732.6 0.068907 0.070502 ENSG00000111732
MDM1 ENSG00000111554.10 0.028296 0.037758 ENSG00000111554
GPR133 ENSG00000111452.8 0.057612 0.070853 ENSG00000111452
SLC38A1 ENSG00000111371.11 0.087707 0.071252 ENSG00000111371
GSG1 ENSG00000111305.14 0.025222 0.049109 ENSG00000111305
ACAD10 ENSG00000111271.10 0.044707 0.049869 ENSG00000111271
VPS29 ENSG00000111237.14 0.069516 0.055702 ENSG00000111237
PRMT8 ENSG00000111218.7 0.056429 0.04876 ENSG00000111218
METAP2 ENSG00000111142.9 0.126891 0.075651 ENSG00000111142
PTGES3 ENSG00000110958.11 0.037683 0.042425 ENSG00000110958
KCTD10 ENSG00000110906.8 0.014723 0.030867 ENSG00000110906
TSPAN11 ENSG00000110900.10 0.033114 0.0427 ENSG00000110900
PTPN5 ENSG00000110786.13 0.022794 0.045644 ENSG00000110786
HPS5 ENSG00000110756.13 0.023343 0.049431 ENSG00000110756
CHKA ENSG00000110721.7 0.019217 0.039499 ENSG00000110721
CARS ENSG00000110619.12 0.021069 0.037181 ENSG00000110619
PTPMT1 ENSG00000110536.9 0.021902 0.025902 ENSG00000110536
MADD ENSG00000110514.14 0.039892 0.036929 ENSG00000110514
SCGB2A2 ENSG00000110484.6 0.031397 0.0356 ENSG00000110484
SLC15A3 ENSG00000110446.5 0.017214 0.039547 ENSG00000110446
PVRL1 ENSG00000110400.6 0.100282 0.063053 ENSG00000110400
PANX1 ENSG00000110218.4 0.041207 0.047924 ENSG00000110218
PRPF19 ENSG00000110107.4 0.039098 0.041222 ENSG00000110107
MS4A6A ENSG00000110077.10 0.014944 0.029528 ENSG00000110077
SUV420H1 ENSG00000110066.10 0.031834 0.046329 ENSG00000110066
PUS3 ENSG00000110060.4 0.034244 0.037175 ENSG00000110060
UNC93B1 ENSG00000110057.3 0.093816 0.066854 ENSG00000110057
SNX15 ENSG00000110025.7 0.042335 0.044032 ENSG00000110025
TECTA ENSG00000109927.5 0.020038 0.036249 ENSG00000109927
UGDH ENSG00000109814.7 0.087679 0.064283 ENSG00000109814
LRP2BP ENSG00000109771.11 0.110096 0.073385 ENSG00000109771
SNX25 ENSG00000109762.11 0.102311 0.072588 ENSG00000109762
SH3D19 ENSG00000109686.12 0.019169 0.064522 ENSG00000109686
WHSC1 ENSG00000109685.13 0.015578 0.04391 ENSG00000109685
KLHL2 ENSG00000109466.9 0.013865 0.040546 ENSG00000109466
GAB1 ENSG00000109458.4 0.029191 0.053477 ENSG00000109458
ZNF330 ENSG00000109445.6 0.151047 0.069851 ENSG00000109445
NDUFC1 ENSG00000109390.7 0.022366 0.044887 ENSG00000109390
NFKB1 ENSG00000109320.7 0.011144 0.02912 ENSG00000109320
LAMTOR3 ENSG00000109270.8 0.051026 0.042053 ENSG00000109270
USP46 ENSG00000109189.7 0.045984 0.044963 ENSG00000109189
DCUN1D4 ENSG00000109184.10 0.019686 0.028261 ENSG00000109184
UGT2B10 ENSG00000109181.7 0.102961 0.061069 ENSG00000109181
OCIAD1 ENSG00000109180.10 0.049745 0.041608 ENSG00000109180
GNRHR ENSG00000109163.6 0.031206 0.040559 ENSG00000109163
GABRA4 ENSG00000109158.6 0.042665 0.047972 ENSG00000109158
TMEM104 ENSG00000109066.9 0.022712 0.047469 ENSG00000109066
RND2 ENSG00000108830.7 0.044561 0.042968 ENSG00000108830
SGCA ENSG00000108823.11 0.12743 0.074053 ENSG00000108823
PPP1R9B ENSG00000108819.9 0.052226 0.060008 ENSG00000108819
DHX58 ENSG00000108771.8 0.065997 0.047875 ENSG00000108771
ASIC2 ENSG00000108684.10 0.063295 0.065535 ENSG00000108684
C17orf75 ENSG00000108666.5 0.017302 0.056434 ENSG00000108666
ICAM2 ENSG00000108622.6 0.011499 0.025802 ENSG00000108622
NUP88 ENSG00000108559.7 0.056294 0.061095 ENSG00000108559
RASD1 ENSG00000108551.4 0.052453 0.046062 ENSG00000108551
PFN1 ENSG00000108518.7 0.223491 0.081148 ENSG00000108518
CAMTA2 ENSG00000108509.16 0.04955 0.057626 ENSG00000108509
INTS2 ENSG00000108506.7 0.019698 0.040267 ENSG00000108506
GOSR2 ENSG00000108433.11 0.019025 0.034605 ENSG00000108433
P2RX1 ENSG00000108405.3 0.042042 0.057926 ENSG00000108405
RAPGEFL1 ENSG00000108352.7 0.014556 0.032818 ENSG00000108352
UBTF ENSG00000108312.10 0.027088 0.039226 ENSG00000108312
RPL19 ENSG00000108298.5 0.051029 0.054327 ENSG00000108298
CWC25 ENSG00000108296.6 0.01146 0.031708 ENSG00000108296
PSMB3 ENSG00000108294.4 0.042273 0.059037 ENSG00000108294
TSPAN14 ENSG00000108219.9 0.075903 0.060085 ENSG00000108219
PBLD ENSG00000108187.10 0.028472 0.044917 ENSG00000108187
RPL28 ENSG00000108107.8 0.184117 0.095069 ENSG00000108107
SORCS1 ENSG00000108018.11 0.115258 0.063637 ENSG00000108018
MAP3K8 ENSG00000107968.5 0.012284 0.037277 ENSG00000107968
PITRM1 ENSG00000107959.11 0.04258 0.06602 ENSG00000107959
MTPAP ENSG00000107951.7 0.052897 0.049246 ENSG00000107951
C10orf137 ENSG00000107938.13 0.061663 0.05103 ENSG00000107938
LARP4B ENSG00000107929.9 0.020455 0.047403 ENSG00000107929
ACBD5 ENSG00000107897.14 0.100088 0.058625 ENSG00000107897
CPEB3 ENSG00000107864.10 0.016023 0.045855 ENSG00000107864
MINPP1 ENSG00000107789.11 0.086962 0.062286 ENSG00000107789
MICU1 ENSG00000107745.12 0.022646 0.031425 ENSG00000107745
C10orf54 ENSG00000107738.14 0.077005 0.061482 ENSG00000107738
GATA3 ENSG00000107485.11 0.13539 0.074368 ENSG00000107485
CCNJ ENSG00000107443.11 0.014393 0.044036 ENSG00000107443
EXOSC3 ENSG00000107371.8 0.077772 0.064319 ENSG00000107371
UBE2R2 ENSG00000107341.4 0.021119 0.040097 ENSG00000107341
ABCA2 ENSG00000107331.12 0.044663 0.049528 ENSG00000107331
PTGDS ENSG00000107317.7 0.159166 0.073207 ENSG00000107317
PIP5K1B ENSG00000107242.13 0.170658 0.065185 ENSG00000107242
TBC1D13 ENSG00000107021.11 0.016283 0.037955 ENSG00000107021
ECM2 ENSG00000106823.8 0.013842 0.039373 ENSG00000106823
CORO2A ENSG00000106789.8 0.010176 0.030132 ENSG00000106789
TMEM245 ENSG00000106771.8 0.026365 0.036416 ENSG00000106771
SPIN1 ENSG00000106723.12 0.075821 0.055843 ENSG00000106723
BCL7B ENSG00000106635.3 0.024126 0.055938 ENSG00000106635
GCK ENSG00000106633.11 0.056609 0.049481 ENSG00000106633
MYL7 ENSG00000106631.4 0.089082 0.06315 ENSG00000106631
POLD2 ENSG00000106628.6 0.016963 0.046985 ENSG00000106628
AEBP1 ENSG00000106624.4 0.041661 0.052133 ENSG00000106624
COA1 ENSG00000106603.13 0.068222 0.05917 ENSG00000106603
MEST ENSG00000106484.9 0.106118 0.070716 ENSG00000106484
SERPINE1 ENSG00000106366.7 0.056433 0.054357 ENSG00000106366
PPP1R17 ENSG00000106341.6 0.032492 0.046617 ENSG00000106341
PTPRZ1 ENSG00000106278.7 0.114405 0.066133 ENSG00000106278
GARS ENSG00000106105.9 0.058082 0.049893 ENSG00000106105
COBL ENSG00000106078.13 0.068841 0.056082 ENSG00000106078
GRB10 ENSG00000106070.13 0.074601 0.05954 ENSG00000106070
HIBADH ENSG00000106049.3 0.035313 0.051407 ENSG00000106049
MET ENSG00000105976.10 0.068925 0.050819 ENSG00000105976
OGDH ENSG00000105953.10 0.023936 0.040473 ENSG00000105953
DUS4L ENSG00000105865.6 0.033078 0.046958 ENSG00000105865
ITGB8 ENSG00000105855.4 0.078229 0.065458 ENSG00000105855
PON2 ENSG00000105854.8 0.010633 0.0367 ENSG00000105854
PIK3CG ENSG00000105851.6 0.029753 0.04293 ENSG00000105851
BET1 ENSG00000105829.6 0.058743 0.060726 ENSG00000105829
TFPI2 ENSG00000105825.7 0.051094 0.043909 ENSG00000105825
RUNDC3B ENSG00000105784.11 0.048289 0.043203 ENSG00000105784
AVL9 ENSG00000105778.13 0.010145 0.043643 ENSG00000105778
CADM4 ENSG00000105767.2 0.021882 0.037112 ENSG00000105767
ATP13A1 ENSG00000105726.12 0.06295 0.049878 ENSG00000105726
SCN1B ENSG00000105711.6 0.025441 0.036504 ENSG00000105711
SUGP1 ENSG00000105705.10 0.057125 0.051714 ENSG00000105705
HAMP ENSG00000105697.3 0.0174 0.03768 ENSG00000105697
RPL18A ENSG00000105640.8 0.050242 0.063142 ENSG00000105640
CACNG7 ENSG00000105605.3 0.190254 0.095488 ENSG00000105605
