AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
IER2 ENSG00000160888.6 0.100037 0.060913 ENSG00000160888
CYP2S1 ENSG00000167600.9 0.05006 0.047263 ENSG00000167600
GRIN3B ENSG00000116032.5 0.060184 0.042486 ENSG00000116032
NUS1 ENSG00000153989.7 0.058414 0.04337 ENSG00000153989
TNIK ENSG00000154310.12 0.056005 0.043364 ENSG00000154310
FAM189B ENSG00000160767.16 0.080704 0.05227 ENSG00000160767
PLAG1 ENSG00000181690.3 0.060336 0.051324 ENSG00000181690
NMRK2 ENSG00000077009.9 0.092669 0.065139 ENSG00000077009
EIF2S2 ENSG00000125977.6 0.071848 0.053909 ENSG00000125977
EIF2B2 ENSG00000119718.6 0.060591 0.051675 ENSG00000119718
TTLL7 ENSG00000137941.12 0.081958 0.057763 ENSG00000137941
ARHGAP44 ENSG00000006740.11 0.083617 0.053024 ENSG00000006740
IVNS1ABP ENSG00000116679.11 0.059123 0.046643 ENSG00000116679
LYSMD2 ENSG00000140280.9 0.148498 0.055027 ENSG00000140280
ZMYM1 ENSG00000197056.5 0.056017 0.048794 ENSG00000197056
IDH3A ENSG00000166411.9 0.077845 0.050564 ENSG00000166411
CTD-3105H18.18 ENSG00000269755.1 0.107459 0.060229 ENSG00000269755
TMEM205 ENSG00000105518.9 0.070522 0.050843 ENSG00000105518
SERPINB5 ENSG00000206075.9 0.080216 0.05163 ENSG00000206075
SLC36A1 ENSG00000123643.7 0.086522 0.053807 ENSG00000123643
GPR115 ENSG00000153294.7 0.146035 0.055109 ENSG00000153294
CDO1 ENSG00000129596.4 0.090672 0.060534 ENSG00000129596
SIRT3 ENSG00000142082.10 0.07622 0.050528 ENSG00000142082
SRCIN1 ENSG00000017373.11 0.059721 0.047758 ENSG00000017373
AC090616.2 ENSG00000214708.4 0.059752 0.049411 ENSG00000214708
TMEM161A ENSG00000064545.10 0.306304 0.078459 ENSG00000064545
AUNIP ENSG00000127423.6 0.153816 0.067461 ENSG00000127423
TRIM6 ENSG00000121236.15 0.057351 0.045604 ENSG00000121236
CYB5R4 ENSG00000065615.8 0.147495 0.056927 ENSG00000065615
LTF ENSG00000012223.8 0.109107 0.056135 ENSG00000012223
PSMD6 ENSG00000163636.6 0.073764 0.053335 ENSG00000163636
SRPK1 ENSG00000096063.10 0.111226 0.066681 ENSG00000096063
S100A16 ENSG00000188643.6 0.062618 0.04934 ENSG00000188643
MLXIP ENSG00000175727.8 0.087139 0.052895 ENSG00000175727
ADAM9 ENSG00000168615.7 0.073609 0.060592 ENSG00000168615
KATNAL1 ENSG00000102781.9 0.071898 0.050837 ENSG00000102781
SPOCK2 ENSG00000107742.8 0.144294 0.064168 ENSG00000107742
PGM2 ENSG00000169299.9 0.14553 0.060241 ENSG00000169299
PPP2R5D ENSG00000112640.10 0.064928 0.055832 ENSG00000112640
TXNDC17 ENSG00000129235.6 0.060785 0.051341 ENSG00000129235
SRRM4 ENSG00000139767.4 0.06626 0.052435 ENSG00000139767
ZNF471 ENSG00000196263.3 0.094284 0.062643 ENSG00000196263
DMRTB1 ENSG00000143006.7 0.129508 0.062117 ENSG00000143006
OMA1 ENSG00000162600.7 0.09422 0.055892 ENSG00000162600
MEF2A ENSG00000068305.13 0.05692 0.045765 ENSG00000068305
FBXW5 ENSG00000159069.9 0.071723 0.061933 ENSG00000159069
TBC1D23 ENSG00000036054.8 0.242676 0.067921 ENSG00000036054
FAM220A ENSG00000178397.8 0.129673 0.06691 ENSG00000178397
LRRK2 ENSG00000188906.9 0.127861 0.053814 ENSG00000188906
SERINC2 ENSG00000168528.7 0.055985 0.039459 ENSG00000168528
FER1L6 ENSG00000214814.2 0.082392 0.060973 ENSG00000214814
OGFOD1 ENSG00000087263.12 0.13258 0.056875 ENSG00000087263
RPS15A ENSG00000134419.11 0.064828 0.055422 ENSG00000134419
GPSM2 ENSG00000121957.7 0.074745 0.055109 ENSG00000121957
KIAA1279 ENSG00000198954.4 0.285178 0.069992 ENSG00000198954
GOLGB1 ENSG00000173230.11 0.06033 0.0401 ENSG00000173230
AGPAT4 ENSG00000026652.9 0.077639 0.059233 ENSG00000026652
CACFD1 ENSG00000160325.10 0.05177 0.046404 ENSG00000160325
LMAN1 ENSG00000074695.5 0.057572 0.057806 ENSG00000074695
SLC41A3 ENSG00000114544.11 0.094982 0.052272 ENSG00000114544
ZNF480 ENSG00000198464.9 0.071669 0.049484 ENSG00000198464
KEL ENSG00000197993.3 0.066556 0.048403 ENSG00000197993
KIFAP3 ENSG00000075945.8 0.050897 0.03912 ENSG00000075945
SUN3 ENSG00000164744.8 0.057802 0.050055 ENSG00000164744
LIX1 ENSG00000145721.7 0.077056 0.058418 ENSG00000145721
ACP6 ENSG00000162836.6 0.063399 0.04589 ENSG00000162836
HIST1H4I ENSG00000198339.3 0.070206 0.049564 ENSG00000198339
C5orf56 ENSG00000197536.6 0.124477 0.064533 ENSG00000197536
SEPT7 ENSG00000122545.13 0.092297 0.057914 ENSG00000122545
ENOSF1 ENSG00000132199.13 0.067531 0.052032 ENSG00000132199
CARHSP1 ENSG00000153048.6 0.050073 0.040353 ENSG00000153048
PDIK1L ENSG00000175087.5 0.073024 0.04899 ENSG00000175087
NAPRT1 ENSG00000147813.11 0.169665 0.063712 ENSG00000147813
NT5C2 ENSG00000076685.14 0.127618 0.06075 ENSG00000076685
VDAC2 ENSG00000165637.9 0.073192 0.046281 ENSG00000165637
ABT1 ENSG00000146109.3 0.09441 0.058438 ENSG00000146109
SPG20OS ENSG00000120664.6 0.071207 0.049082 ENSG00000120664
TNMD ENSG00000000005.5 0.052555 0.050804 ENSG00000000005
METTL21D ENSG00000100483.9 0.08351 0.051401 ENSG00000100483
MED24 ENSG00000008838.13 0.149651 0.059355 ENSG00000008838
FFAR2 ENSG00000126262.3 0.105537 0.057302 ENSG00000126262
KIF9 ENSG00000088727.8 0.084922 0.055434 ENSG00000088727
DKFZP761J1410 ENSG00000105520.6 0.31559 0.078018 ENSG00000105520
SLC44A5 ENSG00000137968.12 0.550649 0.064684 ENSG00000137968
SYCE3 ENSG00000217442.3 0.061469 0.048763 ENSG00000217442
NIN ENSG00000100503.19 0.08597 0.058453 ENSG00000100503
SFMBT1 ENSG00000163935.9 0.055 0.041717 ENSG00000163935
HVCN1 ENSG00000122986.9 0.060647 0.045028 ENSG00000122986
AK1 ENSG00000106992.13 0.156102 0.066174 ENSG00000106992
RRAGD ENSG00000025039.9 0.075045 0.047563 ENSG00000025039
N4BP2 ENSG00000078177.9 0.06845 0.054248 ENSG00000078177
ZDHHC5 ENSG00000156599.6 0.089221 0.04728 ENSG00000156599
LRRC39 ENSG00000122477.8 0.057895 0.047312 ENSG00000122477
RAB2B ENSG00000129472.8 0.083989 0.055501 ENSG00000129472
PPP1R35 ENSG00000160813.2 0.056882 0.042224 ENSG00000160813
SMPD1 ENSG00000166311.5 0.078205 0.054938 ENSG00000166311
PSMA4 ENSG00000041357.11 0.061142 0.044064 ENSG00000041357
SBNO1 ENSG00000139697.7 0.081711 0.048817 ENSG00000139697
DUSP27 ENSG00000198842.5 0.073153 0.050077 ENSG00000198842
CDH15 ENSG00000129910.3 0.166759 0.066493 ENSG00000129910
CASP8 ENSG00000064012.17 0.062675 0.046864 ENSG00000064012
POLD4 ENSG00000175482.4 0.069403 0.051472 ENSG00000175482
COG2 ENSG00000135775.8 0.067188 0.053775 ENSG00000135775
IMPG1 ENSG00000112706.7 0.056386 0.040291 ENSG00000112706
ANKRD17 ENSG00000132466.13 0.093765 0.049638 ENSG00000132466
DCP2 ENSG00000172795.11 0.142084 0.061167 ENSG00000172795
RORA ENSG00000069667.11 0.050565 0.0494 ENSG00000069667
STAT3 ENSG00000168610.10 0.05672 0.044576 ENSG00000168610
TPM1 ENSG00000140416.15 0.07503 0.043849 ENSG00000140416
LSS ENSG00000160285.10 0.052173 0.045221 ENSG00000160285
IL7 ENSG00000104432.8 0.061941 0.050089 ENSG00000104432
YARS ENSG00000134684.6 0.090078 0.055038 ENSG00000134684
CDKL5 ENSG00000008086.6 0.081804 0.066622 ENSG00000008086
TNFAIP8 ENSG00000145779.7 0.072155 0.048567 ENSG00000145779
TTC39B ENSG00000155158.15 0.06747 0.047696 ENSG00000155158
TUBE1 ENSG00000074935.9 0.065312 0.050455 ENSG00000074935
TSG101 ENSG00000074319.8 0.197297 0.063367 ENSG00000074319
RPS21 ENSG00000171858.13 0.083147 0.055781 ENSG00000171858
PSMD7 ENSG00000103035.6 0.050887 0.04629 ENSG00000103035
NSUN7 ENSG00000179299.12 0.133811 0.065274 ENSG00000179299
C1orf85 ENSG00000198715.6 0.089245 0.054726 ENSG00000198715
NAT9 ENSG00000109065.7 0.065018 0.056953 ENSG00000109065
AC073346.2 ENSG00000214194.4 0.066381 0.043972 ENSG00000214194
RAMP3 ENSG00000122679.4 0.05625 0.040112 ENSG00000122679
EXD1 ENSG00000178997.7 0.063483 0.044176 ENSG00000178997
GLYATL1 ENSG00000166840.9 0.069051 0.048979 ENSG00000166840
CR1 ENSG00000203710.6 0.058999 0.048418 ENSG00000203710
ECE1 ENSG00000117298.10 0.300443 0.084199 ENSG00000117298
MISP ENSG00000099812.6 0.052101 0.04261 ENSG00000099812
GGCT ENSG00000006625.13 0.06445 0.048142 ENSG00000006625
HOXD9 ENSG00000128709.10 0.115388 0.055533 ENSG00000128709
CCDC54 ENSG00000138483.1 0.061245 0.043896 ENSG00000138483
ZNF837 ENSG00000152475.6 0.061892 0.044638 ENSG00000152475
BCL6 ENSG00000113916.13 0.081738 0.056708 ENSG00000113916
UBE2O ENSG00000175931.8 0.051513 0.047825 ENSG00000175931
RESP18 ENSG00000182698.7 0.063347 0.056229 ENSG00000182698
EXT2 ENSG00000151348.9 0.051588 0.052254 ENSG00000151348
SETD7 ENSG00000145391.8 0.05929 0.045518 ENSG00000145391
GRHL2 ENSG00000083307.6 0.111962 0.065998 ENSG00000083307
PDE9A ENSG00000160191.13 0.071302 0.048782 ENSG00000160191
GLCE ENSG00000138604.5 0.078806 0.065197 ENSG00000138604
C4orf33 ENSG00000151470.7 0.111983 0.056117 ENSG00000151470
POLE2 ENSG00000100479.8 0.053096 0.0457 ENSG00000100479
PPM1D ENSG00000170836.7 0.077395 0.045966 ENSG00000170836
NELL2 ENSG00000184613.6 0.110561 0.049785 ENSG00000184613
SIGLEC12 ENSG00000254521.2 0.093223 0.065997 ENSG00000254521
ZNF383 ENSG00000188283.7 0.071408 0.052628 ENSG00000188283
ABCA6 ENSG00000154262.8 0.062348 0.047098 ENSG00000154262
SIGLEC6 ENSG00000105492.11 0.070351 0.06432 ENSG00000105492
KRT28 ENSG00000173908.8 0.071668 0.051304 ENSG00000173908
CHUK ENSG00000213341.6 0.073667 0.051201 ENSG00000213341
URM1 ENSG00000167118.6 0.06669 0.045996 ENSG00000167118
COTL1 ENSG00000103187.6 0.1277 0.075294 ENSG00000103187
DDAH1 ENSG00000153904.14 0.117057 0.059867 ENSG00000153904
TMEM106C ENSG00000134291.7 0.061455 0.04588 ENSG00000134291
CAB39L ENSG00000102547.14 0.098235 0.051347 ENSG00000102547
ZMYM6NB ENSG00000243749.1 0.057186 0.044891 ENSG00000243749
ZBTB38 ENSG00000177311.6 0.066131 0.038055 ENSG00000177311
DHRS4L2 ENSG00000187630.10 0.26833 0.069527 ENSG00000187630
BAK1 ENSG00000030110.8 0.116125 0.061655 ENSG00000030110
NAE1 ENSG00000159593.10 0.149581 0.061237 ENSG00000159593
SLC11A2 ENSG00000110911.10 0.077027 0.049511 ENSG00000110911
FHIT ENSG00000189283.5 0.122498 0.07374 ENSG00000189283
JPH4 ENSG00000092051.12 0.061857 0.041798 ENSG00000092051
TOMM40L ENSG00000158882.8 0.059513 0.048857 ENSG00000158882
TMEM178B ENSG00000261115.1 0.070871 0.045416 ENSG00000261115
RWDD1 ENSG00000111832.8 0.080723 0.04647 ENSG00000111832
FXYD2 ENSG00000137731.9 0.061497 0.049715 ENSG00000137731
LRRC36 ENSG00000159708.13 0.171523 0.060495 ENSG00000159708
MORN4 ENSG00000171160.13 0.059407 0.048529 ENSG00000171160
NUP50 ENSG00000093000.13 0.074535 0.062743 ENSG00000093000
SLC18A2 ENSG00000165646.7 0.09271 0.055201 ENSG00000165646
PRCD ENSG00000214140.6 0.051865 0.045382 ENSG00000214140
MYOZ3 ENSG00000164591.9 0.06851 0.061019 ENSG00000164591
SPOCK1 ENSG00000152377.8 0.085208 0.049175 ENSG00000152377
BAIAP2 ENSG00000175866.11 0.072483 0.049633 ENSG00000175866
MYBPC1 ENSG00000196091.8 0.057269 0.050755 ENSG00000196091
AK3 ENSG00000147853.12 0.435692 0.081983 ENSG00000147853
CCDC163P ENSG00000236624.4 0.242289 0.085518 ENSG00000236624
AMD1 ENSG00000123505.10 0.054644 0.039648 ENSG00000123505
PFKFB3 ENSG00000170525.14 0.083437 0.06147 ENSG00000170525
NUPL2 ENSG00000136243.12 0.073549 0.051038 ENSG00000136243
ESRRB ENSG00000119715.10 0.05294 0.041408 ENSG00000119715
SLC26A6 ENSG00000225697.6 0.055441 0.042619 ENSG00000225697
LPAR2 ENSG00000064547.9 0.083867 0.052897 ENSG00000064547
ZCCHC11 ENSG00000134744.9 0.085361 0.049947 ENSG00000134744
CBLN3 ENSG00000139899.6 0.088051 0.060192 ENSG00000139899
MYEOV ENSG00000172927.3 0.053213 0.051216 ENSG00000172927
RIT2 ENSG00000152214.8 0.098035 0.065766 ENSG00000152214
FAM98A ENSG00000119812.14 0.091365 0.056215 ENSG00000119812
LDHB ENSG00000111716.8 0.079159 0.04662 ENSG00000111716
FMNL2 ENSG00000157827.15 0.064505 0.043865 ENSG00000157827
RAB6B ENSG00000154917.6 0.060918 0.046049 ENSG00000154917
KBTBD11 ENSG00000176595.3 0.112114 0.064027 ENSG00000176595
RAET1L ENSG00000155918.3 0.059896 0.055801 ENSG00000155918
IL6 ENSG00000136244.7 0.083031 0.051549 ENSG00000136244
ARHGEF15 ENSG00000198844.6 0.059128 0.042678 ENSG00000198844
PLA2R1 ENSG00000153246.7 0.058866 0.039403 ENSG00000153246
IMPA2 ENSG00000141401.7 0.060399 0.039208 ENSG00000141401
EVC ENSG00000072840.8 0.077401 0.056839 ENSG00000072840
TMOD1 ENSG00000136842.8 0.059822 0.049737 ENSG00000136842
SPRTN ENSG00000010072.11 0.080909 0.043555 ENSG00000010072
ACVR1B ENSG00000135503.8 0.074156 0.057125 ENSG00000135503
RP4-604K5.1 ENSG00000183291.11 0.068187 0.047795 ENSG00000183291
AMZ1 ENSG00000174945.9 0.05137 0.040771 ENSG00000174945
MTHFSD ENSG00000103248.13 0.153699 0.078706 ENSG00000103248
C2orf16 ENSG00000221843.2 0.052315 0.046306 ENSG00000221843
ALG12 ENSG00000182858.8 0.090906 0.057128 ENSG00000182858
GYLTL1B ENSG00000165905.12 0.107639 0.048103 ENSG00000165905
PDE6G ENSG00000185527.7 0.092496 0.055184 ENSG00000185527
CTSH ENSG00000103811.11 0.077109 0.053421 ENSG00000103811
DDR1 ENSG00000204580.7 0.067398 0.046322 ENSG00000204580
IFT122 ENSG00000163913.7 0.05498 0.049471 ENSG00000163913
DOHH ENSG00000129932.3 0.068121 0.050167 ENSG00000129932
LRP8 ENSG00000157193.10 0.093043 0.057298 ENSG00000157193
ZC3H3 ENSG00000014164.6 0.116566 0.051321 ENSG00000014164
WDYHV1 ENSG00000156795.2 0.084159 0.050174 ENSG00000156795
LIPA ENSG00000107798.13 0.172351 0.071312 ENSG00000107798
RD3L ENSG00000227729.2 0.072624 0.043436 ENSG00000227729
ASPA ENSG00000108381.6 0.061364 0.055808 ENSG00000108381
MTHFD1 ENSG00000100714.10 0.077935 0.057952 ENSG00000100714
KCNK5 ENSG00000164626.8 0.066002 0.04828 ENSG00000164626
FTSJ1 ENSG00000068438.10 0.050805 0.049196 ENSG00000068438
MRPL9 ENSG00000143436.6 0.050161 0.031676 ENSG00000143436
MAN2B2 ENSG00000013288.4 0.057719 0.068865 ENSG00000013288
TMEM237 ENSG00000155755.14 0.054423 0.04805 ENSG00000155755
TMEM74 ENSG00000164841.4 0.061654 0.045227 ENSG00000164841
RTN4IP1 ENSG00000130347.8 0.083523 0.054333 ENSG00000130347
CEP290 ENSG00000198707.10 0.060754 0.052481 ENSG00000198707
IL12A ENSG00000168811.2 0.062829 0.045867 ENSG00000168811
MCAT ENSG00000100294.7 0.060112 0.051995 ENSG00000100294
PPP1R14B ENSG00000173457.6 0.150775 0.057173 ENSG00000173457
MIDN ENSG00000167470.8 0.056549 0.052195 ENSG00000167470
CNTLN ENSG00000044459.10 0.17565 0.066198 ENSG00000044459
PIP4K2B ENSG00000141720.7 0.054078 0.051467 ENSG00000141720
TPH1 ENSG00000129167.5 0.057777 0.047129 ENSG00000129167
SYNGAP1 ENSG00000197283.8 0.077539 0.052016 ENSG00000197283
KCNK15 ENSG00000124249.5 0.099683 0.052703 ENSG00000124249
LLGL2 ENSG00000073350.9 0.053266 0.043289 ENSG00000073350
SWI5 ENSG00000175854.6 0.057698 0.042237 ENSG00000175854
MS4A7 ENSG00000166927.8 0.052121 0.041731 ENSG00000166927
TMEM65 ENSG00000164983.6 0.104024 0.051102 ENSG00000164983
ZNF580 ENSG00000213015.4 0.060624 0.062606 ENSG00000213015
AMOTL2 ENSG00000114019.10 0.094064 0.048677 ENSG00000114019
EMX2 ENSG00000170370.10 0.090726 0.063728 ENSG00000170370
SMIM7 ENSG00000214046.4 0.100742 0.057568 ENSG00000214046
TATDN3 ENSG00000203705.6 0.178109 0.064218 ENSG00000203705
RPL7L1 ENSG00000146223.10 0.107502 0.056785 ENSG00000146223
FARSB ENSG00000116120.8 0.105047 0.061146 ENSG00000116120
DFNB31 ENSG00000095397.9 0.171377 0.070011 ENSG00000095397
ARPP19 ENSG00000128989.6 0.084944 0.057151 ENSG00000128989
SLC19A1 ENSG00000173638.14 0.104446 0.055288 ENSG00000173638
HN1 ENSG00000189159.11 0.06785 0.044763 ENSG00000189159
WDR92 ENSG00000243667.2 0.056226 0.041064 ENSG00000243667
CNIH4 ENSG00000143771.7 0.053655 0.040965 ENSG00000143771
ZNF385D ENSG00000151789.5 0.060425 0.048252 ENSG00000151789
KRT32 ENSG00000108759.3 0.065811 0.043004 ENSG00000108759
HOXB4 ENSG00000182742.5 0.082221 0.04731 ENSG00000182742
PDCD1LG2 ENSG00000197646.6 0.154126 0.067989 ENSG00000197646
TMX3 ENSG00000166479.5 0.081506 0.061384 ENSG00000166479
RAB27A ENSG00000069974.11 0.051206 0.047017 ENSG00000069974
TTC40 ENSG00000171811.8 0.064201 0.047643 ENSG00000171811
ZSCAN31 ENSG00000235109.3 0.136739 0.054896 ENSG00000235109
GAL3ST4 ENSG00000197093.6 0.064866 0.048465 ENSG00000197093
PRCP ENSG00000137509.6 0.076512 0.055277 ENSG00000137509
OTUB1 ENSG00000167770.7 0.094152 0.04842 ENSG00000167770
DDX50 ENSG00000107625.8 0.057233 0.049026 ENSG00000107625
HPS1 ENSG00000107521.14 0.055188 0.037264 ENSG00000107521
PRSS56 ENSG00000237412.2 0.051676 0.046583 ENSG00000237412
AKAP11 ENSG00000023516.7 0.112454 0.054041 ENSG00000023516
BTRC ENSG00000166167.13 0.068923 0.051819 ENSG00000166167
PLEKHF2 ENSG00000175895.3 0.056489 0.039319 ENSG00000175895
PARP4 ENSG00000102699.5 0.212242 0.068556 ENSG00000102699
EPOR ENSG00000187266.9 0.052242 0.045551 ENSG00000187266
FAM129C ENSG00000167483.13 0.101689 0.060641 ENSG00000167483
CCDC136 ENSG00000128596.12 0.064821 0.044364 ENSG00000128596
SNX10 ENSG00000086300.11 0.075708 0.057465 ENSG00000086300
TTC34 ENSG00000215912.7 0.06947 0.05097 ENSG00000215912
KIAA1644 ENSG00000138944.7 0.056498 0.059178 ENSG00000138944
BRPF1 ENSG00000156983.11 0.077725 0.060164 ENSG00000156983
KCNJ3 ENSG00000162989.3 0.058639 0.04406 ENSG00000162989
C19orf53 ENSG00000104979.4 0.054463 0.051394 ENSG00000104979
FIS1 ENSG00000214253.4 0.063861 0.044108 ENSG00000214253
ANGPTL4 ENSG00000167772.7 0.050195 0.050513 ENSG00000167772
AGTPBP1 ENSG00000135049.11 0.064068 0.042935 ENSG00000135049
FMO2 ENSG00000094963.9 0.071862 0.046791 ENSG00000094963
WDR45B ENSG00000141580.11 0.052202 0.055323 ENSG00000141580
SNRNP27 ENSG00000124380.6 0.056789 0.042561 ENSG00000124380
FMO3 ENSG00000007933.8 0.185157 0.065012 ENSG00000007933
TNNT3 ENSG00000130595.12 0.170195 0.06406 ENSG00000130595
KIAA1671 ENSG00000197077.8 0.050991 0.0445 ENSG00000197077
DUSP10 ENSG00000143507.13 0.060588 0.045161 ENSG00000143507
CLVS2 ENSG00000146352.7 0.183257 0.066006 ENSG00000146352
ST3GAL6 ENSG00000064225.8 0.134116 0.052569 ENSG00000064225
RECK ENSG00000122707.7 0.056668 0.051399 ENSG00000122707
ZIK1 ENSG00000171649.7 0.058638 0.051535 ENSG00000171649
C19orf45 ENSG00000198723.6 0.064247 0.059953 ENSG00000198723
FDXR ENSG00000161513.7 0.10904 0.055358 ENSG00000161513
ALOX5 ENSG00000012779.6 0.137999 0.060677 ENSG00000012779
MAP1LC3B ENSG00000140941.8 0.097604 0.064435 ENSG00000140941
PDE1A ENSG00000115252.14 0.058221 0.043157 ENSG00000115252
SLC50A1 ENSG00000169241.13 0.060956 0.054308 ENSG00000169241
HSD17B11 ENSG00000198189.6 0.056039 0.044472 ENSG00000198189
LAMC3 ENSG00000050555.13 0.061056 0.05084 ENSG00000050555
MYH2 ENSG00000125414.13 0.059808 0.041124 ENSG00000125414
AMY2B ENSG00000240038.2 0.24976 0.07867 ENSG00000240038
SESN3 ENSG00000149212.6 0.052988 0.05378 ENSG00000149212
KCNJ12 ENSG00000184185.5 0.153631 0.068678 ENSG00000184185
MLLT6 ENSG00000108292.12 0.075919 0.059782 ENSG00000108292
FBXO46 ENSG00000177051.5 0.111667 0.07175 ENSG00000177051
TRPM7 ENSG00000092439.9 0.081671 0.047056 ENSG00000092439
LYPD1 ENSG00000150551.10 0.059286 0.050973 ENSG00000150551
COLEC12 ENSG00000158270.10 0.105438 0.069511 ENSG00000158270
TRIM13 ENSG00000204977.5 0.050373 0.043234 ENSG00000204977
ACVR2B ENSG00000114739.8 0.05601 0.047944 ENSG00000114739
FAM71F2 ENSG00000205085.4 0.052686 0.043041 ENSG00000205085
CCDC122 ENSG00000151773.8 0.110831 0.055149 ENSG00000151773
TOM1 ENSG00000100284.15 0.14362 0.057789 ENSG00000100284
RBM11 ENSG00000185272.9 0.063669 0.057404 ENSG00000185272
UNC119 ENSG00000109103.7 0.077825 0.050948 ENSG00000109103
MLH1 ENSG00000076242.10 0.050182 0.03853 ENSG00000076242
SERBP1 ENSG00000142864.10 0.077906 0.050945 ENSG00000142864
C2 ENSG00000166278.10 0.070595 0.052097 ENSG00000166278
EYA4 ENSG00000112319.13 0.05158 0.046435 ENSG00000112319
HLA-DOB ENSG00000241106.2 0.082123 0.053281 ENSG00000241106
KRT83 ENSG00000170523.3 0.086708 0.061383 ENSG00000170523
UBE2J2 ENSG00000160087.16 0.061805 0.05497 ENSG00000160087
ALS2CR12 ENSG00000155749.8 0.057879 0.050052 ENSG00000155749
PRR5L ENSG00000135362.9 0.111771 0.065375 ENSG00000135362
STAMBP ENSG00000124356.11 0.087098 0.051842 ENSG00000124356
KIAA0040 ENSG00000235750.5 0.128465 0.064775 ENSG00000235750
CNBP ENSG00000169714.12 0.053206 0.043171 ENSG00000169714
MFSD5 ENSG00000182544.8 0.052645 0.043174 ENSG00000182544
SEPT5 ENSG00000184702.13 0.064217 0.045275 ENSG00000184702
ZBTB34 ENSG00000177125.5 0.0642 0.043748 ENSG00000177125
MLF1IP ENSG00000151725.7 0.061852 0.048973 ENSG00000151725
TUBAL3 ENSG00000178462.7 0.074286 0.05387 ENSG00000178462
PIM3 ENSG00000198355.4 0.063392 0.050359 ENSG00000198355
NEIL3 ENSG00000109674.3 0.090609 0.069726 ENSG00000109674
PPP1R13B ENSG00000088808.12 0.073157 0.051424 ENSG00000088808
SHROOM3 ENSG00000138771.10 0.139961 0.061306 ENSG00000138771
C10orf11 ENSG00000148655.10 0.148897 0.058011 ENSG00000148655
DBN1 ENSG00000113758.9 0.151428 0.066328 ENSG00000113758
ZNF212 ENSG00000170260.4 0.122503 0.060344 ENSG00000170260
B4GALNT2 ENSG00000167080.4 0.050983 0.049248 ENSG00000167080
PLEKHA2 ENSG00000169499.10 0.053649 0.046436 ENSG00000169499
ZNF75A ENSG00000162086.10 0.083536 0.053738 ENSG00000162086
SIGLEC14 ENSG00000254415.3 0.068849 0.058594 ENSG00000254415
NPM1 ENSG00000181163.9 0.08418 0.054554 ENSG00000181163
LETMD1 ENSG00000050426.11 0.064118 0.040862 ENSG00000050426
SLC22A4 ENSG00000197208.5 0.129906 0.06195 ENSG00000197208
ZNF576 ENSG00000124444.11 0.089425 0.05886 ENSG00000124444
TMEM168 ENSG00000146802.7 0.069766 0.049053 ENSG00000146802
EHBP1L1 ENSG00000173442.7 0.054372 0.041155 ENSG00000173442
ABI2 ENSG00000138443.10 0.101376 0.05563 ENSG00000138443
HSP90B1 ENSG00000166598.8 0.165154 0.075175 ENSG00000166598
MARCKSL1 ENSG00000175130.6 0.05145 0.049126 ENSG00000175130
CPA6 ENSG00000165078.7 0.110419 0.052894 ENSG00000165078
TESK1 ENSG00000107140.11 0.056634 0.043352 ENSG00000107140
PYGM ENSG00000068976.9 0.062542 0.049372 ENSG00000068976
TMEM88 ENSG00000167874.6 0.060168 0.048089 ENSG00000167874
FRK ENSG00000111816.6 0.158149 0.063113 ENSG00000111816
C17orf51 ENSG00000212719.5 0.06221 0.048709 ENSG00000212719
ZNF587 ENSG00000198466.8 0.091113 0.047318 ENSG00000198466
PCSK4 ENSG00000115257.11 0.070926 0.055655 ENSG00000115257
HEBP2 ENSG00000051620.6 0.057531 0.048473 ENSG00000051620
LAG3 ENSG00000089692.4 0.056338 0.046109 ENSG00000089692
LCN1 ENSG00000160349.5 0.091241 0.058246 ENSG00000160349
FZD10 ENSG00000111432.4 0.082752 0.066513 ENSG00000111432
TEX261 ENSG00000144043.7 0.077066 0.054837 ENSG00000144043
NDNL2 ENSG00000185115.4 0.076953 0.054544 ENSG00000185115
ZNF527 ENSG00000189164.10 0.053035 0.052786 ENSG00000189164
CTC-236F12.4 ENSG00000248727.1 0.120598 0.070237 ENSG00000248727
CDK5R1 ENSG00000176749.4 0.060667 0.045166 ENSG00000176749
MANBAL ENSG00000101363.8 0.153927 0.068803 ENSG00000101363
MRPL18 ENSG00000112110.5 0.065835 0.048522 ENSG00000112110
SLC16A5 ENSG00000170190.11 0.069379 0.049399 ENSG00000170190
TXNDC8 ENSG00000204193.6 0.055019 0.052043 ENSG00000204193
SPATA13 ENSG00000182957.10 0.057503 0.056021 ENSG00000182957
POLR1E ENSG00000137054.11 0.120469 0.056261 ENSG00000137054
ATP6V0A4 ENSG00000105929.11 0.128504 0.070647 ENSG00000105929
MLLT4 ENSG00000130396.16 0.095351 0.05219 ENSG00000130396
IRX5 ENSG00000176842.10 0.067351 0.062044 ENSG00000176842
CELSR2 ENSG00000143126.7 0.134654 0.067589 ENSG00000143126
SRFBP1 ENSG00000151304.5 0.067815 0.05326 ENSG00000151304
RIN3 ENSG00000100599.11 0.053646 0.050451 ENSG00000100599
CLEC12A ENSG00000172322.9 0.26688 0.069503 ENSG00000172322
MAZ ENSG00000103495.9 0.112173 0.060384 ENSG00000103495
CYP1B1 ENSG00000138061.7 0.058046 0.042585 ENSG00000138061
