AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
CACNG2 ENSG00000166862.6 0.065435 0.072636 ENSG00000166862
ZBTB39 ENSG00000166860.2 0.06823 0.064829 ENSG00000166860
LDHD ENSG00000166816.9 0.095317 0.061555 ENSG00000166816
LDHAL6A ENSG00000166800.5 0.061957 0.066371 ENSG00000166800
SAAL1 ENSG00000166788.5 0.214686 0.074344 ENSG00000166788
ZNF606 ENSG00000166704.7 0.14965 0.072054 ENSG00000166704
SERPINB12 ENSG00000166634.2 0.147143 0.081166 ENSG00000166634
BLCAP ENSG00000166619.7 0.069819 0.060036 ENSG00000166619
IQCD ENSG00000166578.5 0.094256 0.073878 ENSG00000166578
TMED3 ENSG00000166557.8 0.26662 0.088465 ENSG00000166557
ZSCAN21 ENSG00000166529.10 0.159342 0.071198 ENSG00000166529
ZNF143 ENSG00000166478.5 0.172216 0.081373 ENSG00000166478
PRTG ENSG00000166450.8 0.299162 0.082592 ENSG00000166450
CYB5R2 ENSG00000166394.10 0.06318 0.058007 ENSG00000166394
USP54 ENSG00000166348.13 0.055379 0.044375 ENSG00000166348
STXBP4 ENSG00000166263.9 0.153181 0.069751 ENSG00000166263
FAM227B ENSG00000166262.11 0.146496 0.075741 ENSG00000166262
TBATA ENSG00000166220.8 0.065584 0.075759 ENSG00000166220
COPS2 ENSG00000166200.10 0.09706 0.068205 ENSG00000166200
POLL ENSG00000166169.12 0.050102 0.058269 ENSG00000166169
SPATA19 ENSG00000166118.3 0.058682 0.084514 ENSG00000166118
SMCO4 ENSG00000166002.2 0.096123 0.085687 ENSG00000166002
C1QL3 ENSG00000165985.8 0.644243 0.073172 ENSG00000165985
PSMC3 ENSG00000165916.4 0.050741 0.041673 ENSG00000165916
TRUB1 ENSG00000165832.4 0.05538 0.063185 ENSG00000165832
RNASE7 ENSG00000165799.4 0.083376 0.071258 ENSG00000165799
ATP5C1 ENSG00000165629.15 0.085718 0.071524 ENSG00000165629
CDX2 ENSG00000165556.9 0.112776 0.070298 ENSG00000165556
TMEM63C ENSG00000165548.6 0.065131 0.056865 ENSG00000165548
ZNF22 ENSG00000165512.4 0.119214 0.061806 ENSG00000165512
LRR1 ENSG00000165501.12 0.089843 0.059457 ENSG00000165501
MICU2 ENSG00000165487.9 0.105017 0.069887 ENSG00000165487
INPPL1 ENSG00000165458.9 0.128478 0.085948 ENSG00000165458
MARCH8 ENSG00000165406.11 0.290303 0.087385 ENSG00000165406
LRFN5 ENSG00000165379.9 0.091344 0.077354 ENSG00000165379
STRBP ENSG00000165209.14 0.065762 0.070129 ENSG00000165209
GKAP1 ENSG00000165113.8 0.169447 0.074635 ENSG00000165113
C8orf34 ENSG00000165084.11 0.081276 0.060201 ENSG00000165084
MAMDC2 ENSG00000165072.9 0.115276 0.070621 ENSG00000165072
NKX6-3 ENSG00000165066.11 0.130929 0.06993 ENSG00000165066
UBAP1 ENSG00000165006.9 0.071215 0.058866 ENSG00000165006
KIAA1161 ENSG00000164976.8 0.064006 0.051828 ENSG00000164976
KIAA0196 ENSG00000164961.11 0.054013 0.06382 ENSG00000164961
YWHAZ ENSG00000164924.13 0.243386 0.081364 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.157962 0.085835 ENSG00000164904
TNFRSF11B ENSG00000164761.4 0.075318 0.059236 ENSG00000164761
MED30 ENSG00000164758.3 0.14593 0.078862 ENSG00000164758
SLC13A4 ENSG00000164707.10 0.231162 0.077345 ENSG00000164707
TAGAP ENSG00000164691.12 0.05987 0.053175 ENSG00000164691
RPS14 ENSG00000164587.7 0.108644 0.074472 ENSG00000164587
GALNT10 ENSG00000164574.11 0.217297 0.080334 ENSG00000164574
FAM26D ENSG00000164451.9 0.07076 0.055575 ENSG00000164451
GDF9 ENSG00000164404.4 0.221957 0.081108 ENSG00000164404
FAM170A ENSG00000164334.11 0.262317 0.084597 ENSG00000164334
UBLCP1 ENSG00000164332.6 0.115934 0.067427 ENSG00000164332
ERAP1 ENSG00000164307.8 0.310947 0.080272 ENSG00000164307
SLC25A46 ENSG00000164209.12 0.062646 0.052841 ENSG00000164209
ANXA5 ENSG00000164111.10 0.240671 0.080812 ENSG00000164111
NDST3 ENSG00000164100.7 0.077806 0.052785 ENSG00000164100
PLXNB1 ENSG00000164050.8 0.050468 0.047738 ENSG00000164050
EMCN ENSG00000164035.5 0.060689 0.058812 ENSG00000164035
METAP1 ENSG00000164024.7 0.109788 0.06513 ENSG00000164024
LRRC2 ENSG00000163827.8 0.08362 0.065035 ENSG00000163827
FYCO1 ENSG00000163820.10 0.280471 0.078135 ENSG00000163820
SLC6A20 ENSG00000163817.11 0.09833 0.066237 ENSG00000163817
CDCP1 ENSG00000163814.3 0.122656 0.072534 ENSG00000163814
TCF23 ENSG00000163792.5 0.061524 0.059946 ENSG00000163792
CXCL1 ENSG00000163739.4 0.066489 0.062093 ENSG00000163739
CXCL3 ENSG00000163734.4 0.086143 0.060382 ENSG00000163734
RBM47 ENSG00000163694.10 0.0925 0.079819 ENSG00000163694
C3orf67 ENSG00000163689.14 0.054439 0.05342 ENSG00000163689
PRICKLE2 ENSG00000163637.7 0.105108 0.074902 ENSG00000163637
SYNPR ENSG00000163630.6 0.112747 0.072925 ENSG00000163630
CADPS ENSG00000163618.13 0.227095 0.091113 ENSG00000163618
CD200R1 ENSG00000163606.6 0.086098 0.055352 ENSG00000163606
PPP4R2 ENSG00000163605.10 0.100715 0.076089 ENSG00000163605
PDCL2 ENSG00000163440.6 0.093555 0.061559 ENSG00000163440
MRPS18C ENSG00000163319.6 0.064031 0.057883 ENSG00000163319
TGFA ENSG00000163235.11 0.058723 0.058348 ENSG00000163235
CDC42EP3 ENSG00000163171.6 0.054217 0.058207 ENSG00000163171
BBS5 ENSG00000163093.7 0.081402 0.070078 ENSG00000163093
NOSTRIN ENSG00000163072.10 0.105868 0.067284 ENSG00000163072
PQLC3 ENSG00000162976.8 0.0542 0.046779 ENSG00000162976
C1orf145 ENSG00000162913.9 0.27712 0.072341 ENSG00000162913
IL24 ENSG00000162892.11 0.096055 0.06502 ENSG00000162892
SLC9C2 ENSG00000162753.9 0.165181 0.071032 ENSG00000162753
AGL ENSG00000162688.11 0.100051 0.067963 ENSG00000162688
NTNG1 ENSG00000162631.14 0.189509 0.072353 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.603836 0.067601 ENSG00000162620
ELTD1 ENSG00000162618.8 0.089492 0.060138 ENSG00000162618
TM2D1 ENSG00000162604.8 0.058164 0.067851 ENSG00000162604
SCNN1D ENSG00000162572.15 0.119199 0.074784 ENSG00000162572
WNT4 ENSG00000162552.10 0.07654 0.058113 ENSG00000162552
DRAXIN ENSG00000162490.6 0.054004 0.0563 ENSG00000162490
FBLIM1 ENSG00000162458.8 0.098262 0.069802 ENSG00000162458
ZSWIM5 ENSG00000162415.6 0.26278 0.097811 ENSG00000162415
FAM151A ENSG00000162391.7 0.111877 0.078809 ENSG00000162391
ACOT11 ENSG00000162390.13 0.165387 0.092417 ENSG00000162390
C1orf123 ENSG00000162384.9 0.092781 0.0653 ENSG00000162384
CMPK1 ENSG00000162368.9 0.089982 0.054483 ENSG00000162368
TAL1 ENSG00000162367.7 0.063952 0.059315 ENSG00000162367
RPL29 ENSG00000162244.6 0.303333 0.111863 ENSG00000162244
TTC9C ENSG00000162222.9 0.360501 0.087361 ENSG00000162222
SPSB3 ENSG00000162032.11 0.051994 0.05344 ENSG00000162032
KRT82 ENSG00000161850.2 0.085709 0.0669 ENSG00000161850
MPP3 ENSG00000161647.14 0.203758 0.07328 ENSG00000161647
DCD ENSG00000161634.7 0.082468 0.064952 ENSG00000161634
LYZL6 ENSG00000161572.6 0.11293 0.060491 ENSG00000161572
PGAP3 ENSG00000161395.8 0.173049 0.06038 ENSG00000161395
MFSD12 ENSG00000161091.8 0.217123 0.086407 ENSG00000161091
SH2B2 ENSG00000160999.8 0.085885 0.059443 ENSG00000160999
LY6K ENSG00000160886.9 0.262104 0.073091 ENSG00000160886
ICOSLG ENSG00000160223.12 0.112441 0.071392 ENSG00000160223
NPR2 ENSG00000159899.10 0.130697 0.064354 ENSG00000159899
AMFR ENSG00000159461.10 0.11383 0.067906 ENSG00000159461
THEM4 ENSG00000159445.8 0.171509 0.077385 ENSG00000159445
ADPGK ENSG00000159322.13 0.111935 0.068766 ENSG00000159322
DONSON ENSG00000159147.12 0.064362 0.069624 ENSG00000159147
MRPL10 ENSG00000159111.8 0.149558 0.074407 ENSG00000159111
ALG8 ENSG00000159063.8 0.067301 0.066994 ENSG00000159063
MIS18A ENSG00000159055.3 0.074857 0.079769 ENSG00000159055
CDC42SE2 ENSG00000158985.9 0.067324 0.048195 ENSG00000158985
TSPAN33 ENSG00000158457.4 0.24048 0.082078 ENSG00000158457
PTPDC1 ENSG00000158079.10 0.052912 0.06919 ENSG00000158079
WDR66 ENSG00000158023.5 0.082735 0.061679 ENSG00000158023
SLC37A3 ENSG00000157800.13 0.134301 0.089193 ENSG00000157800
SNX22 ENSG00000157734.9 0.124851 0.069165 ENSG00000157734
SLC35B2 ENSG00000157593.12 0.069366 0.067274 ENSG00000157593
FAM81A ENSG00000157470.7 0.318804 0.088519 ENSG00000157470
IL34 ENSG00000157368.6 0.058558 0.052392 ENSG00000157368
GATAD1 ENSG00000157259.6 0.215922 0.085551 ENSG00000157259
PAXIP1 ENSG00000157212.14 0.110258 0.086958 ENSG00000157212
SHCBP1L ENSG00000157060.9 0.058171 0.055194 ENSG00000157060
BUB1B ENSG00000156970.8 0.05757 0.05364 ENSG00000156970
MAPK13 ENSG00000156711.12 0.10573 0.068894 ENSG00000156711
GLYATL2 ENSG00000156689.2 0.062194 0.047468 ENSG00000156689
CXCL13 ENSG00000156234.7 0.084587 0.059625 ENSG00000156234
ART3 ENSG00000156219.12 0.050673 0.057827 ENSG00000156219
DRAM2 ENSG00000156171.10 0.110647 0.072649 ENSG00000156171
MICU3 ENSG00000155970.7 0.098521 0.062305 ENSG00000155970
SLC24A2 ENSG00000155886.7 0.054765 0.060749 ENSG00000155886
ELMO1 ENSG00000155849.11 0.077486 0.063641 ENSG00000155849
KCTD18 ENSG00000155729.8 0.0542 0.062702 ENSG00000155729
TTN ENSG00000155657.19 0.05984 0.055279 ENSG00000155657
MIER3 ENSG00000155545.15 0.065478 0.06075 ENSG00000155545
SETD9 ENSG00000155542.7 0.08749 0.071154 ENSG00000155542
GRIA1 ENSG00000155511.13 0.096077 0.065693 ENSG00000155511
HEATR3 ENSG00000155393.8 0.472108 0.075033 ENSG00000155393
DBI ENSG00000155368.12 0.172172 0.070287 ENSG00000155368
ZCCHC10 ENSG00000155329.7 0.05779 0.064932 ENSG00000155329
PROM2 ENSG00000155066.11 0.06965 0.051423 ENSG00000155066
CA10 ENSG00000154975.9 0.05439 0.059841 ENSG00000154975
ANKRD40 ENSG00000154945.6 0.161331 0.085225 ENSG00000154945
PSMA8 ENSG00000154611.10 0.101523 0.087238 ENSG00000154611
ATP5G3 ENSG00000154518.5 0.132454 0.062221 ENSG00000154518
PRKCA ENSG00000154229.7 0.253968 0.088349 ENSG00000154229
ANKH ENSG00000154122.8 0.054241 0.061103 ENSG00000154122
C6orf57 ENSG00000154079.5 0.19138 0.070739 ENSG00000154079
GDPD1 ENSG00000153982.6 0.062365 0.058951 ENSG00000153982
CACNA2D1 ENSG00000153956.11 0.099214 0.074679 ENSG00000153956
KCNJ16 ENSG00000153822.9 0.206541 0.076032 ENSG00000153822
PTPRD ENSG00000153707.11 0.061847 0.091189 ENSG00000153707
TEX29 ENSG00000153495.6 0.057728 0.071719 ENSG00000153495
ASAP1 ENSG00000153317.10 0.08103 0.06064 ENSG00000153317
FRMD1 ENSG00000153303.12 0.07475 0.0656 ENSG00000153303
MERTK ENSG00000153208.12 0.430392 0.088019 ENSG00000153208
ANAPC1 ENSG00000153107.7 0.06254 0.058279 ENSG00000153107
BANK1 ENSG00000153064.7 0.056005 0.055252 ENSG00000153064
CNTNAP4 ENSG00000152910.14 0.069664 0.061172 ENSG00000152910
GGPS1 ENSG00000152904.7 0.131159 0.073544 ENSG00000152904
PRDM8 ENSG00000152784.11 0.279755 0.091231 ENSG00000152784
DCLRE1C ENSG00000152457.13 0.066325 0.077678 ENSG00000152457
HOMER1 ENSG00000152413.10 0.105803 0.063886 ENSG00000152413
TGOLN2 ENSG00000152291.9 0.138984 0.074954 ENSG00000152291
CYSLTR2 ENSG00000152207.3 0.061353 0.047897 ENSG00000152207
PTPN14 ENSG00000152104.7 0.067327 0.057613 ENSG00000152104
CCDC74B ENSG00000152076.14 0.106118 0.061392 ENSG00000152076
KCNE4 ENSG00000152049.5 0.054469 0.05834 ENSG00000152049
BICD1 ENSG00000151746.9 0.554123 0.073582 ENSG00000151746
INPP1 ENSG00000151689.8 0.116889 0.061326 ENSG00000151689
ANKAR ENSG00000151687.10 0.14327 0.063971 ENSG00000151687
PIGF ENSG00000151665.8 0.053653 0.048906 ENSG00000151665
VENTX ENSG00000151650.7 0.097333 0.077073 ENSG00000151650
CSNK1G3 ENSG00000151292.13 0.19347 0.08172 ENSG00000151292
EIF4E ENSG00000151247.8 0.094071 0.061162 ENSG00000151247
TWF1 ENSG00000151239.9 0.079183 0.061112 ENSG00000151239
GXYLT1 ENSG00000151233.6 0.133542 0.060989 ENSG00000151233
THRB ENSG00000151090.13 0.065553 0.057491 ENSG00000151090
C11orf57 ENSG00000150776.13 0.091641 0.075596 ENSG00000150776
MTMR12 ENSG00000150712.6 0.074435 0.059795 ENSG00000150712
PDCD4 ENSG00000150593.11 0.065083 0.057673 ENSG00000150593
CTAGE5 ENSG00000150527.12 0.072232 0.055113 ENSG00000150527
TMEM218 ENSG00000150433.5 0.05316 0.062522 ENSG00000150433
CDH8 ENSG00000150394.9 0.108198 0.067136 ENSG00000150394
ITGB1 ENSG00000150093.14 0.081944 0.063461 ENSG00000150093
TMEM219 ENSG00000149932.12 0.056339 0.054159 ENSG00000149932
DOC2A ENSG00000149927.13 0.090379 0.052829 ENSG00000149927
TBX6 ENSG00000149922.6 0.19407 0.082294 ENSG00000149922
FAU ENSG00000149806.6 0.111354 0.065993 ENSG00000149806
GPHA2 ENSG00000149735.2 0.050254 0.049807 ENSG00000149735
CNBD2 ENSG00000149646.8 0.122038 0.087593 ENSG00000149646
TAGLN ENSG00000149591.12 0.071346 0.069139 ENSG00000149591
GGTLC1 ENSG00000149435.8 0.07793 0.060589 ENSG00000149435
PAK1 ENSG00000149269.5 0.265581 0.090502 ENSG00000149269
ENDOD1 ENSG00000149218.4 0.061299 0.069969 ENSG00000149218
C11orf49 ENSG00000149179.9 0.117121 0.060988 ENSG00000149179
RPP30 ENSG00000148688.9 0.115731 0.063692 ENSG00000148688
POLR3A ENSG00000148606.8 0.057931 0.069405 ENSG00000148606
PARD3 ENSG00000148498.11 0.178233 0.073624 ENSG00000148498
ST8SIA6 ENSG00000148488.11 0.062431 0.068033 ENSG00000148488
RSU1 ENSG00000148484.13 0.189174 0.090548 ENSG00000148484
INPP5E ENSG00000148384.11 0.394095 0.074658 ENSG00000148384
LRSAM1 ENSG00000148356.9 0.05651 0.065005 ENSG00000148356
FAM73B ENSG00000148343.14 0.097726 0.061868 ENSG00000148343
MED22 ENSG00000148297.10 0.051923 0.06964 ENSG00000148297
IDNK ENSG00000148057.11 0.179973 0.070099 ENSG00000148057
UHRF2 ENSG00000147854.12 0.0562 0.05759 ENSG00000147854
SLC39A4 ENSG00000147804.5 0.368179 0.086417 ENSG00000147804
CSGALNACT1 ENSG00000147408.10 0.107476 0.067564 ENSG00000147408
MFHAS1 ENSG00000147324.6 0.057189 0.052726 ENSG00000147324
MCPH1 ENSG00000147316.8 0.106463 0.06253 ENSG00000147316
RAB19 ENSG00000146955.6 0.086539 0.072701 ENSG00000146955
NOM1 ENSG00000146909.3 0.133289 0.078829 ENSG00000146909
TLK2 ENSG00000146872.13 0.083242 0.060748 ENSG00000146872
TMEM209 ENSG00000146842.12 0.122287 0.074668 ENSG00000146842
AIG1 ENSG00000146416.12 0.059077 0.06612 ENSG00000146416
TBC1D32 ENSG00000146350.9 0.123716 0.073725 ENSG00000146350
C1QTNF2 ENSG00000145861.7 0.052571 0.058565 ENSG00000145861
SLC30A5 ENSG00000145740.14 0.100231 0.07239 ENSG00000145740
HAPLN1 ENSG00000145681.6 0.075473 0.068048 ENSG00000145681
TIFA ENSG00000145365.9 0.126968 0.070457 ENSG00000145365
DDIT4L ENSG00000145358.2 0.066168 0.054089 ENSG00000145358
CISD2 ENSG00000145354.5 0.176202 0.070323 ENSG00000145354
PLAC8 ENSG00000145287.6 0.15816 0.071616 ENSG00000145287
ATP10D ENSG00000145246.9 0.17623 0.079385 ENSG00000145246
EPHA5 ENSG00000145242.9 0.254979 0.079014 ENSG00000145242
SLC26A1 ENSG00000145217.9 0.059599 0.063261 ENSG00000145217
SLIT2 ENSG00000145147.15 0.064764 0.057491 ENSG00000145147
MUC4 ENSG00000145113.17 0.069982 0.073403 ENSG00000145113
STXBP5L ENSG00000145087.8 0.106717 0.060016 ENSG00000145087
VPRBP ENSG00000145041.11 0.076733 0.069767 ENSG00000145041
BOC ENSG00000144857.10 0.067623 0.049822 ENSG00000144857
GPR128 ENSG00000144820.3 0.056324 0.046959 ENSG00000144820
NFKBIZ ENSG00000144802.7 0.094366 0.065165 ENSG00000144802
STAC ENSG00000144681.6 0.083272 0.065792 ENSG00000144681
FAM198A ENSG00000144649.4 0.099968 0.059234 ENSG00000144649
OSBPL10 ENSG00000144645.9 0.069245 0.072787 ENSG00000144645
COPS7B ENSG00000144524.13 0.073625 0.076841 ENSG00000144524
GULP1 ENSG00000144366.11 0.072822 0.049953 ENSG00000144366
PHOSPHO2 ENSG00000144362.7 0.287067 0.078784 ENSG00000144362
AMMECR1L ENSG00000144233.5 0.058134 0.055388 ENSG00000144233
POLR2D ENSG00000144231.6 0.206468 0.081743 ENSG00000144231
LYG1 ENSG00000144214.5 0.190803 0.066214 ENSG00000144214
NAT8 ENSG00000144035.3 0.168146 0.066023 ENSG00000144035
ASXL2 ENSG00000143970.12 0.0799 0.064144 ENSG00000143970
CAMKMT ENSG00000143919.10 0.065654 0.061071 ENSG00000143919
PDIA6 ENSG00000143870.8 0.076014 0.060373 ENSG00000143870
GDF7 ENSG00000143869.5 0.128887 0.075059 ENSG00000143869
FBXO28 ENSG00000143756.7 0.100426 0.054497 ENSG00000143756
MLK4 ENSG00000143674.6 0.070124 0.066913 ENSG00000143674
LYST ENSG00000143669.9 0.067208 0.058432 ENSG00000143669
HHIPL2 ENSG00000143512.8 0.355981 0.089639 ENSG00000143512
DYRK3 ENSG00000143479.11 0.119472 0.06618 ENSG00000143479
GOLPH3L ENSG00000143457.6 0.069277 0.060424 ENSG00000143457
SETDB1 ENSG00000143379.8 0.072464 0.059934 ENSG00000143379
HMCN1 ENSG00000143341.7 0.073393 0.051406 ENSG00000143341
XCL1 ENSG00000143184.4 0.056807 0.057003 ENSG00000143184
MPC2 ENSG00000143158.6 0.137407 0.065077 ENSG00000143158
ALDH9A1 ENSG00000143149.8 0.13303 0.068337 ENSG00000143149
STRIP1 ENSG00000143093.10 0.080439 0.066408 ENSG00000143093
FAM71E1 ENSG00000142530.6 0.112072 0.089765 ENSG00000142530
SLC6A3 ENSG00000142319.14 0.050195 0.047888 ENSG00000142319
DOPEY2 ENSG00000142197.8 0.107021 0.072052 ENSG00000142197
IFNAR1 ENSG00000142166.8 0.114334 0.069045 ENSG00000142166
ATHL1 ENSG00000142102.11 0.447847 0.089029 ENSG00000142102
MVB12A ENSG00000141971.8 0.355823 0.092921 ENSG00000141971
TPGS1 ENSG00000141933.8 0.119475 0.090131 ENSG00000141933
hsa-mir-1199 ENSG00000141854.3 0.050699 0.065456 ENSG00000141854
MBD1 ENSG00000141644.13 0.085472 0.078796 ENSG00000141644
GREB1L ENSG00000141449.9 0.13293 0.076777 ENSG00000141449
GALNT1 ENSG00000141429.9 0.056476 0.068549 ENSG00000141429
SS18 ENSG00000141380.9 0.069341 0.050324 ENSG00000141380
G6PC3 ENSG00000141349.4 0.124605 0.067787 ENSG00000141349
SCRN2 ENSG00000141295.9 0.209413 0.078586 ENSG00000141295
LRRC46 ENSG00000141294.5 0.315004 0.079518 ENSG00000141294
SKAP1 ENSG00000141293.11 0.294117 0.075636 ENSG00000141293
UNC45B ENSG00000141161.7 0.070478 0.065563 ENSG00000141161
DDX52 ENSG00000141141.10 0.06133 0.060414 ENSG00000141141
PRPSAP2 ENSG00000141127.10 0.069621 0.064981 ENSG00000141127
NOB1 ENSG00000141101.8 0.131257 0.061651 ENSG00000141101
GFOD2 ENSG00000141098.8 0.092826 0.065516 ENSG00000141098
RANBP10 ENSG00000141084.6 0.108867 0.065858 ENSG00000141084
CIRH1A ENSG00000141076.13 0.225356 0.081174 ENSG00000141076
GID4 ENSG00000141034.5 0.076055 0.069498 ENSG00000141034
ZSCAN32 ENSG00000140987.15 0.087213 0.075681 ENSG00000140987
GCSH ENSG00000140905.5 0.164417 0.088513 ENSG00000140905
ADAMTS18 ENSG00000140873.11 0.076254 0.065948 ENSG00000140873
KIFC3 ENSG00000140859.11 0.241626 0.085924 ENSG00000140859
NKD1 ENSG00000140807.4 0.055558 0.061434 ENSG00000140807
TGFB1I1 ENSG00000140682.14 0.062124 0.051868 ENSG00000140682
ULK3 ENSG00000140474.8 0.132731 0.060839 ENSG00000140474
HMG20A ENSG00000140382.10 0.093123 0.051527 ENSG00000140382
DUOXA2 ENSG00000140274.9 0.080031 0.061414 ENSG00000140274
SORD ENSG00000140263.9 0.149169 0.084208 ENSG00000140263
DUOXA1 ENSG00000140254.8 0.146805 0.073594 ENSG00000140254
RDH12 ENSG00000139988.5 0.066683 0.072187 ENSG00000139988
GRTP1 ENSG00000139835.9 0.119258 0.082163 ENSG00000139835
ESD ENSG00000139684.9 0.105868 0.070497 ENSG00000139684
CERS5 ENSG00000139624.8 0.120145 0.061831 ENSG00000139624
MTMR6 ENSG00000139505.10 0.172023 0.082515 ENSG00000139505
TMEM117 ENSG00000139173.5 0.247035 0.081725 ENSG00000139173
CENPE ENSG00000138778.7 0.072473 0.056043 ENSG00000138778
USO1 ENSG00000138768.10 0.098422 0.059143 ENSG00000138768
CXCL9 ENSG00000138755.5 0.132877 0.076585 ENSG00000138755
NAAA ENSG00000138744.10 0.226593 0.076372 ENSG00000138744
BMPR1B ENSG00000138696.6 0.147341 0.074402 ENSG00000138696
FGF2 ENSG00000138685.7 0.054706 0.051658 ENSG00000138685
C4orf21 ENSG00000138658.11 0.373943 0.079269 ENSG00000138658
SECISBP2L ENSG00000138593.4 0.17106 0.062573 ENSG00000138593
COX17 ENSG00000138495.2 0.126788 0.06981 ENSG00000138495
SLC40A1 ENSG00000138449.6 0.118005 0.071801 ENSG00000138449
HECW2 ENSG00000138411.5 0.115916 0.066944 ENSG00000138411
STAT4 ENSG00000138378.13 0.144583 0.070255 ENSG00000138378
ATIC ENSG00000138363.10 0.058691 0.058235 ENSG00000138363
MSMB ENSG00000138294.9 0.086638 0.059259 ENSG00000138294
GPR87 ENSG00000138271.4 0.090506 0.063005 ENSG00000138271
DBR1 ENSG00000138231.8 0.094013 0.071546 ENSG00000138231
EXOC6 ENSG00000138190.12 0.102251 0.065391 ENSG00000138190
KIF20B ENSG00000138182.10 0.07687 0.058667 ENSG00000138182
LOXL4 ENSG00000138131.3 0.051873 0.051482 ENSG00000138131
CYP2C8 ENSG00000138115.9 0.148501 0.06761 ENSG00000138115
ACTR2 ENSG00000138071.9 0.14968 0.077688 ENSG00000138071
RTCA ENSG00000137996.8 0.242845 0.076039 ENSG00000137996
ARHGAP29 ENSG00000137962.8 0.098346 0.062527 ENSG00000137962
GIPC2 ENSG00000137960.5 0.052345 0.052201 ENSG00000137960
ZNF280D ENSG00000137871.15 0.075465 0.055497 ENSG00000137871
RTF1 ENSG00000137815.10 0.221002 0.07408 ENSG00000137815
SQRDL ENSG00000137767.9 0.086517 0.068993 ENSG00000137767
SORL1 ENSG00000137642.8 0.140531 0.084249 ENSG00000137642
FGFBP1 ENSG00000137440.3 0.128545 0.07281 ENSG00000137440
MNF1 ENSG00000137288.5 0.240788 0.07842 ENSG00000137288
TMEM14B ENSG00000137210.9 0.064761 0.063242 ENSG00000137210
IGFBPL1 ENSG00000137142.4 0.099945 0.071196 ENSG00000137142
ALDH1B1 ENSG00000137124.6 0.054007 0.062751 ENSG00000137124
PLAA ENSG00000137055.10 0.109865 0.075506 ENSG00000137055
GOLGA1 ENSG00000136935.9 0.081641 0.065722 ENSG00000136935
GABBR2 ENSG00000136928.4 0.05506 0.071084 ENSG00000136928
GARNL3 ENSG00000136895.14 0.092642 0.076342 ENSG00000136895
STXBP1 ENSG00000136854.13 0.05424 0.061483 ENSG00000136854
NIPSNAP3A ENSG00000136783.9 0.098205 0.071112 ENSG00000136783
SMPD4 ENSG00000136699.15 0.08406 0.065715 ENSG00000136699
CIB2 ENSG00000136425.8 0.430027 0.084326 ENSG00000136425
RCBTB2 ENSG00000136161.8 0.062897 0.047372 ENSG00000136161
NUDT15 ENSG00000136159.3 0.075979 0.053327 ENSG00000136159
PHF11 ENSG00000136147.12 0.098246 0.065527 ENSG00000136147
MED4 ENSG00000136146.10 0.056127 0.050929 ENSG00000136146
APPL2 ENSG00000136044.7 0.06634 0.075081 ENSG00000136044
PAX3 ENSG00000135903.14 0.082298 0.074521 ENSG00000135903
RGS8 ENSG00000135824.8 0.053743 0.055292 ENSG00000135824
CAPN9 ENSG00000135773.8 0.300621 0.079438 ENSG00000135773
KLHL36 ENSG00000135686.8 0.222518 0.11305 ENSG00000135686
PKIB ENSG00000135549.9 0.193488 0.079838 ENSG00000135549
FAIM2 ENSG00000135472.4 0.09324 0.070511 ENSG00000135472
HTR1B ENSG00000135312.4 0.05095 0.048011 ENSG00000135312
MTO1 ENSG00000135297.11 0.113419 0.060767 ENSG00000135297
P2RX4 ENSG00000135124.10 0.204054 0.076931 ENSG00000135124
USP30 ENSG00000135093.8 0.08183 0.056128 ENSG00000135093
WDR36 ENSG00000134987.7 0.072883 0.060178 ENSG00000134987
CARS2 ENSG00000134905.12 0.443213 0.087314 ENSG00000134905
KDELC1 ENSG00000134901.8 0.145431 0.077658 ENSG00000134901
ERCC5 ENSG00000134899.13 0.159574 0.076463 ENSG00000134899
CLOCK ENSG00000134852.10 0.175569 0.073171 ENSG00000134852
SLC43A3 ENSG00000134802.13 0.066614 0.056344 ENSG00000134802
PRPF38A ENSG00000134748.12 0.066836 0.054966 ENSG00000134748
LRP4 ENSG00000134569.5 0.070804 0.057421 ENSG00000134569
FBXO18 ENSG00000134452.14 0.079677 0.07105 ENSG00000134452
GRP ENSG00000134443.5 0.057191 0.066333 ENSG00000134443
CFHR4 ENSG00000134365.7 0.087079 0.059759 ENSG00000134365
ROCK2 ENSG00000134318.9 0.061604 0.06449 ENSG00000134318
PPHLN1 ENSG00000134283.13 0.148688 0.069647 ENSG00000134283
VAV3 ENSG00000134215.11 0.340794 0.081411 ENSG00000134215
MED6 ENSG00000133997.7 0.077327 0.0722 ENSG00000133997
CATSPERB ENSG00000133962.3 0.094377 0.077412 ENSG00000133962
MEN1 ENSG00000133895.10 0.059548 0.048073 ENSG00000133895
ZFC3H1 ENSG00000133858.11 0.106548 0.068964 ENSG00000133858
AMPD3 ENSG00000133805.11 0.29026 0.085059 ENSG00000133805
SPINK5 ENSG00000133710.11 0.478008 0.078351 ENSG00000133710
TMEM254 ENSG00000133678.9 0.157622 0.075484 ENSG00000133678
NTS ENSG00000133636.6 0.073706 0.058376 ENSG00000133636
MKRN1 ENSG00000133606.6 0.063102 0.057431 ENSG00000133606
