AssociatedGeneName EnsemblGeneID h2.NerveTibial se.NerveTibial ensid
KCNJ1 ENSG00000151704.11 0.056057 0.065336 ENSG00000151704
INPP1 ENSG00000151689.8 0.207372 0.072238 ENSG00000151689
VPS26B ENSG00000151502.6 0.043198 0.061011 ENSG00000151502
ALLC ENSG00000151360.5 0.020687 0.036404 ENSG00000151360
TMEM18 ENSG00000151353.10 0.022318 0.042864 ENSG00000151353
EIF4E ENSG00000151247.8 0.014804 0.035305 ENSG00000151247
GXYLT1 ENSG00000151233.6 0.167105 0.071342 ENSG00000151233
SLC2A13 ENSG00000151229.8 0.019613 0.03917 ENSG00000151229
UEVLD ENSG00000151116.12 0.05143 0.069638 ENSG00000151116
OXSM ENSG00000151093.3 0.042645 0.062371 ENSG00000151093
PIP4K2A ENSG00000150867.9 0.328696 0.098419 ENSG00000150867
IL18 ENSG00000150782.7 0.031937 0.05359 ENSG00000150782
C11orf53 ENSG00000150750.6 0.033225 0.068411 ENSG00000150750
MTMR12 ENSG00000150712.6 0.114113 0.071695 ENSG00000150712
ADRA2A ENSG00000150594.5 0.035684 0.053613 ENSG00000150594
N6AMT2 ENSG00000150456.6 0.031588 0.04588 ENSG00000150456
TIRAP ENSG00000150455.9 0.126292 0.079824 ENSG00000150455
CDH8 ENSG00000150394.9 0.062078 0.072232 ENSG00000150394
ARID5B ENSG00000150347.10 0.03176 0.059332 ENSG00000150347
FXYD4 ENSG00000150201.10 0.049709 0.056566 ENSG00000150201
ITGB1 ENSG00000150093.14 0.161381 0.074032 ENSG00000150093
GRIN2B ENSG00000150086.3 0.163584 0.087388 ENSG00000150086
CLEC1A ENSG00000150048.6 0.033485 0.050025 ENSG00000150048
MMP3 ENSG00000149968.7 0.037671 0.052189 ENSG00000149968
TBX6 ENSG00000149922.6 0.252394 0.084725 ENSG00000149922
TM7SF2 ENSG00000149809.10 0.016957 0.048867 ENSG00000149809
NUDT22 ENSG00000149761.4 0.029365 0.041681 ENSG00000149761
GPHA2 ENSG00000149735.2 0.048275 0.05604 ENSG00000149735
CDH22 ENSG00000149654.5 0.017174 0.043069 ENSG00000149654
SOGA1 ENSG00000149639.9 0.044031 0.065502 ENSG00000149639
TAGLN ENSG00000149591.12 0.023108 0.058477 ENSG00000149591
ENDOD1 ENSG00000149218.4 0.019693 0.061251 ENSG00000149218
C11orf49 ENSG00000149179.9 0.143613 0.068054 ENSG00000149179
GLYAT ENSG00000149124.6 0.158992 0.074368 ENSG00000149124
ZNF214 ENSG00000149050.5 0.034769 0.075019 ENSG00000149050
SLC5A12 ENSG00000148942.10 0.020869 0.047236 ENSG00000148942
ADM ENSG00000148926.5 0.010264 0.044881 ENSG00000148926
CNNM2 ENSG00000148842.12 0.041177 0.060651 ENSG00000148842
PAOX ENSG00000148832.10 0.024519 0.05596 ENSG00000148832
POLR3A ENSG00000148606.8 0.070572 0.074376 ENSG00000148606
RGR ENSG00000148604.9 0.229843 0.095117 ENSG00000148604
ST8SIA6 ENSG00000148488.11 0.069966 0.073995 ENSG00000148488
RSU1 ENSG00000148484.13 0.474474 0.091876 ENSG00000148484
USP6NL ENSG00000148429.9 0.08147 0.075057 ENSG00000148429
CACNA1B ENSG00000148408.8 0.111105 0.072881 ENSG00000148408
INPP5E ENSG00000148384.11 0.136474 0.071584 ENSG00000148384
IDI2 ENSG00000148377.5 0.037929 0.06585 ENSG00000148377
LRSAM1 ENSG00000148356.9 0.079797 0.071858 ENSG00000148356
LCN2 ENSG00000148346.7 0.018068 0.054929 ENSG00000148346
RPL7A ENSG00000148303.12 0.063776 0.071775 ENSG00000148303
SURF6 ENSG00000148296.5 0.07562 0.081634 ENSG00000148296
SURF2 ENSG00000148291.5 0.064039 0.082861 ENSG00000148291
GBGT1 ENSG00000148288.7 0.033278 0.079033 ENSG00000148288
ASTN2 ENSG00000148219.12 0.084899 0.087746 ENSG00000148219
IDNK ENSG00000148057.11 0.209189 0.084338 ENSG00000148057
CDKN2A ENSG00000147889.12 0.010031 0.041092 ENSG00000147889
UHRF2 ENSG00000147854.12 0.166465 0.077461 ENSG00000147854
SLC39A4 ENSG00000147804.5 0.257248 0.091914 ENSG00000147804
FAM135B ENSG00000147724.7 0.383963 0.091546 ENSG00000147724
TATDN1 ENSG00000147687.12 0.100644 0.072234 ENSG00000147687
LRP12 ENSG00000147650.7 0.056229 0.051969 ENSG00000147650
ATP6V0D2 ENSG00000147614.3 0.066856 0.058483 ENSG00000147614
ADHFE1 ENSG00000147576.11 0.031593 0.048425 ENSG00000147576
TRIM55 ENSG00000147573.12 0.013899 0.045866 ENSG00000147573
GOLGA7 ENSG00000147533.12 0.04131 0.065598 ENSG00000147533
SNTG1 ENSG00000147481.9 0.039557 0.054588 ENSG00000147481
PROSC ENSG00000147471.7 0.018682 0.048397 ENSG00000147471
CCDC25 ENSG00000147419.12 0.018763 0.040003 ENSG00000147419
CSGALNACT1 ENSG00000147408.10 0.052855 0.053005 ENSG00000147408
MFHAS1 ENSG00000147324.6 0.017107 0.036984 ENSG00000147324
MCPH1 ENSG00000147316.8 0.029812 0.047376 ENSG00000147316
DENND2A ENSG00000146966.8 0.049279 0.058566 ENSG00000146966
ASB10 ENSG00000146926.6 0.031152 0.059789 ENSG00000146926
NOM1 ENSG00000146909.3 0.158398 0.080699 ENSG00000146909
TMEM209 ENSG00000146842.12 0.021547 0.055239 ENSG00000146842
RBAK ENSG00000146587.12 0.058225 0.054438 ENSG00000146587
C6orf123 ENSG00000146521.5 0.072776 0.068336 ENSG00000146521
AIG1 ENSG00000146416.12 0.130421 0.078686 ENSG00000146416
RNF217 ENSG00000146373.11 0.307791 0.092566 ENSG00000146373
TBC1D32 ENSG00000146350.9 0.194238 0.079883 ENSG00000146350
RARS2 ENSG00000146282.13 0.088788 0.060823 ENSG00000146282
PHIP ENSG00000146247.13 0.03337 0.045266 ENSG00000146247
FGD2 ENSG00000146192.10 0.013009 0.050783 ENSG00000146192
RASGEF1C ENSG00000146090.11 0.063403 0.070817 ENSG00000146090
PSD2 ENSG00000146005.3 0.111435 0.068329 ENSG00000146005
TENM2 ENSG00000145934.11 0.296193 0.095642 ENSG00000145934
BOD1 ENSG00000145919.6 0.020368 0.061552 ENSG00000145919
C1QTNF2 ENSG00000145861.7 0.284743 0.095984 ENSG00000145861
SLC25A48 ENSG00000145832.8 0.395646 0.086141 ENSG00000145832
CXCL14 ENSG00000145824.8 0.044895 0.055104 ENSG00000145824
ADAMTS19 ENSG00000145808.4 0.08756 0.070403 ENSG00000145808
SPATA9 ENSG00000145757.11 0.153774 0.072707 ENSG00000145757
FBXL17 ENSG00000145743.11 0.213896 0.097142 ENSG00000145743
SLC30A5 ENSG00000145740.14 0.024878 0.046878 ENSG00000145740
BDP1 ENSG00000145734.14 0.014549 0.038407 ENSG00000145734
CRHBP ENSG00000145708.6 0.032494 0.044435 ENSG00000145708
CDH18 ENSG00000145526.7 0.01512 0.039333 ENSG00000145526
NDUFS6 ENSG00000145494.7 0.102867 0.080236 ENSG00000145494
TIFA ENSG00000145365.9 0.030117 0.042767 ENSG00000145365
DDIT4L ENSG00000145358.2 0.089797 0.05543 ENSG00000145358
CISD2 ENSG00000145354.5 0.301814 0.083071 ENSG00000145354
SNCA ENSG00000145335.11 0.069412 0.064636 ENSG00000145335
TRMT10A ENSG00000145331.9 0.135487 0.071882 ENSG00000145331
PLAC8 ENSG00000145287.6 0.318893 0.093059 ENSG00000145287
ATP10D ENSG00000145246.9 0.184411 0.070255 ENSG00000145246
EPHA5 ENSG00000145242.9 0.454608 0.080931 ENSG00000145242
FIP1L1 ENSG00000145216.11 0.026232 0.049837 ENSG00000145216
VWA5B2 ENSG00000145198.10 0.070703 0.066121 ENSG00000145198
SLIT2 ENSG00000145147.15 0.109391 0.078968 ENSG00000145147
STXBP5L ENSG00000145087.8 0.016167 0.038692 ENSG00000145087
VPRBP ENSG00000145041.11 0.05968 0.053692 ENSG00000145041
TMEM44 ENSG00000145014.13 0.054432 0.067738 ENSG00000145014
SPATA16 ENSG00000144962.6 0.024071 0.059571 ENSG00000144962
EIF2A ENSG00000144895.7 0.017073 0.054365 ENSG00000144895
BOC ENSG00000144857.10 0.107556 0.063924 ENSG00000144857
TAGLN3 ENSG00000144834.8 0.068325 0.06202 ENSG00000144834
GPR128 ENSG00000144820.3 0.21658 0.08747 ENSG00000144820
COL8A1 ENSG00000144810.11 0.097502 0.064594 ENSG00000144810
FAM198A ENSG00000144649.4 0.063073 0.061359 ENSG00000144649
OSBPL10 ENSG00000144645.9 0.09762 0.074711 ENSG00000144645
PHOSPHO2 ENSG00000144362.7 0.289491 0.083093 ENSG00000144362
SCN1A ENSG00000144285.11 0.013537 0.043419 ENSG00000144285
LYG1 ENSG00000144214.5 0.161658 0.070991 ENSG00000144214
TMEM177 ENSG00000144120.8 0.1751 0.081224 ENSG00000144120
NAT8 ENSG00000144035.3 0.065429 0.053377 ENSG00000144035
CHAC2 ENSG00000143942.4 0.105102 0.082839 ENSG00000143942
CAMKMT ENSG00000143919.10 0.043005 0.052884 ENSG00000143919
HNRNPLL ENSG00000143889.10 0.025724 0.053411 ENSG00000143889
EPHX1 ENSG00000143819.8 0.029741 0.049049 ENSG00000143819
GUK1 ENSG00000143774.12 0.074746 0.057092 ENSG00000143774
FBXO28 ENSG00000143756.7 0.086958 0.056942 ENSG00000143756
DEGS1 ENSG00000143753.8 0.053136 0.050967 ENSG00000143753
SDE2 ENSG00000143751.8 0.031617 0.051988 ENSG00000143751
MLK4 ENSG00000143674.6 0.040687 0.060238 ENSG00000143674
LYST ENSG00000143669.9 0.015655 0.056987 ENSG00000143669
AQP10 ENSG00000143595.8 0.023654 0.058516 ENSG00000143595
TP53BP2 ENSG00000143514.12 0.137314 0.080222 ENSG00000143514
DYRK3 ENSG00000143479.11 0.084164 0.064913 ENSG00000143479
ARNT ENSG00000143437.16 0.078464 0.059464 ENSG00000143437
RFX5 ENSG00000143390.13 0.032517 0.050737 ENSG00000143390
ADAMTSL4 ENSG00000143382.9 0.084986 0.072888 ENSG00000143382
ECM1 ENSG00000143369.10 0.125248 0.077042 ENSG00000143369
HMCN1 ENSG00000143341.7 0.022442 0.045192 ENSG00000143341
RGS5 ENSG00000143248.8 0.038533 0.057678 ENSG00000143248
NUF2 ENSG00000143228.8 0.072686 0.067149 ENSG00000143228
PPOX ENSG00000143224.12 0.223806 0.087402 ENSG00000143224
UFC1 ENSG00000143222.7 0.071425 0.059977 ENSG00000143222
PVRL4 ENSG00000143217.7 0.017667 0.040437 ENSG00000143217
POU2F1 ENSG00000143190.16 0.048769 0.058117 ENSG00000143190
XCL2 ENSG00000143185.3 0.202637 0.089386 ENSG00000143185
MPC2 ENSG00000143158.6 0.022542 0.055495 ENSG00000143158
TIPRL ENSG00000143155.8 0.189837 0.085454 ENSG00000143155
ALDH9A1 ENSG00000143149.8 0.325283 0.088076 ENSG00000143149
STRIP1 ENSG00000143093.10 0.014964 0.058654 ENSG00000143093
BARHL2 ENSG00000143032.7 0.033373 0.058819 ENSG00000143032
CYR61 ENSG00000142871.11 0.03692 0.053333 ENSG00000142871
MMEL1 ENSG00000142606.11 0.014753 0.035305 ENSG00000142606
SLC6A3 ENSG00000142319.14 0.088483 0.06726 ENSG00000142319
IFNAR1 ENSG00000142166.8 0.226734 0.083521 ENSG00000142166
ATHL1 ENSG00000142102.11 0.530419 0.08533 ENSG00000142102
ZFP14 ENSG00000142065.9 0.014234 0.056997 ENSG00000142065
TMEM91 ENSG00000142046.10 0.024121 0.051547 ENSG00000142046
MVB12A ENSG00000141971.8 0.049564 0.078321 ENSG00000141971
FEM1A ENSG00000141965.3 0.288578 0.097713 ENSG00000141965
PFKL ENSG00000141959.12 0.03559 0.053661 ENSG00000141959
hsa-mir-1199 ENSG00000141854.3 0.082133 0.072589 ENSG00000141854
ERBB2 ENSG00000141736.9 0.071586 0.051316 ENSG00000141736
TNFRSF11A ENSG00000141655.11 0.022638 0.063079 ENSG00000141655
MBD1 ENSG00000141644.13 0.01715 0.060975 ENSG00000141644
MAPK4 ENSG00000141639.7 0.04215 0.075216 ENSG00000141639
SLC13A5 ENSG00000141485.11 0.135456 0.082951 ENSG00000141485
GATA6 ENSG00000141448.4 0.168432 0.085255 ENSG00000141448
MEP1B ENSG00000141434.7 0.014686 0.056717 ENSG00000141434
TAF4B ENSG00000141384.7 0.036467 0.048029 ENSG00000141384
G6PC3 ENSG00000141349.4 0.133476 0.076369 ENSG00000141349
SCRN2 ENSG00000141295.9 0.392549 0.088273 ENSG00000141295
LRRC46 ENSG00000141294.5 0.108262 0.060868 ENSG00000141294
SKAP1 ENSG00000141293.11 0.237558 0.076 ENSG00000141293
KIF2B ENSG00000141200.6 0.055661 0.05498 ENSG00000141200
NOB1 ENSG00000141101.8 0.015617 0.035425 ENSG00000141101
RANBP10 ENSG00000141084.6 0.146398 0.06562 ENSG00000141084
CIRH1A ENSG00000141076.13 0.224725 0.087726 ENSG00000141076
MYOCD ENSG00000141052.13 0.133633 0.08369 ENSG00000141052
GAS8 ENSG00000141013.10 0.266614 0.090373 ENSG00000141013
RHOT2 ENSG00000140983.8 0.142864 0.080172 ENSG00000140983
GCSH ENSG00000140905.5 0.37267 0.086206 ENSG00000140905
ADAMTS18 ENSG00000140873.11 0.053508 0.063739 ENSG00000140873
KATNB1 ENSG00000140854.8 0.02234 0.073817 ENSG00000140854
NKD1 ENSG00000140807.4 0.234718 0.091472 ENSG00000140807
TGFB1I1 ENSG00000140682.14 0.015634 0.033349 ENSG00000140682
IQGAP1 ENSG00000140575.8 0.034862 0.060318 ENSG00000140575
ULK3 ENSG00000140474.8 0.036678 0.043631 ENSG00000140474
CYP11A1 ENSG00000140459.13 0.14565 0.081782 ENSG00000140459
NCOA2 ENSG00000140396.8 0.075835 0.057581 ENSG00000140396
HMG20A ENSG00000140382.10 0.140704 0.072414 ENSG00000140382
UBE2Q2 ENSG00000140367.7 0.055338 0.048632 ENSG00000140367
FGF7 ENSG00000140285.5 0.036593 0.046827 ENSG00000140285
SORD ENSG00000140263.9 0.059703 0.057421 ENSG00000140263
WDR20 ENSG00000140153.13 0.022406 0.05924 ENSG00000140153
ESR2 ENSG00000140009.14 0.13348 0.08442 ENSG00000140009
ADAM21 ENSG00000139985.5 0.052435 0.071571 ENSG00000139985
FITM1 ENSG00000139914.6 0.055815 0.092104 ENSG00000139914
NOVA1 ENSG00000139910.15 0.023249 0.06684 ENSG00000139910
TSSK4 ENSG00000139908.10 0.019605 0.071394 ENSG00000139908
CUL4A ENSG00000139842.10 0.080803 0.070946 ENSG00000139842
GRTP1 ENSG00000139835.9 0.359651 0.104809 ENSG00000139835
SLAIN1 ENSG00000139737.17 0.022744 0.055788 ENSG00000139737
VPS37B ENSG00000139722.2 0.04024 0.051353 ENSG00000139722
ESYT1 ENSG00000139641.8 0.048218 0.049153 ENSG00000139641
CSAD ENSG00000139631.14 0.011973 0.060301 ENSG00000139631
ITGB7 ENSG00000139626.11 0.045774 0.059853 ENSG00000139626
CERS5 ENSG00000139624.8 0.299913 0.081421 ENSG00000139624
MTMR6 ENSG00000139505.10 0.170864 0.082055 ENSG00000139505
GIT2 ENSG00000139436.16 0.012894 0.040414 ENSG00000139436
TMEM132B ENSG00000139364.6 0.30381 0.099883 ENSG00000139364
PHLDA1 ENSG00000139289.9 0.025922 0.04902 ENSG00000139289
MARCH9 ENSG00000139266.5 0.010482 0.041158 ENSG00000139266
LRIG3 ENSG00000139263.7 0.025847 0.052988 ENSG00000139263
LLPH ENSG00000139233.2 0.033157 0.054831 ENSG00000139233
COL2A1 ENSG00000139219.13 0.049205 0.047659 ENSG00000139219
PIANP ENSG00000139200.9 0.061508 0.063712 ENSG00000139200
VAMP1 ENSG00000139190.12 0.016395 0.050289 ENSG00000139190
TMEM117 ENSG00000139173.5 0.086671 0.071778 ENSG00000139173
METTL20 ENSG00000139160.9 0.092501 0.067826 ENSG00000139160
SLCO1C1 ENSG00000139155.4 0.046199 0.059819 ENSG00000139155
PLCZ1 ENSG00000139151.10 0.022023 0.043148 ENSG00000139151
ALG10 ENSG00000139133.2 0.058641 0.038158 ENSG00000139133
YARS2 ENSG00000139131.8 0.055663 0.059628 ENSG00000139131
CPNE8 ENSG00000139117.9 0.05072 0.040715 ENSG00000139117
GUCD1 ENSG00000138867.12 0.054755 0.06253 ENSG00000138867
PPP3CA ENSG00000138814.12 0.16105 0.079126 ENSG00000138814
C4orf17 ENSG00000138813.5 0.018366 0.05736 ENSG00000138813
HADH ENSG00000138796.11 0.135452 0.080886 ENSG00000138796
CENPE ENSG00000138778.7 0.06938 0.054495 ENSG00000138778
CDKL2 ENSG00000138769.6 0.202399 0.080208 ENSG00000138769
BMP2K ENSG00000138756.13 0.17474 0.080354 ENSG00000138756
NAAA ENSG00000138744.10 0.475114 0.078007 ENSG00000138744
RAP1GDS1 ENSG00000138698.10 0.081384 0.063925 ENSG00000138698
BMPR1B ENSG00000138696.6 0.096321 0.073416 ENSG00000138696
C4orf21 ENSG00000138658.11 0.329838 0.085311 ENSG00000138658
PCDH10 ENSG00000138650.6 0.158395 0.07539 ENSG00000138650
FAM13A ENSG00000138640.10 0.053635 0.068612 ENSG00000138640
VWA9 ENSG00000138614.10 0.01376 0.03946 ENSG00000138614
SHF ENSG00000138606.15 0.016511 0.043737 ENSG00000138606
SECISBP2L ENSG00000138593.4 0.252825 0.085108 ENSG00000138593
PARP9 ENSG00000138496.12 0.09373 0.062077 ENSG00000138496
SLC40A1 ENSG00000138449.6 0.03801 0.055196 ENSG00000138449
OLA1 ENSG00000138430.11 0.027883 0.054576 ENSG00000138430
METTL5 ENSG00000138382.9 0.051776 0.057248 ENSG00000138382
CARF ENSG00000138380.12 0.025113 0.056581 ENSG00000138380
STAT4 ENSG00000138378.13 0.197056 0.076131 ENSG00000138378
MYPN ENSG00000138347.11 0.018651 0.038708 ENSG00000138347
TET1 ENSG00000138336.8 0.043089 0.058718 ENSG00000138336
DBR1 ENSG00000138231.8 0.016368 0.052663 ENSG00000138231
EXOC6 ENSG00000138190.12 0.121463 0.071501 ENSG00000138190
ENTPD1 ENSG00000138185.12 0.017291 0.040893 ENSG00000138185
KIF20B ENSG00000138182.10 0.066357 0.063429 ENSG00000138182
CYP2C8 ENSG00000138115.9 0.047514 0.046282 ENSG00000138115
CYP2C9 ENSG00000138109.9 0.021558 0.036454 ENSG00000138109
ACTR2 ENSG00000138071.9 0.014696 0.05627 ENSG00000138071
RAB1A ENSG00000138069.12 0.077309 0.067691 ENSG00000138069
RTCA ENSG00000137996.8 0.317387 0.090421 ENSG00000137996
DBT ENSG00000137992.9 0.167357 0.077442 ENSG00000137992
ARHGAP29 ENSG00000137962.8 0.04384 0.054831 ENSG00000137962
BRDT ENSG00000137948.14 0.049808 0.053158 ENSG00000137948
FNBP1L ENSG00000137942.12 0.059206 0.056154 ENSG00000137942
ZNF280D ENSG00000137871.15 0.28133 0.097593 ENSG00000137871
ARHGAP20 ENSG00000137727.8 0.016742 0.060245 ENSG00000137727
FXYD6 ENSG00000137726.11 0.028999 0.058407 ENSG00000137726
C11orf1 ENSG00000137720.3 0.028833 0.052661 ENSG00000137720
FDX1 ENSG00000137714.2 0.03104 0.054535 ENSG00000137714
DCUN1D5 ENSG00000137692.7 0.044486 0.070373 ENSG00000137692
TMPRSS4 ENSG00000137648.12 0.065625 0.067571 ENSG00000137648
NARS2 ENSG00000137513.5 0.030555 0.053317 ENSG00000137513
CCDC90B ENSG00000137500.5 0.102523 0.070616 ENSG00000137500
NUMA1 ENSG00000137497.13 0.085574 0.065165 ENSG00000137497
FGFBP2 ENSG00000137441.7 0.36716 0.096429 ENSG00000137441
ATAT1 ENSG00000137343.13 0.191417 0.092339 ENSG00000137343
PGBD1 ENSG00000137338.4 0.022287 0.044614 ENSG00000137338
MNF1 ENSG00000137288.5 0.014202 0.046391 ENSG00000137288
IRF4 ENSG00000137265.10 0.112866 0.076019 ENSG00000137265
TFAP2A ENSG00000137203.6 0.06766 0.058285 ENSG00000137203
GMPR ENSG00000137198.5 0.021799 0.052979 ENSG00000137198
FOXP4 ENSG00000137166.10 0.10084 0.082119 ENSG00000137166
RPS6 ENSG00000137154.8 0.037054 0.063451 ENSG00000137154
UBAP2 ENSG00000137073.16 0.04144 0.046234 ENSG00000137073
NOV ENSG00000136999.4 0.191774 0.081715 ENSG00000136999
DERL1 ENSG00000136986.5 0.10499 0.074573 ENSG00000136986
ENPP2 ENSG00000136960.8 0.060597 0.061288 ENSG00000136960
ZNF189 ENSG00000136870.6 0.043054 0.058409 ENSG00000136870
FRRS1L ENSG00000136805.4 0.028452 0.053119 ENSG00000136805
SMPD4 ENSG00000136699.15 0.051082 0.053254 ENSG00000136699
IL36A ENSG00000136694.8 0.053795 0.049702 ENSG00000136694
TBR1 ENSG00000136535.10 0.018603 0.041507 ENSG00000136535
CALCOCO2 ENSG00000136436.10 0.069085 0.068285 ENSG00000136436
SCRN1 ENSG00000136193.11 0.083104 0.059468 ENSG00000136193
LCP1 ENSG00000136167.9 0.01399 0.047473 ENSG00000136167
RCBTB2 ENSG00000136161.8 0.164848 0.074398 ENSG00000136161
EDNRB ENSG00000136160.10 0.060367 0.053359 ENSG00000136160
PHF11 ENSG00000136147.12 0.142624 0.076587 ENSG00000136147
MED4 ENSG00000136146.10 0.121666 0.073296 ENSG00000136146
BORA ENSG00000136122.11 0.030005 0.056065 ENSG00000136122
PWP1 ENSG00000136045.7 0.042397 0.074189 ENSG00000136045
APPL2 ENSG00000136044.7 0.03238 0.065518 ENSG00000136044
ANKRD36 ENSG00000135976.12 0.060202 0.064279 ENSG00000135976
MRPL44 ENSG00000135900.3 0.02562 0.054518 ENSG00000135900
FAM129A ENSG00000135842.12 0.151927 0.072487 ENSG00000135842
NPL ENSG00000135838.9 0.069488 0.070261 ENSG00000135838
KIAA1614 ENSG00000135835.6 0.275632 0.092186 ENSG00000135835
CAPN9 ENSG00000135773.8 0.499594 0.085998 ENSG00000135773
ZNF670 ENSG00000135747.7 0.032993 0.045932 ENSG00000135747
FHOD1 ENSG00000135723.8 0.223512 0.096519 ENSG00000135723
SEMA4F ENSG00000135622.8 0.016285 0.051298 ENSG00000135622
MICAL1 ENSG00000135596.13 0.14093 0.080985 ENSG00000135596
PKIB ENSG00000135549.9 0.30322 0.094121 ENSG00000135549
OS9 ENSG00000135506.11 0.037152 0.050456 ENSG00000135506
ZC3H10 ENSG00000135482.2 0.04585 0.053565 ENSG00000135482
FAIM2 ENSG00000135472.4 0.043895 0.050414 ENSG00000135472
TFCP2 ENSG00000135457.5 0.06396 0.054559 ENSG00000135457
KRT85 ENSG00000135443.4 0.056308 0.063488 ENSG00000135443
PRPH ENSG00000135406.9 0.024943 0.045026 ENSG00000135406
ORC3 ENSG00000135336.9 0.014118 0.041909 ENSG00000135336
SYNCRIP ENSG00000135316.13 0.065774 0.056857 ENSG00000135316
HTR1B ENSG00000135312.4 0.130524 0.069786 ENSG00000135312
MTO1 ENSG00000135297.11 0.230429 0.085113 ENSG00000135297
MDFIC ENSG00000135272.5 0.015161 0.037416 ENSG00000135272
SRPK2 ENSG00000135250.12 0.04817 0.054887 ENSG00000135250
FAM71F1 ENSG00000135248.11 0.029675 0.046806 ENSG00000135248
P2RX4 ENSG00000135124.10 0.139056 0.07815 ENSG00000135124
TBX3 ENSG00000135111.10 0.074449 0.065334 ENSG00000135111
USP30 ENSG00000135093.8 0.096744 0.059833 ENSG00000135093
CCNJL ENSG00000135083.10 0.255812 0.100444 ENSG00000135083
ADAM19 ENSG00000135074.11 0.416596 0.08469 ENSG00000135074
TMEM2 ENSG00000135048.9 0.01322 0.037724 ENSG00000135048
WDR36 ENSG00000134987.7 0.316747 0.092139 ENSG00000134987
KLB ENSG00000134962.6 0.041316 0.052687 ENSG00000134962
CARS2 ENSG00000134905.12 0.596181 0.08015 ENSG00000134905
PDGFRA ENSG00000134853.7 0.044898 0.057843 ENSG00000134853
CLOCK ENSG00000134852.10 0.176249 0.073324 ENSG00000134852
APLNR ENSG00000134817.9 0.159053 0.07773 ENSG00000134817
SLC43A3 ENSG00000134802.13 0.067028 0.055041 ENSG00000134802
FHOD3 ENSG00000134775.11 0.064007 0.058059 ENSG00000134775
PRPF38A ENSG00000134748.12 0.034526 0.051738 ENSG00000134748
LRP4 ENSG00000134569.5 0.377308 0.087144 ENSG00000134569
SLCO1B1 ENSG00000134538.2 0.218095 0.084847 ENSG00000134538
SOX5 ENSG00000134532.11 0.120361 0.080368 ENSG00000134532
CCNH ENSG00000134480.9 0.111309 0.07909 ENSG00000134480
FBXO18 ENSG00000134452.14 0.105002 0.083268 ENSG00000134452
CFHR4 ENSG00000134365.7 0.120817 0.074297 ENSG00000134365
ANO3 ENSG00000134343.8 0.126981 0.081231 ENSG00000134343
MYCN ENSG00000134323.10 0.010844 0.057225 ENSG00000134323
ROCK2 ENSG00000134318.9 0.032618 0.072392 ENSG00000134318
GRHL1 ENSG00000134317.13 0.021133 0.051519 ENSG00000134317
YWHAQ ENSG00000134308.9 0.015868 0.063469 ENSG00000134308
PPHLN1 ENSG00000134283.13 0.202049 0.077783 ENSG00000134283
NGF ENSG00000134259.3 0.095452 0.064999 ENSG00000134259
HMGCS2 ENSG00000134240.7 0.066605 0.056186 ENSG00000134240
CHL1 ENSG00000134121.5 0.0539 0.063438 ENSG00000134121
CDK7 ENSG00000134058.6 0.043556 0.05041 ENSG00000134058
CCNB1 ENSG00000134057.10 0.071788 0.058927 ENSG00000134057
MRPS36 ENSG00000134056.7 0.036163 0.033343 ENSG00000134056
ADAMDEC1 ENSG00000134028.10 0.010296 0.027012 ENSG00000134028
ELP3 ENSG00000134014.12 0.015022 0.028347 ENSG00000134014
CATSPERB ENSG00000133962.3 0.054308 0.057534 ENSG00000133962
NUMB ENSG00000133961.15 0.066861 0.062889 ENSG00000133961
TEX15 ENSG00000133863.2 0.035174 0.047421 ENSG00000133863
ZFC3H1 ENSG00000133858.11 0.015252 0.04134 ENSG00000133858
LYVE1 ENSG00000133800.4 0.033654 0.066587 ENSG00000133800
SWAP70 ENSG00000133789.10 0.065586 0.055897 ENSG00000133789
SPINK5 ENSG00000133710.11 0.131303 0.083755 ENSG00000133710
TMEM254 ENSG00000133678.9 0.177235 0.085836 ENSG00000133678
SEC14L4 ENSG00000133488.10 0.139194 0.074307 ENSG00000133488
GGT2 ENSG00000133475.12 0.137463 0.081788 ENSG00000133475
SLC2A11 ENSG00000133460.15 0.07311 0.067303 ENSG00000133460
RARRES3 ENSG00000133321.6 0.02788 0.046909 ENSG00000133321
LGALS12 ENSG00000133317.10 0.013813 0.042444 ENSG00000133317
WDR74 ENSG00000133316.11 0.129432 0.073925 ENSG00000133316
CNDP2 ENSG00000133313.10 0.217186 0.09866 ENSG00000133313
SUV420H2 ENSG00000133247.9 0.071032 0.082126 ENSG00000133247
BTBD2 ENSG00000133243.4 0.118829 0.090179 ENSG00000133243
POSTN ENSG00000133110.10 0.183665 0.087971 ENSG00000133110
TRPC4 ENSG00000133107.10 0.097828 0.071068 ENSG00000133107
TMCC2 ENSG00000133069.10 0.017386 0.044777 ENSG00000133069
SLC41A1 ENSG00000133065.6 0.034986 0.052539 ENSG00000133065
MYBPH ENSG00000133055.4 0.064994 0.058199 ENSG00000133055
PEMT ENSG00000133027.13 0.019123 0.040158 ENSG00000133027
CDK8 ENSG00000132964.7 0.037687 0.058596 ENSG00000132964
TPTE2 ENSG00000132958.13 0.051719 0.053942 ENSG00000132958
XPO4 ENSG00000132953.12 0.131736 0.07341 ENSG00000132953
BHMT2 ENSG00000132840.5 0.023665 0.040671 ENSG00000132840
MMACHC ENSG00000132763.10 0.014708 0.028159 ENSG00000132763
