AssociatedGeneName EnsemblGeneID h2.ArteryTibial se.ArteryTibial ensid
MRPL47 ENSG00000136522.9 0.042826 0.061243 ENSG00000136522
CALCOCO2 ENSG00000136436.10 0.020705 0.039469 ENSG00000136436
CIB2 ENSG00000136425.8 0.36641 0.085203 ENSG00000136425
TM6SF1 ENSG00000136404.11 0.020674 0.060404 ENSG00000136404
ABHD17C ENSG00000136379.7 0.045543 0.063483 ENSG00000136379
SPDYE1 ENSG00000136206.3 0.050089 0.052239 ENSG00000136206
RCBTB2 ENSG00000136161.8 0.030955 0.041013 ENSG00000136161
SCEL ENSG00000136155.12 0.061693 0.055251 ENSG00000136155
PHF11 ENSG00000136147.12 0.095012 0.060557 ENSG00000136147
MED4 ENSG00000136146.10 0.167408 0.071518 ENSG00000136146
BORA ENSG00000136122.11 0.040672 0.051848 ENSG00000136122
TGFBRAP1 ENSG00000135966.8 0.035824 0.054239 ENSG00000135966
SERPINE2 ENSG00000135919.8 0.022894 0.054008 ENSG00000135919
ITM2C ENSG00000135916.11 0.075965 0.073596 ENSG00000135916
TTLL4 ENSG00000135912.6 0.059522 0.063186 ENSG00000135912
FAM129A ENSG00000135842.12 0.029531 0.046545 ENSG00000135842
NPL ENSG00000135838.9 0.066113 0.055064 ENSG00000135838
TAF5L ENSG00000135801.5 0.062901 0.067884 ENSG00000135801
CAPN9 ENSG00000135773.8 0.13353 0.070405 ENSG00000135773
AGT ENSG00000135744.7 0.271447 0.083506 ENSG00000135744
SLC9A5 ENSG00000135740.12 0.060465 0.055435 ENSG00000135740
KLHL36 ENSG00000135686.8 0.085856 0.090464 ENSG00000135686
CCDC142 ENSG00000135637.9 0.02089 0.046597 ENSG00000135637
SEMA4F ENSG00000135622.8 0.019031 0.047593 ENSG00000135622
MICAL1 ENSG00000135596.13 0.030521 0.039958 ENSG00000135596
PKIB ENSG00000135549.9 0.094414 0.066511 ENSG00000135549
FAIM2 ENSG00000135472.4 0.334334 0.092942 ENSG00000135472
TFCP2 ENSG00000135457.5 0.071124 0.059488 ENSG00000135457
PPP1R1A ENSG00000135447.12 0.027842 0.042181 ENSG00000135447
KRT85 ENSG00000135443.4 0.055227 0.061949 ENSG00000135443
PRPH ENSG00000135406.9 0.04592 0.050186 ENSG00000135406
ATP5G2 ENSG00000135390.13 0.041887 0.042576 ENSG00000135390
NAT10 ENSG00000135372.4 0.079564 0.060764 ENSG00000135372
ORC3 ENSG00000135336.9 0.032992 0.04743 ENSG00000135336
EPHA7 ENSG00000135333.9 0.049233 0.054341 ENSG00000135333
HTR1B ENSG00000135312.4 0.011876 0.029418 ENSG00000135312
MDFIC ENSG00000135272.5 0.092746 0.05812 ENSG00000135272
SRPK2 ENSG00000135250.12 0.037159 0.051895 ENSG00000135250
FAM71F1 ENSG00000135248.11 0.047118 0.050361 ENSG00000135248
POM121C ENSG00000135213.8 0.027435 0.039784 ENSG00000135213
P2RX4 ENSG00000135124.10 0.131263 0.071865 ENSG00000135124
ADAM19 ENSG00000135074.11 0.196127 0.071268 ENSG00000135074
WDR36 ENSG00000134987.7 0.148945 0.068241 ENSG00000134987
CARS2 ENSG00000134905.12 0.410666 0.082736 ENSG00000134905
TPP2 ENSG00000134900.7 0.087367 0.063434 ENSG00000134900
ERCC5 ENSG00000134899.13 0.075744 0.071222 ENSG00000134899
PDGFRA ENSG00000134853.7 0.080573 0.062778 ENSG00000134853
CLOCK ENSG00000134852.10 0.050785 0.053021 ENSG00000134852
GIF ENSG00000134812.3 0.045432 0.048217 ENSG00000134812
DSC1 ENSG00000134765.5 0.0124 0.039516 ENSG00000134765
PRPF38A ENSG00000134748.12 0.16279 0.072112 ENSG00000134748
CYP2J2 ENSG00000134716.5 0.099994 0.066822 ENSG00000134716
LRP4 ENSG00000134569.5 0.035156 0.040285 ENSG00000134569
PRH2 ENSG00000134551.8 0.041479 0.051904 ENSG00000134551
KLRD1 ENSG00000134539.12 0.058566 0.055817 ENSG00000134539
SLCO1B1 ENSG00000134538.2 0.020892 0.045091 ENSG00000134538
CABLES1 ENSG00000134508.8 0.127839 0.080053 ENSG00000134508
CFHR4 ENSG00000134365.7 0.072108 0.050718 ENSG00000134365
IL6ST ENSG00000134352.15 0.031111 0.045987 ENSG00000134352
PPHLN1 ENSG00000134283.13 0.187106 0.065151 ENSG00000134283
SPIRE1 ENSG00000134278.10 0.023372 0.058514 ENSG00000134278
CD101 ENSG00000134256.8 0.022066 0.034534 ENSG00000134256
PTGFRN ENSG00000134247.9 0.069581 0.049375 ENSG00000134247
TSPAN2 ENSG00000134198.5 0.027357 0.042259 ENSG00000134198
CHL1 ENSG00000134121.5 0.075911 0.063665 ENSG00000134121
BHLHE40 ENSG00000134107.4 0.012374 0.046991 ENSG00000134107
MED6 ENSG00000133997.7 0.011178 0.053483 ENSG00000133997
COX16 ENSG00000133983.10 0.019462 0.05107 ENSG00000133983
C14orf1 ENSG00000133935.6 0.040031 0.047325 ENSG00000133935
AMPD3 ENSG00000133805.11 0.111595 0.077371 ENSG00000133805
CCDC59 ENSG00000133773.7 0.033072 0.050193 ENSG00000133773
TMEM254 ENSG00000133678.9 0.150353 0.077098 ENSG00000133678
LRRIQ1 ENSG00000133640.14 0.014955 0.042863 ENSG00000133640
GGT2 ENSG00000133475.12 0.011811 0.041377 ENSG00000133475
WDR74 ENSG00000133316.11 0.187565 0.073798 ENSG00000133316
CNDP2 ENSG00000133313.10 0.246715 0.085947 ENSG00000133313
BTBD2 ENSG00000133243.4 0.137693 0.082976 ENSG00000133243
TMCC2 ENSG00000133069.10 0.3746 0.081518 ENSG00000133069
LGR6 ENSG00000133067.13 0.012488 0.049988 ENSG00000133067
SLC41A1 ENSG00000133065.6 0.061912 0.057096 ENSG00000133065
PIK3C2B ENSG00000133056.9 0.041332 0.059952 ENSG00000133056
WASF3 ENSG00000132970.8 0.113257 0.06692 ENSG00000132970
TPTE2 ENSG00000132958.13 0.041509 0.052303 ENSG00000132958
XPO4 ENSG00000132953.12 0.115439 0.07303 ENSG00000132953
MTUS2 ENSG00000132938.14 0.048371 0.063625 ENSG00000132938
PDE6A ENSG00000132915.6 0.023708 0.057849 ENSG00000132915
FBXO44 ENSG00000132879.9 0.017008 0.042612 ENSG00000132879
MMACHC ENSG00000132763.10 0.028586 0.033743 ENSG00000132763
BCAN ENSG00000132692.13 0.035962 0.039177 ENSG00000132692
PTPRA ENSG00000132670.16 0.132653 0.071062 ENSG00000132670
ANKEF1 ENSG00000132623.10 0.196827 0.098699 ENSG00000132623
NIP7 ENSG00000132603.9 0.083494 0.050965 ENSG00000132603
PCBD2 ENSG00000132570.10 0.012589 0.051018 ENSG00000132570
UNK ENSG00000132478.5 0.024636 0.048468 ENSG00000132478
TBC1D14 ENSG00000132405.14 0.07937 0.077877 ENSG00000132405
CARD6 ENSG00000132357.9 0.040924 0.038369 ENSG00000132357
RAN ENSG00000132341.6 0.142457 0.08985 ENSG00000132341
FCRLA ENSG00000132185.12 0.032995 0.050853 ENSG00000132185
RTBDN ENSG00000132026.9 0.065954 0.060701 ENSG00000132026
LGALS3 ENSG00000131981.11 0.019794 0.051895 ENSG00000131981
ABHD12B ENSG00000131969.10 0.036491 0.054333 ENSG00000131969
THAP1 ENSG00000131931.4 0.024323 0.048151 ENSG00000131931
LLGL1 ENSG00000131899.6 0.010276 0.029528 ENSG00000131899
RBM8A ENSG00000131795.7 0.051854 0.044455 ENSG00000131795
CHD1L ENSG00000131778.13 0.099253 0.058218 ENSG00000131778
KHDRBS3 ENSG00000131773.9 0.029496 0.051532 ENSG00000131773
KRT33B ENSG00000131738.5 0.075088 0.064141 ENSG00000131738
MAP1B ENSG00000131711.10 0.02514 0.042925 ENSG00000131711
NINJ1 ENSG00000131669.5 0.030028 0.044187 ENSG00000131669
EXOC4 ENSG00000131558.10 0.106102 0.057392 ENSG00000131558
ANKHD1 ENSG00000131503.16 0.016513 0.034585 ENSG00000131503
NDUFA2 ENSG00000131495.4 0.135993 0.077157 ENSG00000131495
G6PC ENSG00000131482.5 0.081365 0.065558 ENSG00000131482
RFTN1 ENSG00000131378.9 0.042646 0.066525 ENSG00000131378
HAUS8 ENSG00000131351.10 0.170183 0.079309 ENSG00000131351
PRR7 ENSG00000131188.7 0.090747 0.06361 ENSG00000131188
GINS2 ENSG00000131153.4 0.020953 0.072697 ENSG00000131153
ZNF428 ENSG00000131116.7 0.084419 0.063943 ENSG00000131116
HIGD1B ENSG00000131097.2 0.04859 0.045316 ENSG00000131097
GGT7 ENSG00000131067.12 0.018681 0.043423 ENSG00000131067
EPS8L1 ENSG00000131037.10 0.313261 0.102879 ENSG00000131037
ULBP3 ENSG00000131019.5 0.050177 0.058639 ENSG00000131019
ULBP2 ENSG00000131015.4 0.084534 0.067024 ENSG00000131015
SLC35D2 ENSG00000130958.7 0.045311 0.042912 ENSG00000130958
PKDREJ ENSG00000130943.5 0.099066 0.06918 ENSG00000130943
ZNF331 ENSG00000130844.12 0.020888 0.064607 ENSG00000130844
CLIP1 ENSG00000130779.15 0.061077 0.057989 ENSG00000130779
NPAS1 ENSG00000130751.5 0.087539 0.066994 ENSG00000130751
TMEM160 ENSG00000130748.6 0.048402 0.05664 ENSG00000130748
HBZ ENSG00000130656.4 0.083131 0.059506 ENSG00000130656
PNPLA7 ENSG00000130653.11 0.011774 0.035076 ENSG00000130653
CYP2E1 ENSG00000130649.5 0.169478 0.084161 ENSG00000130649
SULT4A1 ENSG00000130540.9 0.088259 0.074219 ENSG00000130540
LSM4 ENSG00000130520.5 0.17139 0.088636 ENSG00000130520
PGPEP1 ENSG00000130517.8 0.422326 0.086178 ENSG00000130517
LSM7 ENSG00000130332.9 0.108519 0.075866 ENSG00000130332
MRPL34 ENSG00000130312.2 0.279935 0.079415 ENSG00000130312
RPL36 ENSG00000130255.8 0.125858 0.078231 ENSG00000130255
DPP6 ENSG00000130226.12 0.068564 0.084094 ENSG00000130226
EXOC3L2 ENSG00000130201.3 0.066612 0.056103 ENSG00000130201
CNN1 ENSG00000130176.3 0.078011 0.062083 ENSG00000130176
ELOF1 ENSG00000130165.6 0.022729 0.045033 ENSG00000130165
ECSIT ENSG00000130159.9 0.079736 0.056151 ENSG00000130159
EFCAB4B ENSG00000130038.5 0.052389 0.053118 ENSG00000130038
MAU2 ENSG00000129933.15 0.06283 0.050323 ENSG00000129933
TEP1 ENSG00000129566.8 0.065431 0.071912 ENSG00000129566
MIS18BP1 ENSG00000129534.9 0.069673 0.064937 ENSG00000129534
PARP2 ENSG00000129484.9 0.093863 0.077391 ENSG00000129484
DTD2 ENSG00000129480.8 0.119734 0.071522 ENSG00000129480
AJUBA ENSG00000129474.11 0.024912 0.067195 ENSG00000129474
BCL2L2 ENSG00000129473.5 0.087778 0.068692 ENSG00000129473
MRM1 ENSG00000129282.8 0.021139 0.043176 ENSG00000129282
CD68 ENSG00000129226.9 0.091528 0.06783 ENSG00000129226
MYOD1 ENSG00000129152.3 0.077621 0.056223 ENSG00000129152
BBOX1 ENSG00000129151.4 0.01245 0.04581 ENSG00000129151
SUMF2 ENSG00000129103.13 0.010245 0.020677 ENSG00000129103
LOXL1 ENSG00000129038.11 0.077478 0.061725 ENSG00000129038
VPS13C ENSG00000129003.11 0.054985 0.055377 ENSG00000129003
CHAC1 ENSG00000128965.7 0.072777 0.051061 ENSG00000128965
ALDH1A2 ENSG00000128918.10 0.177531 0.076265 ENSG00000128918
INO80 ENSG00000128908.11 0.043709 0.049625 ENSG00000128908
OSGEPL1 ENSG00000128694.7 0.06803 0.058898 ENSG00000128694
OPN1SW ENSG00000128617.2 0.150174 0.071767 ENSG00000128617
FEZF1 ENSG00000128610.7 0.032973 0.045073 ENSG00000128610
NDUFA5 ENSG00000128609.10 0.043912 0.045669 ENSG00000128609
LRRC17 ENSG00000128606.8 0.021729 0.038706 ENSG00000128606
SMO ENSG00000128602.5 0.016456 0.043468 ENSG00000128602
CALU ENSG00000128595.12 0.029531 0.04377 ENSG00000128595
FOXP2 ENSG00000128573.18 0.050306 0.046832 ENSG00000128573
NAA38 ENSG00000128534.3 0.098958 0.056714 ENSG00000128534
POT1 ENSG00000128513.9 0.042367 0.044802 ENSG00000128513
KRT17 ENSG00000128422.11 0.058006 0.046843 ENSG00000128422
TPST2 ENSG00000128294.11 0.324317 0.095129 ENSG00000128294
GNAZ ENSG00000128266.7 0.113079 0.075251 ENSG00000128266
TUBGCP6 ENSG00000128159.7 0.030175 0.054578 ENSG00000128159
SPINK2 ENSG00000128040.6 0.115526 0.078008 ENSG00000128040
STYXL1 ENSG00000127952.12 0.386107 0.081898 ENSG00000127952
PTPN12 ENSG00000127947.11 0.36103 0.085196 ENSG00000127947
KDM4B ENSG00000127663.10 0.052939 0.069335 ENSG00000127663
UBR4 ENSG00000127481.10 0.030655 0.053816 ENSG00000127481
FGFRL1 ENSG00000127418.10 0.05613 0.062318 ENSG00000127418
TAS2R4 ENSG00000127364.2 0.125253 0.059745 ENSG00000127364
PTPRB ENSG00000127329.10 0.017787 0.046465 ENSG00000127329
ABHD8 ENSG00000127220.5 0.288245 0.081056 ENSG00000127220
MAP2K2 ENSG00000126934.9 0.099219 0.072727 ENSG00000126934
PZP ENSG00000126838.5 0.011607 0.036513 ENSG00000126838
PCNXL4 ENSG00000126773.8 0.025177 0.040477 ENSG00000126773
IFI6 ENSG00000126709.10 0.039655 0.060823 ENSG00000126709
AHDC1 ENSG00000126705.8 0.017289 0.046218 ENSG00000126705
GLIS2 ENSG00000126603.4 0.010804 0.046338 ENSG00000126603
TRAP1 ENSG00000126602.6 0.481557 0.084224 ENSG00000126602
WNK4 ENSG00000126562.12 0.050879 0.051783 ENSG00000126562
NR1D1 ENSG00000126368.5 0.029114 0.041648 ENSG00000126368
XRCC3 ENSG00000126215.9 0.01449 0.037346 ENSG00000126215
FAM83C ENSG00000125998.7 0.128435 0.076264 ENSG00000125998
MMP24 ENSG00000125966.8 0.038528 0.053483 ENSG00000125966
GDF5 ENSG00000125965.4 0.022867 0.041295 ENSG00000125965
BANF2 ENSG00000125888.10 0.041318 0.061724 ENSG00000125888
OVOL2 ENSG00000125850.6 0.035665 0.053937 ENSG00000125850
NRSN2 ENSG00000125841.7 0.053024 0.059753 ENSG00000125841
SNRPB ENSG00000125835.13 0.062279 0.069476 ENSG00000125835
PSMF1 ENSG00000125818.12 0.409471 0.090794 ENSG00000125818
VASP ENSG00000125753.9 0.07125 0.065103 ENSG00000125753
CD70 ENSG00000125726.6 0.084788 0.076405 ENSG00000125726
POLR1B ENSG00000125630.11 0.337107 0.086253 ENSG00000125630
PAX8 ENSG00000125618.12 0.386294 0.080433 ENSG00000125618
EFNB2 ENSG00000125266.6 0.0177 0.056013 ENSG00000125266
DOK4 ENSG00000125170.6 0.035767 0.061799 ENSG00000125170
LRRC29 ENSG00000125122.10 0.030077 0.04064 ENSG00000125122
SCGB1D2 ENSG00000124935.3 0.027499 0.046947 ENSG00000124935
DEK ENSG00000124795.10 0.017156 0.03548 ENSG00000124795
CPNE5 ENSG00000124772.7 0.051421 0.063892 ENSG00000124772
SOX4 ENSG00000124766.4 0.042002 0.042405 ENSG00000124766
COL21A1 ENSG00000124749.12 0.099699 0.061857 ENSG00000124749
TBCC ENSG00000124659.5 0.048287 0.055494 ENSG00000124659
AARS2 ENSG00000124608.4 0.010365 0.035183 ENSG00000124608
USP22 ENSG00000124422.7 0.02511 0.034611 ENSG00000124422
NEURL2 ENSG00000124257.6 0.010506 0.052379 ENSG00000124257
ZBP1 ENSG00000124256.10 0.086177 0.064438 ENSG00000124256
MOCS3 ENSG00000124217.3 0.104082 0.079534 ENSG00000124217
MOGAT1 ENSG00000124003.9 0.023232 0.049227 ENSG00000124003
GPR83 ENSG00000123901.4 0.038815 0.039798 ENSG00000123901
ATPAF1 ENSG00000123472.8 0.031198 0.039147 ENSG00000123472
CDK2 ENSG00000123374.6 0.101957 0.068935 ENSG00000123374
SPATS2 ENSG00000123352.13 0.043273 0.045132 ENSG00000123352
ITIH5 ENSG00000123243.10 0.223473 0.096509 ENSG00000123243
OPTN ENSG00000123240.12 0.042983 0.068752 ENSG00000123240
SPRYD7 ENSG00000123178.10 0.053793 0.051984 ENSG00000123178
GIPC1 ENSG00000123159.11 0.061962 0.062044 ENSG00000123159
CCDC91 ENSG00000123106.6 0.018232 0.028936 ENSG00000123106
ACADS ENSG00000122971.4 0.104261 0.058387 ENSG00000122971
VPS26A ENSG00000122958.10 0.172862 0.080437 ENSG00000122958
CHST3 ENSG00000122863.5 0.050628 0.048806 ENSG00000122863
C7orf49 ENSG00000122783.12 0.069411 0.052262 ENSG00000122783
KIAA1045 ENSG00000122733.11 0.12286 0.065669 ENSG00000122733
SPINK4 ENSG00000122711.4 0.018343 0.04362 ENSG00000122711
CCZ1 ENSG00000122674.8 0.059262 0.056334 ENSG00000122674
NPY ENSG00000122585.3 0.025246 0.040966 ENSG00000122585
ZMIZ2 ENSG00000122515.10 0.019754 0.050055 ENSG00000122515
RWDD3 ENSG00000122481.12 0.13963 0.062928 ENSG00000122481
NAA60 ENSG00000122390.13 0.101281 0.067676 ENSG00000122390
ANXA11 ENSG00000122359.13 0.140048 0.079203 ENSG00000122359
RNF2 ENSG00000121481.6 0.03878 0.043184 ENSG00000121481
LHX4 ENSG00000121454.4 0.114848 0.062378 ENSG00000121454
PSPC1 ENSG00000121390.13 0.126671 0.066694 ENSG00000121390
KCNJ8 ENSG00000121361.3 0.097928 0.065234 ENSG00000121361
IAPP ENSG00000121351.3 0.031256 0.047585 ENSG00000121351
ABCC11 ENSG00000121270.11 0.038235 0.044166 ENSG00000121270
LRAT ENSG00000121207.7 0.018946 0.053171 ENSG00000121207
TBX2 ENSG00000121068.9 0.168374 0.080178 ENSG00000121068
RDH10 ENSG00000121039.5 0.051445 0.061077 ENSG00000121039
COPS5 ENSG00000121022.9 0.015315 0.050241 ENSG00000121022
ADRA1A ENSG00000120907.13 0.05539 0.062827 ENSG00000120907
DUSP4 ENSG00000120875.4 0.010916 0.02977 ENSG00000120875
CCDC53 ENSG00000120860.6 0.056284 0.06087 ENSG00000120860
GLT8D2 ENSG00000120820.8 0.035227 0.048131 ENSG00000120820
TMPO ENSG00000120802.9 0.014131 0.044164 ENSG00000120802
UTP20 ENSG00000120800.4 0.011266 0.037443 ENSG00000120800
PLS1 ENSG00000120756.8 0.030592 0.055892 ENSG00000120756
MTRF1 ENSG00000120662.11 0.023769 0.048388 ENSG00000120662
SLC25A2 ENSG00000120329.4 0.024492 0.035938 ENSG00000120329
PCDHB14 ENSG00000120327.4 0.025639 0.042097 ENSG00000120327
CYSTM1 ENSG00000120306.5 0.145222 0.062784 ENSG00000120306
MLANA ENSG00000120215.5 0.031531 0.039272 ENSG00000120215
INSL6 ENSG00000120210.6 0.047605 0.055344 ENSG00000120210
RCL1 ENSG00000120158.7 0.024036 0.057612 ENSG00000120158
CRHR1 ENSG00000120088.10 0.326307 0.073868 ENSG00000120088
KANSL1 ENSG00000120071.8 0.174973 0.071377 ENSG00000120071
CPN1 ENSG00000120054.7 0.128321 0.086249 ENSG00000120054
C10orf76 ENSG00000120029.8 0.045874 0.056112 ENSG00000120029
FAM45A ENSG00000119979.11 0.013197 0.047485 ENSG00000119979
TCTN3 ENSG00000119977.15 0.130156 0.065171 ENSG00000119977
PRLHR ENSG00000119973.3 0.045448 0.054092 ENSG00000119973
HELLS ENSG00000119969.10 0.019455 0.036739 ENSG00000119969
CUTC ENSG00000119929.8 0.084119 0.06385 ENSG00000119929
SLC17A5 ENSG00000119899.11 0.061774 0.053023 ENSG00000119899
YIPF4 ENSG00000119820.5 0.114496 0.07158 ENSG00000119820
FKBP1B ENSG00000119782.9 0.07425 0.066193 ENSG00000119782
ATAD2B ENSG00000119778.10 0.046588 0.058938 ENSG00000119778
COQ6 ENSG00000119723.11 0.217287 0.071305 ENSG00000119723
NEK9 ENSG00000119638.8 0.04849 0.060391 ENSG00000119638
CCDC176 ENSG00000119636.11 0.085245 0.069606 ENSG00000119636
IFI27L2 ENSG00000119632.3 0.02509 0.058062 ENSG00000119632
FCF1 ENSG00000119616.7 0.061343 0.061447 ENSG00000119616
ZBTB45 ENSG00000119574.8 0.024938 0.042386 ENSG00000119574
HDHD3 ENSG00000119431.5 0.038995 0.05847 ENSG00000119431
FAM206A ENSG00000119328.7 0.053169 0.059566 ENSG00000119328
HEATR1 ENSG00000119285.6 0.170223 0.073269 ENSG00000119285
ITGB1BP1 ENSG00000119185.8 0.010361 0.031626 ENSG00000119185
C2orf40 ENSG00000119147.5 0.248818 0.087488 ENSG00000119147
WDR35 ENSG00000118965.10 0.011043 0.030517 ENSG00000118965
PCDH17 ENSG00000118946.7 0.010397 0.026032 ENSG00000118946
KLF12 ENSG00000118922.12 0.032825 0.063948 ENSG00000118922
PPL ENSG00000118898.11 0.027412 0.052628 ENSG00000118898
OLFM3 ENSG00000118733.12 0.121561 0.068319 ENSG00000118733
FBXL5 ENSG00000118564.10 0.044242 0.059899 ENSG00000118564
TCF21 ENSG00000118526.6 0.094395 0.067582 ENSG00000118526
FBXO30 ENSG00000118496.4 0.072409 0.060781 ENSG00000118496
PLAGL1 ENSG00000118495.13 0.019099 0.049071 ENSG00000118495
FILIP1 ENSG00000118407.10 0.062413 0.058993 ENSG00000118407
ELOVL4 ENSG00000118402.5 0.214606 0.072615 ENSG00000118402
USP35 ENSG00000118369.8 0.042121 0.04564 ENSG00000118369
ATP10B ENSG00000118322.8 0.238532 0.077967 ENSG00000118322
TNP1 ENSG00000118245.2 0.029928 0.047333 ENSG00000118245
TNNT2 ENSG00000118194.14 0.101253 0.071245 ENSG00000118194
KMT2A ENSG00000118058.16 0.046604 0.061505 ENSG00000118058
MUC5B ENSG00000117983.13 0.043179 0.063499 ENSG00000117983
NENF ENSG00000117691.5 0.03144 0.054681 ENSG00000117691
DHDDS ENSG00000117682.12 0.100849 0.080385 ENSG00000117682
SLC35A3 ENSG00000117620.8 0.068017 0.060715 ENSG00000117620
DARS2 ENSG00000117593.8 0.107719 0.063162 ENSG00000117593
VAMP4 ENSG00000117533.10 0.07901 0.053561 ENSG00000117533
TMED5 ENSG00000117500.8 0.042323 0.04165 ENSG00000117500
CCDC181 ENSG00000117477.8 0.166139 0.075401 ENSG00000117477
PTCH2 ENSG00000117425.9 0.022956 0.038425 ENSG00000117425
CD46 ENSG00000117335.14 0.306484 0.07864 ENSG00000117335
CR2 ENSG00000117322.12 0.138757 0.072007 ENSG00000117322
GPR89A ENSG00000117262.14 0.095311 0.061025 ENSG00000117262
KLHL12 ENSG00000117153.11 0.094705 0.066907 ENSG00000117153
RGS4 ENSG00000117152.9 0.028748 0.057404 ENSG00000117152
KDM5B ENSG00000117139.12 0.062091 0.058825 ENSG00000117139
MFAP2 ENSG00000117122.9 0.10868 0.075937 ENSG00000117122
NR5A2 ENSG00000116833.9 0.021243 0.050814 ENSG00000116833
TFAP2E ENSG00000116819.6 0.058582 0.062446 ENSG00000116819
PLEKHM2 ENSG00000116786.7 0.044787 0.062896 ENSG00000116786
TNNI3K ENSG00000116783.9 0.106554 0.061979 ENSG00000116783
OLFML3 ENSG00000116774.7 0.027733 0.035881 ENSG00000116774
SRSF11 ENSG00000116754.9 0.019123 0.037412 ENSG00000116754
SWT1 ENSG00000116668.8 0.036531 0.043666 ENSG00000116668
FBXO6 ENSG00000116663.6 0.093339 0.077964 ENSG00000116663
RHOU ENSG00000116574.4 0.035753 0.048368 ENSG00000116574
TCEANC2 ENSG00000116205.6 0.02938 0.057417 ENSG00000116205
FAM20B ENSG00000116199.7 0.189193 0.075303 ENSG00000116199
SPR ENSG00000116096.5 0.048063 0.05869 ENSG00000116096
NFE2L2 ENSG00000116044.11 0.01539 0.037434 ENSG00000116044
SUMO1 ENSG00000116030.12 0.026707 0.047064 ENSG00000116030
C2orf42 ENSG00000115998.3 0.010567 0.043124 ENSG00000115998
SLC25A12 ENSG00000115840.9 0.052019 0.043348 ENSG00000115840
STRN ENSG00000115808.7 0.029173 0.040437 ENSG00000115808
PLEKHB2 ENSG00000115762.12 0.053058 0.0559 ENSG00000115762
ODC1 ENSG00000115758.8 0.017147 0.033531 ENSG00000115758
HPCAL1 ENSG00000115756.8 0.038961 0.040662 ENSG00000115756
SLC5A7 ENSG00000115665.4 0.087461 0.070281 ENSG00000115665
FHL2 ENSG00000115641.14 0.037633 0.058667 ENSG00000115641
IL1R1 ENSG00000115594.7 0.079834 0.063661 ENSG00000115594
CHMP3 ENSG00000115561.10 0.017982 0.031594 ENSG00000115561
PDCL3 ENSG00000115539.9 0.074229 0.053086 ENSG00000115539
TXNDC9 ENSG00000115514.7 0.012225 0.030665 ENSG00000115514
GLS ENSG00000115419.8 0.152729 0.077506 ENSG00000115419
PSMD14 ENSG00000115233.7 0.020624 0.038565 ENSG00000115233
TANC1 ENSG00000115183.9 0.062839 0.057041 ENSG00000115183
SF3B14 ENSG00000115128.6 0.05741 0.065294 ENSG00000115128
STEAP3 ENSG00000115107.15 0.028673 0.052705 ENSG00000115107
ZAP70 ENSG00000115085.9 0.034036 0.057183 ENSG00000115085
CCL20 ENSG00000115009.7 0.041778 0.0466 ENSG00000115009
IL1A ENSG00000115008.5 0.015334 0.032092 ENSG00000115008
NEK4 ENSG00000114904.8 0.152596 0.069488 ENSG00000114904
ZBTB47 ENSG00000114853.9 0.054522 0.053815 ENSG00000114853
WDR48 ENSG00000114742.9 0.05587 0.04635 ENSG00000114742
MRPL3 ENSG00000114686.4 0.14714 0.074202 ENSG00000114686
MORC1 ENSG00000114487.5 0.038807 0.042869 ENSG00000114487
CBLB ENSG00000114423.14 0.013759 0.043434 ENSG00000114423
NPRL2 ENSG00000114388.8 0.02989 0.038451 ENSG00000114388
WNT5A ENSG00000114251.9 0.060891 0.052951 ENSG00000114251
PDCD10 ENSG00000114209.10 0.036268 0.052231 ENSG00000114209
CEP70 ENSG00000114107.4 0.061859 0.053762 ENSG00000114107
HGD ENSG00000113924.7 0.023221 0.035152 ENSG00000113924
HRG ENSG00000113905.4 0.013194 0.041483 ENSG00000113905
EHHADH ENSG00000113790.6 0.030738 0.050355 ENSG00000113790
CSNK1A1 ENSG00000113712.12 0.027562 0.050631 ENSG00000113712
TCERG1 ENSG00000113649.7 0.128567 0.071725 ENSG00000113649
SKP1 ENSG00000113558.13 0.108569 0.072912 ENSG00000113558
IRX4 ENSG00000113430.5 0.162297 0.086368 ENSG00000113430
FAM172A ENSG00000113391.12 0.01024 0.030465 ENSG00000113391
NPR3 ENSG00000113389.11 0.070785 0.070958 ENSG00000113389
GOLPH3 ENSG00000113384.9 0.081529 0.067171 ENSG00000113384
TTC1 ENSG00000113312.6 0.098063 0.069489 ENSG00000113312
BTNL8 ENSG00000113303.7 0.013106 0.033693 ENSG00000113303
CNOT6 ENSG00000113300.7 0.057127 0.049633 ENSG00000113300
ARSB ENSG00000113273.11 0.010612 0.033422 ENSG00000113273
CLK4 ENSG00000113240.8 0.011946 0.023494 ENSG00000113240
IK ENSG00000113141.10 0.075356 0.048022 ENSG00000113141
SPARC ENSG00000113140.6 0.111337 0.070015 ENSG00000113140
GZMK ENSG00000113088.5 0.028516 0.061451 ENSG00000113088
BRD8 ENSG00000112983.13 0.020045 0.033409 ENSG00000112983
GHR ENSG00000112964.9 0.017127 0.054303 ENSG00000112964
MEP1A ENSG00000112818.5 0.027751 0.04498 ENSG00000112818
PRSS16 ENSG00000112812.11 0.053833 0.046511 ENSG00000112812
ENPP5 ENSG00000112796.5 0.127128 0.071519 ENSG00000112796
SLC29A1 ENSG00000112759.12 0.182338 0.0989 ENSG00000112759
MDFI ENSG00000112559.9 0.038064 0.059123 ENSG00000112559
PACRG ENSG00000112530.7 0.011545 0.038465 ENSG00000112530
