AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
C9orf152 ENSG00000188959.9 0.050045 0.045461 ENSG00000188959
MSL1 ENSG00000188895.6 0.025091 0.040888 ENSG00000188895
TMEM201 ENSG00000188807.8 0.026139 0.035711 ENSG00000188807
ZNF548 ENSG00000188785.7 0.018615 0.039559 ENSG00000188785
SKOR1 ENSG00000188779.6 0.046343 0.043706 ENSG00000188779
TMEM120B ENSG00000188735.8 0.036394 0.043926 ENSG00000188735
RHCE ENSG00000188672.12 0.015406 0.037595 ENSG00000188672
DPYD ENSG00000188641.8 0.047982 0.046559 ENSG00000188641
C22orf34 ENSG00000188511.8 0.36641 0.07886 ENSG00000188511
H3F3C ENSG00000188375.3 0.039174 0.048199 ENSG00000188375
C3orf62 ENSG00000188315.3 0.011463 0.01734 ENSG00000188315
AGAP4 ENSG00000188234.9 0.297953 0.073813 ENSG00000188234
LAMTOR4 ENSG00000188186.6 0.095239 0.05797 ENSG00000188186
TMEM215 ENSG00000188133.5 0.014688 0.037543 ENSG00000188133
ARL4C ENSG00000188042.5 0.023516 0.03085 ENSG00000188042
OR7D2 ENSG00000188000.2 0.306733 0.082297 ENSG00000188000
KLHL17 ENSG00000187961.9 0.021842 0.042174 ENSG00000187961
CYHR1 ENSG00000187954.8 0.03672 0.036847 ENSG00000187954
CCDC157 ENSG00000187860.6 0.085446 0.050974 ENSG00000187860
TMEM220 ENSG00000187824.4 0.020258 0.048641 ENSG00000187824
HSPA14 ENSG00000187522.9 0.074401 0.065016 ENSG00000187522
PTMA ENSG00000187514.10 0.01427 0.028515 ENSG00000187514
GCNT1 ENSG00000187210.8 0.016796 0.045083 ENSG00000187210
TSPYL4 ENSG00000187189.9 0.064848 0.043951 ENSG00000187189
AP003068.6 ENSG00000187066.4 0.021853 0.03687 ENSG00000187066
POFUT2 ENSG00000186866.12 0.01789 0.030003 ENSG00000186866
LILRB4 ENSG00000186818.8 0.062857 0.070277 ENSG00000186818
BCR ENSG00000186716.15 0.19328 0.067473 ENSG00000186716
LYRM7 ENSG00000186687.11 0.015591 0.02131 ENSG00000186687
LRRC16B ENSG00000186648.10 0.011412 0.035002 ENSG00000186648
ARAP1 ENSG00000186635.10 0.010526 0.03265 ENSG00000186635
CEACAM19 ENSG00000186567.8 0.031877 0.059561 ENSG00000186567
PCLO ENSG00000186472.14 0.038628 0.053518 ENSG00000186472
BTN3A2 ENSG00000186470.9 0.017763 0.032049 ENSG00000186470
ZNF501 ENSG00000186446.7 0.050995 0.043987 ENSG00000186446
FCAR ENSG00000186431.14 0.049704 0.070313 ENSG00000186431
GLDN ENSG00000186417.9 0.013956 0.032062 ENSG00000186417
ANKRD37 ENSG00000186352.4 0.019249 0.037031 ENSG00000186352
ZNF749 ENSG00000186230.6 0.079217 0.060428 ENSG00000186230
MARC1 ENSG00000186205.8 0.047393 0.046134 ENSG00000186205
ZNRF1 ENSG00000186187.7 0.04372 0.047222 ENSG00000186187
POLR1D ENSG00000186184.11 0.347662 0.079797 ENSG00000186184
CYP4F2 ENSG00000186115.7 0.036591 0.046892 ENSG00000186115
KRT5 ENSG00000186081.7 0.034583 0.051587 ENSG00000186081
KRT73 ENSG00000186049.4 0.508904 0.072558 ENSG00000186049
NLRP9 ENSG00000185792.5 0.038285 0.05997 ENSG00000185792
ANKFY1 ENSG00000185722.12 0.027989 0.049592 ENSG00000185722
UBE2L3 ENSG00000185651.10 0.025251 0.031749 ENSG00000185651
SP1 ENSG00000185591.5 0.04375 0.047467 ENSG00000185591
ROR1 ENSG00000185483.7 0.043214 0.05482 ENSG00000185483
CCDC137 ENSG00000185298.8 0.061961 0.056013 ENSG00000185298
NPY2R ENSG00000185149.5 0.022421 0.038829 ENSG00000185149
HSF1 ENSG00000185122.6 0.022222 0.033747 ENSG00000185122
SLC22A10 ENSG00000184999.7 0.010475 0.027957 ENSG00000184999
NDUFA6 ENSG00000184983.5 0.037554 0.045562 ENSG00000184983
USP18 ENSG00000184979.9 0.018728 0.05531 ENSG00000184979
FOXD4L1 ENSG00000184492.5 0.061725 0.051356 ENSG00000184492
S100A7A ENSG00000184330.7 0.01476 0.035211 ENSG00000184330
CCSER1 ENSG00000184305.10 0.023027 0.056803 ENSG00000184305
SNRNP35 ENSG00000184209.14 0.014532 0.030189 ENSG00000184209
TBX1 ENSG00000184058.8 0.033568 0.044925 ENSG00000184058
DIABLO ENSG00000184047.11 0.028023 0.034426 ENSG00000184047
TMPRSS2 ENSG00000184012.7 0.051974 0.04766 ENSG00000184012
ST6GALNAC3 ENSG00000184005.9 0.099098 0.059339 ENSG00000184005
AC138969.4 ENSG00000183889.8 0.050911 0.044397 ENSG00000183889
AIFM3 ENSG00000183773.11 0.090258 0.052422 ENSG00000183773
ZNF438 ENSG00000183621.10 0.115183 0.061267 ENSG00000183621
C10orf120 ENSG00000183559.7 0.056482 0.046311 ENSG00000183559
C19orf71 ENSG00000183397.5 0.161422 0.06837 ENSG00000183397
RUVBL2 ENSG00000183207.8 0.089116 0.068663 ENSG00000183207
RABIF ENSG00000183155.4 0.023886 0.047963 ENSG00000183155
CEP57L1 ENSG00000183137.10 0.023407 0.03878 ENSG00000183137
C1orf116 ENSG00000182795.12 0.045789 0.041525 ENSG00000182795
KCNA4 ENSG00000182255.6 0.025301 0.038967 ENSG00000182255
EXT1 ENSG00000182197.6 0.022126 0.047547 ENSG00000182197
NOP10 ENSG00000182117.4 0.033667 0.037874 ENSG00000182117
ZNF101 ENSG00000181896.7 0.014936 0.052066 ENSG00000181896
SLC9A9 ENSG00000181804.10 0.023431 0.041194 ENSG00000181804
AMIGO1 ENSG00000181754.6 0.119492 0.059254 ENSG00000181754
C5orf30 ENSG00000181751.5 0.044676 0.040864 ENSG00000181751
C4orf50 ENSG00000181215.8 0.039695 0.068705 ENSG00000181215
CUEDC1 ENSG00000180891.8 0.04789 0.051107 ENSG00000180891
ZNF443 ENSG00000180855.11 0.051538 0.045119 ENSG00000180855
GLIPR1L2 ENSG00000180481.6 0.060646 0.050015 ENSG00000180481
ZNF609 ENSG00000180357.5 0.059501 0.048664 ENSG00000180357
PNPLA1 ENSG00000180316.7 0.024321 0.044665 ENSG00000180316
SLC9A4 ENSG00000180251.4 0.014082 0.025159 ENSG00000180251
FIZ1 ENSG00000179943.6 0.026584 0.051023 ENSG00000179943
SEPHS2 ENSG00000179918.15 0.023082 0.029719 ENSG00000179918
ZNF154 ENSG00000179909.11 0.067078 0.059872 ENSG00000179909
ATOH7 ENSG00000179774.7 0.024786 0.029751 ENSG00000179774
PACS2 ENSG00000179364.9 0.032677 0.039081 ENSG00000179364
ZNF664 ENSG00000179195.11 0.051654 0.041929 ENSG00000179195
GGN ENSG00000179168.10 0.029962 0.065286 ENSG00000179168
RCC2 ENSG00000179051.9 0.042818 0.055046 ENSG00000179051
SEPW1 ENSG00000178980.10 0.115237 0.056576 ENSG00000178980
RMI1 ENSG00000178966.11 0.012386 0.035691 ENSG00000178966
OPLAH ENSG00000178814.11 0.066412 0.055959 ENSG00000178814
MPI ENSG00000178802.13 0.138465 0.058176 ENSG00000178802
OTOS ENSG00000178602.3 0.014291 0.031736 ENSG00000178602
PRM3 ENSG00000178257.2 0.156731 0.068046 ENSG00000178257
WDR6 ENSG00000178252.12 0.130564 0.057181 ENSG00000178252
TSSK6 ENSG00000178093.11 0.015515 0.026824 ENSG00000178093
HTR3C ENSG00000178084.1 0.01675 0.040644 ENSG00000178084
CENPBD1 ENSG00000177946.4 0.158794 0.078627 ENSG00000177946
MAMDC4 ENSG00000177943.9 0.035014 0.036606 ENSG00000177943
KCNJ10 ENSG00000177807.6 0.036816 0.051427 ENSG00000177807
FAM20C ENSG00000177706.8 0.02071 0.038079 ENSG00000177706
POLR2L ENSG00000177700.5 0.017764 0.02675 ENSG00000177700
SUMO4 ENSG00000177688.5 0.010165 0.034762 ENSG00000177688
RPLP2 ENSG00000177600.4 0.021834 0.026956 ENSG00000177600
ST8SIA3 ENSG00000177511.5 0.057865 0.042832 ENSG00000177511
FAM109B ENSG00000177096.4 0.180564 0.068357 ENSG00000177096
PNMA1 ENSG00000176903.3 0.040268 0.040421 ENSG00000176903
MEX3C ENSG00000176624.9 0.088684 0.056642 ENSG00000176624
KIAA2018 ENSG00000176542.5 0.025728 0.040314 ENSG00000176542
ZNF575 ENSG00000176472.6 0.020069 0.057923 ENSG00000176472
COX8A ENSG00000176340.3 0.019213 0.035217 ENSG00000176340
ZBTB8OS ENSG00000176261.11 0.017475 0.042608 ENSG00000176261
HSF5 ENSG00000176160.5 0.032898 0.043657 ENSG00000176160
DLEU1 ENSG00000176124.7 0.03275 0.042865 ENSG00000176124
CHMP6 ENSG00000176108.5 0.031784 0.038367 ENSG00000176108
YES1 ENSG00000176105.9 0.011043 0.032479 ENSG00000176105
LYSMD3 ENSG00000176018.8 0.017101 0.032516 ENSG00000176018
ZDHHC21 ENSG00000175893.6 0.045197 0.060028 ENSG00000175893
C1orf172 ENSG00000175707.7 0.019346 0.043593 ENSG00000175707
RPS6KB2 ENSG00000175634.10 0.043704 0.046002 ENSG00000175634
PNLIP ENSG00000175535.6 0.032836 0.039039 ENSG00000175535
LRRC25 ENSG00000175489.8 0.053236 0.051611 ENSG00000175489
ZNF25 ENSG00000175395.11 0.061271 0.046603 ENSG00000175395
TMEM9B ENSG00000175348.6 0.083696 0.059059 ENSG00000175348
TEX36 ENSG00000175018.8 0.013066 0.040074 ENSG00000175018
RSRC1 ENSG00000174891.8 0.012386 0.031142 ENSG00000174891
DNAH12 ENSG00000174844.10 0.030264 0.038693 ENSG00000174844
PDE12 ENSG00000174840.8 0.025945 0.034565 ENSG00000174840
CD248 ENSG00000174807.3 0.026726 0.042677 ENSG00000174807
SRP72 ENSG00000174780.11 0.207403 0.071837 ENSG00000174780
C4orf32 ENSG00000174749.4 0.033521 0.034955 ENSG00000174749
RPL15 ENSG00000174748.14 0.02152 0.028447 ENSG00000174748
BRMS1 ENSG00000174744.9 0.014042 0.042713 ENSG00000174744
TMEM167A ENSG00000174695.5 0.020394 0.037 ENSG00000174695
BRSK2 ENSG00000174672.11 0.053171 0.053101 ENSG00000174672
ANGEL2 ENSG00000174606.8 0.010311 0.031496 ENSG00000174606
ZNF497 ENSG00000174586.6 0.057106 0.048099 ENSG00000174586
AKIRIN1 ENSG00000174574.11 0.043831 0.044357 ENSG00000174574
TMEM81 ENSG00000174529.6 0.035493 0.037178 ENSG00000174529
STARD6 ENSG00000174448.4 0.03481 0.051139 ENSG00000174448
SNAPC5 ENSG00000174446.8 0.29624 0.077947 ENSG00000174446
EVX2 ENSG00000174279.4 0.026319 0.041272 ENSG00000174279
C16orf91 ENSG00000174109.3 0.045659 0.05206 ENSG00000174109
RNF213 ENSG00000173821.15 0.020455 0.045226 ENSG00000173821
AP000769.1 ENSG00000173727.7 0.026486 0.036698 ENSG00000173727
NUDT18 ENSG00000173566.9 0.030327 0.042552 ENSG00000173566
DAG1 ENSG00000173402.7 0.014297 0.021271 ENSG00000173402
LIPM ENSG00000173239.9 0.057463 0.050194 ENSG00000173239
KIAA1919 ENSG00000173214.5 0.108705 0.05468 ENSG00000173214
ABCD2 ENSG00000173208.3 0.020444 0.032932 ENSG00000173208
MTX1 ENSG00000173171.9 0.083935 0.065171 ENSG00000173171
LRRN3 ENSG00000173114.8 0.010417 0.02979 ENSG00000173114
CCDC63 ENSG00000173093.8 0.010113 0.037782 ENSG00000173093
DCAKD ENSG00000172992.7 0.124385 0.055119 ENSG00000172992
ADH6 ENSG00000172955.13 0.03135 0.037731 ENSG00000172955
METAP1D ENSG00000172878.9 0.04894 0.045962 ENSG00000172878
PDP2 ENSG00000172840.2 0.052793 0.045169 ENSG00000172840
CBWD1 ENSG00000172785.14 0.06927 0.046661 ENSG00000172785
PURG ENSG00000172733.10 0.011195 0.030554 ENSG00000172733
FNDC9 ENSG00000172568.4 0.040899 0.044762 ENSG00000172568
NEGR1 ENSG00000172260.8 0.045036 0.048807 ENSG00000172260
CD8B ENSG00000172116.17 0.011587 0.032163 ENSG00000172116
NME6 ENSG00000172113.4 0.115014 0.059235 ENSG00000172113
GAP43 ENSG00000172020.8 0.013227 0.035465 ENSG00000172020
METTL18 ENSG00000171806.7 0.150813 0.057336 ENSG00000171806
RGS19 ENSG00000171700.9 0.063375 0.051925 ENSG00000171700
ZNF584 ENSG00000171574.13 0.078488 0.042028 ENSG00000171574
RSL1D1 ENSG00000171490.8 0.083429 0.059463 ENSG00000171490
ZNF561 ENSG00000171469.6 0.137404 0.05929 ENSG00000171469
ZBTB26 ENSG00000171448.8 0.049583 0.043274 ENSG00000171448
KRT27 ENSG00000171446.6 0.028153 0.042361 ENSG00000171446
C10orf35 ENSG00000171224.7 0.037252 0.044661 ENSG00000171224
CSN3 ENSG00000171209.3 0.013786 0.032547 ENSG00000171209
ZNF692 ENSG00000171163.11 0.025962 0.042814 ENSG00000171163
PDGFD ENSG00000170962.8 0.024191 0.046956 ENSG00000170962
PLA2G1B ENSG00000170890.9 0.024909 0.037204 ENSG00000170890
HOXB9 ENSG00000170689.8 0.013004 0.031476 ENSG00000170689
FAM71B ENSG00000170613.4 0.011769 0.039498 ENSG00000170613
FOXA3 ENSG00000170608.2 0.095054 0.064828 ENSG00000170608
KRT75 ENSG00000170454.5 0.014338 0.044918 ENSG00000170454
B3GNT2 ENSG00000170340.10 0.019759 0.033567 ENSG00000170340
PWWP2A ENSG00000170234.8 0.068438 0.052638 ENSG00000170234
SIK2 ENSG00000170145.4 0.049277 0.050724 ENSG00000170145
FOXD4 ENSG00000170122.4 0.059101 0.0528 ENSG00000170122
NSG2 ENSG00000170091.6 0.033652 0.056606 ENSG00000170091
TRAPPC1 ENSG00000170043.7 0.029838 0.032953 ENSG00000170043
SF3B5 ENSG00000169976.5 0.028517 0.045933 ENSG00000169976
ZNF768 ENSG00000169957.8 0.020797 0.035151 ENSG00000169957
TOR1AIP2 ENSG00000169905.7 0.06638 0.047263 ENSG00000169905
MUC3A ENSG00000169894.13 0.01346 0.039246 ENSG00000169894
PCDH7 ENSG00000169851.11 0.01852 0.036132 ENSG00000169851
ASPSCR1 ENSG00000169696.11 0.084406 0.067674 ENSG00000169696
CHRNA5 ENSG00000169684.9 0.076061 0.046334 ENSG00000169684
RNASE2 ENSG00000169385.2 0.039053 0.056579 ENSG00000169385
RP11-231C14.4 ENSG00000169203.12 0.087981 0.049287 ENSG00000169203
GSG1L ENSG00000169181.8 0.069267 0.050436 ENSG00000169181
HSPBAP1 ENSG00000169087.6 0.087149 0.051021 ENSG00000169087
UPF3A ENSG00000169062.10 0.090183 0.057259 ENSG00000169062
HNRNPH1 ENSG00000169045.13 0.027559 0.034305 ENSG00000169045
COMMD8 ENSG00000169019.9 0.097726 0.058631 ENSG00000169019
LRRC28 ENSG00000168904.10 0.029261 0.045912 ENSG00000168904
LCMT2 ENSG00000168806.6 0.023848 0.031088 ENSG00000168806
TET2 ENSG00000168769.8 0.079742 0.050312 ENSG00000168769
PKIG ENSG00000168734.9 0.040553 0.036509 ENSG00000168734
CDKN2AIP ENSG00000168564.5 0.030896 0.041752 ENSG00000168564
BMP1 ENSG00000168487.13 0.012305 0.04196 ENSG00000168487
COA6 ENSG00000168275.10 0.317803 0.082151 ENSG00000168275
HOOK3 ENSG00000168172.4 0.033953 0.042247 ENSG00000168172
TTC21A ENSG00000168026.12 0.012998 0.034988 ENSG00000168026
BEST1 ENSG00000167995.11 0.014634 0.037284 ENSG00000167995
SDHAF2 ENSG00000167985.2 0.093719 0.055185 ENSG00000167985
ZNF598 ENSG00000167962.8 0.023954 0.032027 ENSG00000167962
ITFG3 ENSG00000167930.11 0.010501 0.020705 ENSG00000167930
KRT24 ENSG00000167916.4 0.013118 0.031585 ENSG00000167916
ICT1 ENSG00000167862.5 0.071861 0.061444 ENSG00000167862
SOAT2 ENSG00000167780.7 0.071936 0.059189 ENSG00000167780
KLK1 ENSG00000167748.6 0.066499 0.068927 ENSG00000167748
WDR81 ENSG00000167716.14 0.028879 0.037796 ENSG00000167716
GPT ENSG00000167701.9 0.01221 0.025586 ENSG00000167701
CDC42EP5 ENSG00000167617.2 0.04206 0.063456 ENSG00000167617
TMC4 ENSG00000167608.7 0.536284 0.071702 ENSG00000167608
RPL13 ENSG00000167526.9 0.06816 0.058271 ENSG00000167526
SPATA33 ENSG00000167523.9 0.094665 0.047775 ENSG00000167523
TRAPPC2L ENSG00000167515.6 0.01351 0.037966 ENSG00000167515
RAB8A ENSG00000167461.7 0.043172 0.046122 ENSG00000167461
SMG8 ENSG00000167447.8 0.012221 0.021822 ENSG00000167447
CA4 ENSG00000167434.5 0.057486 0.050319 ENSG00000167434
GNG8 ENSG00000167414.4 0.041498 0.055033 ENSG00000167414
RRM1 ENSG00000167325.10 0.026069 0.041801 ENSG00000167325
STIM1 ENSG00000167323.5 0.033721 0.038742 ENSG00000167323
MYO5B ENSG00000167306.14 0.017278 0.052395 ENSG00000167306
DUS2L ENSG00000167264.13 0.132207 0.059046 ENSG00000167264
C16orf92 ENSG00000167194.3 0.012548 0.027289 ENSG00000167194
TMEM92 ENSG00000167105.3 0.135351 0.067853 ENSG00000167105
SGSM1 ENSG00000167037.14 0.049073 0.053937 ENSG00000167037
MS4A15 ENSG00000166961.10 0.012892 0.03894 ENSG00000166961
NAB2 ENSG00000166886.8 0.014591 0.042485 ENSG00000166886
SAAL1 ENSG00000166788.5 0.139796 0.060676 ENSG00000166788
WEE1 ENSG00000166483.6 0.022504 0.031797 ENSG00000166483
RPL27A ENSG00000166441.8 0.057193 0.045057 ENSG00000166441
ANAPC16 ENSG00000166295.4 0.035022 0.047169 ENSG00000166295
STXBP4 ENSG00000166263.9 0.027897 0.041641 ENSG00000166263
COX11 ENSG00000166260.6 0.022205 0.03606 ENSG00000166260
COPS2 ENSG00000166200.10 0.012377 0.028235 ENSG00000166200
SVOP ENSG00000166111.5 0.087258 0.061679 ENSG00000166111
ADAMTS15 ENSG00000166106.2 0.012521 0.052282 ENSG00000166106
CEP57 ENSG00000166037.6 0.026499 0.059495 ENSG00000166037
C1QL3 ENSG00000165985.8 0.235362 0.084178 ENSG00000165985
BMS1 ENSG00000165733.6 0.06481 0.04755 ENSG00000165733
GFI1B ENSG00000165702.8 0.120104 0.065846 ENSG00000165702
GHITM ENSG00000165678.15 0.180438 0.080053 ENSG00000165678
FAM204A ENSG00000165669.9 0.020617 0.052785 ENSG00000165669
ATP5C1 ENSG00000165629.15 0.101765 0.064334 ENSG00000165629
DACT1 ENSG00000165617.9 0.021576 0.041247 ENSG00000165617
TMEM63C ENSG00000165548.6 0.024754 0.032821 ENSG00000165548
MICU2 ENSG00000165487.9 0.102482 0.068376 ENSG00000165487
FOLR2 ENSG00000165457.9 0.090604 0.075041 ENSG00000165457
ANKS6 ENSG00000165138.12 0.010527 0.052237 ENSG00000165138
C7orf34 ENSG00000165131.6 0.218404 0.076693 ENSG00000165131
MAMDC2 ENSG00000165072.9 0.028232 0.036269 ENSG00000165072
SYK ENSG00000165025.10 0.03316 0.063145 ENSG00000165025
UBAP1 ENSG00000165006.9 0.011489 0.024841 ENSG00000165006
RPP25L ENSG00000164967.5 0.019255 0.030518 ENSG00000164967
DCAF13 ENSG00000164934.9 0.035557 0.037398 ENSG00000164934
YWHAZ ENSG00000164924.13 0.159355 0.070771 ENSG00000164924
ALDH7A1 ENSG00000164904.11 0.044846 0.049888 ENSG00000164904
GPR146 ENSG00000164849.7 0.048297 0.043651 ENSG00000164849
ORC5 ENSG00000164815.6 0.047297 0.049908 ENSG00000164815
PHKG1 ENSG00000164776.5 0.015783 0.033893 ENSG00000164776
CTSB ENSG00000164733.16 0.08132 0.058743 ENSG00000164733
TAGAP ENSG00000164691.12 0.055069 0.047589 ENSG00000164691
TRA2A ENSG00000164548.6 0.030761 0.036099 ENSG00000164548
DAGLB ENSG00000164535.10 0.011582 0.03052 ENSG00000164535
HIST1H2AA ENSG00000164508.3 0.125299 0.073925 ENSG00000164508
ACSL6 ENSG00000164398.8 0.052877 0.03358 ENSG00000164398
C6orf195 ENSG00000164385.5 0.021022 0.044483 ENSG00000164385
ERAP1 ENSG00000164307.8 0.450986 0.065427 ENSG00000164307
PRRC1 ENSG00000164244.16 0.036195 0.040472 ENSG00000164244
SLC25A46 ENSG00000164209.12 0.019755 0.036649 ENSG00000164209
ANXA5 ENSG00000164111.10 0.329012 0.078825 ENSG00000164111
GRM2 ENSG00000164082.10 0.061826 0.048804 ENSG00000164082
APEH ENSG00000164062.8 0.027413 0.036994 ENSG00000164062
EMCN ENSG00000164035.5 0.038139 0.042277 ENSG00000164035
METAP1 ENSG00000164024.7 0.021496 0.029014 ENSG00000164024
SMIM12 ENSG00000163866.8 0.020125 0.028521 ENSG00000163866
LRRC2 ENSG00000163827.8 0.028 0.037871 ENSG00000163827
FYCO1 ENSG00000163820.10 0.018328 0.034254 ENSG00000163820
CDCP1 ENSG00000163814.3 0.039794 0.037245 ENSG00000163814
CXCL1 ENSG00000163739.4 0.041628 0.039849 ENSG00000163739
PF4 ENSG00000163737.3 0.034134 0.040329 ENSG00000163737
CXCL3 ENSG00000163734.4 0.015479 0.033394 ENSG00000163734
RBM47 ENSG00000163694.10 0.033619 0.055689 ENSG00000163694
SLMAP ENSG00000163681.10 0.019406 0.032558 ENSG00000163681
PRICKLE2 ENSG00000163637.7 0.012197 0.043619 ENSG00000163637
CADPS ENSG00000163618.13 0.035568 0.053271 ENSG00000163618
CD200R1 ENSG00000163606.6 0.054206 0.046443 ENSG00000163606
SPTA1 ENSG00000163554.6 0.020594 0.029179 ENSG00000163554
CCT3 ENSG00000163468.9 0.040068 0.037587 ENSG00000163468
ELF3 ENSG00000163435.11 0.103178 0.071236 ENSG00000163435
LRRC58 ENSG00000163428.3 0.017018 0.033115 ENSG00000163428
MRPS18C ENSG00000163319.6 0.031063 0.039871 ENSG00000163319
CDC42EP3 ENSG00000163171.6 0.028476 0.043017 ENSG00000163171
PQLC3 ENSG00000162976.8 0.033469 0.036603 ENSG00000162976
DPY30 ENSG00000162961.9 0.030653 0.038767 ENSG00000162961
REL ENSG00000162924.8 0.015535 0.029259 ENSG00000162924
IL24 ENSG00000162892.11 0.014531 0.036139 ENSG00000162892
KLHDC9 ENSG00000162755.9 0.019704 0.037083 ENSG00000162755
NCSTN ENSG00000162736.11 0.029832 0.039533 ENSG00000162736
NTNG1 ENSG00000162631.14 0.017838 0.036177 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.075744 0.049825 ENSG00000162620
TM2D1 ENSG00000162604.8 0.04497 0.048121 ENSG00000162604
MEGF6 ENSG00000162591.11 0.03906 0.039142 ENSG00000162591
CMPK1 ENSG00000162368.9 0.088175 0.056097 ENSG00000162368
PDZK1IP1 ENSG00000162366.3 0.138412 0.067507 ENSG00000162366
TPCN2 ENSG00000162341.11 0.014397 0.034482 ENSG00000162341
DCP1A ENSG00000162290.12 0.020963 0.040483 ENSG00000162290
RPL29 ENSG00000162244.6 0.142894 0.080675 ENSG00000162244
TTC9C ENSG00000162222.9 0.149796 0.062596 ENSG00000162222
KRT82 ENSG00000161850.2 0.013509 0.038111 ENSG00000161850
JOSD2 ENSG00000161677.7 0.071081 0.067277 ENSG00000161677
LSM12 ENSG00000161654.5 0.015153 0.028713 ENSG00000161654
CYGB ENSG00000161544.5 0.034582 0.054558 ENSG00000161544
PGAP3 ENSG00000161395.8 0.039358 0.034709 ENSG00000161395
FBXL13 ENSG00000161040.12 0.066388 0.055566 ENSG00000161040
PCNT ENSG00000160299.12 0.010817 0.032248 ENSG00000160299
FAM207A ENSG00000160256.8 0.049092 0.05437 ENSG00000160256
ITGB2 ENSG00000160255.12 0.042182 0.054303 ENSG00000160255
HSF2BP ENSG00000160207.4 0.01882 0.040347 ENSG00000160207
CTBP1 ENSG00000159692.11 0.123863 0.077826 ENSG00000159692
STARD9 ENSG00000159433.7 0.022443 0.031318 ENSG00000159433
LAD1 ENSG00000159166.9 0.032193 0.048676 ENSG00000159166
MRPL10 ENSG00000159111.8 0.126509 0.05699 ENSG00000159111
C21orf59 ENSG00000159079.14 0.010573 0.053623 ENSG00000159079
DMTN ENSG00000158856.13 0.010291 0.040669 ENSG00000158856
ZNF276 ENSG00000158805.7 0.020589 0.030105 ENSG00000158805
TSPAN33 ENSG00000158457.4 0.015915 0.035696 ENSG00000158457
FAM46B ENSG00000158246.7 0.011486 0.033287 ENSG00000158246
ESYT3 ENSG00000158220.9 0.016679 0.048268 ENSG00000158220
GRHL3 ENSG00000158055.11 0.032184 0.044491 ENSG00000158055
EXTL1 ENSG00000158008.5 0.045885 0.048251 ENSG00000158008
RADIL ENSG00000157927.12 0.103028 0.064558 ENSG00000157927
AP3S2 ENSG00000157823.12 0.012872 0.030825 ENSG00000157823
SLC37A3 ENSG00000157800.13 0.153286 0.07484 ENSG00000157800
SLC35B2 ENSG00000157593.12 0.013832 0.03344 ENSG00000157593
DHRS4 ENSG00000157326.14 0.064823 0.058622 ENSG00000157326
HTR5A ENSG00000157219.3 0.034251 0.053625 ENSG00000157219
SSBP3 ENSG00000157216.11 0.01085 0.051015 ENSG00000157216
SEC13 ENSG00000157020.13 0.047398 0.054085 ENSG00000157020
VPS8 ENSG00000156931.11 0.025147 0.059066 ENSG00000156931
MAPK13 ENSG00000156711.12 0.087805 0.056407 ENSG00000156711
HK1 ENSG00000156515.16 0.031436 0.045754 ENSG00000156515
DRAM2 ENSG00000156171.10 0.030972 0.045484 ENSG00000156171
ACPL2 ENSG00000155893.7 0.01021 0.034622 ENSG00000155893
ELMO1 ENSG00000155849.11 0.011899 0.03352 ENSG00000155849
SPAG17 ENSG00000155761.9 0.093384 0.072654 ENSG00000155761
GRIA1 ENSG00000155511.13 0.019315 0.033495 ENSG00000155511
SLC7A7 ENSG00000155465.14 0.095132 0.071833 ENSG00000155465
TRIM74 ENSG00000155428.8 0.023293 0.039156 ENSG00000155428
HEATR3 ENSG00000155393.8 0.345188 0.070738 ENSG00000155393
CDK19 ENSG00000155111.10 0.014543 0.030151 ENSG00000155111
OTUD6B ENSG00000155100.6 0.046338 0.040989 ENSG00000155100
ATP6V1C1 ENSG00000155097.7 0.407116 0.078488 ENSG00000155097
SEPT14 ENSG00000154997.8 0.027141 0.038623 ENSG00000154997
ANKRD40 ENSG00000154945.6 0.019557 0.049724 ENSG00000154945
ATP5G3 ENSG00000154518.5 0.079861 0.04473 ENSG00000154518
FAM167A ENSG00000154319.10 0.026822 0.034094 ENSG00000154319
UBASH3B ENSG00000154127.5 0.010371 0.04638 ENSG00000154127
C6orf57 ENSG00000154079.5 0.119305 0.058873 ENSG00000154079
PTPRD ENSG00000153707.11 0.026863 0.061093 ENSG00000153707
ADPRHL1 ENSG00000153531.8 0.010878 0.042732 ENSG00000153531
ING1 ENSG00000153487.11 0.024194 0.053848 ENSG00000153487
ASAP1 ENSG00000153317.10 0.120573 0.060307 ENSG00000153317
RBMS1 ENSG00000153250.13 0.02305 0.03153 ENSG00000153250
MERTK ENSG00000153208.12 0.039093 0.044334 ENSG00000153208
RGPD3 ENSG00000153165.14 0.015313 0.039529 ENSG00000153165
JAKMIP1 ENSG00000152969.12 0.098208 0.066776 ENSG00000152969
CNTNAP4 ENSG00000152910.14 0.011425 0.035153 ENSG00000152910
GGPS1 ENSG00000152904.7 0.102588 0.053684 ENSG00000152904
UTRN ENSG00000152818.13 0.034131 0.04844 ENSG00000152818
HNRNPDL ENSG00000152795.13 0.046373 0.05079 ENSG00000152795
NADK2 ENSG00000152620.8 0.036019 0.044062 ENSG00000152620
MEPE ENSG00000152595.12 0.025552 0.045176 ENSG00000152595
USP12 ENSG00000152484.9 0.034723 0.052077 ENSG00000152484
