AssociatedGeneName EnsemblGeneID h2.AdiposeSubcutaneous se.AdiposeSubcutaneous ensid
CSAD ENSG00000139631.14 0.062563 0.053446 ENSG00000139631
CERS5 ENSG00000139624.8 0.050629 0.044925 ENSG00000139624
ACVRL1 ENSG00000139567.8 0.024476 0.046938 ENSG00000139567
LNX2 ENSG00000139517.6 0.010739 0.047351 ENSG00000139517
MTMR6 ENSG00000139505.10 0.36333 0.084355 ENSG00000139505
SCAF11 ENSG00000139218.13 0.036263 0.043456 ENSG00000139218
PEX5 ENSG00000139197.6 0.081229 0.060873 ENSG00000139197
NDUFA9 ENSG00000139180.5 0.020336 0.042453 ENSG00000139180
ETNK1 ENSG00000139163.11 0.057476 0.055628 ENSG00000139163
METTL20 ENSG00000139160.9 0.043792 0.055872 ENSG00000139160
SLCO1C1 ENSG00000139155.4 0.080416 0.066128 ENSG00000139155
ALG10 ENSG00000139133.2 0.029797 0.028445 ENSG00000139133
CPNE8 ENSG00000139117.9 0.045505 0.047413 ENSG00000139117
PPP3CA ENSG00000138814.12 0.05147 0.045874 ENSG00000138814
HADH ENSG00000138796.11 0.088636 0.060103 ENSG00000138796
CENPE ENSG00000138778.7 0.08166 0.056813 ENSG00000138778
CDKL2 ENSG00000138769.6 0.010331 0.036365 ENSG00000138769
BMP2K ENSG00000138756.13 0.125887 0.061525 ENSG00000138756
NAAA ENSG00000138744.10 0.565076 0.067902 ENSG00000138744
BMPR1B ENSG00000138696.6 0.184848 0.087694 ENSG00000138696
FGF2 ENSG00000138685.7 0.033349 0.041854 ENSG00000138685
C4orf21 ENSG00000138658.11 0.259592 0.078174 ENSG00000138658
HERC3 ENSG00000138641.11 0.058887 0.059037 ENSG00000138641
FAM13A ENSG00000138640.10 0.122837 0.066685 ENSG00000138640
HCN4 ENSG00000138622.3 0.011381 0.035253 ENSG00000138622
VWA9 ENSG00000138614.10 0.105933 0.064609 ENSG00000138614
SHF ENSG00000138606.15 0.057587 0.051183 ENSG00000138606
SECISBP2L ENSG00000138593.4 0.01604 0.032256 ENSG00000138593
COX17 ENSG00000138495.2 0.097949 0.057917 ENSG00000138495
GUCA1C ENSG00000138472.6 0.029224 0.038167 ENSG00000138472
WDR12 ENSG00000138442.4 0.045949 0.052801 ENSG00000138442
OLA1 ENSG00000138430.11 0.090056 0.065325 ENSG00000138430
PPIG ENSG00000138398.11 0.012737 0.047805 ENSG00000138398
CDK15 ENSG00000138395.10 0.091313 0.063989 ENSG00000138395
METTL5 ENSG00000138382.9 0.069113 0.056185 ENSG00000138382
STAT4 ENSG00000138378.13 0.282651 0.081284 ENSG00000138378
ENTPD1 ENSG00000138185.12 0.012025 0.040456 ENSG00000138185
ATAD1 ENSG00000138138.9 0.071827 0.054862 ENSG00000138138
CYP2C8 ENSG00000138115.9 0.042049 0.042564 ENSG00000138115
CYP2C9 ENSG00000138109.9 0.20168 0.074066 ENSG00000138109
CENPO ENSG00000138092.6 0.031533 0.049424 ENSG00000138092
ABCG5 ENSG00000138075.7 0.021423 0.053172 ENSG00000138075
ACTR2 ENSG00000138071.9 0.173846 0.074523 ENSG00000138071
RAB1A ENSG00000138069.12 0.036661 0.049965 ENSG00000138069
HADHB ENSG00000138029.9 0.034413 0.042316 ENSG00000138029
CGREF1 ENSG00000138028.10 0.073311 0.058709 ENSG00000138028
IFT172 ENSG00000138002.10 0.016418 0.027566 ENSG00000138002
RTCA ENSG00000137996.8 0.278732 0.073365 ENSG00000137996
DBT ENSG00000137992.9 0.055687 0.053219 ENSG00000137992
ARHGAP29 ENSG00000137962.8 0.030275 0.042541 ENSG00000137962
RSL24D1 ENSG00000137876.5 0.018091 0.040725 ENSG00000137876
SLTM ENSG00000137776.12 0.019176 0.045651 ENSG00000137776
TMPRSS13 ENSG00000137747.10 0.11439 0.073154 ENSG00000137747
ARHGAP20 ENSG00000137727.8 0.023996 0.051636 ENSG00000137727
FXYD6 ENSG00000137726.11 0.070847 0.062737 ENSG00000137726
C11orf1 ENSG00000137720.3 0.041878 0.051591 ENSG00000137720
FDX1 ENSG00000137714.2 0.028328 0.052217 ENSG00000137714
PPP2R1B ENSG00000137713.11 0.013621 0.047506 ENSG00000137713
MMP27 ENSG00000137675.4 0.104272 0.072851 ENSG00000137675
DDX60 ENSG00000137628.12 0.033066 0.052988 ENSG00000137628
PI15 ENSG00000137558.3 0.057904 0.059971 ENSG00000137558
RAB30 ENSG00000137502.5 0.013446 0.042407 ENSG00000137502
CCDC90B ENSG00000137500.5 0.034007 0.052162 ENSG00000137500
ATAT1 ENSG00000137343.13 0.080829 0.05556 ENSG00000137343
PGBD1 ENSG00000137338.4 0.038787 0.049874 ENSG00000137338
MNF1 ENSG00000137288.5 0.016573 0.036816 ENSG00000137288
TFAP2A ENSG00000137203.6 0.024031 0.039385 ENSG00000137203
ZSCAN9 ENSG00000137185.7 0.086016 0.06641 ENSG00000137185
FOXP4 ENSG00000137166.10 0.077305 0.067681 ENSG00000137166
RPS6 ENSG00000137154.8 0.066551 0.065779 ENSG00000137154
ALDH1B1 ENSG00000137124.6 0.083966 0.067589 ENSG00000137124
PLAA ENSG00000137055.10 0.011369 0.042631 ENSG00000137055
NOV ENSG00000136999.4 0.062639 0.050196 ENSG00000136999
GOLGA1 ENSG00000136935.9 0.016748 0.043839 ENSG00000136935
GARNL3 ENSG00000136895.14 0.036421 0.052086 ENSG00000136895
ATP6V1G1 ENSG00000136888.6 0.117703 0.077145 ENSG00000136888
KIF12 ENSG00000136883.8 0.113994 0.075455 ENSG00000136883
ZNF189 ENSG00000136870.6 0.055228 0.069708 ENSG00000136870
YME1L1 ENSG00000136758.14 0.027508 0.049772 ENSG00000136758
CFC1 ENSG00000136698.4 0.045141 0.05069 ENSG00000136698
IL1F10 ENSG00000136697.8 0.051535 0.052499 ENSG00000136697
IL36B ENSG00000136696.6 0.02937 0.045696 ENSG00000136696
IL36RN ENSG00000136695.10 0.016038 0.042122 ENSG00000136695
KCTD3 ENSG00000136636.8 0.084229 0.055889 ENSG00000136636
TBR1 ENSG00000136535.10 0.037207 0.039598 ENSG00000136535
MRPL47 ENSG00000136522.9 0.010386 0.040558 ENSG00000136522
CALCOCO2 ENSG00000136436.10 0.163766 0.07706 ENSG00000136436
CIB2 ENSG00000136425.8 0.040737 0.044872 ENSG00000136425
ABHD17C ENSG00000136379.7 0.023136 0.061455 ENSG00000136379
TBRG4 ENSG00000136270.9 0.02963 0.047341 ENSG00000136270
SCRN1 ENSG00000136193.11 0.012853 0.028579 ENSG00000136193
EDNRB ENSG00000136160.10 0.0423 0.04485 ENSG00000136160
COG3 ENSG00000136152.10 0.049925 0.059882 ENSG00000136152
PHF11 ENSG00000136147.12 0.182725 0.075301 ENSG00000136147
MED4 ENSG00000136146.10 0.081706 0.054818 ENSG00000136146
TGFBRAP1 ENSG00000135966.8 0.018251 0.046327 ENSG00000135966
PAX3 ENSG00000135903.14 0.048944 0.054573 ENSG00000135903
NPL ENSG00000135838.9 0.112057 0.066623 ENSG00000135838
CAPN9 ENSG00000135773.8 0.1291 0.067841 ENSG00000135773
AGT ENSG00000135744.7 0.384011 0.085279 ENSG00000135744
EGR4 ENSG00000135625.6 0.07661 0.061777 ENSG00000135625
MICAL1 ENSG00000135596.13 0.094071 0.058499 ENSG00000135596
OS9 ENSG00000135506.11 0.068577 0.055547 ENSG00000135506
FAIM2 ENSG00000135472.4 0.07409 0.059952 ENSG00000135472
TFCP2 ENSG00000135457.5 0.020973 0.035343 ENSG00000135457
GLS2 ENSG00000135423.8 0.028424 0.035192 ENSG00000135423
NAT10 ENSG00000135372.4 0.031225 0.046909 ENSG00000135372
LCA5 ENSG00000135338.8 0.026177 0.044029 ENSG00000135338
ORC3 ENSG00000135336.9 0.016539 0.033603 ENSG00000135336
EPHA7 ENSG00000135333.9 0.14053 0.071988 ENSG00000135333
SYNCRIP ENSG00000135316.13 0.012034 0.028124 ENSG00000135316
HTR1B ENSG00000135312.4 0.012856 0.036212 ENSG00000135312
MTO1 ENSG00000135297.11 0.136025 0.066742 ENSG00000135297
MDFIC ENSG00000135272.5 0.090604 0.050858 ENSG00000135272
SRPK2 ENSG00000135250.12 0.066191 0.056792 ENSG00000135250
POM121C ENSG00000135213.8 0.131778 0.067936 ENSG00000135213
ADAM19 ENSG00000135074.11 0.184769 0.067423 ENSG00000135074
WDR36 ENSG00000134987.7 0.081978 0.051569 ENSG00000134987
KLB ENSG00000134962.6 0.03401 0.051229 ENSG00000134962
SLC37A2 ENSG00000134955.7 0.023295 0.037951 ENSG00000134955
CARS2 ENSG00000134905.12 0.391341 0.086795 ENSG00000134905
KDELC1 ENSG00000134901.8 0.074053 0.070458 ENSG00000134901
ERCC5 ENSG00000134899.13 0.061031 0.065323 ENSG00000134899
PDGFRA ENSG00000134853.7 0.037863 0.053445 ENSG00000134853
CLOCK ENSG00000134852.10 0.07759 0.05713 ENSG00000134852
APLNR ENSG00000134817.9 0.05511 0.042188 ENSG00000134817
PRPF38A ENSG00000134748.12 0.083276 0.05292 ENSG00000134748
DOCK2 ENSG00000134516.11 0.038826 0.079268 ENSG00000134516
FBXO18 ENSG00000134452.14 0.076559 0.061822 ENSG00000134452
GRP ENSG00000134443.5 0.011418 0.047521 ENSG00000134443
IL6ST ENSG00000134352.15 0.060977 0.045494 ENSG00000134352
ANO3 ENSG00000134343.8 0.112501 0.066585 ENSG00000134343
YWHAQ ENSG00000134308.9 0.115287 0.072142 ENSG00000134308
PPHLN1 ENSG00000134283.13 0.145488 0.06316 ENSG00000134283
NGF ENSG00000134259.3 0.016003 0.032613 ENSG00000134259
CHIA ENSG00000134216.14 0.028659 0.039448 ENSG00000134216
CHL1 ENSG00000134121.5 0.052647 0.059066 ENSG00000134121
EDEM1 ENSG00000134109.6 0.119101 0.078981 ENSG00000134109
CDK7 ENSG00000134058.6 0.031803 0.035028 ENSG00000134058
CCNB1 ENSG00000134057.10 0.01404 0.032667 ENSG00000134057
MBD2 ENSG00000134046.7 0.017396 0.048686 ENSG00000134046
CATSPERB ENSG00000133962.3 0.024833 0.048297 ENSG00000133962
C14orf159 ENSG00000133943.16 0.012378 0.041908 ENSG00000133943
MEN1 ENSG00000133895.10 0.06094 0.051963 ENSG00000133895
AMPD3 ENSG00000133805.11 0.033047 0.057515 ENSG00000133805
LYVE1 ENSG00000133800.4 0.109157 0.064872 ENSG00000133800
SWAP70 ENSG00000133789.10 0.049439 0.048845 ENSG00000133789
SPINK5 ENSG00000133710.11 0.285046 0.076107 ENSG00000133710
GGT2 ENSG00000133475.12 0.039468 0.054304 ENSG00000133475
HRASLS2 ENSG00000133328.3 0.040961 0.048034 ENSG00000133328
RARRES3 ENSG00000133321.6 0.024144 0.046721 ENSG00000133321
CNDP2 ENSG00000133313.10 0.071852 0.069198 ENSG00000133313
FAM104A ENSG00000133193.8 0.025907 0.05945 ENSG00000133193
POSTN ENSG00000133110.10 0.024927 0.049373 ENSG00000133110
TRPC4 ENSG00000133107.10 0.069748 0.052401 ENSG00000133107
TMCC2 ENSG00000133069.10 0.118923 0.063718 ENSG00000133069
WASF3 ENSG00000132970.8 0.233666 0.078228 ENSG00000132970
CDK8 ENSG00000132964.7 0.044271 0.056667 ENSG00000132964
XPO4 ENSG00000132953.12 0.015169 0.050545 ENSG00000132953
MTUS2 ENSG00000132938.14 0.03895 0.052897 ENSG00000132938
RSG1 ENSG00000132881.7 0.015737 0.043172 ENSG00000132881
MMACHC ENSG00000132763.10 0.102348 0.057254 ENSG00000132763
HAPLN2 ENSG00000132702.7 0.011407 0.035425 ENSG00000132702
PCED1A ENSG00000132635.12 0.027194 0.057403 ENSG00000132635
NIP7 ENSG00000132603.9 0.056816 0.044217 ENSG00000132603
PCBD2 ENSG00000132570.10 0.114601 0.066867 ENSG00000132570
RGS22 ENSG00000132554.15 0.085134 0.064758 ENSG00000132554
FIGNL1 ENSG00000132436.7 0.050529 0.056343 ENSG00000132436
FCRLA ENSG00000132185.12 0.112481 0.064531 ENSG00000132185
SLC6A11 ENSG00000132164.5 0.018006 0.046046 ENSG00000132164
RTBDN ENSG00000132026.9 0.041731 0.046462 ENSG00000132026
CC2D1A ENSG00000132024.13 0.055218 0.066039 ENSG00000132024
PODNL1 ENSG00000132000.7 0.104753 0.073528 ENSG00000132000
LLGL1 ENSG00000131899.6 0.051425 0.048489 ENSG00000131899
RBM8A ENSG00000131795.7 0.01523 0.031456 ENSG00000131795
KHDRBS3 ENSG00000131773.9 0.016847 0.042899 ENSG00000131773
KRT33B ENSG00000131738.5 0.017356 0.039132 ENSG00000131738
ANO1 ENSG00000131620.13 0.05242 0.056288 ENSG00000131620
EXOC4 ENSG00000131558.10 0.18839 0.074195 ENSG00000131558
NR1H2 ENSG00000131408.9 0.014726 0.047988 ENSG00000131408
SLC6A6 ENSG00000131389.12 0.066964 0.062353 ENSG00000131389
HAUS8 ENSG00000131351.10 0.126966 0.069499 ENSG00000131351
ZNF227 ENSG00000131115.11 0.01803 0.05158 ENSG00000131115
GFAP ENSG00000131095.7 0.020745 0.033942 ENSG00000131095
EPS8L1 ENSG00000131037.10 0.023984 0.073201 ENSG00000131037
ULBP3 ENSG00000131019.5 0.14102 0.082102 ENSG00000131019
ULBP2 ENSG00000131015.4 0.228056 0.084044 ENSG00000131015
PKDREJ ENSG00000130943.5 0.201008 0.077926 ENSG00000130943
PPAN ENSG00000130810.15 0.02623 0.042829 ENSG00000130810
CLIP1 ENSG00000130779.15 0.062029 0.041171 ENSG00000130779
NPAS1 ENSG00000130751.5 0.042037 0.050433 ENSG00000130751
ZC3H4 ENSG00000130749.5 0.030846 0.04964 ENSG00000130749
TMEM160 ENSG00000130748.6 0.022428 0.048336 ENSG00000130748
PRRC2B ENSG00000130723.13 0.120032 0.075316 ENSG00000130723
RBBP8NL ENSG00000130701.3 0.014299 0.049385 ENSG00000130701
CYP2E1 ENSG00000130649.5 0.033865 0.058109 ENSG00000130649
ZBTB46 ENSG00000130584.6 0.071954 0.067855 ENSG00000130584
LSM4 ENSG00000130520.5 0.035371 0.057146 ENSG00000130520
PGPEP1 ENSG00000130517.8 0.315478 0.083158 ENSG00000130517
KLHDC7B ENSG00000130487.4 0.047462 0.049236 ENSG00000130487
TULP4 ENSG00000130338.8 0.037441 0.04993 ENSG00000130338
LSM7 ENSG00000130332.9 0.15478 0.078307 ENSG00000130332
MRPL34 ENSG00000130312.2 0.240119 0.076081 ENSG00000130312
NCAN ENSG00000130287.8 0.01624 0.035889 ENSG00000130287
DPP6 ENSG00000130226.12 0.253293 0.083034 ENSG00000130226
ELOF1 ENSG00000130165.6 0.031479 0.045904 ENSG00000130165
RNASE1 ENSG00000129538.9 0.054484 0.073958 ENSG00000129538
PARP2 ENSG00000129484.9 0.249117 0.0901 ENSG00000129484
ADCY4 ENSG00000129467.9 0.031367 0.053463 ENSG00000129467
ILF3 ENSG00000129351.13 0.027194 0.051929 ENSG00000129351
MPDU1 ENSG00000129255.10 0.027527 0.042011 ENSG00000129255
LOXL1 ENSG00000129038.11 0.024439 0.03749 ENSG00000129038
VPS13C ENSG00000129003.11 0.037156 0.044178 ENSG00000129003
CHAC1 ENSG00000128965.7 0.033311 0.042991 ENSG00000128965
WDFY4 ENSG00000128815.13 0.159674 0.06911 ENSG00000128815
HOXD11 ENSG00000128713.11 0.070046 0.058566 ENSG00000128713
OSGEPL1 ENSG00000128694.7 0.016052 0.03689 ENSG00000128694
HOXD1 ENSG00000128645.11 0.186759 0.079355 ENSG00000128645
OPN1SW ENSG00000128617.2 0.229489 0.073618 ENSG00000128617
NDUFA5 ENSG00000128609.10 0.045292 0.041651 ENSG00000128609
KLHDC10 ENSG00000128607.9 0.108769 0.063454 ENSG00000128607
LRRC4 ENSG00000128594.3 0.018475 0.037413 ENSG00000128594
FOXP2 ENSG00000128573.18 0.026793 0.043154 ENSG00000128573
ATP6V1F ENSG00000128524.4 0.025605 0.043276 ENSG00000128524
POT1 ENSG00000128513.9 0.029295 0.03891 ENSG00000128513
GNAZ ENSG00000128266.7 0.034068 0.060688 ENSG00000128266
RFPL1 ENSG00000128250.5 0.036698 0.043096 ENSG00000128250
ASPHD2 ENSG00000128203.6 0.027395 0.066547 ENSG00000128203
STYXL1 ENSG00000127952.12 0.359951 0.084737 ENSG00000127952
PTPN12 ENSG00000127947.11 0.157616 0.069673 ENSG00000127947
GFER ENSG00000127554.12 0.077197 0.066685 ENSG00000127554
TAS2R4 ENSG00000127364.2 0.134697 0.058441 ENSG00000127364
MASP1 ENSG00000127241.12 0.022646 0.046232 ENSG00000127241
ABHD8 ENSG00000127220.5 0.070002 0.056504 ENSG00000127220
RGS13 ENSG00000127074.10 0.028295 0.039866 ENSG00000127074
NUP214 ENSG00000126883.12 0.029513 0.044959 ENSG00000126883
PZP ENSG00000126838.5 0.056319 0.050113 ENSG00000126838
DNAJC8 ENSG00000126698.6 0.037939 0.056209 ENSG00000126698
GLIS2 ENSG00000126603.4 0.019687 0.047945 ENSG00000126603
TRAP1 ENSG00000126602.6 0.64404 0.066076 ENSG00000126602
FLRT1 ENSG00000126500.3 0.097811 0.057261 ENSG00000126500
NR1D1 ENSG00000126368.5 0.014439 0.031649 ENSG00000126368
THRA ENSG00000126351.8 0.097544 0.062885 ENSG00000126351
ERGIC3 ENSG00000125991.14 0.043786 0.053829 ENSG00000125991
C20orf173 ENSG00000125975.8 0.024962 0.041066 ENSG00000125975
MMP24 ENSG00000125966.8 0.090152 0.062315 ENSG00000125966
LRRN4 ENSG00000125872.7 0.052276 0.065089 ENSG00000125872
PSMF1 ENSG00000125818.12 0.515705 0.081532 ENSG00000125818
GPCPD1 ENSG00000125772.8 0.031922 0.062054 ENSG00000125772
EML2 ENSG00000125746.10 0.058253 0.052154 ENSG00000125746
POLR1B ENSG00000125630.11 0.429618 0.083949 ENSG00000125630
PAX8 ENSG00000125618.12 0.530543 0.072187 ENSG00000125618
IL37 ENSG00000125571.5 0.040334 0.043336 ENSG00000125571
SLC2A4RG ENSG00000125520.8 0.026456 0.049309 ENSG00000125520
TEKT3 ENSG00000125409.8 0.022896 0.033138 ENSG00000125409
BMP4 ENSG00000125378.10 0.038831 0.046419 ENSG00000125378
CLYBL ENSG00000125246.11 0.073598 0.067667 ENSG00000125246
DOK4 ENSG00000125170.6 0.040693 0.064578 ENSG00000125170
MT1G ENSG00000125144.9 0.083993 0.070001 ENSG00000125144
LRRC29 ENSG00000125122.10 0.042174 0.039418 ENSG00000125122
EMC3 ENSG00000125037.8 0.069195 0.05941 ENSG00000125037
CPNE5 ENSG00000124772.7 0.067353 0.061875 ENSG00000124772
COL21A1 ENSG00000124749.12 0.285653 0.07691 ENSG00000124749
KLHL31 ENSG00000124743.5 0.039478 0.046778 ENSG00000124743
MEA1 ENSG00000124733.3 0.049327 0.071231 ENSG00000124733
MTRR ENSG00000124275.10 0.03086 0.047577 ENSG00000124275
RBPJL ENSG00000124232.6 0.044923 0.062083 ENSG00000124232
ATP5E ENSG00000124172.5 0.0627 0.070181 ENSG00000124172
SLC12A4 ENSG00000124067.12 0.061385 0.045009 ENSG00000124067
MXD4 ENSG00000123933.10 0.012622 0.047978 ENSG00000123933
TTC21B ENSG00000123607.10 0.076247 0.050544 ENSG00000123607
LRP1 ENSG00000123384.9 0.049535 0.051273 ENSG00000123384
CDK2 ENSG00000123374.6 0.055703 0.052283 ENSG00000123374
SPATS2 ENSG00000123352.13 0.029865 0.040983 ENSG00000123352
NEUROD4 ENSG00000123307.3 0.020565 0.044227 ENSG00000123307
OPTN ENSG00000123240.12 0.139949 0.087287 ENSG00000123240
SPRYD7 ENSG00000123178.10 0.017386 0.039082 ENSG00000123178
GIPC1 ENSG00000123159.11 0.142976 0.07105 ENSG00000123159
WDR83 ENSG00000123154.7 0.03567 0.044803 ENSG00000123154
WWP1 ENSG00000123124.9 0.032774 0.044176 ENSG00000123124
CCDC91 ENSG00000123106.6 0.079349 0.056264 ENSG00000123106
BHLHE41 ENSG00000123095.5 0.025861 0.053106 ENSG00000123095
ACADS ENSG00000122971.4 0.106082 0.06533 ENSG00000122971
C7orf49 ENSG00000122783.12 0.119615 0.06336 ENSG00000122783
KIAA1045 ENSG00000122733.11 0.052845 0.042421 ENSG00000122733
SPINK4 ENSG00000122711.4 0.065919 0.052137 ENSG00000122711
NXPH1 ENSG00000122584.8 0.020613 0.041644 ENSG00000122584
ZMIZ2 ENSG00000122515.10 0.022232 0.047417 ENSG00000122515
CCDC18 ENSG00000122483.13 0.124369 0.061897 ENSG00000122483
RWDD3 ENSG00000122481.12 0.156461 0.066296 ENSG00000122481
RPL5 ENSG00000122406.8 0.035944 0.043567 ENSG00000122406
NAA60 ENSG00000122390.13 0.205566 0.077865 ENSG00000122390
ANXA11 ENSG00000122359.13 0.104076 0.065376 ENSG00000122359
LY9 ENSG00000122224.12 0.024183 0.032938 ENSG00000122224
KIAA1191 ENSG00000122203.10 0.034337 0.051656 ENSG00000122203
MRPS2 ENSG00000122140.6 0.048073 0.052274 ENSG00000122140
TMEM54 ENSG00000121900.13 0.086774 0.061111 ENSG00000121900
CCR2 ENSG00000121807.5 0.109281 0.066645 ENSG00000121807
HCRTR1 ENSG00000121764.7 0.01818 0.049166 ENSG00000121764
TBC1D15 ENSG00000121749.11 0.014071 0.048303 ENSG00000121749
GJB6 ENSG00000121742.11 0.025764 0.042294 ENSG00000121742
DEPDC7 ENSG00000121690.5 0.054728 0.064513 ENSG00000121690
LHX4 ENSG00000121454.4 0.115173 0.056822 ENSG00000121454
PSPC1 ENSG00000121390.13 0.044281 0.044748 ENSG00000121390
TBX2 ENSG00000121068.9 0.059849 0.055117 ENSG00000121068
RDH10 ENSG00000121039.5 0.010776 0.036164 ENSG00000121039
EPHX2 ENSG00000120915.9 0.01262 0.042989 ENSG00000120915
CLU ENSG00000120885.15 0.192953 0.077284 ENSG00000120885
DUSP4 ENSG00000120875.4 0.016763 0.032442 ENSG00000120875
GLT8D2 ENSG00000120820.8 0.081133 0.057235 ENSG00000120820
TMPO ENSG00000120802.9 0.049464 0.05155 ENSG00000120802
EXOSC8 ENSG00000120699.8 0.026152 0.041732 ENSG00000120699
WBP4 ENSG00000120688.7 0.026602 0.044052 ENSG00000120688
MTRF1 ENSG00000120662.11 0.035976 0.044461 ENSG00000120662
EPC1 ENSG00000120616.11 0.038101 0.048107 ENSG00000120616
TP53AIP1 ENSG00000120471.10 0.023015 0.038417 ENSG00000120471
KCNJ5 ENSG00000120457.7 0.063536 0.056082 ENSG00000120457
MRPS14 ENSG00000120333.4 0.047734 0.046892 ENSG00000120333
SLC25A2 ENSG00000120329.4 0.018379 0.042686 ENSG00000120329
PCDHB14 ENSG00000120327.4 0.033327 0.039142 ENSG00000120327
CYSTM1 ENSG00000120306.5 0.064502 0.052061 ENSG00000120306
RCL1 ENSG00000120158.7 0.040599 0.066087 ENSG00000120158
CRHR1 ENSG00000120088.10 0.367957 0.076985 ENSG00000120088
KANSL1 ENSG00000120071.8 0.23439 0.08038 ENSG00000120071
C10orf95 ENSG00000120055.5 0.047256 0.060186 ENSG00000120055
FAM45A ENSG00000119979.11 0.033415 0.051439 ENSG00000119979
TCTN3 ENSG00000119977.15 0.087314 0.05814 ENSG00000119977
PRLHR ENSG00000119973.3 0.059216 0.059528 ENSG00000119973
HELLS ENSG00000119969.10 0.067045 0.043593 ENSG00000119969
IFIT3 ENSG00000119917.9 0.065032 0.054764 ENSG00000119917
SLC17A5 ENSG00000119899.11 0.1175 0.062449 ENSG00000119899
AFTPH ENSG00000119844.10 0.062761 0.059189 ENSG00000119844
ATL2 ENSG00000119787.9 0.049291 0.057055 ENSG00000119787
KLHL29 ENSG00000119771.10 0.055271 0.0578 ENSG00000119771
COQ6 ENSG00000119723.11 0.092815 0.055259 ENSG00000119723
YLPM1 ENSG00000119596.13 0.040903 0.044771 ENSG00000119596
ZBTB45 ENSG00000119574.8 0.056953 0.043966 ENSG00000119574
ONECUT2 ENSG00000119547.5 0.010149 0.032555 ENSG00000119547
MAPKAP1 ENSG00000119487.12 0.036107 0.047616 ENSG00000119487
RAB14 ENSG00000119396.6 0.106374 0.072399 ENSG00000119396
C1orf198 ENSG00000119280.12 0.015981 0.044366 ENSG00000119280
C2orf40 ENSG00000119147.5 0.282724 0.089205 ENSG00000119147
GDA ENSG00000119125.12 0.041196 0.054455 ENSG00000119125
WDR35 ENSG00000118965.10 0.042238 0.037204 ENSG00000118965
KLF12 ENSG00000118922.12 0.058036 0.06185 ENSG00000118922
OLFM3 ENSG00000118733.12 0.016753 0.042729 ENSG00000118733
CASQ2 ENSG00000118729.10 0.010634 0.029714 ENSG00000118729
SLC16A7 ENSG00000118596.7 0.016508 0.034537 ENSG00000118596
TCF21 ENSG00000118526.6 0.076057 0.071719 ENSG00000118526
FBXO30 ENSG00000118496.4 0.016155 0.026682 ENSG00000118496
SPACA1 ENSG00000118434.4 0.02342 0.033829 ENSG00000118434
FILIP1 ENSG00000118407.10 0.049891 0.042867 ENSG00000118407
ELOVL4 ENSG00000118402.5 0.115536 0.057961 ENSG00000118402
ATP10B ENSG00000118322.8 0.14565 0.070202 ENSG00000118322
KLF7 ENSG00000118263.10 0.012418 0.040396 ENSG00000118263
NRP2 ENSG00000118257.12 0.013692 0.039219 ENSG00000118257
TNNT2 ENSG00000118194.14 0.02436 0.051151 ENSG00000118194
NSL1 ENSG00000117697.10 0.068717 0.05617 ENSG00000117697
HSD11B1 ENSG00000117594.5 0.016662 0.050645 ENSG00000117594
DARS2 ENSG00000117593.8 0.035253 0.036387 ENSG00000117593
TMED5 ENSG00000117500.8 0.017386 0.032173 ENSG00000117500
PTCH2 ENSG00000117425.9 0.048319 0.045227 ENSG00000117425
ARTN ENSG00000117407.12 0.076144 0.054844 ENSG00000117407
APH1A ENSG00000117362.8 0.034942 0.032963 ENSG00000117362
CD46 ENSG00000117335.14 0.120081 0.064058 ENSG00000117335
GPR89A ENSG00000117262.14 0.027145 0.037247 ENSG00000117262
KLHL12 ENSG00000117153.11 0.157469 0.073392 ENSG00000117153
NR5A2 ENSG00000116833.9 0.019947 0.042787 ENSG00000116833
TNNI3K ENSG00000116783.9 0.019249 0.037664 ENSG00000116783
UCHL5 ENSG00000116750.8 0.083631 0.058472 ENSG00000116750
GADD45A ENSG00000116717.7 0.052589 0.056681 ENSG00000116717
PRG4 ENSG00000116690.7 0.015674 0.037004 ENSG00000116690
DNAJC6 ENSG00000116675.11 0.11005 0.065377 ENSG00000116675
SWT1 ENSG00000116668.8 0.030209 0.039843 ENSG00000116668
FBXO6 ENSG00000116663.6 0.065911 0.06474 ENSG00000116663
WDR77 ENSG00000116455.9 0.012617 0.025168 ENSG00000116455
RPL22 ENSG00000116251.5 0.035796 0.04991 ENSG00000116251
FAM20B ENSG00000116199.7 0.090314 0.055212 ENSG00000116199
TNR ENSG00000116147.11 0.028638 0.039661 ENSG00000116147
DHCR24 ENSG00000116133.7 0.063755 0.059525 ENSG00000116133
MSH6 ENSG00000116062.9 0.058051 0.055975 ENSG00000116062
C2orf42 ENSG00000115998.3 0.010603 0.041491 ENSG00000115998
WIPF1 ENSG00000115935.12 0.066633 0.058664 ENSG00000115935
PLCL1 ENSG00000115896.11 0.05273 0.056365 ENSG00000115896
SLC25A12 ENSG00000115840.9 0.080615 0.05613 ENSG00000115840
GORASP2 ENSG00000115806.8 0.026555 0.046495 ENSG00000115806
ODC1 ENSG00000115758.8 0.015688 0.029934 ENSG00000115758
PROC ENSG00000115718.13 0.113438 0.066717 ENSG00000115718
SLC5A7 ENSG00000115665.4 0.041178 0.048931 ENSG00000115665
PRKAG3 ENSG00000115592.7 0.026214 0.042107 ENSG00000115592
PLCD4 ENSG00000115556.9 0.015641 0.040154 ENSG00000115556
