AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
PARD3 ENSG00000148498.11 0.096542 0.081194 ENSG00000148498
ST8SIA6 ENSG00000148488.11 0.107309 0.090112 ENSG00000148488
RSU1 ENSG00000148484.13 0.052773 0.074034 ENSG00000148484
USP6NL ENSG00000148429.9 0.07244 0.102765 ENSG00000148429
INPP5E ENSG00000148384.11 0.201522 0.106644 ENSG00000148384
IDI2 ENSG00000148377.5 0.078044 0.084345 ENSG00000148377
LCN2 ENSG00000148346.7 0.105334 0.087683 ENSG00000148346
ASB6 ENSG00000148331.7 0.01658 0.075259 ENSG00000148331
SURF2 ENSG00000148291.5 0.025029 0.079112 ENSG00000148291
GBGT1 ENSG00000148288.7 0.072834 0.097645 ENSG00000148288
SURF4 ENSG00000148248.9 0.091066 0.110391 ENSG00000148248
ACTL7B ENSG00000148156.6 0.026402 0.084041 ENSG00000148156
IDNK ENSG00000148057.11 0.124859 0.092543 ENSG00000148057
NTRK2 ENSG00000148053.11 0.066995 0.077011 ENSG00000148053
CDKN2A ENSG00000147889.12 0.049693 0.075302 ENSG00000147889
TATDN1 ENSG00000147687.12 0.040334 0.072179 ENSG00000147687
NDUFB9 ENSG00000147684.3 0.046983 0.066475 ENSG00000147684
EIF3H ENSG00000147677.6 0.011015 0.05564 ENSG00000147677
LRP12 ENSG00000147650.7 0.012592 0.057136 ENSG00000147650
DPYS ENSG00000147647.8 0.12688 0.081536 ENSG00000147647
SLC26A7 ENSG00000147606.4 0.020695 0.064119 ENSG00000147606
SNTG1 ENSG00000147481.9 0.036922 0.062461 ENSG00000147481
HMBOX1 ENSG00000147421.13 0.05554 0.068337 ENSG00000147421
MCPH1 ENSG00000147316.8 0.092708 0.07854 ENSG00000147316
RAB19 ENSG00000146955.6 0.033556 0.07331 ENSG00000146955
ASB10 ENSG00000146926.6 0.046225 0.083647 ENSG00000146926
NOM1 ENSG00000146909.3 0.254793 0.112709 ENSG00000146909
TMEM209 ENSG00000146842.12 0.05822 0.076408 ENSG00000146842
CCT6A ENSG00000146731.6 0.139107 0.081844 ENSG00000146731
GBAS ENSG00000146729.5 0.13308 0.078989 ENSG00000146729
PURB ENSG00000146676.5 0.128145 0.077529 ENSG00000146676
C6orf123 ENSG00000146521.5 0.10598 0.087263 ENSG00000146521
C6orf211 ENSG00000146476.6 0.036354 0.076681 ENSG00000146476
AIG1 ENSG00000146416.12 0.013686 0.063729 ENSG00000146416
SHPRH ENSG00000146414.11 0.052623 0.053879 ENSG00000146414
SLC2A12 ENSG00000146411.5 0.201906 0.104154 ENSG00000146411
ARHGAP18 ENSG00000146376.6 0.077692 0.086007 ENSG00000146376
RNF217 ENSG00000146373.11 0.020513 0.050385 ENSG00000146373
RARS2 ENSG00000146282.13 0.039919 0.06875 ENSG00000146282
CRIP3 ENSG00000146215.9 0.134382 0.085116 ENSG00000146215
SCUBE3 ENSG00000146197.7 0.020004 0.080899 ENSG00000146197
FGD2 ENSG00000146192.10 0.223651 0.110086 ENSG00000146192
RASGEF1C ENSG00000146090.11 0.010982 0.065337 ENSG00000146090
TNFRSF21 ENSG00000146072.6 0.010431 0.050714 ENSG00000146072
CDKAL1 ENSG00000145996.7 0.058152 0.080382 ENSG00000145996
C6ORF50 ENSG00000145965.5 0.02424 0.063231 ENSG00000145965
MYLK4 ENSG00000145949.8 0.034197 0.058009 ENSG00000145949
TNIP1 ENSG00000145901.10 0.113649 0.083642 ENSG00000145901
SPINK7 ENSG00000145879.6 0.074814 0.073671 ENSG00000145879
FBXO38 ENSG00000145868.12 0.085467 0.077472 ENSG00000145868
GABRA6 ENSG00000145863.6 0.087222 0.080099 ENSG00000145863
CXCL14 ENSG00000145824.8 0.09058 0.084816 ENSG00000145824
ARHGAP26 ENSG00000145819.11 0.031443 0.065754 ENSG00000145819
ADAMTS19 ENSG00000145808.4 0.053153 0.06386 ENSG00000145808
BDP1 ENSG00000145734.14 0.084428 0.075386 ENSG00000145734
RASA1 ENSG00000145715.10 0.076518 0.072923 ENSG00000145715
ANKRD31 ENSG00000145700.4 0.012072 0.055505 ENSG00000145700
OSMR ENSG00000145623.8 0.026123 0.056247 ENSG00000145623
RPL37 ENSG00000145592.9 0.04676 0.074469 ENSG00000145592
NKD2 ENSG00000145506.9 0.16922 0.09962 ENSG00000145506
RNF175 ENSG00000145428.10 0.080414 0.069369 ENSG00000145428
TIFA ENSG00000145365.9 0.203642 0.086456 ENSG00000145365
CISD2 ENSG00000145354.5 0.017895 0.040204 ENSG00000145354
SNCA ENSG00000145335.11 0.254655 0.085218 ENSG00000145335
CABS1 ENSG00000145309.4 0.043516 0.062971 ENSG00000145309
ENOPH1 ENSG00000145293.10 0.075225 0.076074 ENSG00000145293
EPHA5 ENSG00000145242.9 0.063851 0.062359 ENSG00000145242
LYAR ENSG00000145220.9 0.069134 0.071822 ENSG00000145220
FIP1L1 ENSG00000145216.11 0.027924 0.065254 ENSG00000145216
VWA5B2 ENSG00000145198.10 0.038316 0.073635 ENSG00000145198
SLIT2 ENSG00000145147.15 0.01828 0.065383 ENSG00000145147
MUC4 ENSG00000145113.17 0.065268 0.083259 ENSG00000145113
TM4SF19 ENSG00000145107.10 0.048638 0.083806 ENSG00000145107
EIF2A ENSG00000144895.7 0.047547 0.071109 ENSG00000144895
SRPRB ENSG00000144867.7 0.037836 0.056318 ENSG00000144867
ATG3 ENSG00000144848.6 0.037304 0.06143 ENSG00000144848
MYH15 ENSG00000144821.5 0.107293 0.091144 ENSG00000144821
GPR128 ENSG00000144820.3 0.043856 0.056758 ENSG00000144820
NFKBIZ ENSG00000144802.7 0.036691 0.05474 ENSG00000144802
LRIG1 ENSG00000144749.9 0.0295 0.063143 ENSG00000144749
UBA3 ENSG00000144744.12 0.140662 0.082872 ENSG00000144744
IL17RD ENSG00000144730.12 0.073548 0.067797 ENSG00000144730
IQSEC1 ENSG00000144711.9 0.064283 0.098982 ENSG00000144711
FAM198A ENSG00000144649.4 0.057928 0.076736 ENSG00000144649
GTDC2 ENSG00000144647.5 0.052722 0.065876 ENSG00000144647
OSBPL10 ENSG00000144645.9 0.074057 0.082443 ENSG00000144645
CPNE9 ENSG00000144550.8 0.037926 0.069122 ENSG00000144550
DIS3L2 ENSG00000144535.15 0.031901 0.084964 ENSG00000144535
ANKMY1 ENSG00000144504.11 0.041743 0.068453 ENSG00000144504
SUMF1 ENSG00000144455.9 0.049664 0.066989 ENSG00000144455
GULP1 ENSG00000144366.11 0.074682 0.061742 ENSG00000144366
DLX1 ENSG00000144355.10 0.022807 0.070758 ENSG00000144355
AMMECR1L ENSG00000144233.5 0.078056 0.065179 ENSG00000144233
FAHD2B ENSG00000144199.7 0.041085 0.056897 ENSG00000144199
ST6GAL2 ENSG00000144057.11 0.039967 0.059129 ENSG00000144057
NAT8 ENSG00000144035.3 0.038614 0.070636 ENSG00000144035
MRPS5 ENSG00000144029.7 0.029034 0.046767 ENSG00000144029
ZNF514 ENSG00000144026.7 0.112408 0.092947 ENSG00000144026
REG3G ENSG00000143954.8 0.062609 0.07501 ENSG00000143954
GALM ENSG00000143891.12 0.019954 0.059625 ENSG00000143891
HNRNPLL ENSG00000143889.10 0.012142 0.060965 ENSG00000143889
GDF7 ENSG00000143869.5 0.029871 0.075096 ENSG00000143869
OSR1 ENSG00000143867.5 0.060922 0.07762 ENSG00000143867
ETNK2 ENSG00000143845.10 0.068924 0.081989 ENSG00000143845
GUK1 ENSG00000143774.12 0.059913 0.07275 ENSG00000143774
LEFTY2 ENSG00000143768.7 0.039495 0.05951 ENSG00000143768
DEGS1 ENSG00000143753.8 0.038924 0.058309 ENSG00000143753
MLK4 ENSG00000143674.6 0.061724 0.091462 ENSG00000143674
LYST ENSG00000143669.9 0.052607 0.073078 ENSG00000143669
GALNT2 ENSG00000143641.8 0.017521 0.063941 ENSG00000143641
ACTA1 ENSG00000143632.10 0.098603 0.082044 ENSG00000143632
RIT1 ENSG00000143622.5 0.102314 0.077424 ENSG00000143622
C1orf43 ENSG00000143612.14 0.081028 0.090009 ENSG00000143612
AQP10 ENSG00000143595.8 0.064911 0.08776 ENSG00000143595
CREB3L4 ENSG00000143578.11 0.04464 0.061772 ENSG00000143578
S100A7 ENSG00000143556.4 0.058743 0.079773 ENSG00000143556
TP53BP2 ENSG00000143514.12 0.036365 0.057295 ENSG00000143514
HHIPL2 ENSG00000143512.8 0.02481 0.061714 ENSG00000143512
PIP5K1A ENSG00000143398.15 0.084711 0.090883 ENSG00000143398
PI4KB ENSG00000143393.12 0.020405 0.048834 ENSG00000143393
RFX5 ENSG00000143390.13 0.107954 0.081562 ENSG00000143390
CTSK ENSG00000143387.8 0.033871 0.061142 ENSG00000143387
CGN ENSG00000143375.10 0.04009 0.061337 ENSG00000143375
ECM1 ENSG00000143369.10 0.144614 0.094601 ENSG00000143369
SF3B4 ENSG00000143368.9 0.081451 0.07877 ENSG00000143368
HMCN1 ENSG00000143341.7 0.03649 0.050275 ENSG00000143341
XPR1 ENSG00000143324.9 0.177696 0.091166 ENSG00000143324
HDGF ENSG00000143321.14 0.071753 0.071527 ENSG00000143321
CASQ1 ENSG00000143318.8 0.020644 0.069663 ENSG00000143318
PFDN2 ENSG00000143256.4 0.019986 0.060732 ENSG00000143256
NUF2 ENSG00000143228.8 0.043979 0.071723 ENSG00000143228
PPOX ENSG00000143224.12 0.090316 0.089958 ENSG00000143224
UFC1 ENSG00000143222.7 0.020339 0.053243 ENSG00000143222
DPT ENSG00000143196.4 0.07424 0.081066 ENSG00000143196
XCL2 ENSG00000143185.3 0.011472 0.063729 ENSG00000143185
TMCO1 ENSG00000143183.12 0.106174 0.093884 ENSG00000143183
RXRG ENSG00000143171.8 0.051881 0.08275 ENSG00000143171
ALDH9A1 ENSG00000143149.8 0.031035 0.060983 ENSG00000143149
BARHL2 ENSG00000143032.7 0.119189 0.086351 ENSG00000143032
PRKACB ENSG00000142875.15 0.038673 0.062878 ENSG00000142875
HSPG2 ENSG00000142798.12 0.030651 0.078138 ENSG00000142798
PLK4 ENSG00000142731.6 0.025345 0.050023 ENSG00000142731
CNKSR1 ENSG00000142675.13 0.02119 0.047968 ENSG00000142675
FHAD1 ENSG00000142621.14 0.049563 0.067248 ENSG00000142621
C1orf222 ENSG00000142609.13 0.023711 0.046433 ENSG00000142609
SLC6A3 ENSG00000142319.14 0.086814 0.093027 ENSG00000142319
DOPEY2 ENSG00000142197.8 0.167885 0.09429 ENSG00000142197
IFNAR1 ENSG00000142166.8 0.010291 0.049455 ENSG00000142166
COL6A1 ENSG00000142156.10 0.158103 0.102997 ENSG00000142156
ATHL1 ENSG00000142102.11 0.033117 0.06382 ENSG00000142102
TMEM91 ENSG00000142046.10 0.024171 0.071321 ENSG00000142046
CCDC97 ENSG00000142039.3 0.056694 0.079053 ENSG00000142039
PFKL ENSG00000141959.12 0.130014 0.100734 ENSG00000141959
TPGS1 ENSG00000141933.8 0.016139 0.066725 ENSG00000141933
TNFRSF11A ENSG00000141655.11 0.06022 0.09539 ENSG00000141655
MBD1 ENSG00000141644.13 0.039474 0.080155 ENSG00000141644
ELAC1 ENSG00000141642.4 0.017397 0.084385 ENSG00000141642
MAPK4 ENSG00000141639.7 0.042719 0.080575 ENSG00000141639
DYM ENSG00000141627.9 0.107781 0.114184 ENSG00000141627
ZNF750 ENSG00000141579.6 0.114222 0.096509 ENSG00000141579
RNF157 ENSG00000141576.10 0.021788 0.074851 ENSG00000141576
CBX8 ENSG00000141570.6 0.068241 0.078123 ENSG00000141570
FOXK2 ENSG00000141568.15 0.020082 0.06954 ENSG00000141568
RPTOR ENSG00000141564.9 0.050895 0.098587 ENSG00000141564
TBCD ENSG00000141556.16 0.031304 0.070592 ENSG00000141556
ANAPC11 ENSG00000141552.13 0.028513 0.06752 ENSG00000141552
TP53 ENSG00000141510.11 0.02967 0.07138 ENSG00000141510
WRAP53 ENSG00000141499.12 0.02427 0.073819 ENSG00000141499
NPC1 ENSG00000141458.7 0.093805 0.08911 ENSG00000141458
GATA6 ENSG00000141448.4 0.041592 0.071012 ENSG00000141448
GAREM ENSG00000141441.11 0.080878 0.083171 ENSG00000141441
SLC25A52 ENSG00000141437.7 0.095705 0.09789 ENSG00000141437
RPRD1A ENSG00000141425.13 0.035411 0.07588 ENSG00000141425
TAF4B ENSG00000141384.7 0.075426 0.069904 ENSG00000141384
SCRN2 ENSG00000141295.9 0.047236 0.0589 ENSG00000141295
KIF2B ENSG00000141200.6 0.070679 0.089253 ENSG00000141200
UNC45B ENSG00000141161.7 0.027409 0.07838 ENSG00000141161
RANBP10 ENSG00000141084.6 0.027146 0.04578 ENSG00000141084
CIRH1A ENSG00000141076.13 0.089194 0.069888 ENSG00000141076
ZNF287 ENSG00000141040.10 0.19772 0.113106 ENSG00000141040
GID4 ENSG00000141034.5 0.091789 0.092958 ENSG00000141034
GAS8 ENSG00000141013.10 0.052881 0.054217 ENSG00000141013
RPS2 ENSG00000140988.11 0.017431 0.058027 ENSG00000140988
RHOT2 ENSG00000140983.8 0.026125 0.045666 ENSG00000140983
GCSH ENSG00000140905.5 0.155144 0.097952 ENSG00000140905
NKD1 ENSG00000140807.4 0.013758 0.065004 ENSG00000140807
ABCC12 ENSG00000140798.11 0.117722 0.073175 ENSG00000140798
IGSF6 ENSG00000140749.7 0.013021 0.040972 ENSG00000140749
FTO ENSG00000140718.14 0.01536 0.054302 ENSG00000140718
CRTC3 ENSG00000140577.11 0.057141 0.07855 ENSG00000140577
FURIN ENSG00000140564.6 0.223734 0.114494 ENSG00000140564
WDR93 ENSG00000140527.10 0.064008 0.086227 ENSG00000140527
RLBP1 ENSG00000140522.7 0.083418 0.08043 ENSG00000140522
RHCG ENSG00000140519.8 0.051143 0.083249 ENSG00000140519
PML ENSG00000140464.15 0.324666 0.12139 ENSG00000140464
CYP11A1 ENSG00000140459.13 0.226443 0.096383 ENSG00000140459
NCOA2 ENSG00000140396.8 0.03774 0.057932 ENSG00000140396
HMG20A ENSG00000140382.10 0.016135 0.044423 ENSG00000140382
UBE2Q2 ENSG00000140367.7 0.042066 0.047744 ENSG00000140367
DUOXA2 ENSG00000140274.9 0.092986 0.083991 ENSG00000140274
DUOXA1 ENSG00000140254.8 0.032399 0.057354 ENSG00000140254
NIPA2 ENSG00000140157.10 0.030227 0.064789 ENSG00000140157
WDR20 ENSG00000140153.13 0.063477 0.098122 ENSG00000140153
C14orf79 ENSG00000140104.9 0.048347 0.072528 ENSG00000140104
SLC24A4 ENSG00000140090.13 0.281064 0.121342 ENSG00000140090
ESR2 ENSG00000140009.14 0.037155 0.071426 ENSG00000140009
RDH12 ENSG00000139988.5 0.036261 0.078422 ENSG00000139988
SYT16 ENSG00000139973.11 0.020974 0.068893 ENSG00000139973
FRMD6 ENSG00000139926.11 0.017292 0.086036 ENSG00000139926
TMX1 ENSG00000139921.8 0.140667 0.118198 ENSG00000139921
ZIC5 ENSG00000139800.8 0.08506 0.073967 ENSG00000139800
METTL21C ENSG00000139780.7 0.012346 0.059497 ENSG00000139780
KRT71 ENSG00000139648.6 0.033212 0.068623 ENSG00000139648
ITGB7 ENSG00000139626.11 0.012521 0.042503 ENSG00000139626
CERS5 ENSG00000139624.8 0.162789 0.095098 ENSG00000139624
MTMR6 ENSG00000139505.10 0.111305 0.086056 ENSG00000139505
FAM222A ENSG00000139438.5 0.067841 0.071043 ENSG00000139438
TMEM132B ENSG00000139364.6 0.050953 0.087136 ENSG00000139364
PHLDA1 ENSG00000139289.9 0.031992 0.0644 ENSG00000139289
LRIG3 ENSG00000139263.7 0.015256 0.049692 ENSG00000139263
COL2A1 ENSG00000139219.13 0.064553 0.06464 ENSG00000139219
PIANP ENSG00000139200.9 0.106289 0.097361 ENSG00000139200
RBP5 ENSG00000139194.3 0.04588 0.07327 ENSG00000139194
CD27 ENSG00000139193.3 0.016842 0.06207 ENSG00000139193
NDUFA9 ENSG00000139180.5 0.037979 0.061656 ENSG00000139180
TMEM117 ENSG00000139173.5 0.016258 0.056591 ENSG00000139173
ETNK1 ENSG00000139163.11 0.028685 0.059679 ENSG00000139163
METTL20 ENSG00000139160.9 0.032089 0.065034 ENSG00000139160
PLCZ1 ENSG00000139151.10 0.097055 0.07846 ENSG00000139151
YARS2 ENSG00000139131.8 0.052463 0.069326 ENSG00000139131
PPP3CA ENSG00000138814.12 0.059573 0.07665 ENSG00000138814
HADH ENSG00000138796.11 0.155174 0.093378 ENSG00000138796
USO1 ENSG00000138768.10 0.141535 0.089056 ENSG00000138768
CCNG2 ENSG00000138764.9 0.020932 0.060484 ENSG00000138764
NAAA ENSG00000138744.10 0.133257 0.085352 ENSG00000138744
BMPR1B ENSG00000138696.6 0.224362 0.094989 ENSG00000138696
HNRNPD ENSG00000138668.14 0.09357 0.093356 ENSG00000138668
FAM13A ENSG00000138640.10 0.041757 0.059634 ENSG00000138640
HCN4 ENSG00000138622.3 0.067185 0.070963 ENSG00000138622
VWA9 ENSG00000138614.10 0.042828 0.051683 ENSG00000138614
COX17 ENSG00000138495.2 0.020059 0.053142 ENSG00000138495
SLC40A1 ENSG00000138449.6 0.068765 0.05949 ENSG00000138449
WDR12 ENSG00000138442.4 0.025065 0.054627 ENSG00000138442
OLA1 ENSG00000138430.11 0.038954 0.069675 ENSG00000138430
HECW2 ENSG00000138411.5 0.01068 0.049167 ENSG00000138411
METTL5 ENSG00000138382.9 0.167806 0.093164 ENSG00000138382
MYPN ENSG00000138347.11 0.080564 0.069761 ENSG00000138347
TET1 ENSG00000138336.8 0.024869 0.065396 ENSG00000138336
MSMB ENSG00000138294.9 0.024006 0.059084 ENSG00000138294
DBR1 ENSG00000138231.8 0.05617 0.070883 ENSG00000138231
KIF20B ENSG00000138182.10 0.070829 0.078401 ENSG00000138182
BTBD16 ENSG00000138152.7 0.045792 0.086625 ENSG00000138152
PREB ENSG00000138073.9 0.13185 0.099566 ENSG00000138073
RAB1A ENSG00000138069.12 0.014813 0.064399 ENSG00000138069
THUMPD2 ENSG00000138050.10 0.019192 0.051697 ENSG00000138050
DYNC2LI1 ENSG00000138036.14 0.137296 0.082729 ENSG00000138036
KHK ENSG00000138030.8 0.036626 0.05857 ENSG00000138030
HADHB ENSG00000138029.9 0.039457 0.070131 ENSG00000138029
CGREF1 ENSG00000138028.10 0.054798 0.059069 ENSG00000138028
EPT1 ENSG00000138018.13 0.043286 0.060183 ENSG00000138018
DNASE2B ENSG00000137976.7 0.01535 0.059536 ENSG00000137976
GIPC2 ENSG00000137960.5 0.035361 0.06022 ENSG00000137960
FNBP1L ENSG00000137942.12 0.03584 0.052977 ENSG00000137942
RSL24D1 ENSG00000137876.5 0.087086 0.082256 ENSG00000137876
SMAD6 ENSG00000137834.10 0.013133 0.063931 ENSG00000137834
SQRDL ENSG00000137767.9 0.027917 0.050949 ENSG00000137767
TMPRSS13 ENSG00000137747.10 0.079912 0.084414 ENSG00000137747
FXYD6 ENSG00000137726.11 0.042023 0.056766 ENSG00000137726
MMP7 ENSG00000137673.4 0.06598 0.080208 ENSG00000137673
TRPC6 ENSG00000137672.8 0.07816 0.076742 ENSG00000137672
TMPRSS4 ENSG00000137648.12 0.186899 0.109526 ENSG00000137648
DDX60 ENSG00000137628.12 0.089984 0.079873 ENSG00000137628
NARS2 ENSG00000137513.5 0.110616 0.078412 ENSG00000137513
NUMA1 ENSG00000137497.13 0.06989 0.082113 ENSG00000137497
FGFBP2 ENSG00000137441.7 0.254255 0.113066 ENSG00000137441
FGFBP1 ENSG00000137440.3 0.050136 0.08083 ENSG00000137440
C6orf52 ENSG00000137434.7 0.06122 0.069204 ENSG00000137434
ATAT1 ENSG00000137343.13 0.057252 0.07247 ENSG00000137343
MNF1 ENSG00000137288.5 0.062088 0.072282 ENSG00000137288
FOXF2 ENSG00000137273.3 0.018791 0.064844 ENSG00000137273
KIAA0319 ENSG00000137261.9 0.023982 0.063539 ENSG00000137261
TFAP2A ENSG00000137203.6 0.054431 0.074464 ENSG00000137203
ZSCAN9 ENSG00000137185.7 0.030423 0.068911 ENSG00000137185
UBAP2 ENSG00000137073.16 0.122653 0.093847 ENSG00000137073
PLAA ENSG00000137055.10 0.024674 0.067513 ENSG00000137055
NOV ENSG00000136999.4 0.215946 0.093249 ENSG00000136999
DERL1 ENSG00000136986.5 0.017214 0.068537 ENSG00000136986
ARPC5L ENSG00000136950.9 0.011482 0.070886 ENSG00000136950
PDCL ENSG00000136940.9 0.13079 0.089596 ENSG00000136940
GARNL3 ENSG00000136895.14 0.048303 0.059862 ENSG00000136895
ATP6V1G1 ENSG00000136888.6 0.025336 0.055578 ENSG00000136888
KIF12 ENSG00000136883.8 0.266318 0.115613 ENSG00000136883
FPGS ENSG00000136877.10 0.04336 0.074752 ENSG00000136877
ZNF189 ENSG00000136870.6 0.012942 0.074447 ENSG00000136870
YME1L1 ENSG00000136758.14 0.09628 0.069339 ENSG00000136758
CFC1 ENSG00000136698.4 0.011198 0.050367 ENSG00000136698
IL36RN ENSG00000136695.10 0.07052 0.070485 ENSG00000136695
SCN7A ENSG00000136546.9 0.05595 0.064748 ENSG00000136546
ERMN ENSG00000136541.10 0.043803 0.073076 ENSG00000136541
MRPL47 ENSG00000136522.9 0.054627 0.079912 ENSG00000136522
NDUFB5 ENSG00000136521.8 0.060025 0.071549 ENSG00000136521
CALCOCO2 ENSG00000136436.10 0.08905 0.072729 ENSG00000136436
CIB2 ENSG00000136425.8 0.35312 0.113833 ENSG00000136425
ABHD17C ENSG00000136379.7 0.020067 0.080786 ENSG00000136379
NKX2-1 ENSG00000136352.13 0.018868 0.064438 ENSG00000136352
C7orf25 ENSG00000136197.8 0.113874 0.088146 ENSG00000136197
SCRN1 ENSG00000136193.11 0.031401 0.04755 ENSG00000136193
NUDT15 ENSG00000136159.3 0.077217 0.08114 ENSG00000136159
LECT1 ENSG00000136110.8 0.056458 0.065707 ENSG00000136110
KIAA1033 ENSG00000136051.9 0.06455 0.088999 ENSG00000136051
CKAP4 ENSG00000136026.9 0.064275 0.088852 ENSG00000136026
SERPINE2 ENSG00000135919.8 0.148599 0.103229 ENSG00000135919
ITM2C ENSG00000135916.11 0.130746 0.111785 ENSG00000135916
TTLL4 ENSG00000135912.6 0.037368 0.076108 ENSG00000135912
PAX3 ENSG00000135903.14 0.052052 0.078991 ENSG00000135903
FAM129A ENSG00000135842.12 0.056747 0.068184 ENSG00000135842
NPL ENSG00000135838.9 0.045401 0.062489 ENSG00000135838
ZNF670 ENSG00000135747.7 0.016596 0.060105 ENSG00000135747
AGT ENSG00000135744.7 0.165527 0.098329 ENSG00000135744
SLC9A5 ENSG00000135740.12 0.047636 0.050846 ENSG00000135740
FHOD1 ENSG00000135723.8 0.020224 0.031968 ENSG00000135723
KLHL36 ENSG00000135686.8 0.0415 0.073974 ENSG00000135686
EMX1 ENSG00000135638.9 0.069436 0.086235 ENSG00000135638
SEMA4F ENSG00000135622.8 0.039529 0.071874 ENSG00000135622
MICAL1 ENSG00000135596.13 0.09145 0.080521 ENSG00000135596
PKIB ENSG00000135549.9 0.072031 0.064615 ENSG00000135549
OS9 ENSG00000135506.11 0.144567 0.088938 ENSG00000135506
ZC3H10 ENSG00000135482.2 0.028695 0.064056 ENSG00000135482
PPP1R1A ENSG00000135447.12 0.171501 0.095348 ENSG00000135447
KRT85 ENSG00000135443.4 0.052728 0.074769 ENSG00000135443
GDF11 ENSG00000135414.5 0.094357 0.078854 ENSG00000135414
ORC3 ENSG00000135336.9 0.059092 0.058363 ENSG00000135336
MDFIC ENSG00000135272.5 0.035508 0.066356 ENSG00000135272
SRPK2 ENSG00000135250.12 0.151498 0.098923 ENSG00000135250
CSN2 ENSG00000135222.6 0.052203 0.061727 ENSG00000135222
POM121C ENSG00000135213.8 0.012491 0.049333 ENSG00000135213
P2RX4 ENSG00000135124.10 0.080963 0.067295 ENSG00000135124
TBX3 ENSG00000135111.10 0.020024 0.050025 ENSG00000135111
HAVCR2 ENSG00000135077.4 0.014219 0.046468 ENSG00000135077
ADAM19 ENSG00000135074.11 0.042464 0.060892 ENSG00000135074
WDR36 ENSG00000134987.7 0.159782 0.092049 ENSG00000134987
KLB ENSG00000134962.6 0.068765 0.070377 ENSG00000134962
TPP2 ENSG00000134900.7 0.080835 0.075552 ENSG00000134900
ERCC5 ENSG00000134899.13 0.078574 0.06637 ENSG00000134899
CLOCK ENSG00000134852.10 0.069357 0.07514 ENSG00000134852
APLNR ENSG00000134817.9 0.042004 0.052117 ENSG00000134817
SLC43A3 ENSG00000134802.13 0.11444 0.075803 ENSG00000134802
CYP2J2 ENSG00000134716.5 0.100345 0.088955 ENSG00000134716
PHC2 ENSG00000134686.12 0.029838 0.052839 ENSG00000134686
LRP4 ENSG00000134569.5 0.05605 0.054699 ENSG00000134569
PRH2 ENSG00000134551.8 0.03768 0.072951 ENSG00000134551
SOX5 ENSG00000134532.11 0.212667 0.116796 ENSG00000134532
CABLES1 ENSG00000134508.8 0.118166 0.104876 ENSG00000134508
KCTD1 ENSG00000134504.8 0.124524 0.109003 ENSG00000134504
CCNH ENSG00000134480.9 0.04288 0.054477 ENSG00000134480
FST ENSG00000134363.7 0.027554 0.059926 ENSG00000134363
IL6ST ENSG00000134352.15 0.209706 0.089405 ENSG00000134352
GRHL1 ENSG00000134317.13 0.203083 0.121567 ENSG00000134317
YWHAQ ENSG00000134308.9 0.111471 0.084163 ENSG00000134308
PPHLN1 ENSG00000134283.13 0.026448 0.059324 ENSG00000134283
NGF ENSG00000134259.3 0.012794 0.042938 ENSG00000134259
CD101 ENSG00000134256.8 0.065495 0.062396 ENSG00000134256
PTGFRN ENSG00000134247.9 0.024163 0.049301 ENSG00000134247
HMGCS2 ENSG00000134240.7 0.087111 0.073926 ENSG00000134240
CHIA ENSG00000134216.14 0.113538 0.087373 ENSG00000134216
VAV3 ENSG00000134215.11 0.213816 0.113312 ENSG00000134215
TSPAN2 ENSG00000134198.5 0.029931 0.048467 ENSG00000134198
REG4 ENSG00000134193.10 0.042379 0.062689 ENSG00000134193
MEIS2 ENSG00000134138.15 0.064852 0.074226 ENSG00000134138
CHL1 ENSG00000134121.5 0.081329 0.072722 ENSG00000134121
VHL ENSG00000134086.7 0.049597 0.063973 ENSG00000134086
CDK7 ENSG00000134058.6 0.052082 0.068815 ENSG00000134058
MBD2 ENSG00000134046.7 0.090757 0.092603 ENSG00000134046
COX16 ENSG00000133983.10 0.071827 0.088012 ENSG00000133983
NUMB ENSG00000133961.15 0.012867 0.065198 ENSG00000133961
C14orf159 ENSG00000133943.16 0.044499 0.076355 ENSG00000133943
MEN1 ENSG00000133895.10 0.070571 0.073122 ENSG00000133895
DUSP26 ENSG00000133878.4 0.027209 0.041738 ENSG00000133878
TMEM66 ENSG00000133872.9 0.028663 0.042987 ENSG00000133872
TEX15 ENSG00000133863.2 0.014055 0.033201 ENSG00000133863
ZFC3H1 ENSG00000133858.11 0.017579 0.056132 ENSG00000133858
AMPD3 ENSG00000133805.11 0.242335 0.103166 ENSG00000133805
SPINK5 ENSG00000133710.11 0.317777 0.097187 ENSG00000133710
KRAS ENSG00000133703.7 0.045259 0.074921 ENSG00000133703
TMEM254 ENSG00000133678.9 0.070867 0.076027 ENSG00000133678
LRRIQ1 ENSG00000133640.14 0.117744 0.087436 ENSG00000133640
NTS ENSG00000133636.6 0.114729 0.091045 ENSG00000133636
MKRN1 ENSG00000133606.6 0.152539 0.098198 ENSG00000133606
SLC2A11 ENSG00000133460.15 0.031344 0.061811 ENSG00000133460
MYH11 ENSG00000133392.11 0.089919 0.094067 ENSG00000133392
LGALS12 ENSG00000133317.10 0.066729 0.06197 ENSG00000133317
CNDP2 ENSG00000133313.10 0.022319 0.062763 ENSG00000133313
