AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
HEATR3 ENSG00000155393.8 0.345188 0.070738 ENSG00000155393
ATP6V1C1 ENSG00000155097.7 0.407116 0.078488 ENSG00000155097
C6orf57 ENSG00000154079.5 0.119305 0.058873 ENSG00000154079
ASAP1 ENSG00000153317.10 0.120573 0.060307 ENSG00000153317
GGPS1 ENSG00000152904.7 0.102588 0.053684 ENSG00000152904
UEVLD ENSG00000151116.12 0.157864 0.066165 ENSG00000151116
TBX6 ENSG00000149922.6 0.145095 0.059771 ENSG00000149922
FBXO38 ENSG00000145868.12 0.128612 0.057875 ENSG00000145868
SNCA ENSG00000145335.11 0.135307 0.066287 ENSG00000145335
LYG1 ENSG00000144214.5 0.127053 0.054956 ENSG00000144214
C1orf43 ENSG00000143612.14 0.116589 0.065016 ENSG00000143612
XCL2 ENSG00000143185.3 0.217053 0.076074 ENSG00000143185
XCL1 ENSG00000143184.4 0.242101 0.075814 ENSG00000143184
STRIP1 ENSG00000143093.10 0.138791 0.070241 ENSG00000143093
MVB12A ENSG00000141971.8 0.13204 0.071583 ENSG00000141971
MBD1 ENSG00000141644.13 0.104473 0.07339 ENSG00000141644
SCRN2 ENSG00000141295.9 0.425829 0.077295 ENSG00000141295
ULK3 ENSG00000140474.8 0.236722 0.072765 ENSG00000140474
LNX2 ENSG00000139517.6 0.14502 0.068675 ENSG00000139517
NAAA ENSG00000138744.10 0.591146 0.064312 ENSG00000138744
RTCA ENSG00000137996.8 0.137703 0.063176 ENSG00000137996
MTO1 ENSG00000135297.11 0.152468 0.06012 ENSG00000135297
SRPK2 ENSG00000135250.12 0.114277 0.051306 ENSG00000135250
P2RX4 ENSG00000135124.10 0.246839 0.068413 ENSG00000135124
ADAM19 ENSG00000135074.11 0.148024 0.064388 ENSG00000135074
FBXO18 ENSG00000134452.14 0.130949 0.06719 ENSG00000134452
TMEM254 ENSG00000133678.9 0.304761 0.081018 ENSG00000133678
CNDP2 ENSG00000133313.10 0.178025 0.07336 ENSG00000133313
MYBPH ENSG00000133055.4 0.107546 0.067599 ENSG00000133055
CHSY1 ENSG00000131873.5 0.112061 0.066254 ENSG00000131873
EXOC4 ENSG00000131558.10 0.116945 0.058227 ENSG00000131558
EPS8L1 ENSG00000131037.10 0.127311 0.07488 ENSG00000131037
PNPLA7 ENSG00000130653.11 0.298239 0.080369 ENSG00000130653
LSM7 ENSG00000130332.9 0.141319 0.072493 ENSG00000130332
MRPL34 ENSG00000130312.2 0.206797 0.066807 ENSG00000130312
TSPAN16 ENSG00000130167.9 0.176968 0.076165 ENSG00000130167
MAU2 ENSG00000129933.15 0.102275 0.055198 ENSG00000129933
TEP1 ENSG00000129566.8 0.156241 0.080952 ENSG00000129566
VPS13C ENSG00000129003.11 0.130017 0.056875 ENSG00000129003
WDFY4 ENSG00000128815.13 0.248589 0.074429 ENSG00000128815
STYXL1 ENSG00000127952.12 0.509863 0.067627 ENSG00000127952
TRAP1 ENSG00000126602.6 0.260014 0.07512 ENSG00000126602
POLR1B ENSG00000125630.11 0.139826 0.069 ENSG00000125630
PAX8 ENSG00000125618.12 0.331958 0.0719 ENSG00000125618
TREM1 ENSG00000124731.8 0.183893 0.071878 ENSG00000124731
PKN1 ENSG00000123143.8 0.176539 0.074103 ENSG00000123143
ANXA11 ENSG00000122359.13 0.132262 0.063317 ENSG00000122359
LAX1 ENSG00000122188.8 0.121844 0.061088 ENSG00000122188
KANSL1 ENSG00000120071.8 0.181335 0.074815 ENSG00000120071
TCTN3 ENSG00000119977.15 0.114177 0.053385 ENSG00000119977
TRPM6 ENSG00000119121.17 0.326832 0.077632 ENSG00000119121
CYP20A1 ENSG00000119004.10 0.102121 0.064027 ENSG00000119004
MED23 ENSG00000112282.13 0.151443 0.067246 ENSG00000112282
SNX15 ENSG00000110025.7 0.131133 0.059221 ENSG00000110025
RAPGEFL1 ENSG00000108352.7 0.173839 0.076348 ENSG00000108352
PSMB3 ENSG00000108294.4 0.124608 0.063297 ENSG00000108294
PITRM1 ENSG00000107959.11 0.164861 0.07051 ENSG00000107959
DOCK8 ENSG00000107099.11 0.139155 0.070413 ENSG00000107099
ZNF175 ENSG00000105497.3 0.10434 0.066821 ENSG00000105497
CACTIN ENSG00000105298.9 0.118252 0.062103 ENSG00000105298
ZFR2 ENSG00000105278.6 0.225581 0.079672 ENSG00000105278
LILRB1 ENSG00000104972.10 0.192079 0.080223 ENSG00000104972
RETN ENSG00000104918.4 0.153969 0.088127 ENSG00000104918
KLHDC4 ENSG00000104731.9 0.240977 0.080133 ENSG00000104731
HAGHL ENSG00000103253.13 0.134462 0.066877 ENSG00000103253
HSDL1 ENSG00000103160.7 0.121344 0.08146 ENSG00000103160
NOP56 ENSG00000101361.10 0.150512 0.066331 ENSG00000101361
CGRRF1 ENSG00000100532.7 0.100001 0.063299 ENSG00000100532
ARSA ENSG00000100299.12 0.471888 0.083577 ENSG00000100299
APOBEC3H ENSG00000100298.11 0.169174 0.065019 ENSG00000100298
THOC5 ENSG00000100296.9 0.130613 0.056686 ENSG00000100296
PICK1 ENSG00000100151.11 0.167609 0.065958 ENSG00000100151
SMARCB1 ENSG00000099956.13 0.1435 0.066675 ENSG00000099956
MARCH2 ENSG00000099785.6 0.176802 0.074807 ENSG00000099785
OCEL1 ENSG00000099330.4 0.21569 0.069927 ENSG00000099330
CDC7 ENSG00000097046.8 0.274022 0.073467 ENSG00000097046
IL12RB1 ENSG00000096996.10 0.161584 0.065488 ENSG00000096996
VNN3 ENSG00000093134.9 0.283322 0.073452 ENSG00000093134
COL9A3 ENSG00000092758.11 0.11675 0.067573 ENSG00000092758
SF3B2 ENSG00000087365.10 0.149816 0.061472 ENSG00000087365
STK17B ENSG00000081320.6 0.157688 0.063293 ENSG00000081320
MKNK1 ENSG00000079277.15 0.257264 0.076367 ENSG00000079277
MOV10L1 ENSG00000073146.11 0.113859 0.064274 ENSG00000073146
ASNS ENSG00000070669.12 0.194857 0.07229 ENSG00000070669
GBA2 ENSG00000070610.10 0.139895 0.062523 ENSG00000070610
EIF4B ENSG00000063046.13 0.111813 0.06174 ENSG00000063046
GDI2 ENSG00000057608.11 0.179158 0.080539 ENSG00000057608
RRM2B ENSG00000048392.7 0.115127 0.069479 ENSG00000048392
CHPF2 ENSG00000033100.10 0.101936 0.060877 ENSG00000033100
NLRP2 ENSG00000022556.11 0.425068 0.082512 ENSG00000022556
RBM6 ENSG00000004534.10 0.251691 0.078306 ENSG00000004534
